Tier,Name,Level,Difficulty,Avg Place,Pick Rate,Win Rate,Top 4 Rate,Units,UnitDetails
B,선봉대 벡스,,Hard,4.74,0.67,13.6%,46.0%,벡스 | 누누와 윌럼프 | 그레이브즈 | 블리츠크랭크 | 피오라 | 모르가나 | 쉔 | 아칼리 | 아트록스,"벡스 (구인수의 격노검, 마법공학 총검, 거인 학살자) | 누누와 윌럼프 (수호자의 맹세, 태양불꽃 망토, 워모그의 갑옷) | 그레이브즈 (전투 토끼 석궁, 구인수의 격노검, 무한의 대검) | 블리츠크랭크 (크라운가드) | 피오라 | 모르가나 | 쉔 | 아칼리 | 아트록스"
C,우주 그루브 오른,,Easy,4.75,0.06,7.3%,44.9%,오른 | 나미 | 사미라 | 블리츠크랭크 | 람머스 | 그웬 | 나서스 | 티모,"오른 (가고일 돌갑옷, 워모그의 갑옷, 워모그의 갑옷) | 나미 (라바돈의 죽음모자, 쇼진의 창, 공허의 지팡이) | 사미라★ (무한의 대검, 거인 학살자, 타격대의 철퇴) | 블리츠크랭크 (피바라기, 보석 건틀릿, 정의의 손길) | 람머스 | 그웬 | 나서스 | 티모"
C,요새 코르키,,Medium,4.77,0.04,8.5%,44.6%,코르키 | 람머스 | 트위스티드 페이트 | 잭스 | 밀리오 | 아트록스 | 케이틀린 | 뽀삐,"코르키 (죽음의 검, 죽음의 검, 쇼진의 창) | 람머스 (수호자의 맹세, 가고일 돌갑옷, 가고일 돌갑옷) | 트위스티드 페이트★ (내셔의 이빨, 내셔의 이빨, 라바돈의 죽음모자) | 잭스 | 밀리오 | 아트록스 | 케이틀린 | 뽀삐"
C,메카 거대 메크 로봇 아우렐리온 솔,,Easy,4.77,0.08,14.2%,43.1%,거대 메크 로봇 | 아우렐리온 솔 | 마스터 이 | 탐 켄치 | 우르곳 | 빅토르,"거대 메크 로봇 (사자의 비가, 가고일 돌갑옷, 스테락의 도전) | 아우렐리온 솔 (마법공학 총검, 보석 건틀릿, 라바돈의 죽음모자) | 마스터 이 (피바라기, 밤의 끝자락, 거인의 결의) | 탐 켄치 (용의 발톱, 태양불꽃 망토, 워모그의 갑옷) | 우르곳 | 빅토르"
C,불한당 리븐,,Easy,4.79,0.02,6.5%,45.1%,리븐 | 카이사 | 벨베스 | 그웬 | 브라이어 | 초가스 | 렉사이 | 탈론,"리븐 (피바라기, 스테락의 도전, 거인의 결의) | 카이사★ (무한의 대검, 최후의 속삭임, 거인 학살자) | 벨베스★ | 그웬★ | 브라이어★ | 초가스 | 렉사이★ | 탈론★"
C,시간 균열자 이즈리얼,5,Easy,4.81,0.15,11.4%,42.8%,이즈리얼 | 초가스 | 리븐 | 판테온 | 탐 켄치 | 카이사 | 마오카이 | 밀리오,"이즈리얼★ (무한의 대검, 거인 학살자, 쇼진의 창) | 초가스★ (가고일 돌갑옷, 정령의 형상, 워모그의 갑옷) | 리븐 (피바라기, 스테락의 도전, 거인의 결의) | 판테온★ (굳건한 심장, 태양불꽃 망토, 저녁갑주) | 탐 켄치 | 카이사 | 마오카이 | 밀리오"
C,암흑의 별 누누와 윌럼프,,Easy,4.83,0.06,9.6%,43.3%,누누와 윌럼프 | 카르마 | 벡스 | 바드 | 블리츠크랭크 | 소나 | 일라오이 | 꼬마 정령 | 모데카이저,"누누와 윌럼프 (적응형 투구, 수호자의 맹세, 수호자의 맹세) | 카르마 (푸른 파수꾼, 보석 건틀릿, 공허의 지팡이) | 벡스 (구인수의 격노검, 보석 건틀릿, 타격대의 철퇴) | 바드 | 블리츠크랭크 | 소나 | 일라오이 | 꼬마 정령 | 모데카이저"
C,정령족 람머스,,Easy,4.83,0.14,12.5%,41.3%,람머스 | 베이가 | 코르키 | 바드 | 나미 | 피즈 | 꼬마 정령 | 뽀삐,"람머스 (수호자의 맹세, 가고일 돌갑옷, 태양불꽃 망토) | 베이가★ (라바돈의 죽음모자, 쇼진의 창, 공허의 지팡이) | 코르키 (죽음의 검, 거인 학살자, 쇼진의 창) | 바드 (보석 건틀릿, 거인 학살자, 쇼진의 창) | 나미 | 피즈 | 꼬마 정령 | 뽀삐★"
C,초능력 일라오이,7,Easy,4.86,0.02,8.5%,42.6%,빅토르 | 일라오이 | 마스터 이 | 그라가스 | 꼬마 정령 | 모데카이저 | 파이크 | 리산드라,"빅토르★ (대천사의 지팡이, 보석 건틀릿, 거인 학살자) | 일라오이★ (수호자의 맹세, 태양불꽃 망토, 워모그의 갑옷) | 마스터 이 (밤의 끝자락, 거인 학살자, 정의의 손길) | 그라가스 | 꼬마 정령 | 모데카이저 | 파이크 | 리산드라"
C,우주 그루브 나미 누누와 윌럼프,,Easy,4.86,0.03,8.0%,43.5%,나미 | 누누와 윌럼프 | 블리츠크랭크 | 오른 | 일라오이 | 리산드라 | 나서스 | 티모,"나미 (모렐로노미콘, 쇼진의 창, 공허의 지팡이) | 누누와 윌럼프 (크라운가드, 수호자의 맹세, 가고일 돌갑옷) | 블리츠크랭크 (피바라기, 이온 충격기, 보석 건틀릿) | 오른 (가고일 돌갑옷, 정령의 형상, 워모그의 갑옷) | 일라오이 | 리산드라 | 나서스 | 티모"
C,여행자 파이크,6,Easy,4.87,0.05,4.9%,42.7%,파이크 | 그라가스 | 카르마 | 소나 | 마스터 이 | 탐 켄치 | 꼬마 정령 | 리산드라,"파이크★ (밤의 끝자락, 무한의 대검, 정의의 손길) | 그라가스★ (덤불 조끼, 정령의 형상, 저녁갑주) | 카르마 (대천사의 지팡이, 모렐로노미콘, 공허의 지팡이) | 소나 | 마스터 이 | 탐 켄치 | 꼬마 정령★ | 리산드라"
C,선봉대 조이,6,Medium,4.88,0.06,7.0%,42.3%,조이 | 레오나 | 르블랑 | 모데카이저 | 카르마 | 누누와 윌럼프 | 일라오이 | 꼬마 정령,"조이★ (대천사의 지팡이, 보석 건틀릿, 모렐로노미콘) | 레오나★ (덤불 조끼, 가고일 돌갑옷, 가고일 돌갑옷) | 르블랑 (대천사의 지팡이, 구인수의 격노검, 공허의 지팡이) | 모데카이저★ (가고일 돌갑옷, 정령의 형상, 워모그의 갑옷) | 카르마 | 누누와 윌럼프 | 일라오이 | 꼬마 정령"
C,습격자 마스터 이,,Easy,4.89,0.04,8.5%,42.8%,마스터 이 | 탐 켄치 | 피오라 | 소나 | 마오카이 | 우르곳 | 빅토르 | 아칼리 | 그라가스,"마스터 이 (밤의 끝자락, 거인 학살자, 크라켄의 분노) | 탐 켄치 (굳건한 심장, 태양불꽃 망토, 저녁갑주) | 피오라 (밤의 끝자락, 거인 학살자, 수은) | 소나 (붉은 덩굴정령) | 마오카이 | 우르곳 | 빅토르 | 아칼리 | 그라가스"
C,태고족 벨베스 브라이어,6,Medium,4.89,0.05,7.6%,43.9%,벨베스 | 브라이어 | 렉사이 | 탐 켄치 | 진 | 킨드레드 | 카이사 | 라아스트 | 아칼리,"벨베스★ (거인 학살자, 수은, 크라켄의 분노) | 브라이어★ (습격자 상징, 스테락의 도전, 거인의 결의) | 렉사이★ (수호자의 맹세, 태양불꽃 망토, 저녁갑주) | 탐 켄치 (수호자의 맹세, 태양불꽃 망토, 저녁갑주) | 진 | 킨드레드 | 카이사 | 라아스트 | 아칼리"
C,선봉대 자야,,Easy,4.90,0.19,15.4%,43.1%,자야 | 누누와 윌럼프 | 진 | 쉔 | 리븐 | 룰루 | 잭스 | 모데카이저 | 탈론,"자야 (전투 토끼 석궁, 구인수의 격노검, 무한의 대검) | 누누와 윌럼프 (이상 현상, 수호자의 맹세, 수호자의 맹세) | 진 (별돌보미 상징, 무한의 대검, 타격대의 철퇴) | 쉔 | 리븐 | 룰루 | 잭스 | 모데카이저 | 탈론"
C,예언자 탐 켄치,,Hard,4.95,0.13,12.8%,41.0%,탐 켄치 | 벡스 | 그레이브즈 | 피오라 | 모르가나 | 쉔 | 마오카이 | 아칼리 | 아트록스,"탐 켄치 (굳건한 심장, 태양불꽃 망토, 워모그의 갑옷) | 벡스 (구인수의 격노검, 구인수의 격노검, 거인 학살자) | 그레이브즈 (전투 토끼 석궁, 구인수의 격노검, 무한의 대검) | 피오라 (밤의 끝자락, 거인 학살자, 정의의 손길) | 모르가나 | 쉔 | 마오카이 | 아칼리 | 아트록스"
D,싸움꾼 미스 포츈,7,Easy,5.04,0.01,5.1%,39.7%,미스 포츈 | 마오카이 | 라아스트 | 리븐 | 쉔 | 그웬 | 판테온 | 아트록스,"미스 포츈★ (푸른 파수꾼, 무한의 대검, 거인 학살자) | 마오카이★ (수호자의 맹세, 가고일 돌갑옷, 워모그의 갑옷) | 라아스트★ (가고일 돌갑옷, 태양불꽃 망토, 워모그의 갑옷) | 리븐 (피바라기, 스테락의 도전, 거인의 결의) | 쉔 | 그웬 | 판테온 | 아트록스"
D,중재자 일라오이,7,Easy,5.05,0.06,12.0%,39.5%,일라오이 | 오로라 | 다이애나 | 징크스 | 르블랑 | 꼬마 정령 | 레오나,"일라오이★ (광휘 역장, 가고일 돌갑옷, 정령의 형상) | 오로라★ (진화한 불꽃 사격, 보석 건틀릿, 내셔의 이빨) | 다이애나★ (회오리 칼날, 피바라기, 거인의 결의) | 징크스★ (메아리치는 박쥐칼날, 구인수의 격노검, 크라켄의 분노) | 르블랑 | 꼬마 정령 | 레오나"
D,별돌보미 - The Mountain 자야,,Easy,5.10,0.03,7.8%,37.2%,자야 | 리븐 | 누누와 윌럼프 | 잭스 | 진 | 룰루 | 모데카이저 | 탈론,"자야 (전투 토끼 석궁, 구인수의 격노검, 무한의 대검) | 리븐 (별돌보미 상징, 피바라기, 스테락의 도전) | 누누와 윌럼프 (수호자의 맹세, 수호자의 맹세, 정령의 형상) | 잭스 (수호자의 맹세, 가고일 돌갑옷, 워모그의 갑옷) | 진 | 룰루 | 모데카이저 | 탈론"
D,길잡이 일라오이,,Easy,5.14,0.04,6.9%,37.8%,일라오이 | 벡스 | 소나 | 바드 | 블리츠크랭크 | 카르마 | 누누와 윌럼프 | 꼬마 정령 | 모데카이저,"일라오이 (덤불 조끼, 태양불꽃 망토, 워모그의 갑옷) | 벡스 (구인수의 격노검, 거인 학살자, 타격대의 철퇴) | 소나 (거인 학살자, 쇼진의 창, 공허의 지팡이) | 바드 | 블리츠크랭크 | 카르마 | 누누와 윌럼프 | 꼬마 정령 | 모데카이저"
D,여행자 거대 메크 로봇,,Medium,5.21,0.04,7.3%,36.7%,거대 메크 로봇 | 카르마 | 벡스 | 바드 | 블리츠크랭크 | 쉔 | 람머스 | 꼬마 정령 | 모데카이저,"거대 메크 로봇 (얼음작렬 갑옷, 가고일 돌갑옷, 스테락의 도전) | 카르마 (거인 학살자, 라바돈의 죽음모자, 쇼진의 창) | 벡스 (구인수의 격노검, 마법공학 총검, 보석 건틀릿) | 바드 | 블리츠크랭크 | 쉔 | 람머스 | 꼬마 정령 | 모데카이저"
D,싸움꾼 우르곳,7,Medium,5.30,0.02,5.3%,35.6%,우르곳 | 마오카이 | 마스터 이 | 피오라 | 탐 켄치 | 아칼리 | 그라가스,"우르곳★ (죽음의 검, 거인 학살자, 수은) | 마오카이★ (가고일 돌갑옷, 정령의 형상, 워모그의 갑옷) | 마스터 이 (악성코드 매트릭스, 밤의 끝자락, 거인 학살자) | 피오라 (밤의 끝자락, 거인 학살자, 정의의 손길) | 탐 켄치 | 아칼리 | 그라가스"
D,복제자 룰루,7,Easy,5.35,0.02,6.1%,33.5%,룰루 | 오른 | 누누와 윌럼프 | 블리츠크랭크 | 나미 | 자야 | 잭스 | 탈론,"룰루★ (보석 건틀릿, 내셔의 이빨, 내셔의 이빨) | 오른★ (덤불 조끼, 용의 발톱, 워모그의 갑옷) | 누누와 윌럼프 (수호자의 맹세, 가고일 돌갑옷, 워모그의 갑옷) | 블리츠크랭크 | 나미 | 자야 | 잭스 | 탈론"
D,시간 균열자 판테온,6,Easy,5.46,0.01,5.1%,32.5%,판테온 | 이즈리얼 | 리븐 | 밀리오 | 탐 켄치 | 자야 | 마오카이 | 초가스,"판테온★ (가고일 돌갑옷, 정령의 형상, 워모그의 갑옷) | 이즈리얼★ (무한의 대검, 거인 학살자, 쇼진의 창) | 리븐 (피바라기, 스테락의 도전, 거인의 결의) | 밀리오★ (보석 건틀릿, 라바돈의 죽음모자, 쇼진의 창) | 탐 켄치 | 자야 | 마오카이 | 초가스"
D,초능력 빅토르,7,Easy,5.49,0.02,2.6%,29.7%,빅토르 | 마스터 이 | 그라가스 | 탐 켄치 | 소나 | 마오카이 | 우르곳 | 아칼리,"빅토르★ (드론 업링크, 대천사의 지팡이, 보석 건틀릿) | 마스터 이 (밤의 끝자락, 거인 학살자, 정의의 손길) | 그라가스★ (가고일 돌갑옷, 태양불꽃 망토, 정령의 형상) | 탐 켄치 (가고일 돌갑옷, 태양불꽃 망토, 정령의 형상) | 소나 | 마오카이 | 우르곳 | 아칼리"
D,도전자 다이애나,7,Easy,5.53,0.02,2.9%,29.3%,다이애나 | 킨드레드 | 라아스트 | 아칼리 | 모데카이저 | 조이 | 레오나,"다이애나★ (선봉대 상징, 구인수의 격노검, 거인의 결의) | 킨드레드 (구인수의 격노검, 무한의 대검, 최후의 속삭임) | 라아스트★ | 아칼리 | 모데카이저 | 조이 | 레오나"
D,여행자 오로라,7,Easy,5.55,0.04,13.8%,31.6%,오로라 | 일라오이 | 카르마 | 거대 메크 로봇 | 빅토르 | 꼬마 정령 | 모데카이저 | 파이크,"오로라★ (진화한 불꽃 사격, 보석 건틀릿, 내셔의 이빨) | 일라오이★ (광휘 역장, 가고일 돌갑옷, 정령의 형상) | 카르마 (보석 건틀릿, 내셔의 이빨, 타격대의 철퇴) | 거대 메크 로봇 | 빅토르★ | 꼬마 정령 | 모데카이저 | 파이크"
