Tier,Name,Level,Difficulty,Avg Place,Pick Rate,Win Rate,Top 4 Rate,Units,UnitDetails
A,정령족 코르키,,Medium,4.38,0.41,12.7%,52.4%,코르키 | 람머스 | 리븐 | 피즈 | 거대 메크 로봇 | 꼬마 정령 | 밀리오 | 뽀삐,"코르키 (죽음의 검, 최후의 속삭임, 쇼진의 창) | 람머스 (덤불 조끼, 크라운가드, 가고일 돌갑옷) | 리븐 (피바라기, 거인 학살자, 스테락의 도전) | 피즈 (이온 충격기) | 거대 메크 로봇 | 꼬마 정령 | 밀리오 | 뽀삐"
A,싸움꾼 마스터 이,,Medium,4.42,0.10,11.7%,50.6%,마스터 이 | 탐 켄치 | 피오라 | 소나 | 마오카이 | 우르곳 | 빅토르 | 아칼리 | 그라가스,"마스터 이 (싸움꾼 상징, 밤의 끝자락, 수은) | 탐 켄치 (덤불 조끼, 태양불꽃 망토, 정령의 형상) | 피오라 (밤의 끝자락, 거인 학살자, 수은) | 소나 (공허의 지팡이) | 마오카이 | 우르곳 | 빅토르 | 아칼리 | 그라가스"
A,시간 균열자 룰루,7,Medium,4.44,0.13,14.3%,52.8%,룰루 | 마오카이 | 밀리오 | 잭스 | 라아스트 | 판테온 | 아트록스 | 트위스티드 페이트,"룰루★ (보석 건틀릿, 내셔의 이빨, 내셔의 이빨) | 마오카이★ (별돌보미 상징, 가고일 돌갑옷, 워모그의 갑옷) | 밀리오★ (대천사의 지팡이, 거인 학살자, 쇼진의 창) | 잭스★ (크라운가드, 가고일 돌갑옷, 워모그의 갑옷) | 라아스트★ | 판테온★ | 아트록스 | 트위스티드 페이트"
A,별돌보미 - The Mountain 자야,,Easy,4.44,0.08,15.6%,51.6%,자야 | 누누와 윌럼프 | 진 | 리븐 | 쉔 | 룰루 | 잭스 | 모데카이저 | 탈론,"자야 (전투 토끼 석궁, 구인수의 격노검, 무한의 대검) | 누누와 윌럼프 (수호자의 맹세, 굳건한 심장, 정령의 형상) | 진 (별돌보미 상징, 죽음의 검, 무한의 대검) | 리븐 (별돌보미 상징, 피바라기, 스테락의 도전) | 쉔 | 룰루 | 잭스 | 모데카이저 | 탈론"
A,메카 아우렐리온 솔,,Medium,4.46,0.23,20.9%,50.6%,거대 메크 로봇 | 아우렐리온 솔 | 우르곳 | 카르마 | 피오라 | 탐 켄치,"거대 메크 로봇 (얼음작렬 갑옷, 사자의 비가, 가고일 돌갑옷) | 아우렐리온 솔 (보석 건틀릿, 타격대의 철퇴, 라바돈의 죽음모자) | 우르곳 (무한의 대검, 최후의 속삭임, 정의의 손길) | 카르마 (모렐로노미콘, 쇼진의 창, 공허의 지팡이) | 피오라 | 탐 켄치"
A,우주 그루브 벡스,,Hard,4.46,0.37,16.6%,50.7%,벡스 | 누누와 윌럼프 | 그레이브즈 | 피오라 | 블리츠크랭크 | 모르가나 | 쉔 | 아칼리 | 아트록스,"벡스 (구인수의 격노검, 마법공학 총검, 거인 학살자) | 누누와 윌럼프 (수호자의 맹세, 태양불꽃 망토, 워모그의 갑옷) | 그레이브즈 (전투 토끼 석궁, 구인수의 격노검, 무한의 대검) | 피오라 (피바라기, 밤의 끝자락, 스테락의 도전) | 블리츠크랭크 | 모르가나 | 쉔 | 아칼리 | 아트록스"
A,길잡이 르블랑,,Easy,4.47,0.09,10.2%,50.1%,르블랑 | 거대 메크 로봇 | 카르마 | 일라오이 | 모르가나 | 소나 | 꼬마 정령 | 레오나 | 리산드라,"르블랑 (구인수의 격노검, 거인 학살자, 라바돈의 죽음모자) | 거대 메크 로봇 (이온 충격기, 태양불꽃 망토, 정령의 형상) | 카르마 (길잡이 상징, 쇼진의 창, 공허의 지팡이) | 일라오이 (덤불 조끼, 용의 발톱, 태양불꽃 망토) | 모르가나 | 소나 | 꼬마 정령 | 레오나 | 리산드라"
B,저격수 자야,,Medium,4.50,0.40,15.7%,48.8%,자야 | 누누와 윌럼프 | 람머스 | 진 | 바드 | 라아스트 | 나르 | 잭스 | 모데카이저,"자야 (전투 토끼 석궁, 구인수의 격노검, 무한의 대검) | 누누와 윌럼프 (적응형 투구, 수호자의 맹세, 수호자의 맹세) | 람머스 (태양불꽃 망토, 저녁갑주, 워모그의 갑옷) | 진 (무한의 대검, 최후의 속삭임, 거인 학살자) | 바드 | 라아스트 | 나르 | 잭스 | 모데카이저"
B,저격수 자야 탐 켄치,,Easy,4.52,0.04,18.4%,48.2%,자야 | 탐 켄치 | 누누와 윌럼프 | 진 | 리븐 | 모데카이저 | 판테온 | 이즈리얼 | 탈론,"자야 (전투 토끼 석궁, 구인수의 격노검, 무한의 대검) | 탐 켄치 (덤불 조끼, 태양불꽃 망토, 정령의 형상) | 누누와 윌럼프 (수호자의 맹세, 수호자의 맹세, 수호자의 맹세) | 진 (별돌보미 상징, 무한의 대검, 거인 학살자) | 리븐 | 모데카이저 | 판테온 | 이즈리얼 | 탈론"
B,태고족 벨베스,6,Easy,4.53,0.16,6.7%,52.2%,벨베스 | 렉사이 | 킨드레드 | 아칼리 | 마오카이 | 아트록스 | 브라이어 | 케이틀린,"벨베스★ (거인 학살자, 수은, 크라켄의 분노) | 렉사이★ (수호자의 맹세, 굳건한 심장, 태양불꽃 망토) | 킨드레드 (죽음의 검, 구인수의 격노검, 거인 학살자) | 아칼리★ (밤의 끝자락, 타격대의 철퇴, 정의의 손길) | 마오카이 | 아트록스★ | 브라이어★ | 케이틀린"
B,정령족 베이가,5,Medium,4.53,0.17,10.7%,46.9%,베이가 | 뽀삐 | 람머스 | 리산드라 | 코르키 | 일라오이 | 꼬마 정령 | 모데카이저,"베이가★ (보석 건틀릿, 내셔의 이빨, 내셔의 이빨) | 뽀삐★ (수호자의 맹세, 이온 충격기, 태양불꽃 망토) | 람머스 (덤불 조끼, 가고일 돌갑옷, 워모그의 갑옷) | 리산드라★ (거인 학살자, 쇼진의 창, 공허의 지팡이) | 코르키 | 일라오이 | 꼬마 정령 | 모데카이저"
B,우주 그루브 나미,,Medium,4.59,0.22,12.9%,47.2%,나미 | 리븐 | 탐 켄치 | 블리츠크랭크 | 쉔 | 누누와 윌럼프 | 오른 | 그웬 | 판테온,"나미 (보석 건틀릿, 내셔의 이빨, 내셔의 이빨) | 리븐 (우주 그루브 상징, 피바라기, 거인의 결의) | 탐 켄치 (수호자의 맹세, 가고일 돌갑옷, 워모그의 갑옷) | 블리츠크랭크 (보석 건틀릿, 타격대의 철퇴, 정의의 손길) | 쉔 | 누누와 윌럼프 | 오른 | 그웬 | 판테온"
B,여행자 빅토르,7,Easy,4.66,0.14,5.7%,46.1%,빅토르 | 일라오이 | 나미 | 라아스트 | 꼬마 정령 | 모데카이저 | 파이크 | 리산드라,"빅토르★ (드론 업링크, 보석 건틀릿, 라바돈의 죽음모자) | 일라오이★ (덤불 조끼, 가고일 돌갑옷, 워모그의 갑옷) | 나미 (거인 학살자, 쇼진의 창, 공허의 지팡이) | 라아스트★ (이온 충격기, 태양불꽃 망토, 워모그의 갑옷) | 꼬마 정령 | 모데카이저 | 파이크 | 리산드라"
B,시간 균열자 이즈리얼,5,Medium,4.68,0.42,17.6%,45.0%,이즈리얼 | 초가스 | 리븐 | 판테온 | 탐 켄치 | 카이사 | 마오카이 | 밀리오,"이즈리얼★ (죽음의 검, 무한의 대검, 쇼진의 창) | 초가스★ (크라운가드, 수호자의 맹세, 워모그의 갑옷) | 리븐 (피바라기, 밤의 끝자락, 스테락의 도전) | 판테온★ (수호자의 맹세, 태양불꽃 망토, 저녁갑주) | 탐 켄치 | 카이사 | 마오카이 | 밀리오"
B,요새 람머스,,Hard,4.68,0.12,12.1%,46.2%,람머스 | 벡스 | 바드 | 블리츠크랭크 | 쉔 | 카르마 | 라아스트 | 꼬마 정령 | 모데카이저,"람머스 (덤불 조끼, 수호자의 맹세, 태양불꽃 망토) | 벡스 (구인수의 격노검, 보석 건틀릿, 타격대의 철퇴) | 바드 (모렐로노미콘, 쇼진의 창, 공허의 지팡이) | 블리츠크랭크 (보석 건틀릿, 라바돈의 죽음모자, 정의의 손길) | 쉔 | 카르마 | 라아스트 | 꼬마 정령 | 모데카이저"
B,불한당 리븐,,Easy,4.71,0.02,3.5%,48.2%,리븐 | 카이사 | 벨베스 | 그웬 | 브라이어 | 초가스 | 렉사이 | 탈론,"리븐 (싸움꾼 상징, 피바라기, 거인의 결의) | 카이사★ (무한의 대검, 최후의 속삭임, 쇼진의 창) | 벨베스★ | 그웬 | 브라이어★ | 초가스 | 렉사이★ | 탈론★"
B,시간 균열자 파이크,6,Medium,4.73,0.03,2.4%,45.5%,파이크 | 그웬 | 판테온 | 밀리오 | 코르키 | 리븐 | 그라가스 | 꼬마 정령,"파이크★ (불한당 상징, 표적 고정 광학 장치, 무한의 대검) | 그웬★ (보석 건틀릿, 타격대의 철퇴, 정의의 손길) | 판테온★ (수호자의 맹세, 가고일 돌갑옷, 정령의 형상) | 밀리오★ (보석 건틀릿, 쇼진의 창, 공허의 지팡이) | 코르키 | 리븐 | 그라가스★ | 꼬마 정령★"
B,선봉대 르블랑,,Medium,4.75,0.29,8.1%,45.4%,르블랑 | 누누와 윌럼프 | 카르마 | 일라오이 | 꼬마 정령 | 모데카이저 | 조이 | 레오나,"르블랑 (대천사의 지팡이, 구인수의 격노검, 거인 학살자) | 누누와 윌럼프 (이온 충격기, 태양불꽃 망토, 워모그의 갑옷) | 카르마 (라바돈의 죽음모자, 쇼진의 창, 공허의 지팡이) | 일라오이 (이온 충격기, 태양불꽃 망토, 워모그의 갑옷) | 꼬마 정령 | 모데카이저 | 조이 | 레오나"
C,메카 우르곳,7,Medium,4.78,0.47,10.3%,45.5%,우르곳 | 오로라 | 마오카이 | 거대 메크 로봇 | 라아스트 | 아칼리,"우르곳★ (무한의 대검, 거인 학살자, 수은) | 오로라★ (보석 건틀릿, 라바돈의 죽음모자, 쇼진의 창) | 마오카이★ (수호자의 맹세, 저녁갑주, 워모그의 갑옷) | 거대 메크 로봇 (가고일 돌갑옷, 정령의 형상, 스테락의 도전) | 라아스트★ | 아칼리"
C,여행자 나미,,Medium,4.86,0.11,6.4%,41.5%,나미 | 카르마 | 누누와 윌럼프 | 거대 메크 로봇 | 일라오이 | 라아스트 | 꼬마 정령 | 리산드라,"나미 (거인 학살자, 쇼진의 창, 공허의 지팡이) | 카르마 (마법공학 총검, 쇼진의 창, 공허의 지팡이) | 누누와 윌럼프 (덤불 조끼, 용의 발톱, 수호자의 맹세) | 거대 메크 로봇 (가고일 돌갑옷, 가고일 돌갑옷, 워모그의 갑옷) | 일라오이 | 라아스트 | 꼬마 정령 | 리산드라"
C,여행자 파이크,6,Easy,4.88,0.02,4.8%,45.7%,파이크 | 그라가스 | 마스터 이 | 소나 | 카르마 | 탐 켄치 | 꼬마 정령 | 리산드라,"파이크★ (밤의 끝자락, 무한의 대검, 정의의 손길) | 그라가스★ (이온 충격기, 태양불꽃 망토, 저녁갑주) | 마스터 이 (밤의 끝자락, 거인 학살자, 정의의 손길) | 소나 | 카르마 | 탐 켄치 | 꼬마 정령★ | 리산드라"
C,불한당 카이사,7,Easy,4.91,0.15,7.9%,41.3%,카이사 | 피즈 | 오른 | 라아스트 | 카르마 | 람머스 | 꼬마 정령,"카이사★ (죽음의 검, 무한의 대검, 거인 학살자) | 피즈★ (보석 건틀릿, 내셔의 이빨, 정의의 손길) | 오른★ (덤불 조끼, 가고일 돌갑옷, 워모그의 갑옷) | 라아스트★ (가고일 돌갑옷, 태양불꽃 망토, 저녁갑주) | 카르마 | 람머스 | 꼬마 정령"
C,선봉대 조이,6,Medium,4.91,0.07,10.5%,40.8%,조이 | 레오나 | 르블랑 | 모데카이저 | 카르마 | 누누와 윌럼프 | 일라오이 | 꼬마 정령,"조이★ (보석 건틀릿, 붉은 덩굴정령, 공허의 지팡이) | 레오나★ (가고일 돌갑옷, 가고일 돌갑옷, 가고일 돌갑옷) | 르블랑 (대천사의 지팡이, 구인수의 격노검, 거인 학살자) | 모데카이저★ (크라운가드, 가고일 돌갑옷, 워모그의 갑옷) | 카르마 | 누누와 윌럼프 | 일라오이 | 꼬마 정령"
C,정령족 람머스,,Easy,4.95,0.09,13.9%,36.4%,람머스 | 베이가 | 코르키 | 바드 | 나미 | 피즈 | 꼬마 정령 | 뽀삐,"람머스 (덤불 조끼, 수호자의 맹세, 가고일 돌갑옷) | 베이가★ (대천사의 지팡이, 푸른 파수꾼, 보석 건틀릿) | 코르키 (무한의 대검, 타격대의 철퇴, 쇼진의 창) | 바드 (모렐로노미콘, 쇼진의 창, 공허의 지팡이) | 나미 | 피즈 | 꼬마 정령 | 뽀삐★"
C,여행자 거대 메크 로봇,,Medium,4.95,0.02,11.3%,38.7%,거대 메크 로봇 | 벡스 | 블리츠크랭크 | 바드 | 쉔 | 카르마 | 람머스 | 꼬마 정령 | 모데카이저,"거대 메크 로봇 (얼음작렬 갑옷, 가고일 돌갑옷, 스테락의 도전) | 벡스 (대천사의 지팡이, 구인수의 격노검, 타격대의 철퇴) | 블리츠크랭크 (쓸데없이 큰 지팡이) | 바드 | 쉔 | 카르마 | 람머스 | 꼬마 정령 | 모데카이저"
C,메카 거대 메크 로봇,,Easy,4.96,0.04,11.2%,42.0%,거대 메크 로봇 | 아우렐리온 솔 | 마스터 이 | 탐 켄치 | 우르곳 | 빅토르,"거대 메크 로봇 (사자의 비가, 가고일 돌갑옷, 스테락의 도전) | 아우렐리온 솔 (보석 건틀릿, 타격대의 철퇴, 라바돈의 죽음모자) | 마스터 이 (밤의 끝자락, 스테락의 도전, 정의의 손길) | 탐 켄치 (가고일 돌갑옷, 태양불꽃 망토, 워모그의 갑옷) | 우르곳 | 빅토르"
D,우주 그루브 사미라,7,Easy,5.01,0.09,9.7%,40.9%,사미라 | 사미라 | 오른 | 오른 | 자야 | 누누와 윌럼프 | 블리츠크랭크 | 잭스,"사미라★ (죽음의 검, 무한의 대검, 쇼진의 창) | 사미라 | 오른★ (용의 발톱, 가고일 돌갑옷, 굳건한 심장) | 오른 | 자야 (구인수의 격노검, 최후의 속삭임, 붉은 덩굴정령) | 누누와 윌럼프 (적응형 투구, 수호자의 맹세, 수호자의 맹세) | 블리츠크랭크 | 잭스"
D,복제자 룰루,7,Medium,5.11,0.05,8.6%,38.8%,룰루 | 미스 포츈 | 오른 | 누누와 윌럼프 | 일라오이 | 라아스트 | 잭스,"룰루★ (보석 건틀릿, 내셔의 이빨, 내셔의 이빨) | 미스 포츈★ (별돌보미 상징, 거인 학살자, 쇼진의 창) | 오른★ (별돌보미 상징, 가고일 돌갑옷, 워모그의 갑옷) | 누누와 윌럼프 (적응형 투구, 크라운가드, 수호자의 맹세) | 일라오이★ | 라아스트★ | 잭스"
D,요새 코르키,,Easy,5.13,0.04,5.9%,40.0%,코르키 | 람머스 | 오른 | 쉔 | 잭스 | 아트록스 | 케이틀린 | 뽀삐,"코르키 (죽음의 검, 타격대의 철퇴, 쇼진의 창) | 람머스 (가고일 돌갑옷, 굳건한 심장, 정령의 형상) | 오른 (가고일 돌갑옷, 정령의 형상, 워모그의 갑옷) | 쉔 (정의의 손길) | 잭스 | 아트록스 | 케이틀린 | 뽀삐"
D,싸움꾼 미스 포츈,7,Easy,5.14,0.01,9.7%,43.1%,미스 포츈 | 마오카이 | 리븐 | 라아스트 | 쉔 | 그웬 | 판테온 | 아트록스,"미스 포츈★ (죽음의 검, 죽음의 검, 쇼진의 창) | 마오카이★ (태양불꽃 망토, 정령의 형상, 워모그의 갑옷) | 리븐 (피바라기, 구인수의 격노검, 거인의 결의) | 라아스트★ (가고일 돌갑옷, 굳건한 심장, 정령의 형상) | 쉔 | 그웬 | 판테온 | 아트록스"
D,중재자 일라오이,7,Easy,5.27,0.08,12.0%,36.2%,일라오이 | 다이애나 | 오로라 | 징크스 | 르블랑 | 꼬마 정령 | 레오나,"일라오이★ (덤불 조끼, 가고일 돌갑옷, 정령의 형상) | 다이애나★ (회오리 칼날, 피바라기, 거인의 결의) | 오로라★ (타오르는 단궁, 보석 건틀릿, 쇼진의 창) | 징크스★ (전투 토끼 석궁, 구인수의 격노검, 무한의 대검) | 르블랑 | 꼬마 정령 | 레오나"
D,전달자 미스 포츈 빅토르,7,Easy,5.42,0.02,3.8%,32.4%,미스 포츈 | 빅토르 | 오른 | 마오카이 | 라아스트 | 그라가스 | 아트록스,"미스 포츈★ (죽음의 검, 무한의 대검, 거인 학살자) | 빅토르★ (대천사의 지팡이, 마법공학 총검, 보석 건틀릿) | 오른★ (덤불 조끼, 정령의 형상, 워모그의 갑옷) | 마오카이★ (용의 발톱, 가고일 돌갑옷, 정령의 형상) | 라아스트★ | 그라가스 | 아트록스"
D,불한당 카이사 피즈,7,Easy,5.56,0.02,5.2%,27.8%,카이사 | 피즈 | 오른 | 마오카이 | 라아스트 | 아트록스 | 초가스,"카이사★ (죽음의 검, 무한의 대검, 거인 학살자) | 피즈★ (피바라기, 보석 건틀릿, 거인 학살자) | 오른★ (덤불 조끼, 가고일 돌갑옷, 워모그의 갑옷) | 마오카이★ (가고일 돌갑옷, 정령의 형상, 워모그의 갑옷) | 라아스트★ | 아트록스 | 초가스"
D,도전자 다이애나,7,Easy,5.58,0.04,3.0%,29.2%,다이애나 | 미스 포츈 | 일라오이 | 레오나 | 누누와 윌럼프 | 모데카이저 | 조이,"다이애나★ (선봉대 상징, 피바라기, 거인의 결의) | 미스 포츈★ (죽음의 검, 구인수의 격노검, 거인 학살자) | 일라오이★ (가고일 돌갑옷, 태양불꽃 망토, 정령의 형상) | 레오나 (덤불 조끼, 가고일 돌갑옷, 정령의 형상) | 누누와 윌럼프 | 모데카이저 | 조이"
D,초능력 빅토르,7,Easy,5.70,0.01,0.0%,25.0%,빅토르 | 마스터 이 | 그라가스 | 탐 켄치 | 마오카이 | 우르곳 | 아칼리 | 파이크,"빅토르★ (드론 업링크, 보석 건틀릿, 라바돈의 죽음모자) | 마스터 이 (피바라기, 밤의 끝자락, 거인의 결의) | 그라가스★ (용의 발톱, 가고일 돌갑옷, 워모그의 갑옷) | 탐 켄치 (가고일 돌갑옷, 정령의 형상, 워모그의 갑옷) | 마오카이 | 우르곳 | 아칼리 | 파이크"
