Tier,Name,Level,Difficulty,Avg Place,Pick Rate,Win Rate,Top 4 Rate,Units,UnitDetails
A,요새 람머스,,Hard,4.43,0.55,15.8%,50.7%,람머스 | 벡스 | 바드 | 블리츠크랭크 | 쉔 | 카르마 | 라아스트 | 꼬마 정령 | 모데카이저,"람머스 (크라운가드, 가고일 돌갑옷, 워모그의 갑옷) | 벡스 (구인수의 격노검, 거인 학살자, 공허의 지팡이) | 바드 (거인 학살자, 쇼진의 창, 공허의 지팡이) | 블리츠크랭크 (보석 건틀릿, 라바돈의 죽음모자, 정의의 손길) | 쉔 | 카르마 | 라아스트 | 꼬마 정령 | 모데카이저"
A,불한당 카이사 피즈,7,Easy,4.43,0.26,10.6%,51.3%,카이사 | 피즈 | 오른 | 라아스트 | 카르마 | 람머스 | 꼬마 정령,"카이사★ (푸른 파수꾼, 죽음의 검, 무한의 대검) | 피즈★ (보석 건틀릿, 내셔의 이빨, 정의의 손길) | 오른★ (용의 발톱, 태양불꽃 망토, 워모그의 갑옷) | 라아스트★ (태양불꽃 망토, 저녁갑주, 워모그의 갑옷) | 카르마 | 람머스 | 꼬마 정령"
A,N.O.V.A. 킨드레드,,Medium,4.43,0.51,13.0%,50.7%,탐 켄치 | 피오라 | 그레이브즈 | 모르가나 | 쉔 | 벡스 | 마오카이 | 아칼리 | 아트록스,"탐 켄치 (가고일 돌갑옷, 정령의 형상, 워모그의 갑옷) | 피오라 (밤의 끝자락, 거인 학살자, 정의의 손길) | 그레이브즈 | 모르가나 | 쉔 | 벡스 | 마오카이 | 아칼리 | 아트록스"
A,운명술사 트위스티드 페이트 잭스,5,Hard,4.44,0.29,9.2%,51.9%,트위스티드 페이트 | 잭스 | 케이틀린 | 탈론 | 코르키 | 리븐 | 밀리오 | 아트록스,"트위스티드 페이트★ (내셔의 이빨, 내셔의 이빨, 라바돈의 죽음모자) | 잭스★ (크라운가드, 수호자의 맹세, 가고일 돌갑옷) | 케이틀린★ (죽음의 검, 구인수의 격노검, 거인 학살자) | 탈론★ (밤의 끝자락, 마법공학 총검, 쇼진의 창) | 코르키 | 리븐 | 밀리오 | 아트록스★"
A,정령족 코르키,,Medium,4.44,0.25,15.3%,49.4%,코르키 | 람머스 | 리븐 | 바드 | 피즈 | 나르 | 꼬마 정령 | 밀리오 | 뽀삐,"코르키 (죽음의 검, 죽음의 검, 최후의 속삭임) | 람머스 (용의 발톱, 가고일 돌갑옷, 정령의 형상) | 리븐 (피바라기, 스테락의 도전, 거인의 결의) | 바드 (라바돈의 죽음모자, 쇼진의 창, 공허의 지팡이) | 피즈 | 나르 | 꼬마 정령 | 밀리오 | 뽀삐"
A,선봉대 르블랑,,Medium,4.46,0.72,10.4%,51.1%,르블랑 | 누누와 윌럼프 | 카르마 | 일라오이 | 바드 | 꼬마 정령 | 모데카이저 | 조이 | 레오나,"르블랑 (구인수의 격노검, 보석 건틀릿, 거인 학살자) | 누누와 윌럼프 (적응형 투구, 수호자의 맹세, 수호자의 맹세) | 카르마 (라바돈의 죽음모자, 쇼진의 창, 공허의 지팡이) | 일라오이 (이온 충격기, 태양불꽃 망토, 정령의 형상) | 바드 | 꼬마 정령 | 모데카이저 | 조이 | 레오나"
B,정령족 코르키 람머스,,Easy,4.51,0.03,14.6%,48.6%,코르키 | 람머스 | 거대 메크 로봇 | 바드 | 카르마 | 피즈 | 나르 | 꼬마 정령 | 뽀삐,"코르키 (죽음의 검, 거인 학살자, 쇼진의 창) | 람머스 (크라운가드, 수호자의 맹세, 가고일 돌갑옷) | 거대 메크 로봇 (용의 발톱, 굳건한 심장, 태양불꽃 망토) | 바드 | 카르마 | 피즈 | 나르 | 꼬마 정령 | 뽀삐"
B,길잡이 르블랑,,Easy,4.51,0.06,10.3%,49.9%,르블랑 | 거대 메크 로봇 | 카르마 | 소나 | 모르가나 | 일라오이 | 꼬마 정령 | 레오나 | 리산드라,"르블랑 (암흑의 별 상징, 구인수의 격노검, 거인 학살자) | 거대 메크 로봇 (크라운가드, 가고일 돌갑옷, 정령의 형상) | 카르마 (길잡이 상징, 거인 학살자, 공허의 지팡이) | 소나 (푸른 파수꾼, 모렐로노미콘, 공허의 지팡이) | 모르가나 | 일라오이 | 꼬마 정령 | 레오나 | 리산드라"
B,시간 균열자 이즈리얼,5,Easy,4.53,0.11,15.1%,47.7%,이즈리얼 | 초가스 | 리븐 | 판테온 | 탐 켄치 | 자야 | 마오카이 | 밀리오,"이즈리얼★ (죽음의 검, 무한의 대검, 타격대의 철퇴) | 초가스★ (용의 발톱, 정령의 형상, 워모그의 갑옷) | 리븐 (피바라기, 스테락의 도전, 거인의 결의) | 판테온★ (태양불꽃 망토, 정령의 형상, 저녁갑주) | 탐 켄치 | 자야 | 마오카이 | 밀리오"
B,암흑의 별 카르마,,Easy,4.54,0.05,9.7%,50.0%,카르마 | 거대 메크 로봇 | 진 | 탐 켄치 | 블리츠크랭크 | 카이사 | 모데카이저 | 초가스 | 리산드라,"카르마 (거인 학살자, 쇼진의 창, 공허의 지팡이) | 거대 메크 로봇 (가고일 돌갑옷, 가고일 돌갑옷, 태양불꽃 망토) | 진 (무한의 대검, 최후의 속삭임, 타격대의 철퇴) | 탐 켄치 (가고일 돌갑옷, 태양불꽃 망토, 저녁갑주) | 블리츠크랭크 | 카이사 | 모데카이저 | 초가스 | 리산드라"
B,선봉대 벡스,,Hard,4.54,0.70,15.2%,49.3%,벡스 | 누누와 윌럼프 | 그레이브즈 | 피오라 | 블리츠크랭크 | 모르가나 | 쉔 | 아칼리 | 아트록스,"벡스 (구인수의 격노검, 거인 학살자, 라바돈의 죽음모자) | 누누와 윌럼프 (적응형 투구, 수호자의 맹세, 워모그의 갑옷) | 그레이브즈 (거인 학살자, 수은, 정의의 손길) | 피오라 (피바라기, 밤의 끝자락, 거인 학살자) | 블리츠크랭크 | 모르가나 | 쉔 | 아칼리 | 아트록스"
B,암흑의 별 누누와 윌럼프,,Easy,4.59,0.07,11.0%,48.7%,누누와 윌럼프 | 진 | 카르마 | 자야 | 탐 켄치 | 카이사 | 모데카이저 | 초가스 | 리산드라,"누누와 윌럼프 (적응형 투구, 수호자의 맹세, 정령의 형상) | 진 (마법공학 총검, 무한의 대검, 최후의 속삭임) | 카르마 (푸른 파수꾼, 라바돈의 죽음모자, 공허의 지팡이) | 자야 (암흑의 별 상징, 구인수의 격노검, 최후의 속삭임) | 탐 켄치 | 카이사 | 모데카이저 | 초가스 | 리산드라"
B,메카 거대 메크 로봇,,Hard,4.71,0.58,14.4%,45.7%,거대 메크 로봇 | 아우렐리온 솔 | 탐 켄치 | 우르곳 | 바드 | 피오라 | 카르마,"거대 메크 로봇 (사자의 비가, 가고일 돌갑옷, 스테락의 도전) | 아우렐리온 솔 (보석 건틀릿, 타격대의 철퇴, 라바돈의 죽음모자) | 탐 켄치 (태양불꽃 망토, 정령의 형상, 워모그의 갑옷) | 우르곳 (무한의 대검, 타격대의 철퇴, 정의의 손길) | 바드 | 피오라 | 카르마"
B,우주 그루브 누누와 윌럼프,,Easy,4.75,0.05,9.7%,45.5%,누누와 윌럼프 | 나미 | 블리츠크랭크 | 사미라 | 진 | 쉔 | 오른 | 그웬 | 리산드라,"누누와 윌럼프 (수호자의 맹세, 굳건한 심장, 워모그의 갑옷) | 나미 (보석 건틀릿, 거인 학살자, 쇼진의 창) | 블리츠크랭크 (보석 건틀릿, 라바돈의 죽음모자, 정의의 손길) | 사미라 (무한의 대검, 거인 학살자, 쇼진의 창) | 진 | 쉔 | 오른 | 그웬 | 리산드라"
B,N.O.V.A. 킨드레드 마스터 이,,Easy,4.75,0.09,8.8%,44.9%,킨드레드 | 마스터 이 | 람머스 | 피오라 | 마오카이 | 우르곳 | 아칼리 | 아트록스 | 케이틀린,"킨드레드 (습격자 상징, 구인수의 격노검, 크라켄의 분노) | 마스터 이 (거인 학살자, 수은, 정의의 손길) | 람머스 (적응형 투구, 태양불꽃 망토, 워모그의 갑옷) | 피오라 (수은, 스테락의 도전, 정의의 손길) | 마오카이 | 우르곳 | 아칼리 | 아트록스 | 케이틀린"
B,암흑의 별 진,,Easy,4.75,0.03,10.6%,43.7%,진 | 카르마 | 탐 켄치 | 카이사 | 블리츠크랭크 | 자야 | 모데카이저 | 초가스 | 리산드라,"진 (무한의 대검, 타격대의 철퇴, 붉은 덩굴정령) | 카르마 (보석 건틀릿, 내셔의 이빨, 모렐로노미콘) | 탐 켄치 (수호자의 맹세, 태양불꽃 망토, 워모그의 갑옷) | 카이사 (푸른 파수꾼, 무한의 대검, 타격대의 철퇴) | 블리츠크랭크 | 자야 | 모데카이저 | 초가스★ | 리산드라"
C,중재자 일라오이,7,Easy,4.75,0.12,15.8%,45.1%,오로라 | 일라오이 | 다이애나 | 르블랑 | 꼬마 정령 | 징크스 | 레오나,"오로라★ (진화한 불꽃 사격, 보석 건틀릿, 내셔의 이빨) | 일라오이★ (촉수 후려치기, 얼음작렬 갑옷, 가고일 돌갑옷) | 다이애나★ (회오리 칼날, 피바라기, 거인의 결의) | 르블랑 (구인수의 격노검, 거인 학살자, 라바돈의 죽음모자) | 꼬마 정령 | 징크스★ | 레오나"
C,시간 균열자 룰루,7,Medium,4.78,0.05,11.3%,44.9%,룰루 | 마오카이 | 밀리오 | 잭스 | 판테온 | 아트록스 | 트위스티드 페이트,"룰루★ (라바돈의 죽음모자, 쇼진의 창, 쇼진의 창) | 마오카이★ (용의 발톱, 정령의 형상, 워모그의 갑옷) | 밀리오★ (거인 학살자, 라바돈의 죽음모자, 쇼진의 창) | 잭스★ (용의 발톱, 가고일 돌갑옷, 굳건한 심장) | 판테온★ | 아트록스 | 트위스티드 페이트"
C,전달자 빅토르,7,Easy,4.80,0.07,5.2%,44.2%,빅토르 | 미스 포츈 | 오른 | 라아스트 | 마오카이 | 그라가스 | 아트록스,"빅토르★ (드론 업링크, 대천사의 지팡이, 보석 건틀릿) | 미스 포츈★ (죽음의 검, 무한의 대검, 거인 학살자) | 오른★ (용의 발톱, 굳건한 심장, 워모그의 갑옷) | 라아스트★ (덤불 조끼, 용의 발톱, 정령의 형상) | 마오카이★ | 그라가스 | 아트록스"
C,우주 그루브 오른,,Easy,4.84,0.05,8.6%,43.0%,오른 | 나미 | 사미라 | 블리츠크랭크 | 쉔 | 그웬 | 나서스 | 티모,"오른 (가고일 돌갑옷, 가고일 돌갑옷, 워모그의 갑옷) | 나미 (보석 건틀릿, 붉은 덩굴정령, 쇼진의 창) | 사미라★ (무한의 대검, 거인 학살자, 쇼진의 창) | 블리츠크랭크 (보석 건틀릿, 라바돈의 죽음모자, 정의의 손길) | 쉔 | 그웬 | 나서스★ | 티모"
C,습격자 마스터 이,,Easy,4.86,0.07,9.9%,43.3%,마스터 이 | 탐 켄치 | 피오라 | 소나 | 마오카이 | 우르곳 | 빅토르 | 아칼리 | 그라가스,"마스터 이 (밤의 끝자락, 거인 학살자, 수은) | 탐 켄치 (용의 발톱, 태양불꽃 망토, 저녁갑주) | 피오라 (수은, 스테락의 도전, 정의의 손길) | 소나 (적응형 투구) | 마오카이 | 우르곳 | 빅토르 | 아칼리 | 그라가스"
C,정령족 람머스,,Easy,4.86,0.11,12.7%,40.8%,람머스 | 코르키 | 베이가 | 피즈 | 나르 | 꼬마 정령 | 리산드라 | 뽀삐,"람머스 (수호자의 맹세, 가고일 돌갑옷, 워모그의 갑옷) | 코르키 (푸른 파수꾼, 죽음의 검, 거인 학살자) | 베이가★ (푸른 파수꾼, 보석 건틀릿, 라바돈의 죽음모자) | 피즈 | 나르 | 꼬마 정령 | 리산드라 | 뽀삐★"
C,메카 거대 메크 로봇 아우렐리온 솔,,Easy,4.88,0.16,12.4%,41.7%,거대 메크 로봇 | 아우렐리온 솔 | 마스터 이 | 탐 켄치 | 우르곳 | 빅토르,"거대 메크 로봇 (사자의 비가, 가고일 돌갑옷, 스테락의 도전) | 아우렐리온 솔 (이상 현상, 보석 건틀릿, 라바돈의 죽음모자) | 마스터 이 (피바라기, 밤의 끝자락, 거인 학살자) | 탐 켄치 (가고일 돌갑옷, 태양불꽃 망토, 워모그의 갑옷) | 우르곳 | 빅토르"
C,여행자 파이크,6,Easy,4.91,0.04,5.1%,42.9%,파이크 | 그라가스 | 마스터 이 | 빅토르 | 거대 메크 로봇 | 카르마 | 오로라 | 꼬마 정령,"파이크★ (밤의 끝자락, 무한의 대검, 정의의 손길) | 그라가스★ (덤불 조끼, 태양불꽃 망토, 저녁갑주) | 마스터 이 (피바라기, 스테락의 도전, 거인의 결의) | 빅토르★ (도적의 장갑) | 거대 메크 로봇 | 카르마 | 오로라 | 꼬마 정령★"
C,예언자 탐 켄치,,Easy,4.93,0.06,12.6%,41.8%,탐 켄치 | 자야 | 진 | 누누와 윌럼프 | 블리츠크랭크 | 모르가나 | 마오카이 | 잭스 | 아트록스,"탐 켄치 (굳건한 심장, 정령의 형상, 워모그의 갑옷) | 자야 (전투 토끼 석궁, 구인수의 격노검, 무한의 대검) | 진 (별돌보미 상징, 무한의 대검, 최후의 속삭임) | 누누와 윌럼프 (수호자의 맹세, 수호자의 맹세, 워모그의 갑옷) | 블리츠크랭크 | 모르가나 | 마오카이 | 잭스 | 아트록스"
C,싸움꾼 마오카이,7,Easy,4.95,0.01,9.0%,40.3%,미스 포츈 | 마오카이 | 리븐 | 라아스트 | 쉔 | 그웬 | 판테온 | 아트록스,"미스 포츈★ (구인수의 격노검, 무한의 대검, 크라켄의 분노) | 마오카이★ (가고일 돌갑옷, 굳건한 심장, 워모그의 갑옷) | 리븐 (피바라기, 수은, 스테락의 도전) | 라아스트★ (가고일 돌갑옷, 태양불꽃 망토, 정령의 형상) | 쉔 | 그웬 | 판테온 | 아트록스"
D,시간 균열자 리븐,,Easy,5.06,0.01,7.5%,39.8%,리븐 | 탐 켄치 | 거대 메크 로봇 | 카르마 | 나미 | 카이사 | 라아스트 | 판테온,"리븐 (우주 그루브 상징, 피바라기, 거인의 결의) | 탐 켄치 (가고일 돌갑옷, 태양불꽃 망토, 워모그의 갑옷) | 거대 메크 로봇 | 카르마 | 나미 | 카이사 | 라아스트 | 판테온"
D,선봉대 킨드레드,,Easy,5.15,0.02,9.3%,39.0%,킨드레드 | 누누와 윌럼프 | 피오라 | 그레이브즈 | 블리츠크랭크 | 모르가나 | 쉔 | 아칼리 | 아트록스,"킨드레드 (구인수의 격노검, 최후의 속삭임, 거인 학살자) | 누누와 윌럼프 (수호자의 맹세, 정령의 형상, 저녁갑주) | 피오라 (피바라기, 밤의 끝자락, 거인의 결의) | 그레이브즈 (도전자 상징, 구인수의 격노검, 무한의 대검) | 블리츠크랭크 | 모르가나 | 쉔 | 아칼리 | 아트록스"
D,여행자 오로라,7,Easy,5.18,0.06,17.5%,38.4%,오로라 | 일라오이 | 피오라 | 빅토르 | 거대 메크 로봇 | 카르마 | 모데카이저 | 파이크,"오로라★ (진화한 불꽃 사격, 보석 건틀릿, 내셔의 이빨) | 일라오이★ (광휘 역장, 정령의 형상, 워모그의 갑옷) | 피오라 (회오리 칼날, 피바라기, 스테락의 도전) | 빅토르★ (드론 업링크, 대천사의 지팡이, 보석 건틀릿) | 거대 메크 로봇 | 카르마 | 모데카이저 | 파이크"
D,길잡이 르블랑 일라오이,,Easy,5.20,0.03,7.0%,36.8%,르블랑 | 일라오이 | 소나 | 꼬마 정령 | 블리츠크랭크 | 모데카이저 | 조이 | 레오나 | 리산드라,"르블랑 (대천사의 지팡이, 구인수의 격노검, 거인 학살자) | 일라오이 (적응형 투구, 가고일 돌갑옷, 태양불꽃 망토) | 소나 (모렐로노미콘, 쇼진의 창, 공허의 지팡이) | 꼬마 정령 (밤의 끝자락, 보석 건틀릿, 정의의 손길) | 블리츠크랭크 | 모데카이저 | 조이 | 레오나 | 리산드라"
D,싸움꾼 초가스,5,Easy,5.22,0.06,9.3%,36.1%,초가스 | 이즈리얼 | 리산드라 | 판테온 | 리븐 | 탐 켄치 | 마오카이 | 밀리오,"초가스★ (용의 발톱, 가고일 돌갑옷, 정령의 형상) | 이즈리얼★ (암흑의 별 상징, 무한의 대검, 쇼진의 창) | 리산드라★ (보석 건틀릿, 쇼진의 창, 공허의 지팡이) | 판테온★ (가고일 돌갑옷, 정령의 형상, 워모그의 갑옷) | 리븐 | 탐 켄치 | 마오카이 | 밀리오"
D,우주 그루브 람머스,,Easy,5.28,0.02,4.7%,35.1%,나미 | 람머스 | 오른 | 블리츠크랭크 | 사미라 | 그웬 | 나서스 | 티모,"나미 (라바돈의 죽음모자, 쇼진의 창, 공허의 지팡이) | 람머스 (수호자의 맹세, 정령의 형상, 워모그의 갑옷) | 오른 (가고일 돌갑옷, 태양불꽃 망토, 워모그의 갑옷) | 블리츠크랭크 | 사미라 | 그웬 | 나서스 | 티모"
D,여행자 거대 메크 로봇,,Hard,5.36,0.05,7.9%,34.2%,거대 메크 로봇 | 벡스 | 카르마 | 블리츠크랭크 | 바드 | 쉔 | 람머스 | 꼬마 정령 | 모데카이저,"거대 메크 로봇 (가고일 돌갑옷, 스테락의 도전, 거인의 결의) | 벡스 (구인수의 격노검, 타격대의 철퇴, 라바돈의 죽음모자) | 카르마 (보석 건틀릿, 타격대의 철퇴, 쇼진의 창) | 블리츠크랭크 (크라운가드) | 바드 | 쉔 | 람머스 | 꼬마 정령 | 모데카이저"
D,선봉대 조이,6,Easy,5.37,0.02,5.5%,32.9%,조이 | 레오나 | 르블랑 | 모데카이저 | 블리츠크랭크 | 누누와 윌럼프 | 일라오이 | 나서스,"조이★ (대천사의 지팡이, 보석 건틀릿, 타격대의 철퇴) | 레오나★ (가고일 돌갑옷, 가고일 돌갑옷, 워모그의 갑옷) | 르블랑 (구인수의 격노검, 거인 학살자, 라바돈의 죽음모자) | 모데카이저★ (가고일 돌갑옷, 굳건한 심장, 워모그의 갑옷) | 블리츠크랭크 | 누누와 윌럼프 | 일라오이 | 나서스★"
D,요새 잭스,6,Easy,5.45,0.03,3.8%,31.9%,잭스 | 자야 | 오른 | 람머스 | 쉔 | 누누와 윌럼프 | 아트록스 | 뽀삐,"잭스★ (피바라기, 구인수의 격노검, 거인의 결의) | 자야 (구인수의 격노검, 거인 학살자, 타격대의 철퇴) | 오른 (별돌보미 상징, 가고일 돌갑옷, 태양불꽃 망토) | 람머스 (용의 발톱, 굳건한 심장, 태양불꽃 망토) | 쉔 | 누누와 윌럼프 | 아트록스 | 뽀삐"
D,별돌보미 - The Mountain 누누와 윌럼프,,Easy,5.47,0.02,5.1%,30.1%,누누와 윌럼프 | 자야 | 룰루 | 잭스 | 아트록스 | 케이틀린 | 탈론 | 트위스티드 페이트,"누누와 윌럼프 (가고일 돌갑옷, 굳건한 심장, 정령의 형상) | 자야 (구인수의 격노검, 거인 학살자, 붉은 덩굴정령) | 룰루★ (구인수의 격노검, 보석 건틀릿, 쇼진의 창) | 잭스 (피바라기, 구인수의 격노검, 거인의 결의) | 아트록스 | 케이틀린 | 탈론 | 트위스티드 페이트"
D,N.O.V.A. 아트록스,5,Easy,5.51,0.02,3.0%,31.2%,아트록스 | 킨드레드 | 마오카이 | 케이틀린 | 람머스 | 오른 | 아칼리 | 잭스,"아트록스★ (피바라기, 스테락의 도전, 거인의 결의) | 킨드레드 (구인수의 격노검, 구인수의 격노검, 거인 학살자) | 마오카이 (용의 발톱, 태양불꽃 망토, 정령의 형상) | 케이틀린★ (구인수의 격노검, 무한의 대검, 거인 학살자) | 람머스 | 오른 | 아칼리 | 잭스"
D,싸움꾼 탐 켄치,,Easy,5.56,0.01,6.8%,29.8%,탐 켄치 | 초가스 | 마오카이 | 나미 | 룰루 | 우르곳 | 그라가스 | 판테온 | 리산드라,"탐 켄치 (가고일 돌갑옷, 정령의 형상, 워모그의 갑옷) | 초가스★ (가고일 돌갑옷, 정령의 형상, 워모그의 갑옷) | 마오카이 (태양불꽃 망토, 정령의 형상, 워모그의 갑옷) | 나미 | 룰루 | 우르곳 | 그라가스 | 판테온 | 리산드라"
D,초능력 빅토르,7,Easy,5.67,0.02,1.7%,27.3%,빅토르 | 마스터 이 | 그라가스 | 탐 켄치 | 마오카이 | 우르곳 | 아칼리 | 파이크,"빅토르★ (드론 업링크, 대천사의 지팡이, 보석 건틀릿) | 마스터 이 (피바라기, 밤의 끝자락, 거인의 결의) | 그라가스 (가고일 돌갑옷, 태양불꽃 망토, 워모그의 갑옷) | 탐 켄치 (덤불 조끼, 용의 발톱, 워모그의 갑옷) | 마오카이 | 우르곳 | 아칼리 | 파이크"
D,동물특공대 징크스,6,Easy,6.17,0.02,10.3%,22.6%,징크스 | 일라오이 | 피오라 | 오로라 | 탐 켄치 | 벨베스 | 브라이어 | 렉사이,"징크스★ (전투 토끼 석궁, 구인수의 격노검, 무한의 대검) | 일라오이 (수호자의 맹세, 태양불꽃 망토, 워모그의 갑옷) | 피오라 (피바라기, 밤의 끝자락, 거인의 결의) | 오로라 (보석 건틀릿, 내셔의 이빨, 내셔의 이빨) | 탐 켄치 | 벨베스 | 브라이어 | 렉사이"
