Tier,Name,Level,Difficulty,Avg Place,Pick Rate,Win Rate,Top 4 Rate,Units,UnitDetails
A,시간 균열자 파이크,6,Medium,4.43,0.05,5.7%,53.0%,파이크 | 그웬 | 판테온 | 밀리오 | 코르키 | 리븐 | 그라가스 | 꼬마 정령,"파이크★ (표적 고정 광학 장치, 밤의 끝자락, 무한의 대검) | 그웬★ (보석 건틀릿, 타격대의 철퇴, 정의의 손길) | 판테온★ (용의 발톱, 굳건한 심장, 태양불꽃 망토) | 밀리오★ (라바돈의 죽음모자, 쇼진의 창, 공허의 지팡이) | 코르키 | 리븐 | 그라가스★ | 꼬마 정령★"
A,운명술사 트위스티드 페이트 잭스,5,Hard,4.44,0.32,9.1%,51.7%,트위스티드 페이트 | 잭스 | 케이틀린 | 탈론 | 코르키 | 리븐 | 밀리오 | 아트록스,"트위스티드 페이트★ (내셔의 이빨, 내셔의 이빨, 라바돈의 죽음모자) | 잭스★ (크라운가드, 수호자의 맹세, 가고일 돌갑옷) | 케이틀린★ (죽음의 검, 구인수의 격노검, 거인 학살자) | 탈론★ (밤의 끝자락, 마법공학 총검, 쇼진의 창) | 코르키 | 리븐 | 밀리오 | 아트록스★"
A,우주 그루브 사미라,7,Medium,4.45,0.19,14.0%,50.1%,사미라 | 사미라 | 오른 | 오른 | 자야 | 누누와 윌럼프 | 블리츠크랭크 | 잭스,"사미라★ (죽음의 검, 무한의 대검, 쇼진의 창) | 사미라 | 오른★ (용의 발톱, 가고일 돌갑옷, 정령의 형상) | 오른 | 자야 (구인수의 격노검, 최후의 속삭임, 붉은 덩굴정령) | 누누와 윌럼프 (적응형 투구, 수호자의 맹세, 수호자의 맹세) | 블리츠크랭크 | 잭스"
A,선봉대 르블랑,,Medium,4.45,0.66,10.7%,51.2%,르블랑 | 누누와 윌럼프 | 카르마 | 일라오이 | 바드 | 꼬마 정령 | 모데카이저 | 조이 | 레오나,"르블랑 (구인수의 격노검, 거인 학살자, 라바돈의 죽음모자) | 누누와 윌럼프 (적응형 투구, 수호자의 맹세, 워모그의 갑옷) | 카르마 (보석 건틀릿, 쇼진의 창, 공허의 지팡이) | 일라오이 (이온 충격기, 태양불꽃 망토, 정령의 형상) | 바드 | 꼬마 정령 | 모데카이저 | 조이 | 레오나"
A,정령족 코르키,,Easy,4.45,0.24,15.5%,48.9%,코르키 | 람머스 | 리븐 | 바드 | 피즈 | 나르 | 꼬마 정령 | 밀리오 | 뽀삐,"코르키 (불한당 상징, 최후의 속삭임, 타격대의 철퇴) | 람머스 (크라운가드, 수호자의 맹세, 가고일 돌갑옷) | 리븐 (수은, 스테락의 도전, 정의의 손길) | 바드 (라바돈의 죽음모자, 쇼진의 창, 공허의 지팡이) | 피즈 | 나르 | 꼬마 정령 | 밀리오 | 뽀삐"
A,불한당 카이사 피즈,7,Medium,4.46,0.28,10.1%,50.8%,카이사 | 피즈 | 오른 | 라아스트 | 카르마 | 람머스 | 꼬마 정령,"카이사★ (푸른 파수꾼, 죽음의 검, 무한의 대검) | 피즈★ (보석 건틀릿, 내셔의 이빨, 정의의 손길) | 오른★ (용의 발톱, 저녁갑주, 워모그의 갑옷) | 라아스트★ (태양불꽃 망토, 저녁갑주, 워모그의 갑옷) | 카르마 | 람머스 | 꼬마 정령"
A,암흑의 별 카르마,,Easy,4.50,0.06,10.5%,50.3%,카르마 | 거대 메크 로봇 | 진 | 탐 켄치 | 블리츠크랭크 | 카이사 | 모데카이저 | 초가스 | 리산드라,"카르마 (저격수 상징, 보석 건틀릿, 쇼진의 창) | 거대 메크 로봇 (가고일 돌갑옷, 저녁갑주, 워모그의 갑옷) | 진 (무한의 대검, 거인 학살자, 타격대의 철퇴) | 탐 켄치 (수호자의 맹세, 가고일 돌갑옷, 워모그의 갑옷) | 블리츠크랭크 | 카이사 | 모데카이저 | 초가스 | 리산드라"
B,길잡이 르블랑,,Easy,4.50,0.06,10.1%,50.0%,르블랑 | 거대 메크 로봇 | 카르마 | 소나 | 모르가나 | 일라오이 | 꼬마 정령 | 레오나 | 리산드라,"르블랑 (구인수의 격노검, 거인 학살자, 라바돈의 죽음모자) | 거대 메크 로봇 (크라운가드, 가고일 돌갑옷, 정령의 형상) | 카르마 (길잡이 상징, 모렐로노미콘, 공허의 지팡이) | 소나 (붉은 덩굴정령, 쇼진의 창, 공허의 지팡이) | 모르가나 | 일라오이 | 꼬마 정령 | 레오나 | 리산드라"
B,시간 균열자 이즈리얼,5,Easy,4.55,0.12,14.5%,47.7%,이즈리얼 | 초가스 | 리븐 | 판테온 | 탐 켄치 | 자야 | 마오카이 | 밀리오,"이즈리얼★ (죽음의 검, 무한의 대검, 쇼진의 창) | 초가스★ (용의 발톱, 수호자의 맹세, 정령의 형상) | 리븐 (피바라기, 스테락의 도전, 거인의 결의) | 판테온★ (태양불꽃 망토, 저녁갑주, 워모그의 갑옷) | 탐 켄치 | 자야 | 마오카이 | 밀리오"
B,선봉대 벡스,,Hard,4.56,0.72,15.3%,49.1%,벡스 | 누누와 윌럼프 | 그레이브즈 | 피오라 | 블리츠크랭크 | 모르가나 | 쉔 | 아칼리 | 아트록스,"벡스 (구인수의 격노검, 마법공학 총검, 거인 학살자) | 누누와 윌럼프 (수호자의 맹세, 태양불꽃 망토, 정령의 형상) | 그레이브즈 (타격대의 철퇴, 수은, 정의의 손길) | 피오라 (피바라기, 밤의 끝자락, 거인의 결의) | 블리츠크랭크 | 모르가나 | 쉔 | 아칼리 | 아트록스"
B,정령족 코르키 람머스,,Easy,4.57,0.03,14.9%,46.7%,코르키 | 람머스 | 거대 메크 로봇 | 바드 | 카르마 | 피즈 | 나르 | 꼬마 정령 | 뽀삐,"코르키 (죽음의 검, 타격대의 철퇴, 쇼진의 창) | 람머스 (용의 발톱, 수호자의 맹세, 가고일 돌갑옷) | 거대 메크 로봇 (용의 발톱, 태양불꽃 망토, 정령의 형상) | 바드 | 카르마 | 피즈 | 나르 | 꼬마 정령 | 뽀삐"
B,암흑의 별 누누와 윌럼프,,Easy,4.61,0.07,10.9%,47.8%,누누와 윌럼프 | 진 | 카르마 | 자야 | 탐 켄치 | 카이사 | 모데카이저 | 초가스 | 리산드라,"누누와 윌럼프 (용의 발톱, 수호자의 맹세, 워모그의 갑옷) | 진 (무한의 대검, 거인 학살자, 타격대의 철퇴) | 카르마 (푸른 파수꾼, 라바돈의 죽음모자, 공허의 지팡이) | 자야 (암흑의 별 상징, 구인수의 격노검, 크라켄의 분노) | 탐 켄치 | 카이사 | 모데카이저 | 초가스 | 리산드라"
B,불한당 카이사,7,Easy,4.69,0.01,7.3%,46.5%,카이사 | 리븐 | 피즈 | 그웬 | 밀리오 | 판테온 | 이즈리얼 | 탈론,"카이사★ (죽음의 검, 거인 학살자, 쇼진의 창) | 리븐 (밤의 끝자락, 스테락의 도전, 정의의 손길) | 피즈★ (마법공학 총검, 보석 건틀릿, 내셔의 이빨) | 그웬★ (피바라기, 보석 건틀릿, 내셔의 이빨) | 밀리오 | 판테온 | 이즈리얼 | 탈론★"
B,메카 거대 메크 로봇,,Hard,4.70,0.52,14.8%,46.1%,거대 메크 로봇 | 아우렐리온 솔 | 우르곳 | 탐 켄치 | 바드 | 피오라 | 카르마,"거대 메크 로봇 (사자의 비가, 가고일 돌갑옷, 스테락의 도전) | 아우렐리온 솔 (보석 건틀릿, 타격대의 철퇴, 라바돈의 죽음모자) | 우르곳 (무한의 대검, 타격대의 철퇴, 정의의 손길) | 탐 켄치 (태양불꽃 망토, 정령의 형상, 워모그의 갑옷) | 바드 | 피오라 | 카르마"
B,N.O.V.A. 킨드레드,,Easy,4.74,0.08,8.8%,45.2%,킨드레드 | 마스터 이 | 람머스 | 피오라 | 마오카이 | 우르곳 | 아칼리 | 아트록스 | 케이틀린,"킨드레드 (습격자 상징, 구인수의 격노검, 크라켄의 분노) | 마스터 이 (밤의 끝자락, 거인 학살자, 정의의 손길) | 람머스 (가고일 돌갑옷, 굳건한 심장, 워모그의 갑옷) | 피오라 (수은, 스테락의 도전, 정의의 손길) | 마오카이 | 우르곳 | 아칼리 | 아트록스 | 케이틀린"
C,시간 균열자 룰루,7,Medium,4.75,0.05,11.5%,45.4%,룰루 | 마오카이 | 밀리오 | 잭스 | 라아스트 | 판테온 | 아트록스 | 트위스티드 페이트,"룰루★ (보석 건틀릿, 내셔의 이빨, 내셔의 이빨) | 마오카이★ (용의 발톱, 정령의 형상, 워모그의 갑옷) | 밀리오★ (마법공학 총검, 라바돈의 죽음모자, 쇼진의 창) | 잭스★ (용의 발톱, 가고일 돌갑옷, 굳건한 심장) | 라아스트★ | 판테온★ | 아트록스 | 트위스티드 페이트"
C,중재자 일라오이,7,Easy,4.77,0.12,15.6%,44.9%,오로라 | 일라오이 | 다이애나 | 르블랑 | 꼬마 정령 | 징크스 | 레오나,"오로라★ (진화한 불꽃 사격, 보석 건틀릿, 내셔의 이빨) | 일라오이★ (촉수 후려치기, 광휘 역장, 가고일 돌갑옷) | 다이애나★ (회오리 칼날, 피바라기, 거인의 결의) | 르블랑 (불꽃 튀는 시제품, 구인수의 격노검, 공허의 지팡이) | 꼬마 정령 | 징크스★ | 레오나"
C,우주 그루브 누누와 윌럼프,,Easy,4.78,0.05,9.3%,44.6%,누누와 윌럼프 | 나미 | 블리츠크랭크 | 사미라 | 진 | 쉔 | 오른 | 그웬 | 리산드라,"누누와 윌럼프 (수호자의 맹세, 굳건한 심장, 워모그의 갑옷) | 나미 (모렐로노미콘, 쇼진의 창, 공허의 지팡이) | 블리츠크랭크 (피바라기, 이온 충격기, 보석 건틀릿) | 사미라 (푸른 파수꾼, 무한의 대검, 거인 학살자) | 진 | 쉔 | 오른 | 그웬 | 리산드라"
C,암흑의 별 진,,Easy,4.78,0.04,10.3%,43.5%,진 | 카르마 | 카이사 | 탐 켄치 | 블리츠크랭크 | 자야 | 모데카이저 | 초가스 | 리산드라,"진 (무한의 대검, 최후의 속삭임, 거인 학살자) | 카르마 (푸른 파수꾼, 보석 건틀릿, 모렐로노미콘) | 카이사★ (무한의 대검, 타격대의 철퇴, 쇼진의 창) | 탐 켄치 (암흑의 별 상징, 가고일 돌갑옷, 워모그의 갑옷) | 블리츠크랭크 | 자야 | 모데카이저 | 초가스★ | 리산드라"
C,전달자 빅토르,7,Easy,4.79,0.06,5.5%,44.5%,빅토르 | 미스 포츈 | 오른 | 마오카이 | 라아스트 | 그라가스 | 아트록스,"빅토르★ (드론 업링크, 대천사의 지팡이, 보석 건틀릿) | 미스 포츈★ (무한의 대검, 거인 학살자, 타격대의 철퇴) | 오른★ (덤불 조끼, 용의 발톱, 정령의 형상) | 마오카이★ (덤불 조끼, 용의 발톱, 워모그의 갑옷) | 라아스트★ | 그라가스 | 아트록스"
C,메카 거대 메크 로봇 아우렐리온 솔,,Easy,4.82,0.14,13.1%,42.7%,거대 메크 로봇 | 아우렐리온 솔 | 마스터 이 | 탐 켄치 | 우르곳 | 빅토르,"거대 메크 로봇 (사자의 비가, 가고일 돌갑옷, 스테락의 도전) | 아우렐리온 솔 (이상 현상, 보석 건틀릿, 라바돈의 죽음모자) | 마스터 이 (스테락의 도전, 거인의 결의, 정의의 손길) | 탐 켄치 (용의 발톱, 태양불꽃 망토, 워모그의 갑옷) | 우르곳 | 빅토르"
C,우주 그루브 오른,,Easy,4.86,0.05,8.1%,43.0%,오른 | 나미 | 사미라 | 블리츠크랭크 | 쉔 | 그웬 | 나서스 | 티모,"오른 (가고일 돌갑옷, 가고일 돌갑옷, 워모그의 갑옷) | 나미 (모렐로노미콘, 쇼진의 창, 공허의 지팡이) | 사미라★ (무한의 대검, 타격대의 철퇴, 쇼진의 창) | 블리츠크랭크 (보석 건틀릿, 타격대의 철퇴, 정의의 손길) | 쉔 | 그웬 | 나서스★ | 티모"
C,여행자 파이크,6,Easy,4.88,0.04,5.0%,43.0%,파이크 | 그라가스 | 마스터 이 | 빅토르 | 거대 메크 로봇 | 카르마 | 오로라 | 꼬마 정령,"파이크★ (밤의 끝자락, 무한의 대검, 정의의 손길) | 그라가스★ (덤불 조끼, 태양불꽃 망토, 저녁갑주) | 마스터 이 (피바라기, 스테락의 도전, 거인의 결의) | 빅토르★ (공허의 지팡이) | 거대 메크 로봇 | 카르마 | 오로라 | 꼬마 정령★"
C,정령족 람머스,,Easy,4.89,0.11,12.2%,40.4%,람머스 | 코르키 | 베이가 | 피즈 | 나르 | 꼬마 정령 | 리산드라 | 뽀삐,"람머스 (수호자의 맹세, 가고일 돌갑옷, 워모그의 갑옷) | 코르키 (죽음의 검, 무한의 대검, 거인 학살자) | 베이가★ (라바돈의 죽음모자, 쇼진의 창, 공허의 지팡이) | 피즈 | 나르 | 꼬마 정령 | 리산드라 | 뽀삐★"
C,습격자 마스터 이,,Hard,4.92,0.07,9.5%,42.3%,마스터 이 | 탐 켄치 | 피오라 | 소나 | 마오카이 | 우르곳 | 빅토르 | 아칼리 | 그라가스,"마스터 이 (표적 고정 광학 장치, 밤의 끝자락, 거인 학살자) | 탐 켄치 (수호자의 맹세, 태양불꽃 망토, 저녁갑주) | 피오라 (밤의 끝자락, 거인 학살자, 정의의 손길) | 소나 (적응형 투구) | 마오카이 | 우르곳 | 빅토르 | 아칼리 | 그라가스"
C,싸움꾼 미스 포츈,7,Easy,4.97,0.01,7.6%,41.1%,미스 포츈 | 마오카이 | 리븐 | 라아스트 | 쉔 | 그웬 | 판테온 | 아트록스,"미스 포츈★ (죽음의 검, 구인수의 격노검, 무한의 대검) | 마오카이★ (태양불꽃 망토, 정령의 형상, 저녁갑주) | 리븐 (피바라기, 스테락의 도전, 거인의 결의) | 라아스트★ (용의 발톱, 가고일 돌갑옷, 워모그의 갑옷) | 쉔 | 그웬 | 판테온 | 아트록스"
D,예언자 탐 켄치,,Easy,5.03,0.06,11.6%,39.7%,탐 켄치 | 누누와 윌럼프 | 블리츠크랭크 | 그레이브즈 | 모르가나 | 쉔 | 벡스 | 마오카이 | 아트록스,"탐 켄치 (굳건한 심장, 정령의 형상, 워모그의 갑옷) | 누누와 윌럼프 (수호자의 맹세, 가고일 돌갑옷, 워모그의 갑옷) | 블리츠크랭크 | 그레이브즈 | 모르가나 | 쉔 | 벡스 | 마오카이 | 아트록스"
D,시간 균열자 리븐,,Easy,5.12,0.01,7.2%,39.7%,리븐 | 탐 켄치 | 진 | 쉔 | 람머스 | 카이사 | 밀리오 | 판테온 | 이즈리얼,"리븐 (우주 그루브 상징, 피바라기, 거인의 결의) | 탐 켄치 (수호자의 맹세, 태양불꽃 망토, 워모그의 갑옷) | 진 (죽음의 검, 구인수의 격노검, 무한의 대검) | 쉔 | 람머스 | 카이사 | 밀리오 | 판테온 | 이즈리얼"
D,선봉대 킨드레드,,Easy,5.16,0.02,10.3%,38.5%,킨드레드 | 누누와 윌럼프 | 피오라 | 그레이브즈 | 블리츠크랭크 | 모르가나 | 쉔 | 아칼리 | 아트록스,"킨드레드 (구인수의 격노검, 수은, 크라켄의 분노) | 누누와 윌럼프 (이상 현상, 용의 발톱, 가고일 돌갑옷) | 피오라 (밤의 끝자락, 거인 학살자, 정의의 손길) | 그레이브즈 (전투 토끼 석궁, 구인수의 격노검, 무한의 대검) | 블리츠크랭크 | 모르가나 | 쉔 | 아칼리 | 아트록스"
D,우주 그루브 람머스,,Easy,5.18,0.02,6.0%,37.4%,나미 | 람머스 | 오른 | 블리츠크랭크 | 사미라 | 그웬 | 나서스 | 티모,"나미 (라바돈의 죽음모자, 쇼진의 창, 공허의 지팡이) | 람머스 (수호자의 맹세, 정령의 형상, 워모그의 갑옷) | 오른 (가고일 돌갑옷, 태양불꽃 망토, 워모그의 갑옷) | 블리츠크랭크 | 사미라 | 그웬 | 나서스 | 티모"
D,길잡이 르블랑 일라오이,,Easy,5.20,0.03,7.1%,36.9%,르블랑 | 일라오이 | 소나 | 꼬마 정령 | 블리츠크랭크 | 모데카이저 | 조이 | 레오나 | 리산드라,"르블랑 (구인수의 격노검, 구인수의 격노검, 마법공학 총검) | 일라오이 (태양불꽃 망토, 정령의 형상, 워모그의 갑옷) | 소나 (공감 임플란트, 보석 건틀릿, 쇼진의 창) | 꼬마 정령 (밤의 끝자락, 보석 건틀릿, 정의의 손길) | 블리츠크랭크 | 모데카이저 | 조이 | 레오나 | 리산드라"
D,여행자 오로라,7,Easy,5.21,0.06,17.2%,37.6%,오로라 | 일라오이 | 피오라 | 빅토르 | 거대 메크 로봇 | 카르마 | 모데카이저 | 파이크,"오로라★ (진화한 불꽃 사격, 보석 건틀릿, 내셔의 이빨) | 일라오이★ (얼음작렬 갑옷, 광휘 역장, 가고일 돌갑옷) | 피오라 (회오리 칼날, 피바라기, 스테락의 도전) | 빅토르★ (드론 업링크, 대천사의 지팡이, 보석 건틀릿) | 거대 메크 로봇 | 카르마 | 모데카이저 | 파이크"
D,싸움꾼 초가스,5,Easy,5.29,0.06,8.1%,34.0%,초가스 | 이즈리얼 | 리산드라 | 판테온 | 리븐 | 탐 켄치 | 마오카이 | 밀리오,"초가스★ (용의 발톱, 가고일 돌갑옷, 정령의 형상) | 이즈리얼★ (암흑의 별 상징, 무한의 대검, 쇼진의 창) | 리산드라★ (마법공학 총검, 보석 건틀릿, 내셔의 이빨) | 판테온★ (가고일 돌갑옷, 태양불꽃 망토, 저녁갑주) | 리븐 | 탐 켄치 | 마오카이 | 밀리오"
D,선봉대 조이,6,Medium,5.35,0.03,5.3%,33.8%,조이 | 레오나 | 모데카이저 | 르블랑 | 블리츠크랭크 | 누누와 윌럼프 | 일라오이 | 나서스,"조이★ (푸른 파수꾼, 모렐로노미콘, 공허의 지팡이) | 레오나★ (가고일 돌갑옷, 가고일 돌갑옷, 가고일 돌갑옷) | 모데카이저★ (덤불 조끼, 용의 발톱, 워모그의 갑옷) | 르블랑 (구인수의 격노검, 거인 학살자, 공허의 지팡이) | 블리츠크랭크 | 누누와 윌럼프 | 일라오이 | 나서스★"
D,여행자 거대 메크 로봇,,Hard,5.35,0.05,8.2%,34.2%,거대 메크 로봇 | 벡스 | 카르마 | 블리츠크랭크 | 바드 | 쉔 | 람머스 | 꼬마 정령 | 모데카이저,"거대 메크 로봇 (사자의 비가, 가고일 돌갑옷, 스테락의 도전) | 벡스 (구인수의 격노검, 마법공학 총검, 보석 건틀릿) | 카르마 (대천사의 지팡이, 보석 건틀릿, 내셔의 이빨) | 블리츠크랭크 (크라운가드) | 바드 | 쉔 | 람머스 | 꼬마 정령 | 모데카이저"
D,별돌보미 - The Mountain 누누와 윌럼프,,Easy,5.41,0.02,5.4%,31.2%,누누와 윌럼프 | 자야 | 룰루 | 잭스 | 아트록스 | 케이틀린 | 탈론 | 트위스티드 페이트,"누누와 윌럼프 (가고일 돌갑옷, 굳건한 심장, 정령의 형상) | 자야 (죽음의 검, 구인수의 격노검, 붉은 덩굴정령) | 룰루★ (보석 건틀릿, 내셔의 이빨, 쇼진의 창) | 잭스 (용의 발톱, 가고일 돌갑옷, 워모그의 갑옷) | 아트록스 | 케이틀린 | 탈론 | 트위스티드 페이트"
D,요새 잭스,6,Easy,5.43,0.03,4.0%,32.4%,잭스 | 오른 | 람머스 | 쉔 | 코르키 | 아트록스 | 케이틀린 | 뽀삐,"잭스★ (피바라기, 구인수의 격노검, 거인의 결의) | 오른 (굳건한 심장, 태양불꽃 망토, 정령의 형상) | 람머스 (용의 발톱, 굳건한 심장, 태양불꽃 망토) | 쉔 | 코르키 | 아트록스 | 케이틀린 | 뽀삐★"
D,N.O.V.A. 아트록스,5,Easy,5.53,0.02,3.1%,30.6%,아트록스 | 킨드레드 | 마오카이 | 케이틀린 | 람머스 | 오른 | 아칼리 | 잭스,"아트록스★ (피바라기, 스테락의 도전, 거인의 결의) | 킨드레드 (죽음의 검, 구인수의 격노검, 거인 학살자) | 마오카이 (용의 발톱, 수호자의 맹세, 워모그의 갑옷) | 케이틀린★ (죽음의 검, 구인수의 격노검, 타격대의 철퇴) | 람머스 | 오른 | 아칼리 | 잭스"
D,싸움꾼 탐 켄치,,Easy,5.55,0.01,6.9%,30.5%,탐 켄치 | 초가스 | 마오카이 | 진 | 자야 | 우르곳 | 그라가스 | 판테온 | 이즈리얼,"탐 켄치 (용의 발톱, 태양불꽃 망토, 워모그의 갑옷) | 초가스★ (적응형 투구, 가고일 돌갑옷, 정령의 형상) | 마오카이 (용의 발톱, 가고일 돌갑옷, 워모그의 갑옷) | 진 | 자야 | 우르곳 | 그라가스 | 판테온 | 이즈리얼"
D,초능력 빅토르,7,Easy,5.62,0.02,2.4%,27.6%,빅토르 | 마스터 이 | 그라가스 | 탐 켄치 | 마오카이 | 우르곳 | 아칼리 | 파이크,"빅토르★ (대천사의 지팡이, 보석 건틀릿, 내셔의 이빨) | 마스터 이 (피바라기, 밤의 끝자락, 거인의 결의) | 그라가스★ (가고일 돌갑옷, 태양불꽃 망토, 워모그의 갑옷) | 탐 켄치 (용의 발톱, 태양불꽃 망토, 워모그의 갑옷) | 마오카이 | 우르곳 | 아칼리 | 파이크"
D,동물특공대 징크스,6,Easy,6.31,0.02,8.8%,20.2%,징크스 | 일라오이 | 피오라 | 오로라 | 탐 켄치 | 벨베스 | 브라이어 | 렉사이,"징크스★ (로켓 연사, 왕 귀여운 발사기, 거인 학살자) | 일라오이 (수호자의 맹세, 태양불꽃 망토, 워모그의 갑옷) | 피오라 (도전자 상징, 피바라기, 스테락의 도전) | 오로라 (보석 건틀릿, 내셔의 이빨, 내셔의 이빨) | 탐 켄치 | 벨베스 | 브라이어 | 렉사이"
