Tier,Name,Level,Difficulty,Avg Place,Pick Rate,Win Rate,Top 4 Rate,Units,UnitDetails
A,여행자 르블랑,,Easy,4.46,0.05,10.5%,50.7%,르블랑 | 거대 메크 로봇 | 카르마 | 일라오이 | 모르가나 | 소나 | 꼬마 정령 | 레오나 | 리산드라,"르블랑 (구인수의 격노검, 거인 학살자, 라바돈의 죽음모자) | 거대 메크 로봇 (수호자의 맹세, 정령의 형상, 워모그의 갑옷) | 카르마 (길잡이 상징, 모렐로노미콘, 공허의 지팡이) | 일라오이 (태양불꽃 망토, 정령의 형상, 워모그의 갑옷) | 모르가나 | 소나 | 꼬마 정령 | 레오나 | 리산드라"
A,정령족 코르키,,Easy,4.48,0.17,15.7%,48.0%,코르키 | 람머스 | 리븐 | 거대 메크 로봇 | 피즈 | 꼬마 정령 | 밀리오 | 뽀삐,"코르키 (불한당 상징, 최후의 속삭임, 쇼진의 창) | 람머스 (크라운가드, 수호자의 맹세, 가고일 돌갑옷) | 리븐 (밤의 끝자락, 스테락의 도전, 정의의 손길) | 거대 메크 로봇 | 피즈 | 꼬마 정령 | 밀리오 | 뽀삐"
A,N.O.V.A. 킨드레드,,Medium,4.49,0.27,11.0%,50.1%,킨드레드 | 마스터 이 | 탐 켄치 | 피오라 | 쉔 | 마오카이 | 아칼리 | 벨베스 | 아트록스,"킨드레드 (습격자 상징, 구인수의 격노검, 크라켄의 분노) | 마스터 이 (죽음의 검, 밤의 끝자락, 거인 학살자) | 탐 켄치 (수호자의 맹세, 태양불꽃 망토, 워모그의 갑옷) | 피오라 (N.O.V.A. 상징, 밤의 끝자락, 거인 학살자) | 쉔 | 마오카이 | 아칼리 | 벨베스 | 아트록스"
B,불한당 카이사,7,Medium,4.53,0.20,8.9%,49.4%,카이사 | 피즈 | 오른 | 라아스트 | 카르마 | 람머스 | 꼬마 정령,"카이사★ (죽음의 검, 무한의 대검, 거인 학살자) | 피즈★ (보석 건틀릿, 내셔의 이빨, 정의의 손길) | 오른★ (용의 발톱, 가고일 돌갑옷, 워모그의 갑옷) | 라아스트★ (가고일 돌갑옷, 태양불꽃 망토, 워모그의 갑옷) | 카르마 | 람머스 | 꼬마 정령"
B,저격수 자야 탐 켄치,,Easy,4.55,0.06,18.1%,48.6%,자야 | 누누와 윌럼프 | 탐 켄치 | 진 | 리븐 | 모데카이저 | 판테온 | 이즈리얼 | 탈론,"자야 (전투 토끼 석궁, 구인수의 격노검, 무한의 대검) | 누누와 윌럼프 (수호자의 맹세, 수호자의 맹세, 수호자의 맹세) | 탐 켄치 (가고일 돌갑옷, 굳건한 심장, 정령의 형상) | 진 (별돌보미 상징, 무한의 대검, 붉은 덩굴정령) | 리븐 | 모데카이저 | 판테온 | 이즈리얼 | 탈론"
B,메카 거대 메크 로봇,,Hard,4.68,0.35,16.5%,46.0%,거대 메크 로봇 | 아우렐리온 솔 | 우르곳 | 탐 켄치 | 피오라 | 카르마,"거대 메크 로봇 (얼음작렬 갑옷, 사자의 비가, 가고일 돌갑옷) | 아우렐리온 솔 (이상 현상, 보석 건틀릿, 라바돈의 죽음모자) | 우르곳 (무한의 대검, 최후의 속삭임, 정의의 손길) | 탐 켄치 (수호자의 맹세, 워모그의 갑옷) | 피오라 | 카르마"
B,요새 람머스,,Hard,4.69,0.24,13.4%,45.7%,람머스 | 벡스 | 바드 | 블리츠크랭크 | 쉔 | 카르마 | 라아스트 | 꼬마 정령 | 모데카이저,"람머스 (크라운가드, 가고일 돌갑옷, 워모그의 갑옷) | 벡스 (구인수의 격노검, 마법공학 총검, 거인 학살자) | 바드 (대천사의 지팡이, 쇼진의 창, 공허의 지팡이) | 블리츠크랭크 (보석 건틀릿, 타격대의 철퇴, 정의의 손길) | 쉔 | 카르마 | 라아스트 | 꼬마 정령 | 모데카이저"
B,선봉대 벡스,,Hard,4.71,0.70,13.8%,46.5%,벡스 | 누누와 윌럼프 | 그레이브즈 | 블리츠크랭크 | 피오라 | 모르가나 | 쉔 | 아칼리 | 아트록스,"벡스 (구인수의 격노검, 마법공학 총검, 타격대의 철퇴) | 누누와 윌럼프 (수호자의 맹세, 태양불꽃 망토, 워모그의 갑옷) | 그레이브즈 (전투 토끼 석궁, 구인수의 격노검, 무한의 대검) | 블리츠크랭크 (크라운가드) | 피오라 | 모르가나 | 쉔 | 아칼리 | 아트록스"
B,여행자 나미,,Easy,4.71,0.05,7.7%,46.0%,나미 | 카르마 | 누누와 윌럼프 | 거대 메크 로봇 | 일라오이 | 라아스트 | 꼬마 정령 | 리산드라,"나미 (여행자 상징, 보석 건틀릿, 내셔의 이빨) | 카르마 (내셔의 이빨, 쇼진의 창, 공허의 지팡이) | 누누와 윌럼프 (수호자의 맹세, 수호자의 맹세, 워모그의 갑옷) | 거대 메크 로봇 (가고일 돌갑옷, 태양불꽃 망토, 워모그의 갑옷) | 일라오이 | 라아스트 | 꼬마 정령 | 리산드라"
B,복제자 룰루 마오카이,7,Easy,4.72,0.05,11.0%,45.4%,룰루 | 마오카이 | 밀리오 | 잭스 | 라아스트 | 판테온 | 아트록스 | 트위스티드 페이트,"룰루★ (보석 건틀릿, 내셔의 이빨, 쇼진의 창) | 마오카이★ (용의 발톱, 가고일 돌갑옷, 굳건한 심장) | 밀리오★ (거인 학살자, 쇼진의 창, 공허의 지팡이) | 잭스★ (적응형 투구, 가고일 돌갑옷, 워모그의 갑옷) | 라아스트★ | 판테온★ | 아트록스 | 트위스티드 페이트"
B,전달자 미스 포츈,7,Easy,4.74,0.03,5.1%,45.3%,미스 포츈 | 빅토르 | 오른 | 마오카이 | 라아스트 | 그라가스 | 아트록스,"미스 포츈★ (죽음의 검, 무한의 대검, 거인 학살자) | 빅토르★ (대천사의 지팡이, 보석 건틀릿, 라바돈의 죽음모자) | 오른★ (가고일 돌갑옷, 굳건한 심장, 정령의 형상) | 마오카이★ (태양불꽃 망토, 정령의 형상, 워모그의 갑옷) | 라아스트★ | 그라가스 | 아트록스"
B,메카 거대 메크 로봇 아우렐리온 솔,,Easy,4.75,0.09,14.5%,43.6%,거대 메크 로봇 | 아우렐리온 솔 | 마스터 이 | 탐 켄치 | 우르곳 | 빅토르,"거대 메크 로봇 (사자의 비가, 가고일 돌갑옷, 거인의 결의) | 아우렐리온 솔 (마법공학 총검, 보석 건틀릿, 라바돈의 죽음모자) | 마스터 이 (피바라기, 밤의 끝자락, 수은) | 탐 켄치 (굳건한 심장, 태양불꽃 망토) | 우르곳 | 빅토르"
C,요새 코르키,,Medium,4.76,0.04,8.2%,45.0%,코르키 | 람머스 | 트위스티드 페이트 | 잭스 | 밀리오 | 아트록스 | 케이틀린 | 뽀삐,"코르키 (죽음의 검, 죽음의 검, 쇼진의 창) | 람머스 (적응형 투구, 태양불꽃 망토, 정령의 형상) | 트위스티드 페이트★ (내셔의 이빨, 내셔의 이빨, 타격대의 철퇴) | 잭스 | 밀리오 | 아트록스 | 케이틀린 | 뽀삐"
C,불한당 리븐,,Easy,4.79,0.01,6.5%,44.9%,리븐 | 카이사 | 라아스트 | 그웬 | 브라이어 | 초가스 | 렉사이 | 탈론,"리븐 (우주 그루브 상징, 피바라기, 거인의 결의) | 카이사★ (구인수의 격노검, 무한의 대검, 타격대의 철퇴) | 라아스트 | 그웬★ | 브라이어★ | 초가스 | 렉사이★ | 탈론★"
C,우주 그루브 오른,,Easy,4.79,0.06,7.3%,44.1%,오른 | 나미 | 사미라 | 블리츠크랭크 | 람머스 | 그웬 | 나서스 | 티모,"오른 (덤불 조끼, 용의 발톱, 가고일 돌갑옷) | 나미 (모렐로노미콘, 쇼진의 창, 공허의 지팡이) | 사미라★ (무한의 대검, 거인 학살자, 쇼진의 창) | 블리츠크랭크 (피바라기, 보석 건틀릿, 거인의 결의) | 람머스 | 그웬 | 나서스 | 티모"
C,암흑의 별 카이사,7,Easy,4.79,0.04,9.5%,43.9%,카이사 | 초가스 | 카르마 | 진 | 리븐 | 모데카이저 | 판테온 | 이즈리얼 | 리산드라,"카이사★ (무한의 대검, 타격대의 철퇴, 쇼진의 창) | 초가스★ (가고일 돌갑옷, 정령의 형상, 워모그의 갑옷) | 카르마 (보석 건틀릿, 모렐로노미콘, 쇼진의 창) | 진 (무한의 대검, 거인 학살자, 타격대의 철퇴) | 리븐 | 모데카이저 | 판테온 | 이즈리얼 | 리산드라"
C,시간 균열자 이즈리얼,5,Easy,4.80,0.16,11.4%,43.0%,이즈리얼 | 초가스 | 리븐 | 판테온 | 진 | 탐 켄치 | 마오카이 | 밀리오,"이즈리얼★ (암흑의 별 상징, 무한의 대검, 쇼진의 창) | 초가스★ (크라운가드, 수호자의 맹세, 가고일 돌갑옷) | 리븐 (피바라기, 밤의 끝자락, 거인의 결의) | 판테온★ (굳건한 심장, 태양불꽃 망토, 저녁갑주) | 진 | 탐 켄치 | 마오카이 | 밀리오"
C,암흑의 별 누누와 윌럼프 카르마,,Easy,4.81,0.05,9.7%,43.9%,누누와 윌럼프 | 카르마 | 벡스 | 블리츠크랭크 | 소나 | 일라오이 | 꼬마 정령 | 모데카이저 | 파이크,"누누와 윌럼프 (크라운가드, 수호자의 맹세, 워모그의 갑옷) | 카르마 (거인 학살자, 모렐로노미콘, 쇼진의 창) | 벡스 (구인수의 격노검, 보석 건틀릿, 거인 학살자) | 블리츠크랭크 | 소나 | 일라오이 | 꼬마 정령 | 모데카이저 | 파이크"
C,초능력 일라오이,7,Easy,4.83,0.02,8.9%,43.5%,빅토르 | 일라오이 | 마스터 이 | 소나 | 피오라 | 카르마 | 꼬마 정령 | 모데카이저 | 파이크,"빅토르★ (대천사의 지팡이, 보석 건틀릿, 거인 학살자) | 일라오이★ (수호자의 맹세, 가고일 돌갑옷, 정령의 형상) | 마스터 이 (악성코드 매트릭스, 밤의 끝자락, 거인 학살자) | 소나 (모렐로노미콘, 쇼진의 창, 공허의 지팡이) | 피오라 | 카르마 | 꼬마 정령 | 모데카이저 | 파이크"
C,정령족 람머스,,Easy,4.83,0.13,12.5%,41.4%,람머스 | 베이가 | 코르키 | 바드 | 나미 | 피즈 | 꼬마 정령 | 뽀삐,"람머스 (적응형 투구, 가고일 돌갑옷, 정령의 형상) | 베이가★ (라바돈의 죽음모자, 쇼진의 창, 공허의 지팡이) | 코르키 (죽음의 검, 거인 학살자, 쇼진의 창) | 바드 (보석 건틀릿, 거인 학살자, 쇼진의 창) | 나미 | 피즈 | 꼬마 정령 | 뽀삐★"
C,선봉대 자야,,Easy,4.88,0.18,15.0%,43.6%,자야 | 누누와 윌럼프 | 진 | 쉔 | 리븐 | 룰루 | 잭스 | 모데카이저 | 탈론,"자야 (전투 토끼 석궁, 구인수의 격노검, 무한의 대검) | 누누와 윌럼프 (크라운가드, 수호자의 맹세, 워모그의 갑옷) | 진 (별돌보미 상징, 무한의 대검, 타격대의 철퇴) | 쉔 | 리븐 | 룰루 | 잭스 | 모데카이저 | 탈론"
C,여행자 파이크,6,Easy,4.88,0.05,4.8%,42.7%,파이크 | 그라가스 | 빅토르 | 마스터 이 | 거대 메크 로봇 | 카르마 | 오로라 | 꼬마 정령,"파이크★ (밤의 끝자락, 정의의 손길, 정의의 손길) | 그라가스★ (덤불 조끼, 가고일 돌갑옷, 저녁갑주) | 빅토르★ (드론 업링크, 대천사의 지팡이, 보석 건틀릿) | 마스터 이 (거인 학살자, 스테락의 도전, 정의의 손길) | 거대 메크 로봇 | 카르마 | 오로라 | 꼬마 정령★"
C,우주 그루브 나미 누누와 윌럼프,,Easy,4.88,0.03,7.9%,43.0%,나미 | 누누와 윌럼프 | 블리츠크랭크 | 오른 | 일라오이 | 리산드라 | 나서스 | 티모,"나미 (보석 건틀릿, 라바돈의 죽음모자, 쇼진의 창) | 누누와 윌럼프 (덤불 조끼, 가고일 돌갑옷, 워모그의 갑옷) | 블리츠크랭크 (피바라기, 이온 충격기, 보석 건틀릿) | 오른 (가고일 돌갑옷, 정령의 형상, 워모그의 갑옷) | 일라오이 | 리산드라 | 나서스 | 티모"
C,선봉대 조이,6,Medium,4.89,0.06,7.0%,42.2%,조이 | 레오나 | 르블랑 | 모데카이저 | 카르마 | 누누와 윌럼프 | 일라오이 | 꼬마 정령,"조이★ (마법공학 총검, 보석 건틀릿, 거인 학살자) | 레오나★ (가고일 돌갑옷, 가고일 돌갑옷, 워모그의 갑옷) | 르블랑 (대천사의 지팡이, 구인수의 격노검, 공허의 지팡이) | 모데카이저★ (용의 발톱, 가고일 돌갑옷, 태양불꽃 망토) | 카르마 | 누누와 윌럼프 | 일라오이 | 꼬마 정령"
C,습격자 마스터 이,,Medium,4.90,0.04,8.3%,42.7%,마스터 이 | 탐 켄치 | 피오라 | 소나 | 마오카이 | 우르곳 | 빅토르 | 아칼리 | 그라가스,"마스터 이 (밤의 끝자락, 거인 학살자, 크라켄의 분노) | 탐 켄치 (굳건한 심장, 태양불꽃 망토, 저녁갑주) | 피오라 (밤의 끝자락, 수은, 스테락의 도전) | 소나 (쇼진의 창) | 마오카이 | 우르곳 | 빅토르 | 아칼리 | 그라가스"
C,예언자 탐 켄치,,Hard,4.93,0.14,13.1%,41.6%,탐 켄치 | 벡스 | 그레이브즈 | 피오라 | 모르가나 | 쉔 | 마오카이 | 아칼리 | 아트록스,"탐 켄치 (덤불 조끼, 가고일 돌갑옷, 정령의 형상) | 벡스 (구인수의 격노검, 거인 학살자, 타격대의 철퇴) | 그레이브즈 (전투 토끼 석궁, 구인수의 격노검, 무한의 대검) | 피오라 (피바라기, 밤의 끝자락, 거인의 결의) | 모르가나 | 쉔 | 마오카이 | 아칼리 | 아트록스"
D,싸움꾼 미스 포츈,7,Easy,5.02,0.01,5.2%,40.0%,미스 포츈 | 마오카이 | 라아스트 | 리븐 | 람머스 | 그웬 | 판테온 | 아트록스,"미스 포츈★ (구인수의 격노검, 무한의 대검, 거인 학살자) | 마오카이★ (가고일 돌갑옷, 태양불꽃 망토, 워모그의 갑옷) | 라아스트★ (가고일 돌갑옷, 태양불꽃 망토, 워모그의 갑옷) | 리븐 (피바라기, 스테락의 도전, 거인의 결의) | 람머스 | 그웬 | 판테온 | 아트록스"
D,중재자 일라오이,7,Easy,5.03,0.06,12.4%,40.0%,일라오이 | 오로라 | 다이애나 | 징크스 | 르블랑 | 꼬마 정령 | 레오나,"일라오이★ (굳건한 심장, 태양불꽃 망토, 정령의 형상) | 오로라★ (진화한 불꽃 사격, 보석 건틀릿, 내셔의 이빨) | 다이애나★ (구인수의 격노검, 마법공학 총검, 거인의 결의) | 징크스★ (전투 토끼 석궁, 구인수의 격노검, 무한의 대검) | 르블랑 | 꼬마 정령 | 레오나"
D,별돌보미 - The Mountain 자야,,Easy,5.09,0.03,7.9%,37.6%,자야 | 리븐 | 누누와 윌럼프 | 진 | 룰루 | 잭스 | 모데카이저 | 탈론,"자야 (전투 토끼 석궁, 구인수의 격노검, 무한의 대검) | 리븐 (별돌보미 상징, 수은, 정의의 손길) | 누누와 윌럼프 (적응형 투구, 수호자의 맹세, 수호자의 맹세) | 진 (별돌보미 상징, 죽음의 검, 최후의 속삭임) | 룰루 | 잭스 | 모데카이저 | 탈론"
D,태고족 벨베스 브라이어,6,Medium,5.09,0.03,6.4%,40.5%,벨베스 | 브라이어 | 렉사이 | 탐 켄치 | 킨드레드 | 카이사 | 라아스트 | 아칼리,"벨베스★ (거인 학살자, 크라켄의 분노, 정의의 손길) | 브라이어★ (피바라기, 스테락의 도전, 거인의 결의) | 렉사이★ (수호자의 맹세, 굳건한 심장, 저녁갑주) | 탐 켄치 (수호자의 맹세, 태양불꽃 망토, 저녁갑주) | 킨드레드 | 카이사 | 라아스트 | 아칼리"
D,길잡이 일라오이,,Easy,5.14,0.04,6.9%,37.9%,일라오이 | 벡스 | 소나 | 바드 | 블리츠크랭크 | 카르마 | 누누와 윌럼프 | 꼬마 정령 | 모데카이저,"일라오이 (덤불 조끼, 태양불꽃 망토, 워모그의 갑옷) | 벡스 (구인수의 격노검, 타격대의 철퇴, 공허의 지팡이) | 소나 (라바돈의 죽음모자, 쇼진의 창, 공허의 지팡이) | 바드 | 블리츠크랭크 | 카르마 | 누누와 윌럼프 | 꼬마 정령 | 모데카이저"
D,여행자 거대 메크 로봇,,Medium,5.22,0.04,7.3%,36.4%,거대 메크 로봇 | 카르마 | 벡스 | 바드 | 블리츠크랭크 | 쉔 | 람머스 | 꼬마 정령 | 모데카이저,"거대 메크 로봇 (얼음작렬 갑옷, 가고일 돌갑옷, 스테락의 도전) | 카르마 (적응형 투구, 모렐로노미콘, 공허의 지팡이) | 벡스 (구인수의 격노검, 라바돈의 죽음모자, 공허의 지팡이) | 바드 | 블리츠크랭크 | 쉔 | 람머스 | 꼬마 정령 | 모데카이저"
D,싸움꾼 우르곳,7,Medium,5.25,0.02,5.6%,36.7%,우르곳 | 마오카이 | 마스터 이 | 피오라 | 탐 켄치 | 아칼리 | 그라가스,"우르곳★ (죽음의 검, 타격대의 철퇴, 수은) | 마오카이★ (적응형 투구, 태양불꽃 망토, 저녁갑주) | 마스터 이 (악성코드 매트릭스, 밤의 끝자락, 거인 학살자) | 피오라 (밤의 끝자락, 거인 학살자, 정의의 손길) | 탐 켄치 | 아칼리 | 그라가스"
D,복제자 룰루,7,Easy,5.36,0.02,6.2%,33.0%,룰루 | 오른 | 누누와 윌럼프 | 나미 | 자야 | 잭스 | 나서스 | 탈론,"룰루★ (보석 건틀릿, 내셔의 이빨, 내셔의 이빨) | 오른★ (덤불 조끼, 용의 발톱, 워모그의 갑옷) | 누누와 윌럼프 (적응형 투구, 수호자의 맹세, 워모그의 갑옷) | 나미 | 자야 | 잭스 | 나서스 | 탈론"
D,시간 균열자 판테온,6,Easy,5.48,0.01,5.3%,32.0%,판테온 | 이즈리얼 | 리븐 | 밀리오 | 탐 켄치 | 자야 | 마오카이 | 초가스,"판테온★ (가고일 돌갑옷, 정령의 형상, 워모그의 갑옷) | 이즈리얼★ (죽음의 검, 거인 학살자, 쇼진의 창) | 리븐 (피바라기, 스테락의 도전, 거인의 결의) | 밀리오★ (보석 건틀릿, 내셔의 이빨, 쇼진의 창) | 탐 켄치 | 자야 | 마오카이 | 초가스"
D,여행자 오로라,7,Easy,5.50,0.04,14.4%,32.5%,오로라 | 일라오이 | 빅토르 | 거대 메크 로봇 | 카르마 | 꼬마 정령 | 모데카이저 | 파이크,"오로라★ (진화한 불꽃 사격, 보석 건틀릿, 내셔의 이빨) | 일라오이★ (광휘 역장, 가고일 돌갑옷, 정령의 형상) | 빅토르★ (드론 업링크, 보석 건틀릿, 라바돈의 죽음모자) | 거대 메크 로봇 | 카르마 | 꼬마 정령 | 모데카이저 | 파이크"
D,초능력 빅토르,7,Easy,5.50,0.02,2.6%,29.6%,빅토르 | 마스터 이 | 그라가스 | 탐 켄치 | 소나 | 마오카이 | 우르곳 | 아칼리,"빅토르★ (드론 업링크, 대천사의 지팡이, 보석 건틀릿) | 마스터 이 (밤의 끝자락, 거인 학살자, 정의의 손길) | 그라가스★ (가고일 돌갑옷, 태양불꽃 망토, 정령의 형상) | 탐 켄치 (가고일 돌갑옷, 태양불꽃 망토, 저녁갑주) | 소나 | 마오카이 | 우르곳 | 아칼리"
D,도전자 다이애나,7,Easy,5.55,0.02,2.8%,29.3%,다이애나 | 킨드레드 | 라아스트 | 아칼리 | 모데카이저 | 조이 | 레오나,"다이애나★ (선봉대 상징, 피바라기, 구인수의 격노검) | 킨드레드 (구인수의 격노검, 무한의 대검, 최후의 속삭임) | 라아스트★ | 아칼리 | 모데카이저 | 조이★ | 레오나"
