Tier,Name,Level,Difficulty,Avg Place,Pick Rate,Win Rate,Top 4 Rate,Units,UnitDetails
A,시간 균열자 파이크,6,Easy,4.41,0.05,5.9%,53.3%,파이크 | 그웬 | 판테온 | 밀리오 | 코르키 | 리븐 | 그라가스 | 꼬마 정령,"파이크★ (표적 고정 광학 장치, 밤의 끝자락, 무한의 대검) | 그웬★ (마법공학 총검, 보석 건틀릿, 라바돈의 죽음모자) | 판테온★ (크라운가드, 가고일 돌갑옷, 정령의 형상) | 밀리오★ (모렐로노미콘, 쇼진의 창, 공허의 지팡이) | 코르키 | 리븐 | 그라가스★ | 꼬마 정령★"
A,우주 그루브 나미,,Medium,4.42,0.37,14.5%,51.1%,리븐 | 나미 | 탐 켄치 | 블리츠크랭크 | 쉔 | 누누와 윌럼프 | 오른 | 그웬 | 판테온,"리븐 (우주 그루브 상징, 피바라기, 거인의 결의) | 나미 (보석 건틀릿, 내셔의 이빨, 내셔의 이빨) | 탐 켄치 (굳건한 심장, 태양불꽃 망토, 워모그의 갑옷) | 블리츠크랭크 (보석 건틀릿, 타격대의 철퇴, 정의의 손길) | 쉔 | 누누와 윌럼프 | 오른 | 그웬 | 판테온"
A,암흑의 별 카르마,,Easy,4.42,0.09,11.4%,51.6%,카르마 | 탐 켄치 | 진 | 거대 메크 로봇 | 블리츠크랭크 | 카이사 | 모데카이저 | 초가스 | 리산드라,"카르마 (보석 건틀릿, 내셔의 이빨, 타격대의 철퇴) | 탐 켄치 (태양불꽃 망토, 정령의 형상, 워모그의 갑옷) | 진 (무한의 대검, 최후의 속삭임, 타격대의 철퇴) | 거대 메크 로봇 (용의 발톱, 가고일 돌갑옷, 태양불꽃 망토) | 블리츠크랭크 | 카이사 | 모데카이저 | 초가스 | 리산드라"
A,불한당 카이사 피즈,7,Easy,4.44,0.04,8.6%,51.6%,카이사 | 피즈 | 오른 | 마오카이 | 라아스트 | 아트록스 | 초가스,"카이사★ (죽음의 검, 무한의 대검, 타격대의 철퇴) | 피즈★ (보석 건틀릿, 내셔의 이빨, 거인 학살자) | 오른★ (덤불 조끼, 용의 발톱, 워모그의 갑옷) | 마오카이★ (수호자의 맹세, 가고일 돌갑옷, 태양불꽃 망토) | 라아스트★ | 아트록스 | 초가스"
A,암흑의 별 자야,,Medium,4.44,0.09,14.0%,50.6%,자야 | 누누와 윌럼프 | 진 | 카르마 | 탐 켄치 | 카이사 | 모데카이저 | 초가스 | 리산드라,"자야 (전투 토끼 석궁, 구인수의 격노검, 무한의 대검) | 누누와 윌럼프 (적응형 투구, 적응형 투구, 수호자의 맹세) | 진 (무한의 대검, 거인 학살자, 타격대의 철퇴) | 카르마 (푸른 파수꾼, 보석 건틀릿, 타격대의 철퇴) | 탐 켄치 | 카이사 | 모데카이저 | 초가스 | 리산드라"
A,여행자 르블랑,,Easy,4.45,0.05,10.7%,50.7%,르블랑 | 거대 메크 로봇 | 카르마 | 일라오이 | 모르가나 | 소나 | 꼬마 정령 | 레오나 | 리산드라,"르블랑 (구인수의 격노검, 거인 학살자, 라바돈의 죽음모자) | 거대 메크 로봇 (적응형 투구, 가고일 돌갑옷, 워모그의 갑옷) | 카르마 (길잡이 상징, 모렐로노미콘, 공허의 지팡이) | 일라오이 (가고일 돌갑옷, 굳건한 심장, 태양불꽃 망토) | 모르가나 | 소나 | 꼬마 정령 | 레오나 | 리산드라"
A,정령족 코르키,,Easy,4.47,0.15,15.9%,48.3%,코르키 | 람머스 | 리븐 | 거대 메크 로봇 | 피즈 | 꼬마 정령 | 밀리오 | 뽀삐,"코르키 (불한당 상징, 최후의 속삭임, 쇼진의 창) | 람머스 (덤불 조끼, 가고일 돌갑옷, 정령의 형상) | 리븐 (피바라기, 밤의 끝자락, 스테락의 도전) | 거대 메크 로봇 | 피즈 | 꼬마 정령 | 밀리오 | 뽀삐"
B,N.O.V.A. 킨드레드,,Medium,4.52,0.25,10.8%,49.4%,킨드레드 | 마스터 이 | 탐 켄치 | 피오라 | 쉔 | 마오카이 | 아칼리 | 벨베스 | 아트록스,"킨드레드 (습격자 상징, 구인수의 격노검, 크라켄의 분노) | 마스터 이 (밤의 끝자락, 거인 학살자, 정의의 손길) | 탐 켄치 (수호자의 맹세, 태양불꽃 망토, 워모그의 갑옷) | 피오라 (밤의 끝자락, 거인 학살자, 정의의 손길) | 쉔 | 마오카이 | 아칼리 | 벨베스 | 아트록스"
B,불한당 카이사,7,Medium,4.53,0.17,8.9%,49.4%,카이사 | 피즈 | 오른 | 라아스트 | 카르마 | 람머스 | 꼬마 정령,"카이사★ (죽음의 검, 무한의 대검, 타격대의 철퇴) | 피즈★ (보석 건틀릿, 내셔의 이빨, 정의의 손길) | 오른★ (수호자의 맹세, 가고일 돌갑옷, 워모그의 갑옷) | 라아스트★ (가고일 돌갑옷, 태양불꽃 망토, 저녁갑주) | 카르마 | 람머스 | 꼬마 정령"
B,저격수 자야 탐 켄치,,Easy,4.63,0.05,17.6%,46.8%,자야 | 누누와 윌럼프 | 탐 켄치 | 진 | 리븐 | 모데카이저 | 판테온 | 이즈리얼 | 탈론,"자야 (전투 토끼 석궁, 구인수의 격노검, 무한의 대검) | 누누와 윌럼프 (적응형 투구, 수호자의 맹세, 수호자의 맹세) | 탐 켄치 (용의 발톱, 태양불꽃 망토, 워모그의 갑옷) | 진 (무한의 대검, 최후의 속삭임, 타격대의 철퇴) | 리븐 | 모데카이저 | 판테온 | 이즈리얼 | 탈론"
B,암흑의 별 카이사,7,Easy,4.68,0.05,10.2%,46.0%,카이사 | 초가스 | 카르마 | 진 | 리븐 | 모데카이저 | 판테온 | 리산드라,"카이사★ (푸른 파수꾼, 무한의 대검, 타격대의 철퇴) | 초가스★ (가고일 돌갑옷, 가고일 돌갑옷, 워모그의 갑옷) | 카르마 (보석 건틀릿, 라바돈의 죽음모자, 쇼진의 창) | 진 | 리븐 | 모데카이저 | 판테온 | 리산드라"
B,여행자 나미,,Easy,4.70,0.05,8.3%,46.1%,나미 | 카르마 | 누누와 윌럼프 | 일라오이 | 거대 메크 로봇 | 라아스트 | 꼬마 정령 | 리산드라,"나미 (여행자 상징, 보석 건틀릿, 쇼진의 창) | 카르마 (대천사의 지팡이, 쇼진의 창, 공허의 지팡이) | 누누와 윌럼프 (적응형 투구, 적응형 투구, 수호자의 맹세) | 일라오이 (가고일 돌갑옷, 태양불꽃 망토, 워모그의 갑옷) | 거대 메크 로봇 | 라아스트 | 꼬마 정령 | 리산드라"
B,전달자 미스 포츈 빅토르,7,Easy,4.71,0.03,5.6%,45.8%,미스 포츈 | 빅토르 | 오른 | 마오카이 | 라아스트 | 그라가스 | 아트록스,"미스 포츈★ (죽음의 검, 죽음의 검, 무한의 대검) | 빅토르★ (드론 업링크, 보석 건틀릿, 라바돈의 죽음모자) | 오른★ (크라운가드, 가고일 돌갑옷, 워모그의 갑옷) | 마오카이★ (태양불꽃 망토, 정령의 형상, 워모그의 갑옷) | 라아스트★ | 그라가스 | 아트록스"
B,복제자 룰루 마오카이,7,Easy,4.71,0.05,10.9%,45.6%,룰루 | 마오카이 | 밀리오 | 잭스 | 라아스트 | 판테온 | 아트록스 | 트위스티드 페이트,"룰루★ (보석 건틀릿, 내셔의 이빨, 쇼진의 창) | 마오카이★ (용의 발톱, 정령의 형상, 워모그의 갑옷) | 밀리오★ (모렐로노미콘, 라바돈의 죽음모자, 쇼진의 창) | 잭스★ (크라운가드, 가고일 돌갑옷, 태양불꽃 망토) | 라아스트★ | 판테온★ | 아트록스 | 트위스티드 페이트"
B,우주 그루브 오른,7,Easy,4.72,0.06,7.6%,45.6%,오른 | 나미 | 사미라 | 블리츠크랭크 | 람머스 | 그웬 | 나서스 | 티모,"오른★ (선봉대 상징, 가고일 돌갑옷, 워모그의 갑옷) | 나미 (거인 학살자, 쇼진의 창, 공허의 지팡이) | 사미라★ (무한의 대검, 거인 학살자, 쇼진의 창) | 블리츠크랭크 (피바라기, 보석 건틀릿, 정의의 손길) | 람머스 | 그웬 | 나서스 | 티모"
B,메카 거대 메크 로봇,,Medium,4.73,0.30,16.1%,45.1%,거대 메크 로봇 | 아우렐리온 솔 | 우르곳 | 탐 켄치 | 피오라 | 카르마,"거대 메크 로봇 (얼음작렬 갑옷, 사자의 비가, 가고일 돌갑옷) | 아우렐리온 솔 (보석 건틀릿, 타격대의 철퇴, 라바돈의 죽음모자) | 우르곳 (무한의 대검, 최후의 속삭임, 정의의 손길) | 탐 켄치 (용의 발톱, 태양불꽃 망토, 워모그의 갑옷) | 피오라 | 카르마"
C,선봉대 벡스,,Hard,4.77,0.65,13.4%,45.6%,벡스 | 누누와 윌럼프 | 그레이브즈 | 블리츠크랭크 | 피오라 | 모르가나 | 쉔 | 아칼리 | 아트록스,"벡스 (구인수의 격노검, 마법공학 총검, 거인 학살자) | 누누와 윌럼프 (수호자의 맹세, 수호자의 맹세, 정령의 형상) | 그레이브즈 (전투 토끼 석궁, 구인수의 격노검, 무한의 대검) | 블리츠크랭크 (크라운가드) | 피오라 | 모르가나 | 쉔 | 아칼리 | 아트록스"
C,요새 람머스,,Hard,4.77,0.20,12.7%,44.4%,람머스 | 벡스 | 바드 | 블리츠크랭크 | 쉔 | 카르마 | 라아스트 | 꼬마 정령 | 모데카이저,"람머스 (수호자의 맹세, 가고일 돌갑옷, 굳건한 심장) | 벡스 (구인수의 격노검, 마법공학 총검, 거인 학살자) | 바드 (붉은 덩굴정령, 쇼진의 창, 공허의 지팡이) | 블리츠크랭크 (보석 건틀릿, 라바돈의 죽음모자, 정의의 손길) | 쉔 | 카르마 | 라아스트 | 꼬마 정령 | 모데카이저"
C,메카 거대 메크 로봇 아우렐리온 솔,,Easy,4.78,0.07,14.1%,42.9%,거대 메크 로봇 | 아우렐리온 솔 | 마스터 이 | 탐 켄치 | 우르곳 | 빅토르,"거대 메크 로봇 (사자의 비가, 가고일 돌갑옷, 스테락의 도전) | 아우렐리온 솔 (마법공학 총검, 보석 건틀릿, 라바돈의 죽음모자) | 마스터 이 (밤의 끝자락, 스테락의 도전, 거인의 결의) | 탐 켄치 (용의 발톱, 태양불꽃 망토, 워모그의 갑옷) | 우르곳 | 빅토르"
C,태고족 브라이어,5,Medium,4.78,0.07,8.0%,45.8%,브라이어 | 벨베스 | 렉사이 | 진 | 킨드레드 | 탐 켄치 | 카이사 | 라아스트 | 아칼리,"브라이어★ (피바라기, 스테락의 도전, 거인의 결의) | 벨베스★ (불한당 상징, 거인 학살자, 수은) | 렉사이★ (수호자의 맹세, 태양불꽃 망토, 저녁갑주) | 진 (죽음의 검, 무한의 대검, 타격대의 철퇴) | 킨드레드 | 탐 켄치 | 카이사 | 라아스트 | 아칼리"
C,요새 코르키,,Easy,4.79,0.04,8.4%,44.2%,코르키 | 람머스 | 트위스티드 페이트 | 잭스 | 밀리오 | 아트록스 | 케이틀린 | 뽀삐,"코르키 (타격대의 철퇴, 타격대의 철퇴, 쇼진의 창) | 람머스 (수호자의 맹세, 가고일 돌갑옷, 가고일 돌갑옷) | 트위스티드 페이트★ (내셔의 이빨, 내셔의 이빨, 라바돈의 죽음모자) | 잭스 | 밀리오 | 아트록스 | 케이틀린 | 뽀삐"
C,불한당 리븐,,Easy,4.80,0.02,6.5%,45.2%,리븐 | 카이사 | 벨베스 | 그웬 | 브라이어 | 초가스 | 렉사이 | 탈론,"리븐 (피바라기, 스테락의 도전, 거인의 결의) | 카이사★ (무한의 대검, 최후의 속삭임, 거인 학살자) | 벨베스★ | 그웬★ | 브라이어★ | 초가스 | 렉사이★ | 탈론★"
C,시간 균열자 이즈리얼,5,Easy,4.81,0.15,11.4%,42.7%,이즈리얼 | 초가스 | 리븐 | 판테온 | 탐 켄치 | 카이사 | 마오카이 | 밀리오,"이즈리얼★ (암흑의 별 상징, 무한의 대검, 쇼진의 창) | 초가스★ (크라운가드, 가고일 돌갑옷, 워모그의 갑옷) | 리븐 (피바라기, 스테락의 도전, 거인의 결의) | 판테온★ (태양불꽃 망토, 정령의 형상, 저녁갑주) | 탐 켄치 | 카이사 | 마오카이 | 밀리오"
C,정령족 람머스,,Easy,4.85,0.14,12.3%,40.9%,람머스 | 베이가 | 코르키 | 바드 | 나미 | 피즈 | 꼬마 정령 | 뽀삐,"람머스 (덤불 조끼, 수호자의 맹세, 가고일 돌갑옷) | 베이가★ (라바돈의 죽음모자, 쇼진의 창, 공허의 지팡이) | 코르키 (죽음의 검, 무한의 대검, 쇼진의 창) | 바드 (라바돈의 죽음모자, 쇼진의 창, 공허의 지팡이) | 나미 | 피즈 | 꼬마 정령 | 뽀삐★"
C,암흑의 별 누누와 윌럼프,,Easy,4.85,0.06,9.6%,43.0%,누누와 윌럼프 | 카르마 | 벡스 | 바드 | 블리츠크랭크 | 소나 | 일라오이 | 꼬마 정령 | 모데카이저,"누누와 윌럼프 (적응형 투구, 가고일 돌갑옷, 워모그의 갑옷) | 카르마 (거인 학살자, 쇼진의 창, 공허의 지팡이) | 벡스 (구인수의 격노검, 보석 건틀릿, 타격대의 철퇴) | 바드 | 블리츠크랭크 | 소나 | 일라오이 | 꼬마 정령 | 모데카이저"
C,우주 그루브 나미 누누와 윌럼프,,Easy,4.86,0.03,7.9%,43.5%,나미 | 누누와 윌럼프 | 블리츠크랭크 | 오른 | 일라오이 | 리산드라 | 나서스 | 티모,"나미 (거인 학살자, 쇼진의 창, 공허의 지팡이) | 누누와 윌럼프 (가고일 돌갑옷, 굳건한 심장, 태양불꽃 망토) | 블리츠크랭크 (피바라기, 보석 건틀릿, 거인의 결의) | 오른 (가고일 돌갑옷, 정령의 형상, 워모그의 갑옷) | 일라오이 | 리산드라 | 나서스 | 티모"
C,선봉대 조이,6,Medium,4.87,0.05,7.3%,42.7%,조이 | 레오나 | 르블랑 | 모데카이저 | 카르마 | 누누와 윌럼프 | 일라오이 | 꼬마 정령,"조이★ (붉은 덩굴정령, 쇼진의 창, 공허의 지팡이) | 레오나★ (덤불 조끼, 가고일 돌갑옷, 가고일 돌갑옷) | 르블랑 (대천사의 지팡이, 구인수의 격노검, 공허의 지팡이) | 모데카이저★ (가고일 돌갑옷, 정령의 형상, 워모그의 갑옷) | 카르마 | 누누와 윌럼프 | 일라오이 | 꼬마 정령"
C,여행자 파이크,6,Easy,4.88,0.05,4.9%,42.8%,파이크 | 그라가스 | 카르마 | 소나 | 마스터 이 | 탐 켄치 | 꼬마 정령 | 리산드라,"파이크★ (밤의 끝자락, 무한의 대검, 정의의 손길) | 그라가스★ (굳건한 심장, 저녁갑주, 워모그의 갑옷) | 카르마 (모렐로노미콘, 쇼진의 창, 공허의 지팡이) | 소나 | 마스터 이 | 탐 켄치 | 꼬마 정령★ | 리산드라"
C,초능력 일라오이,7,Easy,4.89,0.02,7.9%,41.9%,빅토르 | 마스터 이 | 일라오이 | 그라가스 | 꼬마 정령 | 모데카이저 | 파이크 | 리산드라,"빅토르★ (드론 업링크, 보석 건틀릿, 라바돈의 죽음모자) | 마스터 이 (밤의 끝자락, 거인 학살자, 정의의 손길) | 일라오이★ (수호자의 맹세, 태양불꽃 망토, 워모그의 갑옷) | 그라가스 | 꼬마 정령 | 모데카이저 | 파이크 | 리산드라"
C,습격자 마스터 이,,Easy,4.90,0.04,8.4%,42.7%,마스터 이 | 탐 켄치 | 피오라 | 소나 | 마오카이 | 우르곳 | 빅토르 | 아칼리 | 그라가스,"마스터 이 (밤의 끝자락, 거인 학살자, 거인의 결의) | 탐 켄치 (수호자의 맹세, 가고일 돌갑옷, 워모그의 갑옷) | 피오라 (수은, 스테락의 도전, 정의의 손길) | 소나 (붉은 덩굴정령) | 마오카이 | 우르곳 | 빅토르 | 아칼리 | 그라가스"
C,선봉대 자야,,Easy,4.93,0.20,15.7%,42.5%,자야 | 누누와 윌럼프 | 진 | 쉔 | 리븐 | 룰루 | 잭스 | 모데카이저 | 탈론,"자야 (전투 토끼 석궁, 구인수의 격노검, 무한의 대검) | 누누와 윌럼프 (수호자의 맹세, 수호자의 맹세, 수호자의 맹세) | 진 (별돌보미 상징, 무한의 대검, 타격대의 철퇴) | 쉔 | 리븐 | 룰루 | 잭스 | 모데카이저 | 탈론"
C,예언자 탐 켄치,,Hard,4.99,0.12,12.4%,40.4%,탐 켄치 | 벡스 | 그레이브즈 | 피오라 | 모르가나 | 쉔 | 마오카이 | 아칼리 | 아트록스,"탐 켄치 (덤불 조끼, 가고일 돌갑옷, 정령의 형상) | 벡스 (구인수의 격노검, 구인수의 격노검, 거인 학살자) | 그레이브즈 (전투 토끼 석궁, 구인수의 격노검, 무한의 대검) | 피오라 (밤의 끝자락, 거인 학살자, 정의의 손길) | 모르가나 | 쉔 | 마오카이 | 아칼리 | 아트록스"
D,싸움꾼 미스 포츈,7,Easy,5.05,0.01,5.1%,39.4%,미스 포츈 | 마오카이 | 라아스트 | 리븐 | 쉔 | 그웬 | 판테온 | 아트록스,"미스 포츈★ (푸른 파수꾼, 죽음의 검, 무한의 대검) | 마오카이★ (용의 발톱, 가고일 돌갑옷, 정령의 형상) | 라아스트★ (수호자의 맹세, 가고일 돌갑옷, 워모그의 갑옷) | 리븐 (피바라기, 거인의 결의, 정의의 손길) | 쉔 | 그웬 | 판테온 | 아트록스"
D,중재자 일라오이,7,Easy,5.07,0.05,11.8%,39.1%,일라오이 | 오로라 | 다이애나 | 징크스 | 르블랑 | 꼬마 정령 | 레오나,"일라오이★ (덤불 조끼, 가고일 돌갑옷, 워모그의 갑옷) | 오로라★ (타오르는 단궁, 푸른 파수꾼, 보석 건틀릿) | 다이애나★ (회오리 칼날, 피바라기, 거인의 결의) | 징크스★ (전투 토끼 석궁, 구인수의 격노검, 무한의 대검) | 르블랑 | 꼬마 정령 | 레오나"
D,별돌보미 - The Mountain 자야,,Easy,5.12,0.03,7.5%,36.9%,자야 | 누누와 윌럼프 | 리븐 | 잭스 | 진 | 룰루 | 모데카이저 | 탈론,"자야 (전투 토끼 석궁, 구인수의 격노검, 무한의 대검) | 누누와 윌럼프 (이상 현상, 수호자의 맹세, 태양불꽃 망토) | 리븐 (별돌보미 상징, 피바라기, 스테락의 도전) | 잭스 (가고일 돌갑옷, 태양불꽃 망토, 정령의 형상) | 진 | 룰루 | 모데카이저 | 탈론"
D,길잡이 일라오이,,Easy,5.14,0.04,6.6%,37.7%,일라오이 | 벡스 | 소나 | 바드 | 블리츠크랭크 | 카르마 | 누누와 윌럼프 | 꼬마 정령 | 모데카이저,"일라오이 (크라운가드, 가고일 돌갑옷, 워모그의 갑옷) | 벡스 (선봉대 상징, 구인수의 격노검, 거인 학살자) | 소나 (적응형 투구, 쇼진의 창, 공허의 지팡이) | 바드 | 블리츠크랭크 | 카르마 | 누누와 윌럼프 | 꼬마 정령 | 모데카이저"
D,여행자 거대 메크 로봇,,Medium,5.19,0.04,7.2%,37.2%,거대 메크 로봇 | 카르마 | 벡스 | 바드 | 블리츠크랭크 | 쉔 | 람머스 | 꼬마 정령 | 모데카이저,"거대 메크 로봇 (얼음작렬 갑옷, 가고일 돌갑옷, 스테락의 도전) | 카르마 (거인 학살자, 라바돈의 죽음모자, 쇼진의 창) | 벡스 (구인수의 격노검, 보석 건틀릿, 타격대의 철퇴) | 바드 | 블리츠크랭크 | 쉔 | 람머스 | 꼬마 정령 | 모데카이저"
D,전달자 미스 포츈,7,Easy,5.30,0.01,3.0%,34.3%,미스 포츈 | 빅토르 | 일라오이 | 누누와 윌럼프 | 아우렐리온 솔 | 모데카이저 | 조이 | 레오나,"미스 포츈★ (죽음의 검, 무한의 대검, 최후의 속삭임) | 빅토르★ (대천사의 지팡이, 대천사의 지팡이, 보석 건틀릿) | 일라오이★ (용의 발톱, 가고일 돌갑옷, 워모그의 갑옷) | 누누와 윌럼프 (적응형 투구, 수호자의 맹세, 워모그의 갑옷) | 아우렐리온 솔 | 모데카이저 | 조이 | 레오나"
D,복제자 룰루,7,Medium,5.32,0.02,6.0%,33.9%,룰루 | 오른 | 누누와 윌럼프 | 나미 | 라아스트 | 잭스 | 나서스,"룰루★ (보석 건틀릿, 라바돈의 죽음모자, 쇼진의 창) | 오른★ (가고일 돌갑옷, 이온 충격기, 워모그의 갑옷) | 누누와 윌럼프 (적응형 투구, 수호자의 맹세, 워모그의 갑옷) | 나미 | 라아스트★ | 잭스 | 나서스"
D,싸움꾼 우르곳,7,Medium,5.38,0.02,4.8%,33.7%,우르곳 | 마오카이 | 마스터 이 | 피오라 | 탐 켄치 | 아칼리 | 그라가스,"우르곳★ (무한의 대검, 거인 학살자, 타격대의 철퇴) | 마오카이★ (굳건한 심장, 태양불꽃 망토, 저녁갑주) | 마스터 이 (싸움꾼 상징, 거인 학살자, 수은) | 피오라 (밤의 끝자락, 거인 학살자, 정의의 손길) | 탐 켄치 | 아칼리 | 그라가스"
D,시간 균열자 판테온,6,Easy,5.42,0.01,5.3%,33.2%,판테온 | 리븐 | 이즈리얼 | 밀리오 | 탐 켄치 | 자야 | 마오카이 | 초가스,"판테온★ (가고일 돌갑옷, 정령의 형상, 워모그의 갑옷) | 리븐 (피바라기, 스테락의 도전, 거인의 결의) | 이즈리얼★ (무한의 대검, 거인 학살자, 쇼진의 창) | 밀리오★ (보석 건틀릿, 내셔의 이빨, 내셔의 이빨) | 탐 켄치 | 자야 | 마오카이 | 초가스"
D,초능력 빅토르,7,Easy,5.48,0.02,2.5%,29.6%,빅토르 | 마스터 이 | 그라가스 | 탐 켄치 | 소나 | 마오카이 | 우르곳 | 아칼리,"빅토르★ (드론 업링크, 대천사의 지팡이, 보석 건틀릿) | 마스터 이 (밤의 끝자락, 스테락의 도전, 정의의 손길) | 그라가스★ (가고일 돌갑옷, 태양불꽃 망토, 워모그의 갑옷) | 탐 켄치 (가고일 돌갑옷, 태양불꽃 망토, 정령의 형상) | 소나 | 마오카이 | 우르곳 | 아칼리"
D,도전자 다이애나,7,Easy,5.56,0.02,2.8%,29.0%,다이애나 | 킨드레드 | 라아스트 | 아칼리 | 모데카이저 | 조이 | 레오나,"다이애나★ (구인수의 격노검, 보석 건틀릿, 거인의 결의) | 킨드레드 (구인수의 격노검, 무한의 대검, 최후의 속삭임) | 라아스트 | 아칼리 | 모데카이저 | 조이 | 레오나★"
