Tier,Name,Level,Difficulty,Avg Place,Pick Rate,Win Rate,Top 4 Rate,Units,UnitDetails
B,Dark Star Nunu & Willump,,Medium,4.66,0.09,13.9%,46.4%,Nunu & Willump | Xayah | Jhin | Karma | The Mighty Mech | Tahm Kench | Kai'Sa | Mordekaiser | Cho'Gath,"Nunu & Willump (Adaptive Helm, Protector's Vow, Warmog's Armor) | Xayah (Dark Star Emblem, Last Whisper, Red Buff) | Jhin (Stargazer Emblem, Deathblade, Infinity Edge) | Karma (Blue Buff, Jeweled Gauntlet, Rabadon's Deathcap) | The Mighty Mech | Tahm Kench | Kai'Sa | Mordekaiser | Cho'Gath"
B,Primordian Bel'Veth,6,Easy,4.67,0.02,9.5%,47.3%,Bel'Veth | Kindred | Rek'Sai | Briar | Maokai | Akali | Aatrox | Caitlyn,"Bel'Veth★ (Rogue Emblem, Quicksilver, Kraken's Fury) | Kindred (Guinsoo's Rageblade, Infinity Edge, Striker's Flail) | Rek'Sai★ (Protector's Vow, Gargoyle Stoneplate, Warmog's Armor) | Briar★ (Bloodthirster, Titan's Resolve, Hand Of Justice) | Maokai | Akali★ | Aatrox | Caitlyn"
B,Dark Star Cho'Gath,5,Easy,4.67,0.09,13.3%,46.5%,Cho'Gath | Kai'Sa | Lissandra | Karma | Jhin | Riven | Mordekaiser | Pantheon,"Cho'Gath★ (Bramble Vest, Gargoyle Stoneplate, Warmog's Armor) | Kai'Sa (Infinity Edge, Giant Slayer, Striker's Flail) | Lissandra★ (Jeweled Gauntlet, Giant Slayer, Spear of Shojin) | Karma (Morellonomicon, Spear of Shojin, Void Staff) | Jhin | Riven | Mordekaiser | Pantheon"
B,Mecha The Mighty Mech,,Easy,4.72,0.15,21.0%,46.4%,The Mighty Mech | Aurelion Sol | Karma | Urgot | Fiora | Tahm Kench,"The Mighty Mech (Iceblast Armor, Lioness's Lament, Gargoyle Stoneplate) | Aurelion Sol (The Annihilator, Jeweled Gauntlet, Rabadon's Deathcap) | Karma (Red Buff, Spear of Shojin, Void Staff) | Urgot (Infinity Edge, Giant Slayer, Quicksilver) | Fiora | Tahm Kench"
B,Vanguard LeBlanc,,Medium,4.72,0.21,9.4%,44.9%,LeBlanc | Nunu & Willump | Karma | Illaoi | Meepsie | Mordekaiser | Zoe | Leona,"LeBlanc (Guinsoo's Rageblade, Giant Slayer, Rabadon's Deathcap) | Nunu & Willump (Bramble Vest, Protector's Vow, Warmog's Armor) | Karma (Archangel's Staff, Spear of Shojin, Void Staff) | Illaoi (Bramble Vest, Gargoyle Stoneplate, Warmog's Armor) | Meepsie | Mordekaiser | Zoe | Leona"
B,Voyager Viktor,7,Easy,4.73,0.03,7.4%,45.3%,Viktor | Illaoi | Nami | Rhaast | Meepsie | Mordekaiser | Pyke | Lissandra,"Viktor★ (Drone Uplink, Archangel's Staff, Rabadon's Deathcap) | Illaoi★ (Crownguard, Protector's Vow, Warmog's Armor) | Nami (Archangel's Staff, Spear of Shojin, Void Staff) | Rhaast★ (Dragon's Claw, Sunfire Cape, Warmog's Armor) | Meepsie | Mordekaiser | Pyke★ | Lissandra"
C,Vanguard Vex,,Hard,4.78,0.33,14.6%,45.0%,Vex | Nunu & Willump | Graves | Blitzcrank | Fiora | Morgana | Shen | Akali | Aatrox,"Vex (Guinsoo's Rageblade, Giant Slayer, Red Buff) | Nunu & Willump (Adaptive Helm, Protector's Vow, Protector's Vow) | Graves (Battle Bunny Crossbow, Guinsoo's Rageblade, Infinity Edge) | Blitzcrank (Crownguard) | Fiora | Morgana | Shen | Akali | Aatrox"
C,Shepherd LeBlanc,,Easy,4.79,0.05,8.9%,43.9%,LeBlanc | Illaoi | Karma | The Mighty Mech | Sona | Meepsie | Leona | Lissandra | Teemo,"LeBlanc (Guinsoo's Rageblade, Giant Slayer, Rabadon's Deathcap) | Illaoi (Ionic Spark, Sunfire Cape, Spirit Visage) | Karma (Shepherd Emblem, Red Buff, Void Staff) | The Mighty Mech (Bramble Vest, Gargoyle Stoneplate, Sunfire Cape) | Sona | Meepsie | Leona | Lissandra | Teemo"
C,Sniper Xayah,,Medium,4.80,0.23,14.0%,43.6%,Xayah | Nunu & Willump | Rammus | Jhin | Bard | Rhaast | Gnar | Jax | Mordekaiser,"Xayah (Battle Bunny Crossbow, Guinsoo's Rageblade, Infinity Edge) | Nunu & Willump (Adaptive Helm, Protector's Vow, Protector's Vow) | Rammus (Bramble Vest, Gargoyle Stoneplate, Warmog's Armor) | Jhin (Deathblade, Infinity Edge, Striker's Flail) | Bard | Rhaast | Gnar | Jax | Mordekaiser"
C,Space Groove Nami,,Medium,4.81,0.07,12.2%,44.1%,Nami | Riven | Tahm Kench | Blitzcrank | Nunu & Willump | Ornn | Gwen | Pantheon,"Nami (Jeweled Gauntlet, Nashor's Tooth, Nashor's Tooth) | Riven (Space Groove Emblem, Bloodthirster, Titan's Resolve) | Tahm Kench (Gargoyle Stoneplate, Spirit Visage, Warmog's Armor) | Blitzcrank (Jeweled Gauntlet, Striker's Flail, Hand Of Justice) | Nunu & Willump | Ornn | Gwen | Pantheon"
C,Meeple Veigar,5,Medium,4.88,0.10,10.3%,41.9%,Veigar | Rammus | Poppy | Lissandra | Corki | Illaoi | Meepsie | Mordekaiser,"Veigar★ (Jeweled Gauntlet, Nashor's Tooth, Nashor's Tooth) | Rammus (Bramble Vest, Protector's Vow, Warmog's Armor) | Poppy★ (Crownguard, Protector's Vow, Warmog's Armor) | Lissandra★ (Blue Buff, Rabadon's Deathcap, Void Staff) | Corki | Illaoi | Meepsie | Mordekaiser"
C,Voyager Pyke,6,Easy,4.90,0.01,5.1%,41.0%,Pyke | Gragas | Master Yi | Karma | Tahm Kench | Viktor | Meepsie | Lissandra,"Pyke★ (Edge of Night, Infinity Edge, Quicksilver) | Gragas★ (Bramble Vest, Crownguard, Evenshroud) | Master Yi (Edge of Night, Giant Slayer, Hand Of Justice) | Karma (Rabadon's Deathcap, Spear of Shojin, Void Staff) | Tahm Kench | Viktor | Meepsie★ | Lissandra"
C,Fateweaver Twisted Fate Jax,5,Medium,4.91,0.14,6.8%,41.9%,Twisted Fate | Jax | Talon | Caitlyn | Rhaast | Gwen | Aatrox,"Twisted Fate★ (Nashor's Tooth, Nashor's Tooth, Rabadon's Deathcap) | Jax★ (Crownguard, Gargoyle Stoneplate, Gargoyle Stoneplate) | Talon★ (Edge of Night, Red Buff, Spear of Shojin) | Caitlyn★ (Guinsoo's Rageblade, Giant Slayer, Kraken's Fury) | Rhaast | Gwen★ | Aatrox★"
D,N.O.V.A. Kindred,,Easy,5.00,0.03,13.7%,42.1%,Kindred | Maokai | Tahm Kench | Fiora | Graves | Shen | Akali | Aatrox | Caitlyn,"Kindred (Battle Bunny Crossbow, Guinsoo's Rageblade, Infinity Edge) | Maokai (Crownguard, Sunfire Cape, Warmog's Armor) | Tahm Kench (Gargoyle Stoneplate, Spirit Visage, Warmog's Armor) | Fiora | Graves | Shen | Akali | Aatrox | Caitlyn"
D,Mecha Urgot,7,Easy,5.06,0.06,8.8%,39.9%,Urgot | Aurora | Maokai | Rhaast | The Mighty Mech | Akali,"Urgot★ (Infinity Edge, Giant Slayer, Quicksilver) | Aurora★ (Blue Buff, Rabadon's Deathcap, Spear of Shojin) | Maokai★ (Bramble Vest, Gargoyle Stoneplate, Warmog's Armor) | Rhaast★ (Bramble Vest, Protector's Vow, Evenshroud) | The Mighty Mech | Akali"
D,Replicator Lulu Miss Fortune,7,Easy,5.13,0.02,12.2%,37.5%,Lulu | Miss Fortune | Ornn | Illaoi | Nunu & Willump | Rhaast | Jax,"Lulu★ (Jeweled Gauntlet, Nashor's Tooth, Nashor's Tooth) | Miss Fortune★ (Stargazer Emblem, Blue Buff, Infinity Edge) | Ornn★ (Stargazer Emblem, Bramble Vest, Gargoyle Stoneplate) | Illaoi★ (Crownguard, Gargoyle Stoneplate, Warmog's Armor) | Nunu & Willump | Rhaast★ | Jax"
D,Timebreaker Ezreal,5,Easy,5.14,0.12,12.8%,36.5%,Ezreal | Cho'Gath | Riven | Pantheon | Tahm Kench | Kai'Sa | Maokai | Milio,"Ezreal★ (Deathblade, Infinity Edge, Spear of Shojin) | Cho'Gath★ (Crownguard, Protector's Vow, Gargoyle Stoneplate) | Riven (Bloodthirster, Sterak's Gage, Hand Of Justice) | Pantheon★ (Protector's Vow, Sunfire Cape, Evenshroud) | Tahm Kench | Kai'Sa | Maokai | Milio"
D,Meeple Rammus,,Easy,5.16,0.03,15.3%,36.4%,Rammus | Corki | Veigar | Nami | Fizz | Gnar | Meepsie | Poppy,"Rammus (Bramble Vest, Protector's Vow, Gargoyle Stoneplate) | Corki (Deathblade, Striker's Flail, Spear of Shojin) | Veigar★ (Jeweled Gauntlet, Giant Slayer, Spear of Shojin) | Nami | Fizz | Gnar | Meepsie | Poppy★"
D,Timebreaker Milio,6,Easy,5.18,0.02,4.4%,36.7%,Milio | Pantheon | Gwen | Maokai | Nami | Riven | Rhaast | Caitlyn,"Milio★ (Giant Slayer, Spear of Shojin, Void Staff) | Pantheon★ (Crownguard, Gargoyle Stoneplate, Steadfast Heart) | Gwen★ (Bloodthirster, Jeweled Gauntlet, Void Staff) | Maokai (Bramble Vest, Dragon's Claw, Warmog's Armor) | Nami | Riven | Rhaast | Caitlyn"
D,Bastion Corki,,Easy,5.20,0.03,6.9%,36.7%,Corki | Rammus | Jax | Milio | Aatrox | Caitlyn | Poppy | Twisted Fate,"Corki (Rogue Emblem, Deathblade, Last Whisper) | Rammus (Bramble Vest, Crownguard, Gargoyle Stoneplate) | Jax | Milio | Aatrox | Caitlyn | Poppy | Twisted Fate★"
D,Space Groove Samira,7,Easy,5.25,0.02,9.7%,35.1%,Samira | Samira | Ornn | Ornn | Xayah | Nunu & Willump | Jax,"Samira★ (Deathblade, Infinity Edge, Spear of Shojin) | Samira | Ornn★ (Steadfast Heart, Spirit Visage, Warmog's Armor) | Ornn | Xayah (Guinsoo's Rageblade, Last Whisper, Red Buff) | Nunu & Willump (Adaptive Helm, Protector's Vow, Protector's Vow) | Jax"
D,Arbiter Illaoi,7,Easy,5.38,0.05,11.8%,34.5%,Diana | Illaoi | Aurora | Jinx | LeBlanc | Meepsie | Leona,"Diana★ (Cyclonic Slicers, Bloodthirster, Titan's Resolve) | Illaoi★ (Bramble Vest, Gargoyle Stoneplate, Warmog's Armor) | Aurora★ (Searing Shortbow, Jeweled Gauntlet, Spear of Shojin) | Jinx★ (Battle Bunny Crossbow, Guinsoo's Rageblade, Infinity Edge) | LeBlanc | Meepsie | Leona"
D,Vanguard Miss Fortune,7,Easy,5.80,0.01,3.6%,25.3%,Diana | Miss Fortune | Illaoi | Zoe | Nunu & Willump | Mordekaiser | Leona,"Diana★ (Vanguard Emblem, Guinsoo's Rageblade, Titan's Resolve) | Miss Fortune★ (Deathblade, Infinity Edge, Giant Slayer) | Illaoi★ (Gargoyle Stoneplate, Ionic Spark, Sunfire Cape) | Zoe★ (Challenger Emblem, Morellonomicon, Void Staff) | Nunu & Willump | Mordekaiser | Leona"
