Tier,Name,Level,Difficulty,Avg Place,Pick Rate,Win Rate,Top 4 Rate,Units,UnitDetails
B,Primordian Bel'Veth,6,Medium,4.55,0.09,6.9%,50.6%,Bel'Veth | Rek'Sai | Akali | Kindred | Maokai | Aatrox | Briar | Caitlyn,"Bel'Veth★ (Giant Slayer, Quicksilver, Kraken's Fury) | Rek'Sai★ (Protector's Vow, Gargoyle Stoneplate, Evenshroud) | Akali★ (Deathblade, Sterak's Gage, Hand Of Justice) | Kindred | Maokai | Aatrox★ | Briar★ | Caitlyn★"
B,Stargazer - The Mountain Xayah,,Medium,4.56,0.02,13.6%,48.9%,Xayah | Riven | Nunu & Willump | Jhin | Shen | Rhaast | Jax | Mordekaiser | Talon,"Xayah (Giant Slayer, Red Buff, Kraken's Fury) | Riven (Stargazer Emblem, Quicksilver, Sterak's Gage) | Nunu & Willump (Crownguard, Dragon's Claw, Protector's Vow) | Jhin (Stargazer Emblem, Deathblade, Giant Slayer) | Shen | Rhaast | Jax | Mordekaiser | Talon"
B,Space Groove Samira,7,Medium,4.57,0.12,14.1%,47.6%,Samira | Samira | Ornn | Ornn | Xayah | Nunu & Willump | Jax,"Samira★ (Deathblade, Giant Slayer, Spear of Shojin) | Samira | Ornn★ (Gargoyle Stoneplate, Spirit Visage, Warmog's Armor) | Ornn | Xayah (Last Whisper, Red Buff, Kraken's Fury) | Nunu & Willump (Adaptive Helm, Protector's Vow, Protector's Vow) | Jax"
B,Voyager Pyke Gwen,6,Medium,4.58,0.09,4.2%,50.4%,Pyke | Gwen | Pantheon | Gragas | Nami | Riven | Rhaast | Meepsie,"Pyke★ (Infinity Edge, Striker's Flail, Hand Of Justice) | Gwen★ (Hextech Gunblade, Jeweled Gauntlet, Giant Slayer) | Pantheon★ (Bramble Vest, Gargoyle Stoneplate, Spirit Visage) | Gragas★ (Dragon's Claw, Gargoyle Stoneplate, Spirit Visage) | Nami | Riven | Rhaast | Meepsie★"
B,Bulwark Vex,,Hard,4.59,0.80,18.1%,47.8%,Vex | Graves | Nunu & Willump | Blitzcrank | Fiora | Shen | Rhaast | Akali | Aatrox,"Vex (Guinsoo's Rageblade, Rabadon's Deathcap, Red Buff) | Graves (Battle Bunny Crossbow, Guinsoo's Rageblade, Infinity Edge) | Nunu & Willump (Adaptive Helm, Protector's Vow, Protector's Vow) | Blitzcrank (Crownguard) | Fiora | Shen | Rhaast | Akali | Aatrox"
B,Challenger Miss Fortune Ornn,7,Easy,4.60,0.22,6.0%,48.3%,Miss Fortune | Ornn | Urgot | Maokai | Rhaast | Bel'Veth | Aatrox,"Miss Fortune★ (Deathblade, Guinsoo's Rageblade, Infinity Edge) | Ornn★ (Dragon's Claw, Gargoyle Stoneplate, Spirit Visage) | Urgot★ (Bloodthirster, Giant Slayer, Sterak's Gage) | Maokai★ (Protector's Vow, Sunfire Cape, Spirit Visage) | Rhaast★ | Bel'Veth | Aatrox"
B,Dark Star Aurelion Sol,,Medium,4.61,0.09,8.3%,48.2%,Aurelion Sol | Karma | Tahm Kench | Nunu & Willump | Jhin | The Mighty Mech | Kai'Sa | Mordekaiser | Cho'Gath,"Aurelion Sol (Dark Star Emblem, Jeweled Gauntlet, Striker's Flail) | Karma (Jeweled Gauntlet, Spear of Shojin, Void Staff) | Tahm Kench (Gargoyle Stoneplate, Sunfire Cape, Warmog's Armor) | Nunu & Willump (Adaptive Helm, Adaptive Helm, Protector's Vow) | Jhin | The Mighty Mech | Kai'Sa | Mordekaiser | Cho'Gath"
B,Sniper Rammus,,Medium,4.61,0.07,11.9%,47.7%,Xayah | Rammus | Nunu & Willump | Jhin | Bard | Rhaast | Gnar | Jax | Mordekaiser,"Xayah (Battle Bunny Crossbow, Guinsoo's Rageblade, Infinity Edge) | Rammus (Crownguard, Gargoyle Stoneplate, Sunfire Cape) | Nunu & Willump (Adaptive Helm, Protector's Vow, Protector's Vow) | Jhin (Deathblade, Infinity Edge, Last Whisper) | Bard | Rhaast | Gnar | Jax | Mordekaiser"
B,Challenger Jinx,6,Medium,4.62,0.05,3.7%,49.9%,Jinx | Jax | Akali | Bel'Veth | Kindred | Diana | Rhaast | Aatrox,"Jinx★ (Battle Bunny Crossbow, Guinsoo's Rageblade, Infinity Edge) | Jax★ (Crownguard, Crownguard, Gargoyle Stoneplate) | Akali★ (Challenger Emblem, Deathblade, Edge of Night) | Bel'Veth★ (Giant Slayer, Quicksilver, Kraken's Fury) | Kindred | Diana | Rhaast | Aatrox"
B,Meeple Veigar,5,Medium,4.64,0.02,10.2%,47.6%,Veigar | Rammus | Poppy | Bard | Illaoi | Meepsie | Mordekaiser | Lissandra,"Veigar★ (Rabadon's Deathcap, Spear of Shojin, Void Staff) | Rammus (Bramble Vest, Dragon's Claw, Warmog's Armor) | Poppy★ (Bramble Vest, Dragon's Claw, Gargoyle Stoneplate) | Bard (Giant Slayer, Rabadon's Deathcap, Void Staff) | Illaoi | Meepsie | Mordekaiser | Lissandra★"
B,Shepherd LeBlanc,,Easy,4.65,0.08,7.6%,46.8%,LeBlanc | Illaoi | Karma | Sona | The Mighty Mech | Meepsie | Leona | Lissandra | Teemo,"LeBlanc (Guinsoo's Rageblade, Giant Slayer, Rabadon's Deathcap) | Illaoi (Gargoyle Stoneplate, Steadfast Heart, Sunfire Cape) | Karma (Shepherd Emblem, Morellonomicon, Void Staff) | Sona (Rabadon's Deathcap, Spear of Shojin, Void Staff) | The Mighty Mech | Meepsie | Leona★ | Lissandra | Teemo"
B,Mecha The Mighty Mech Aurelion Sol,,Medium,4.69,0.09,13.1%,46.5%,Aurelion Sol | The Mighty Mech | Karma | Nunu & Willump | Tahm Kench | Urgot | Mordekaiser,"Aurelion Sol (The Annihilator, Jeweled Gauntlet, Rabadon's Deathcap) | The Mighty Mech (Iceblast Armor, Lioness's Lament, Gargoyle Stoneplate) | Karma (Morellonomicon, Spear of Shojin, Void Staff) | Nunu & Willump | Tahm Kench | Urgot | Mordekaiser"
B,N.O.V.A. Kindred,,Easy,4.70,0.05,13.5%,45.5%,Tahm Kench | Maokai | Graves | Fiora | Shen | Vex | Rhaast | Akali | Aatrox,"Tahm Kench (Gargoyle Stoneplate, Spirit Visage, Warmog's Armor) | Maokai (Gargoyle Stoneplate, Gargoyle Stoneplate, Warmog's Armor) | Graves (Deathblade, Giant Slayer, Quicksilver) | Fiora | Shen | Vex | Rhaast | Akali | Aatrox"
B,Voyager Viktor,7,Easy,4.72,0.03,6.1%,45.6%,Viktor | Illaoi | Nami | Pyke | Rhaast | Meepsie | Mordekaiser | Lissandra,"Viktor★ (Drone Uplink, Jeweled Gauntlet, Rabadon's Deathcap) | Illaoi★ (Bramble Vest, Gargoyle Stoneplate, Warmog's Armor) | Nami (Hextech Gunblade, Spear of Shojin, Void Staff) | Pyke★ (Edge of Night, Infinity Edge, Hand Of Justice) | Rhaast★ | Meepsie | Mordekaiser | Lissandra"
C,Challenger Miss Fortune,7,Medium,4.76,0.02,7.4%,46.4%,Miss Fortune | Maokai | Urgot | Kindred | Tahm Kench | Rhaast | Bel'Veth | Rek'Sai,"Miss Fortune★ (Deathblade, Infinity Edge, Quicksilver) | Maokai★ (Gargoyle Stoneplate, Gargoyle Stoneplate, Warmog's Armor) | Urgot★ (Giant Slayer, Quicksilver, Sterak's Gage) | Kindred (Last Whisper, Giant Slayer, Kraken's Fury) | Tahm Kench | Rhaast | Bel'Veth | Rek'Sai"
C,Arbiter Diana,7,Easy,4.77,0.13,14.6%,45.0%,Diana | Illaoi | Aurora | Jinx | LeBlanc | Meepsie | Leona,"Diana★ (Cyclonic Slicers, Bloodthirster, Titan's Resolve) | Illaoi★ (Radiant Field, Gargoyle Stoneplate, Warmog's Armor) | Aurora★ (The Annihilator, Jeweled Gauntlet, Spear of Shojin) | Jinx★ (Battle Bunny Crossbow, Guinsoo's Rageblade, Infinity Edge) | LeBlanc | Meepsie | Leona"
C,Conduit Miss Fortune,7,Easy,4.78,0.03,5.4%,44.0%,Miss Fortune | Viktor | Ornn | Maokai | Rhaast | Gragas | Aatrox,"Miss Fortune★ (Deathblade, Infinity Edge, Giant Slayer) | Viktor★ (Archangel's Staff, Jeweled Gauntlet, Rabadon's Deathcap) | Ornn★ (Crownguard, Dragon's Claw, Gargoyle Stoneplate) | Maokai★ (Gargoyle Stoneplate, Spirit Visage, Warmog's Armor) | Rhaast★ | Gragas | Aatrox"
C,Vanguard Aurelion Sol,,Medium,4.79,0.17,8.5%,43.7%,Aurelion Sol | Nunu & Willump | Karma | Illaoi | Bard | Blitzcrank | Sona | Meepsie | Mordekaiser,"Aurelion Sol (Jeweled Gauntlet, Rabadon's Deathcap, Rabadon's Deathcap) | Nunu & Willump (Adaptive Helm, Protector's Vow, Protector's Vow) | Karma (Archangel's Staff, Morellonomicon, Void Staff) | Illaoi (Gargoyle Stoneplate, Steadfast Heart, Warmog's Armor) | Bard | Blitzcrank | Sona | Meepsie | Mordekaiser"
C,Replicator Miss Fortune,7,Medium,4.84,0.03,9.8%,43.0%,Miss Fortune | Lulu | Ornn | Maokai | Nami | Pantheon | Aatrox,"Miss Fortune★ (Stargazer Emblem, Deathblade, Infinity Edge) | Lulu★ (Jeweled Gauntlet, Nashor's Tooth, Nashor's Tooth) | Ornn★ (Bramble Vest, Dragon's Claw, Warmog's Armor) | Maokai★ (Stargazer Emblem, Gargoyle Stoneplate, Warmog's Armor) | Nami | Pantheon | Aatrox"
C,Vanguard LeBlanc,,Medium,4.87,0.23,7.5%,42.1%,LeBlanc | Leona | Nunu & Willump | Karma | Blitzcrank | Sona | Illaoi | Meepsie | Lissandra,"LeBlanc (Guinsoo's Rageblade, Giant Slayer, Rabadon's Deathcap) | Leona★ (Gargoyle Stoneplate, Gargoyle Stoneplate, Warmog's Armor) | Nunu & Willump (Shepherd Emblem, Adaptive Helm, Protector's Vow) | Karma (Shepherd Emblem, Morellonomicon, Void Staff) | Blitzcrank | Sona | Illaoi | Meepsie | Lissandra"
C,Voyager The Mighty Mech,,Easy,4.87,0.01,9.4%,45.3%,The Mighty Mech | Karma | Aurora | Sona | Bard | Illaoi | Meepsie | Mordekaiser | Pyke,"The Mighty Mech (Bramble Vest, Gargoyle Stoneplate, Spirit Visage) | Karma (Morellonomicon, Spear of Shojin, Void Staff) | Aurora★ (Jeweled Gauntlet, Nashor's Tooth, Nashor's Tooth) | Sona (Jeweled Gauntlet, Nashor's Tooth, Striker's Flail) | Bard | Illaoi | Meepsie | Mordekaiser | Pyke"
C,Fateweaver Twisted Fate,5,Medium,4.88,0.05,5.7%,43.8%,Twisted Fate | Jax | Caitlyn | Talon | Corki | Riven | Milio | Aatrox,"Twisted Fate★ (Nashor's Tooth, Nashor's Tooth, Rabadon's Deathcap) | Jax★ (Gargoyle Stoneplate, Gargoyle Stoneplate, Gargoyle Stoneplate) | Caitlyn★ (Guinsoo's Rageblade, Giant Slayer, Kraken's Fury) | Talon★ (Edge of Night, Hextech Gunblade, Spear of Shojin) | Corki | Riven | Milio | Aatrox★"
C,Timebreaker Ezreal,5,Easy,4.89,0.09,11.6%,42.0%,Ezreal | Cho'Gath | Pantheon | Riven | Jhin | Tahm Kench | Maokai | Milio,"Ezreal★ (Deathblade, Infinity Edge, Spear of Shojin) | Cho'Gath★ (Crownguard, Protector's Vow, Warmog's Armor) | Pantheon★ (Steadfast Heart, Sunfire Cape, Evenshroud) | Riven (Bloodthirster, Edge of Night, Sterak's Gage) | Jhin | Tahm Kench | Maokai | Milio★"
C,Bastion Corki,,Easy,4.96,0.02,5.9%,42.9%,Corki | Rammus | Caitlyn | Aatrox | Kindred | Maokai | Akali | Poppy,"Corki (Rogue Emblem, Deathblade, Last Whisper) | Rammus (Bramble Vest, Crownguard, Gargoyle Stoneplate) | Caitlyn★ (Deathblade, Guinsoo's Rageblade, Giant Slayer) | Aatrox★ (Gargoyle Stoneplate, Gargoyle Stoneplate, Titan's Resolve) | Kindred | Maokai | Akali | Poppy"
D,Vanguard Xayah,,Easy,5.04,0.04,11.8%,40.0%,Xayah | Nunu & Willump | Jhin | Blitzcrank | Shen | Morgana | Illaoi | Jax | Mordekaiser,"Xayah (Battle Bunny Crossbow, Guinsoo's Rageblade, Infinity Edge) | Nunu & Willump (Adaptive Helm, Bramble Vest, Protector's Vow) | Jhin (Infinity Edge, Last Whisper, Giant Slayer) | Blitzcrank (Crownguard) | Shen | Morgana | Illaoi | Jax | Mordekaiser"
D,Challenger Miss Fortune Diana,7,Easy,5.04,0.03,5.5%,39.2%,Miss Fortune | Diana | Ornn | Maokai | Rhaast | Urgot | Aatrox,"Miss Fortune★ (Deathblade, Guinsoo's Rageblade, Hextech Gunblade) | Diana★ (Bastion Emblem, Bloodthirster, Titan's Resolve) | Ornn★ (Bramble Vest, Dragon's Claw, Warmog's Armor) | Maokai (Gargoyle Stoneplate, Sunfire Cape, Spirit Visage) | Rhaast★ | Urgot | Aatrox"
D,Space Groove Nami Nunu & Willump,,Easy,5.05,0.06,5.3%,39.4%,Nami | Nunu & Willump | Karma | The Mighty Mech | Illaoi | Rhaast | Meepsie | Lissandra,"Nami (Red Buff, Spear of Shojin, Void Staff) | Nunu & Willump (Adaptive Helm, Protector's Vow, Protector's Vow) | Karma (Red Buff, Spear of Shojin, Void Staff) | The Mighty Mech (Dragon's Claw, Gargoyle Stoneplate, Sunfire Cape) | Illaoi | Rhaast | Meepsie | Lissandra"
D,Challenger Diana,7,Easy,5.13,0.01,4.8%,37.8%,Diana | Miss Fortune | Illaoi | Leona | Nunu & Willump | Mordekaiser | Zoe,"Diana★ (Vanguard Emblem, Guinsoo's Rageblade, Titan's Resolve) | Miss Fortune★ (Deathblade, Giant Slayer, Striker's Flail) | Illaoi★ (Gargoyle Stoneplate, Ionic Spark, Sunfire Cape) | Leona★ (Bramble Vest, Gargoyle Stoneplate, Spirit Visage) | Nunu & Willump | Mordekaiser | Zoe"
D,Brawler Maokai,,Medium,5.17,0.01,13.8%,37.8%,Maokai | Tahm Kench | Graves | Fiora | Shen | Vex | Urgot | Gragas | Aatrox,"Maokai (Spirit Visage, Warmog's Armor, Warmog's Armor) | Tahm Kench (Anomaly, Gargoyle Stoneplate, Spirit Visage) | Graves (Infinity Edge, Giant Slayer, Spear of Shojin) | Fiora | Shen | Vex | Urgot | Gragas | Aatrox"
D,Primordian Bel'Veth Rek'Sai,6,Easy,5.35,0.03,5.1%,35.2%,Bel'Veth | Briar | Rek'Sai | Kindred | Kai'Sa | Rhaast | Akali | Cho'Gath,"Bel'Veth★ (Giant Slayer, Quicksilver, Kraken's Fury) | Briar★ (Bloodthirster, Sterak's Gage, Titan's Resolve) | Rek'Sai★ (Protector's Vow, Steadfast Heart, Sunfire Cape) | Kindred | Kai'Sa★ | Rhaast | Akali★ | Cho'Gath★"
D,Vanguard Leona Teemo,5,Easy,5.35,0.02,4.5%,34.1%,Leona | Teemo | Zoe | Illaoi | Blitzcrank | Nunu & Willump | Mordekaiser | Lissandra | Nasus,"Leona★ (Gargoyle Stoneplate, Gargoyle Stoneplate, Warmog's Armor) | Teemo★ (Guinsoo's Rageblade, Giant Slayer, Rabadon's Deathcap) | Zoe★ (Archangel's Staff, Morellonomicon, Void Staff) | Illaoi (Gargoyle Stoneplate, Sunfire Cape, Warmog's Armor) | Blitzcrank | Nunu & Willump | Mordekaiser | Lissandra★ | Nasus★"
D,Vanguard Leona Zoe,5,Easy,6.00,0.03,4.1%,22.3%,Leona | Zoe | Bard | Blitzcrank | Sona | Karma | Illaoi | Meepsie | Mordekaiser,"Leona★ (Bramble Vest, Gargoyle Stoneplate, Spirit Visage) | Zoe★ (Archangel's Staff, Morellonomicon, Void Staff) | Bard (Jeweled Gauntlet, Giant Slayer, Rabadon's Deathcap) | Blitzcrank | Sona | Karma | Illaoi | Meepsie | Mordekaiser"
D,Anima Aurora,,Easy,6.28,0.01,12.4%,20.1%,Aurora | Illaoi | Fiora | Jinx | The Mighty Mech | Nunu & Willump | Bel'Veth | Briar,"Aurora (Challenger Emblem, Jeweled Gauntlet, Spear of Shojin) | Illaoi (Bramble Vest, Dragon's Claw, Warmog's Armor) | Fiora (Challenger Emblem, Bloodthirster, Sterak's Gage) | Jinx (Battle Bunny Crossbow, Guinsoo's Rageblade, Infinity Edge) | The Mighty Mech | Nunu & Willump | Bel'Veth | Briar"
D,Anima Jinx,,Easy,6.87,0.01,6.3%,12.9%,Jinx | Illaoi | Fiora | Nunu & Willump | Kindred | Master Yi | Maokai | Gragas,"Jinx★ (Battle Bunny Crossbow, Guinsoo's Rageblade, Infinity Edge) | Illaoi (Gargoyle Stoneplate, Gargoyle Stoneplate, Warmog's Armor) | Fiora (Edge of Night, Sterak's Gage, Hand Of Justice) | Nunu & Willump (Protector's Vow, Protector's Vow, Warmog's Armor) | Kindred | Master Yi | Maokai | Gragas"
