Tier,Name,Level,Difficulty,Avg Place,Pick Rate,Win Rate,Top 4 Rate,Units,UnitDetails
A,Space Groove Samira,7,Medium,4.41,0.21,13.8%,51.0%,Samira | Samira | Ornn | Ornn | Xayah | Nunu & Willump | Blitzcrank | Jax,"Samira★ (Deathblade, Infinity Edge, Spear of Shojin) | Samira | Ornn★ (Dragon's Claw, Gargoyle Stoneplate, Warmog's Armor) | Ornn | Xayah (Guinsoo's Rageblade, Last Whisper, Red Buff) | Nunu & Willump (Adaptive Helm, Protector's Vow, Protector's Vow) | Blitzcrank | Jax"
A,Space Groove Nami,,Medium,4.41,0.39,14.7%,51.3%,Riven | Nami | Tahm Kench | Blitzcrank | Shen | Nunu & Willump | Ornn | Gwen | Pantheon,"Riven (Space Groove Emblem, Bloodthirster, Titan's Resolve) | Nami (Jeweled Gauntlet, Nashor's Tooth, Nashor's Tooth) | Tahm Kench (Protector's Vow, Sunfire Cape, Warmog's Armor) | Blitzcrank (Jeweled Gauntlet, Striker's Flail, Hand Of Justice) | Shen | Nunu & Willump | Ornn | Gwen | Pantheon"
A,Dark Star Xayah,,Easy,4.43,0.08,14.0%,51.0%,Xayah | Nunu & Willump | Jhin | Karma | Tahm Kench | Kai'Sa | Mordekaiser | Cho'Gath | Lissandra,"Xayah (Battle Bunny Crossbow, Guinsoo's Rageblade, Infinity Edge) | Nunu & Willump (Protector's Vow, Protector's Vow, Protector's Vow) | Jhin (Infinity Edge, Giant Slayer, Striker's Flail) | Karma (Blue Buff, Jeweled Gauntlet, Void Staff) | Tahm Kench | Kai'Sa | Mordekaiser | Cho'Gath | Lissandra"
A,Dark Star Karma,,Easy,4.43,0.09,11.3%,51.5%,Karma | Tahm Kench | Jhin | The Mighty Mech | Blitzcrank | Kai'Sa | Mordekaiser | Cho'Gath | Lissandra,"Karma (Jeweled Gauntlet, Nashor's Tooth, Striker's Flail) | Tahm Kench (Sunfire Cape, Evenshroud, Warmog's Armor) | Jhin (Infinity Edge, Last Whisper, Striker's Flail) | The Mighty Mech (Gargoyle Stoneplate, Spirit Visage, Warmog's Armor) | Blitzcrank | Kai'Sa | Mordekaiser | Cho'Gath | Lissandra"
A,Rogue Kai'Sa Fizz,7,Easy,4.43,0.05,8.7%,51.7%,Kai'Sa | Fizz | Ornn | Maokai | Rhaast | Aatrox | Cho'Gath,"Kai'Sa★ (Deathblade, Infinity Edge, Striker's Flail) | Fizz★ (Nashor's Tooth, Giant Slayer, Hand Of Justice) | Ornn★ (Steadfast Heart, Sunfire Cape, Warmog's Armor) | Maokai★ (Protector's Vow, Gargoyle Stoneplate, Sunfire Cape) | Rhaast★ | Aatrox | Cho'Gath"
A,Voyager LeBlanc,,Easy,4.45,0.05,10.6%,50.7%,LeBlanc | The Mighty Mech | Karma | Illaoi | Morgana | Sona | Meepsie | Leona | Lissandra,"LeBlanc (Guinsoo's Rageblade, Jeweled Gauntlet, Giant Slayer) | The Mighty Mech (Dragon's Claw, Gargoyle Stoneplate, Steadfast Heart) | Karma (Shepherd Emblem, Morellonomicon, Void Staff) | Illaoi (Gargoyle Stoneplate, Sunfire Cape, Spirit Visage) | Morgana | Sona | Meepsie | Leona | Lissandra"
A,Meeple Corki,,Medium,4.48,0.16,15.8%,48.0%,Corki | Rammus | Riven | The Mighty Mech | Fizz | Meepsie | Milio | Poppy,"Corki (Rogue Emblem, Last Whisper, Spear of Shojin) | Rammus (Protector's Vow, Sunfire Cape, Spirit Visage) | Riven (Bloodthirster, Giant Slayer, Sterak's Gage) | The Mighty Mech | Fizz | Meepsie | Milio | Poppy"
B,N.O.V.A. Kindred,,Medium,4.50,0.26,11.0%,49.7%,Kindred | Master Yi | Tahm Kench | Fiora | Shen | Maokai | Akali | Bel'Veth | Aatrox,"Kindred (Marauder Emblem, Guinsoo's Rageblade, Kraken's Fury) | Master Yi (Edge of Night, Giant Slayer, Hand Of Justice) | Tahm Kench (Protector's Vow, Sunfire Cape, Warmog's Armor) | Fiora (N.O.V.A. Emblem, Edge of Night, Giant Slayer) | Shen | Maokai | Akali | Bel'Veth | Aatrox"
B,Rogue Kai'Sa,7,Medium,4.53,0.19,8.9%,49.4%,Kai'Sa | Fizz | Ornn | Rhaast | Karma | Rammus | Meepsie,"Kai'Sa★ (Deathblade, Infinity Edge, Giant Slayer) | Fizz★ (Jeweled Gauntlet, Nashor's Tooth, Hand Of Justice) | Ornn★ (Dragon's Claw, Evenshroud, Warmog's Armor) | Rhaast★ (Gargoyle Stoneplate, Sunfire Cape, Evenshroud) | Karma | Rammus | Meepsie"
B,Sniper Xayah Tahm Kench,,Easy,4.59,0.06,17.8%,47.7%,Xayah | Nunu & Willump | Tahm Kench | Jhin | Riven | Mordekaiser | Pantheon | Ezreal | Talon,"Xayah (Battle Bunny Crossbow, Guinsoo's Rageblade, Infinity Edge) | Nunu & Willump (Protector's Vow, Protector's Vow, Warmog's Armor) | Tahm Kench (Dragon's Claw, Sunfire Cape, Warmog's Armor) | Jhin (Stargazer Emblem, Infinity Edge, Red Buff) | Riven | Mordekaiser | Pantheon | Ezreal | Talon"
B,Mecha The Mighty Mech,,Medium,4.71,0.32,16.3%,45.5%,The Mighty Mech | Aurelion Sol | Urgot | Tahm Kench | Fiora | Karma,"The Mighty Mech (Iceblast Armor, Lioness's Lament, Gargoyle Stoneplate) | Aurelion Sol (Jeweled Gauntlet, Rabadon's Deathcap, Rabadon's Deathcap) | Urgot (Infinity Edge, Last Whisper, Hand Of Justice) | Tahm Kench (Protector's Vow, Warmog's Armor) | Fiora | Karma"
B,Conduit Miss Fortune,7,Easy,4.71,0.03,5.4%,45.9%,Miss Fortune | Viktor | Ornn | Maokai | Rhaast | Gragas | Aatrox,"Miss Fortune★ (Infinity Edge, Giant Slayer, Striker's Flail) | Viktor★ (Archangel's Staff, Hextech Gunblade, Jeweled Gauntlet) | Ornn★ (Gargoyle Stoneplate, Steadfast Heart, Spirit Visage) | Maokai★ (Dragon's Claw, Gargoyle Stoneplate, Warmog's Armor) | Rhaast★ | Gragas | Aatrox"
B,Voyager Nami,,Easy,4.71,0.05,7.9%,46.0%,Nami | Karma | Nunu & Willump | Illaoi | The Mighty Mech | Rhaast | Meepsie | Lissandra,"Nami (Voyager Emblem, Jeweled Gauntlet, Nashor's Tooth) | Karma (Striker's Flail, Spear of Shojin, Void Staff) | Nunu & Willump (Adaptive Helm, Adaptive Helm, Protector's Vow) | Illaoi (Gargoyle Stoneplate, Sunfire Cape, Spirit Visage) | The Mighty Mech | Rhaast | Meepsie | Lissandra"
B,Replicator Lulu Maokai,7,Easy,4.72,0.05,10.9%,45.5%,Lulu | Maokai | Milio | Jax | Rhaast | Pantheon | Aatrox | Twisted Fate,"Lulu★ (Jeweled Gauntlet, Nashor's Tooth, Spear of Shojin) | Maokai★ (Dragon's Claw, Gargoyle Stoneplate, Spirit Visage) | Milio★ (Archangel's Staff, Striker's Flail, Spear of Shojin) | Jax★ (Crownguard, Protector's Vow, Gargoyle Stoneplate) | Rhaast★ | Pantheon★ | Aatrox | Twisted Fate"
B,Dark Star Kai'Sa,7,Easy,4.72,0.04,10.1%,45.2%,Kai'Sa | Cho'Gath | Karma | Jhin | Riven | Mordekaiser | Pantheon | Lissandra,"Kai'Sa★ (Blue Buff, Infinity Edge, Striker's Flail) | Cho'Gath★ (Dragon's Claw, Sunfire Cape, Warmog's Armor) | Karma (Jeweled Gauntlet, Giant Slayer, Spear of Shojin) | Jhin (Infinity Edge, Giant Slayer, Striker's Flail) | Riven | Mordekaiser | Pantheon | Lissandra"
B,Bastion Rammus,,Hard,4.73,0.22,13.1%,45.0%,Rammus | Vex | Bard | Blitzcrank | Shen | Karma | Rhaast | Meepsie | Mordekaiser,"Rammus (Gargoyle Stoneplate, Steadfast Heart, Warmog's Armor) | Vex (Guinsoo's Rageblade, Hextech Gunblade, Giant Slayer) | Bard (Rabadon's Deathcap, Spear of Shojin, Void Staff) | Blitzcrank (Jeweled Gauntlet, Rabadon's Deathcap, Hand Of Justice) | Shen | Karma | Rhaast | Meepsie | Mordekaiser"
B,Vanguard Vex,,Hard,4.74,0.67,13.6%,46.0%,Vex | Nunu & Willump | Graves | Blitzcrank | Fiora | Morgana | Shen | Akali | Aatrox,"Vex (Guinsoo's Rageblade, Hextech Gunblade, Giant Slayer) | Nunu & Willump (Protector's Vow, Sunfire Cape, Warmog's Armor) | Graves (Battle Bunny Crossbow, Guinsoo's Rageblade, Infinity Edge) | Blitzcrank (Crownguard) | Fiora | Morgana | Shen | Akali | Aatrox"
C,Space Groove Ornn,,Easy,4.75,0.06,7.3%,44.9%,Ornn | Nami | Samira | Blitzcrank | Rammus | Gwen | Nasus | Teemo,"Ornn (Gargoyle Stoneplate, Warmog's Armor, Warmog's Armor) | Nami (Rabadon's Deathcap, Spear of Shojin, Void Staff) | Samira★ (Infinity Edge, Giant Slayer, Striker's Flail) | Blitzcrank (Bloodthirster, Jeweled Gauntlet, Hand Of Justice) | Rammus | Gwen | Nasus | Teemo"
C,Bastion Corki,,Medium,4.77,0.04,8.5%,44.6%,Corki | Rammus | Twisted Fate | Jax | Milio | Aatrox | Caitlyn | Poppy,"Corki (Deathblade, Deathblade, Spear of Shojin) | Rammus (Protector's Vow, Gargoyle Stoneplate, Gargoyle Stoneplate) | Twisted Fate★ (Nashor's Tooth, Nashor's Tooth, Rabadon's Deathcap) | Jax | Milio | Aatrox | Caitlyn | Poppy"
C,Mecha The Mighty Mech Aurelion Sol,,Easy,4.77,0.08,14.2%,43.1%,The Mighty Mech | Aurelion Sol | Master Yi | Tahm Kench | Urgot | Viktor,"The Mighty Mech (Lioness's Lament, Gargoyle Stoneplate, Sterak's Gage) | Aurelion Sol (Hextech Gunblade, Jeweled Gauntlet, Rabadon's Deathcap) | Master Yi (Bloodthirster, Edge of Night, Titan's Resolve) | Tahm Kench (Dragon's Claw, Sunfire Cape, Warmog's Armor) | Urgot | Viktor"
C,Rogue Riven,,Easy,4.79,0.02,6.5%,45.1%,Riven | Kai'Sa | Bel'Veth | Gwen | Briar | Cho'Gath | Rek'Sai | Talon,"Riven (Bloodthirster, Sterak's Gage, Titan's Resolve) | Kai'Sa★ (Infinity Edge, Last Whisper, Giant Slayer) | Bel'Veth★ | Gwen★ | Briar★ | Cho'Gath | Rek'Sai★ | Talon★"
C,Timebreaker Ezreal,5,Easy,4.81,0.15,11.4%,42.8%,Ezreal | Cho'Gath | Riven | Pantheon | Tahm Kench | Kai'Sa | Maokai | Milio,"Ezreal★ (Infinity Edge, Giant Slayer, Spear of Shojin) | Cho'Gath★ (Gargoyle Stoneplate, Spirit Visage, Warmog's Armor) | Riven (Bloodthirster, Sterak's Gage, Titan's Resolve) | Pantheon★ (Steadfast Heart, Sunfire Cape, Evenshroud) | Tahm Kench | Kai'Sa | Maokai | Milio"
C,Dark Star Nunu & Willump,,Easy,4.83,0.06,9.6%,43.3%,Nunu & Willump | Karma | Vex | Bard | Blitzcrank | Sona | Illaoi | Meepsie | Mordekaiser,"Nunu & Willump (Adaptive Helm, Protector's Vow, Protector's Vow) | Karma (Blue Buff, Jeweled Gauntlet, Void Staff) | Vex (Guinsoo's Rageblade, Jeweled Gauntlet, Striker's Flail) | Bard | Blitzcrank | Sona | Illaoi | Meepsie | Mordekaiser"
C,Meeple Rammus,,Easy,4.83,0.14,12.5%,41.3%,Rammus | Veigar | Corki | Bard | Nami | Fizz | Meepsie | Poppy,"Rammus (Protector's Vow, Gargoyle Stoneplate, Sunfire Cape) | Veigar★ (Rabadon's Deathcap, Spear of Shojin, Void Staff) | Corki (Deathblade, Giant Slayer, Spear of Shojin) | Bard (Jeweled Gauntlet, Giant Slayer, Spear of Shojin) | Nami | Fizz | Meepsie | Poppy★"
C,Psionic Illaoi,7,Easy,4.86,0.02,8.5%,42.6%,Viktor | Illaoi | Master Yi | Gragas | Meepsie | Mordekaiser | Pyke | Lissandra,"Viktor★ (Archangel's Staff, Jeweled Gauntlet, Giant Slayer) | Illaoi★ (Protector's Vow, Sunfire Cape, Warmog's Armor) | Master Yi (Edge of Night, Giant Slayer, Hand Of Justice) | Gragas | Meepsie | Mordekaiser | Pyke | Lissandra"
C,Space Groove Nami Nunu & Willump,,Easy,4.86,0.03,8.0%,43.5%,Nami | Nunu & Willump | Blitzcrank | Ornn | Illaoi | Lissandra | Nasus | Teemo,"Nami (Morellonomicon, Spear of Shojin, Void Staff) | Nunu & Willump (Crownguard, Protector's Vow, Gargoyle Stoneplate) | Blitzcrank (Bloodthirster, Ionic Spark, Jeweled Gauntlet) | Ornn (Gargoyle Stoneplate, Spirit Visage, Warmog's Armor) | Illaoi | Lissandra | Nasus | Teemo"
C,Voyager Pyke,6,Easy,4.87,0.05,4.9%,42.7%,Pyke | Gragas | Karma | Sona | Master Yi | Tahm Kench | Meepsie | Lissandra,"Pyke★ (Edge of Night, Infinity Edge, Hand Of Justice) | Gragas★ (Bramble Vest, Spirit Visage, Evenshroud) | Karma (Archangel's Staff, Morellonomicon, Void Staff) | Sona | Master Yi | Tahm Kench | Meepsie★ | Lissandra"
C,Vanguard Zoe,6,Medium,4.88,0.06,7.0%,42.3%,Zoe | Leona | LeBlanc | Mordekaiser | Karma | Nunu & Willump | Illaoi | Meepsie,"Zoe★ (Archangel's Staff, Jeweled Gauntlet, Morellonomicon) | Leona★ (Bramble Vest, Gargoyle Stoneplate, Gargoyle Stoneplate) | LeBlanc (Archangel's Staff, Guinsoo's Rageblade, Void Staff) | Mordekaiser★ (Gargoyle Stoneplate, Spirit Visage, Warmog's Armor) | Karma | Nunu & Willump | Illaoi | Meepsie"
C,Marauder Master Yi,,Easy,4.89,0.04,8.5%,42.8%,Master Yi | Tahm Kench | Fiora | Sona | Maokai | Urgot | Viktor | Akali | Gragas,"Master Yi (Edge of Night, Giant Slayer, Kraken's Fury) | Tahm Kench (Steadfast Heart, Sunfire Cape, Evenshroud) | Fiora (Edge of Night, Giant Slayer, Quicksilver) | Sona (Red Buff) | Maokai | Urgot | Viktor | Akali | Gragas"
C,Primordian Bel'Veth Briar,6,Medium,4.89,0.05,7.6%,43.9%,Bel'Veth | Briar | Rek'Sai | Tahm Kench | Jhin | Kindred | Kai'Sa | Rhaast | Akali,"Bel'Veth★ (Giant Slayer, Quicksilver, Kraken's Fury) | Briar★ (Marauder Emblem, Sterak's Gage, Titan's Resolve) | Rek'Sai★ (Protector's Vow, Sunfire Cape, Evenshroud) | Tahm Kench (Protector's Vow, Sunfire Cape, Evenshroud) | Jhin | Kindred | Kai'Sa | Rhaast | Akali"
C,Vanguard Xayah,,Easy,4.90,0.19,15.4%,43.1%,Xayah | Nunu & Willump | Jhin | Shen | Riven | Lulu | Jax | Mordekaiser | Talon,"Xayah (Battle Bunny Crossbow, Guinsoo's Rageblade, Infinity Edge) | Nunu & Willump (Anomaly, Protector's Vow, Protector's Vow) | Jhin (Stargazer Emblem, Infinity Edge, Striker's Flail) | Shen | Riven | Lulu | Jax | Mordekaiser | Talon"
C,Oracle Tahm Kench,,Hard,4.95,0.13,12.8%,41.0%,Tahm Kench | Vex | Graves | Fiora | Morgana | Shen | Maokai | Akali | Aatrox,"Tahm Kench (Steadfast Heart, Sunfire Cape, Warmog's Armor) | Vex (Guinsoo's Rageblade, Guinsoo's Rageblade, Giant Slayer) | Graves (Battle Bunny Crossbow, Guinsoo's Rageblade, Infinity Edge) | Fiora (Edge of Night, Giant Slayer, Hand Of Justice) | Morgana | Shen | Maokai | Akali | Aatrox"
D,Brawler Miss Fortune,7,Easy,5.04,0.01,5.1%,39.7%,Miss Fortune | Maokai | Rhaast | Riven | Shen | Gwen | Pantheon | Aatrox,"Miss Fortune★ (Blue Buff, Infinity Edge, Giant Slayer) | Maokai★ (Protector's Vow, Gargoyle Stoneplate, Warmog's Armor) | Rhaast★ (Gargoyle Stoneplate, Sunfire Cape, Warmog's Armor) | Riven (Bloodthirster, Sterak's Gage, Titan's Resolve) | Shen | Gwen | Pantheon | Aatrox"
D,Arbiter Illaoi,7,Easy,5.05,0.06,12.0%,39.5%,Illaoi | Aurora | Diana | Jinx | LeBlanc | Meepsie | Leona,"Illaoi★ (Radiant Field, Gargoyle Stoneplate, Spirit Visage) | Aurora★ (Evolved Embershot, Jeweled Gauntlet, Nashor's Tooth) | Diana★ (Cyclonic Slicers, Bloodthirster, Titan's Resolve) | Jinx★ (Echoing Batblades, Guinsoo's Rageblade, Kraken's Fury) | LeBlanc | Meepsie | Leona"
D,Stargazer - The Mountain Xayah,,Easy,5.10,0.03,7.8%,37.2%,Xayah | Riven | Nunu & Willump | Jax | Jhin | Lulu | Mordekaiser | Talon,"Xayah (Battle Bunny Crossbow, Guinsoo's Rageblade, Infinity Edge) | Riven (Stargazer Emblem, Bloodthirster, Sterak's Gage) | Nunu & Willump (Protector's Vow, Protector's Vow, Spirit Visage) | Jax (Protector's Vow, Gargoyle Stoneplate, Warmog's Armor) | Jhin | Lulu | Mordekaiser | Talon"
D,Shepherd Illaoi,,Easy,5.14,0.04,6.9%,37.8%,Illaoi | Vex | Sona | Bard | Blitzcrank | Karma | Nunu & Willump | Meepsie | Mordekaiser,"Illaoi (Bramble Vest, Sunfire Cape, Warmog's Armor) | Vex (Guinsoo's Rageblade, Giant Slayer, Striker's Flail) | Sona (Giant Slayer, Spear of Shojin, Void Staff) | Bard | Blitzcrank | Karma | Nunu & Willump | Meepsie | Mordekaiser"
D,Voyager The Mighty Mech,,Medium,5.21,0.04,7.3%,36.7%,The Mighty Mech | Karma | Vex | Bard | Blitzcrank | Shen | Rammus | Meepsie | Mordekaiser,"The Mighty Mech (Iceblast Armor, Gargoyle Stoneplate, Sterak's Gage) | Karma (Giant Slayer, Rabadon's Deathcap, Spear of Shojin) | Vex (Guinsoo's Rageblade, Hextech Gunblade, Jeweled Gauntlet) | Bard | Blitzcrank | Shen | Rammus | Meepsie | Mordekaiser"
D,Brawler Urgot,7,Medium,5.30,0.02,5.3%,35.6%,Urgot | Maokai | Master Yi | Fiora | Tahm Kench | Akali | Gragas,"Urgot★ (Deathblade, Giant Slayer, Quicksilver) | Maokai★ (Gargoyle Stoneplate, Spirit Visage, Warmog's Armor) | Master Yi (Malware Matrix, Edge of Night, Giant Slayer) | Fiora (Edge of Night, Giant Slayer, Hand Of Justice) | Tahm Kench | Akali | Gragas"
D,Replicator Lulu,7,Easy,5.35,0.02,6.1%,33.5%,Lulu | Ornn | Nunu & Willump | Blitzcrank | Nami | Xayah | Jax | Talon,"Lulu★ (Jeweled Gauntlet, Nashor's Tooth, Nashor's Tooth) | Ornn★ (Bramble Vest, Dragon's Claw, Warmog's Armor) | Nunu & Willump (Protector's Vow, Gargoyle Stoneplate, Warmog's Armor) | Blitzcrank | Nami | Xayah | Jax | Talon"
D,Timebreaker Pantheon,6,Easy,5.46,0.01,5.1%,32.5%,Pantheon | Ezreal | Riven | Milio | Tahm Kench | Xayah | Maokai | Cho'Gath,"Pantheon★ (Gargoyle Stoneplate, Spirit Visage, Warmog's Armor) | Ezreal★ (Infinity Edge, Giant Slayer, Spear of Shojin) | Riven (Bloodthirster, Sterak's Gage, Titan's Resolve) | Milio★ (Jeweled Gauntlet, Rabadon's Deathcap, Spear of Shojin) | Tahm Kench | Xayah | Maokai | Cho'Gath"
D,Psionic Viktor,7,Easy,5.49,0.02,2.6%,29.7%,Viktor | Master Yi | Gragas | Tahm Kench | Sona | Maokai | Urgot | Akali,"Viktor★ (Drone Uplink, Archangel's Staff, Jeweled Gauntlet) | Master Yi (Edge of Night, Giant Slayer, Hand Of Justice) | Gragas★ (Gargoyle Stoneplate, Sunfire Cape, Spirit Visage) | Tahm Kench (Gargoyle Stoneplate, Sunfire Cape, Spirit Visage) | Sona | Maokai | Urgot | Akali"
D,Challenger Diana,7,Easy,5.53,0.02,2.9%,29.3%,Diana | Kindred | Rhaast | Akali | Mordekaiser | Zoe | Leona,"Diana★ (Vanguard Emblem, Guinsoo's Rageblade, Titan's Resolve) | Kindred (Guinsoo's Rageblade, Infinity Edge, Last Whisper) | Rhaast★ | Akali | Mordekaiser | Zoe | Leona"
D,Voyager Aurora,7,Easy,5.55,0.04,13.8%,31.6%,Aurora | Illaoi | Karma | The Mighty Mech | Viktor | Meepsie | Mordekaiser | Pyke,"Aurora★ (Evolved Embershot, Jeweled Gauntlet, Nashor's Tooth) | Illaoi★ (Radiant Field, Gargoyle Stoneplate, Spirit Visage) | Karma (Jeweled Gauntlet, Nashor's Tooth, Striker's Flail) | The Mighty Mech | Viktor★ | Meepsie | Mordekaiser | Pyke"
D,Bastion Ornn,,Easy,6.33,0.02,2.1%,16.4%,Ornn | Vex | Graves | Shen | Blitzcrank | Fiora | Morgana | Akali | Aatrox,"Ornn (Steadfast Heart, Sunfire Cape, Warmog's Armor) | Vex (Guinsoo's Rageblade, Jeweled Gauntlet, Void Staff) | Graves (Guinsoo's Rageblade, Infinity Edge, Striker's Flail) | Shen (Thief's Gloves) | Blitzcrank | Fiora | Morgana | Akali | Aatrox"
D,Anima Illaoi,6,Easy,6.64,0.04,6.3%,15.3%,Jinx | Illaoi | Aurora | Nunu & Willump | Rammus | Rhaast | Jax | Mordekaiser,"Jinx★ (Battle Bunny Crossbow, Guinsoo's Rageblade, Infinity Edge) | Illaoi (Sunfire Cape, Evenshroud, Warmog's Armor) | Aurora (Jeweled Gauntlet, Nashor's Tooth, Spear of Shojin) | Nunu & Willump | Rammus | Rhaast | Jax | Mordekaiser"
