Tier,Name,Level,Difficulty,Avg Place,Pick Rate,Win Rate,Top 4 Rate,Units,UnitDetails
B,Voyager Pyke,6,Easy,4.56,0.02,7.6%,51.8%,Pyke | Gragas | Master Yi | Sona | Karma | Tahm Kench | Meepsie | Lissandra,"Pyke★ (Edge of Night, Infinity Edge, Hand Of Justice) | Gragas★ (Protector's Vow, Spirit Visage, Evenshroud) | Master Yi (Edge of Night, Giant Slayer, Titan's Resolve) | Sona (Morellonomicon) | Karma | Tahm Kench | Meepsie★ | Lissandra"
B,Space Groove Nami,,Medium,4.56,0.20,11.5%,49.1%,Nami | Riven | Tahm Kench | Blitzcrank | Shen | Nunu & Willump | Ornn | Gwen | Pantheon,"Nami (Jeweled Gauntlet, Nashor's Tooth, Nashor's Tooth) | Riven (Bastion Emblem, Space Groove Emblem, Bloodthirster) | Tahm Kench (Sunfire Cape, Spirit Visage, Warmog's Armor) | Blitzcrank (Jeweled Gauntlet, Void Staff, Hand Of Justice) | Shen | Nunu & Willump | Ornn | Gwen | Pantheon"
B,N.O.V.A. Tahm Kench,,Easy,4.56,0.05,14.4%,48.0%,Tahm Kench | Maokai | Graves | Fiora | Shen | Vex | Rhaast | Akali | Aatrox,"Tahm Kench (Bramble Vest, Protector's Vow, Sunfire Cape) | Maokai (Protector's Vow, Sunfire Cape, Spirit Visage) | Graves (Giant Slayer, Striker's Flail, Quicksilver) | Fiora | Shen | Vex | Rhaast | Akali | Aatrox"
B,Dark Star Aurelion Sol,,Medium,4.56,0.13,8.8%,48.5%,Aurelion Sol | Karma | Nunu & Willump | Tahm Kench | Jhin | The Mighty Mech | Kai'Sa | Mordekaiser | Cho'Gath,"Aurelion Sol (Dark Star Emblem, Jeweled Gauntlet, Striker's Flail) | Karma (Jeweled Gauntlet, Nashor's Tooth, Void Staff) | Nunu & Willump (Adaptive Helm, Protector's Vow, Protector's Vow) | Tahm Kench (Gargoyle Stoneplate, Steadfast Heart, Warmog's Armor) | Jhin | The Mighty Mech | Kai'Sa | Mordekaiser | Cho'Gath"
B,Stargazer - The Mountain Xayah,,Medium,4.62,0.02,12.3%,46.7%,Xayah | Riven | Nunu & Willump | Jhin | Shen | Rhaast | Jax | Mordekaiser | Talon,"Xayah (Last Whisper, Red Buff, Kraken's Fury) | Riven (Stargazer Emblem, Bloodthirster, Sterak's Gage) | Nunu & Willump (Adaptive Helm, Crownguard, Protector's Vow) | Jhin (Stargazer Emblem, Deathblade, Infinity Edge) | Shen | Rhaast | Jax | Mordekaiser | Talon"
B,Timebreaker Pyke,6,Medium,4.64,0.02,4.5%,48.3%,Pyke | Gwen | Gragas | Pantheon | Riven | Rhaast | Meepsie | Milio,"Pyke★ (Rogue Emblem, Deathblade, Infinity Edge) | Gwen★ (Hextech Gunblade, Rabadon's Deathcap, Hand Of Justice) | Gragas★ (Crownguard, Protector's Vow, Spirit Visage) | Pantheon★ (Protector's Vow, Gargoyle Stoneplate, Spirit Visage) | Riven | Rhaast | Meepsie★ | Milio★"
B,Stargazer - The Mountain Lulu,7,Medium,4.66,0.19,8.8%,47.5%,Lulu | Milio | Jax | Maokai | Pantheon | Aatrox | Twisted Fate,"Lulu★ (Jeweled Gauntlet, Nashor's Tooth, Nashor's Tooth) | Milio★ (Stargazer Emblem, Morellonomicon, Spear of Shojin) | Jax★ (Crownguard, Gargoyle Stoneplate, Gargoyle Stoneplate) | Maokai★ (Stargazer Emblem, Protector's Vow, Warmog's Armor) | Pantheon★ | Aatrox | Twisted Fate"
B,Challenger Miss Fortune Ornn,7,Easy,4.66,0.22,5.7%,47.2%,Miss Fortune | Ornn | Urgot | Maokai | Rhaast | Bel'Veth | Aatrox,"Miss Fortune★ (Deathblade, Guinsoo's Rageblade, Infinity Edge) | Ornn★ (Dragon's Claw, Gargoyle Stoneplate, Warmog's Armor) | Urgot★ (Deathblade, Giant Slayer, Quicksilver) | Maokai★ (Crownguard, Protector's Vow, Warmog's Armor) | Rhaast★ | Bel'Veth | Aatrox"
B,Voyager Viktor,7,Easy,4.67,0.06,4.9%,46.9%,Viktor | Illaoi | Nami | Pyke | Rhaast | Meepsie | Mordekaiser | Lissandra,"Viktor★ (Drone Uplink, Jeweled Gauntlet, Rabadon's Deathcap) | Illaoi★ (Bramble Vest, Sunfire Cape, Warmog's Armor) | Nami (Morellonomicon, Spear of Shojin, Void Staff) | Pyke★ (Edge of Night, Infinity Edge, Hand Of Justice) | Rhaast★ | Meepsie | Mordekaiser | Lissandra"
B,Vanguard Aurelion Sol,,Medium,4.69,0.20,8.9%,46.0%,Aurelion Sol | Nunu & Willump | Karma | Illaoi | Bard | Blitzcrank | Sona | Meepsie | Mordekaiser,"Aurelion Sol (Jeweled Gauntlet, Rabadon's Deathcap, Rabadon's Deathcap) | Nunu & Willump (Adaptive Helm, Protector's Vow, Protector's Vow) | Karma (Rabadon's Deathcap, Spear of Shojin, Void Staff) | Illaoi (Bramble Vest, Gargoyle Stoneplate, Warmog's Armor) | Bard | Blitzcrank | Sona | Meepsie | Mordekaiser"
B,Challenger Miss Fortune,7,Easy,4.69,0.02,7.1%,47.0%,Miss Fortune | Maokai | Urgot | Kindred | Tahm Kench | Rhaast | Bel'Veth | Rek'Sai,"Miss Fortune★ (Deathblade, Deathblade, Guinsoo's Rageblade) | Maokai★ (Crownguard, Gargoyle Stoneplate, Warmog's Armor) | Urgot★ (Deathblade, Infinity Edge, Sterak's Gage) | Kindred (Last Whisper, Giant Slayer, Red Buff) | Tahm Kench | Rhaast | Bel'Veth | Rek'Sai"
B,Meeple Veigar,5,Medium,4.70,0.03,10.3%,45.8%,Veigar | Rammus | Poppy | Lissandra | Bard | Illaoi | Meepsie | Mordekaiser,"Veigar★ (Jeweled Gauntlet, Nashor's Tooth, Nashor's Tooth) | Rammus (Bramble Vest, Gargoyle Stoneplate, Spirit Visage) | Poppy★ (Protector's Vow, Ionic Spark, Sunfire Cape) | Lissandra★ (Meeple Emblem, Jeweled Gauntlet, Void Staff) | Bard | Illaoi | Meepsie | Mordekaiser"
B,Conduit Miss Fortune,7,Easy,4.72,0.06,5.0%,46.8%,Miss Fortune | Viktor | Ornn | Maokai | Rhaast | Gragas | Aatrox,"Miss Fortune★ (Deathblade, Infinity Edge, Giant Slayer) | Viktor★ (Archangel's Staff, Jeweled Gauntlet, Rabadon's Deathcap) | Ornn★ (Gargoyle Stoneplate, Spirit Visage, Warmog's Armor) | Maokai★ (Sunfire Cape, Spirit Visage, Warmog's Armor) | Rhaast★ | Gragas | Aatrox"
B,Arbiter Diana,7,Easy,4.72,0.15,13.7%,45.8%,Diana | Illaoi | Aurora | Jinx | LeBlanc | Meepsie | Leona,"Diana★ (Cyclonic Slicers, Bloodthirster, Titan's Resolve) | Illaoi★ (Radiant Field, Gargoyle Stoneplate, Warmog's Armor) | Aurora★ (Searing Shortbow, Jeweled Gauntlet, Spear of Shojin) | Jinx★ (Battle Bunny Crossbow, Guinsoo's Rageblade, Infinity Edge) | LeBlanc | Meepsie | Leona"
B,Voyager Aurelion Sol,,Medium,4.73,0.10,10.4%,45.9%,Aurelion Sol | The Mighty Mech | Karma | Morgana | Blitzcrank | Rhaast | Mordekaiser,"Aurelion Sol (The Annihilator, Jeweled Gauntlet, Rabadon's Deathcap) | The Mighty Mech (Lioness's Lament, Gargoyle Stoneplate, Gargoyle Stoneplate) | Karma (Adaptive Helm, Red Buff, Void Staff) | Morgana (Steadfast Heart) | Blitzcrank | Rhaast | Mordekaiser"
C,Vanguard LeBlanc,,Medium,4.81,0.29,7.6%,43.5%,LeBlanc | Nunu & Willump | Leona | Karma | Illaoi | Meepsie | Mordekaiser | Zoe,"LeBlanc (Guinsoo's Rageblade, Giant Slayer, Rabadon's Deathcap) | Nunu & Willump (Adaptive Helm, Crownguard, Protector's Vow) | Leona★ (Gargoyle Stoneplate, Gargoyle Stoneplate, Warmog's Armor) | Karma (Giant Slayer, Spear of Shojin, Void Staff) | Illaoi | Meepsie | Mordekaiser | Zoe"
C,Voyager The Mighty Mech,,Easy,4.81,0.01,7.1%,44.7%,The Mighty Mech | Karma | Aurora | Sona | Bard | Illaoi | Meepsie | Mordekaiser | Pyke,"The Mighty Mech (Biomatter Preserver, Gargoyle Stoneplate, Warmog's Armor) | Karma (Jeweled Gauntlet, Rabadon's Deathcap, Spear of Shojin) | Aurora (Jeweled Gauntlet, Nashor's Tooth, Nashor's Tooth) | Sona (Voyager Emblem, Jeweled Gauntlet, Nashor's Tooth) | Bard | Illaoi | Meepsie | Mordekaiser | Pyke★"
C,Challenger Jinx,6,Easy,4.83,0.05,2.9%,45.5%,Jinx | Jax | Akali | Bel'Veth | Kindred | Diana | Aatrox,"Jinx★ (Battle Bunny Crossbow, Guinsoo's Rageblade, Infinity Edge) | Jax★ (Crownguard, Gargoyle Stoneplate, Gargoyle Stoneplate) | Akali★ (Edge of Night, Striker's Flail, Hand Of Justice) | Bel'Veth★ (Giant Slayer, Striker's Flail, Quicksilver) | Kindred | Diana | Aatrox"
C,Primordian Bel'Veth,6,Easy,4.83,0.11,5.0%,45.2%,Bel'Veth | Akali | Rek'Sai | Maokai | Kindred | Aatrox | Briar | Caitlyn,"Bel'Veth★ (Rogue Emblem, Giant Slayer, Quicksilver) | Akali★ (Deathblade, Edge of Night, Hand Of Justice) | Rek'Sai★ (Protector's Vow, Evenshroud, Warmog's Armor) | Maokai (Gargoyle Stoneplate, Spirit Visage, Warmog's Armor) | Kindred | Aatrox★ | Briar★ | Caitlyn★"
C,Meeple Rammus,,Easy,4.85,0.03,13.0%,41.8%,Rammus | Corki | Gnar | Bard | Fizz | Meepsie | Milio | Poppy,"Rammus (Crownguard, Gargoyle Stoneplate, Gargoyle Stoneplate) | Corki (Infinity Edge, Last Whisper, Giant Slayer) | Gnar★ (Deathblade, Deathblade, Guinsoo's Rageblade) | Bard (Jeweled Gauntlet, Spear of Shojin, Void Staff) | Fizz | Meepsie | Milio | Poppy"
C,Sniper Xayah Rammus,,Easy,4.86,0.10,10.7%,41.9%,Xayah | Rammus | Nunu & Willump | Jhin | Bard | Rhaast | Gnar | Jax | Mordekaiser,"Xayah (Battle Bunny Crossbow, Guinsoo's Rageblade, Infinity Edge) | Rammus (Bramble Vest, Gargoyle Stoneplate, Spirit Visage) | Nunu & Willump (Adaptive Helm, Protector's Vow, Protector's Vow) | Jhin (Infinity Edge, Last Whisper, Giant Slayer) | Bard | Rhaast | Gnar | Jax | Mordekaiser"
C,Challenger Miss Fortune Diana,7,Easy,4.90,0.06,5.4%,42.6%,Miss Fortune | Diana | Ornn | Rhaast | Maokai | Urgot | Aatrox,"Miss Fortune★ (Deathblade, Infinity Edge, Striker's Flail) | Diana★ (Bloodthirster, Guinsoo's Rageblade, Titan's Resolve) | Ornn★ (Dragon's Claw, Spirit Visage, Warmog's Armor) | Rhaast★ (Sunfire Cape, Spirit Visage) | Maokai | Urgot | Aatrox"
C,Vanguard Xayah,,Medium,4.93,0.05,12.2%,41.5%,Xayah | Nunu & Willump | Jhin | Karma | Kai'Sa | Mordekaiser | Cho'Gath | Lissandra,"Xayah (Red Buff, Kraken's Fury, Kraken's Fury) | Nunu & Willump (Bramble Vest, Protector's Vow, Warmog's Armor) | Jhin (Deathblade, Infinity Edge, Striker's Flail) | Karma | Kai'Sa | Mordekaiser | Cho'Gath | Lissandra"
C,Replicator Lulu,7,Easy,4.96,0.01,11.2%,40.1%,Lulu | Miss Fortune | Maokai | Nunu & Willump | Jax | Pantheon | Aatrox,"Lulu★ (Jeweled Gauntlet, Nashor's Tooth, Nashor's Tooth) | Miss Fortune★ (Stargazer Emblem, Deathblade, Spear of Shojin) | Maokai★ (Stargazer Emblem, Gargoyle Stoneplate, Spirit Visage) | Nunu & Willump | Jax | Pantheon | Aatrox"
C,Bastion Corki,,Easy,4.99,0.02,5.3%,41.4%,Corki | Rammus | Shen | Vex | Ornn | Jax | Aatrox | Caitlyn | Poppy,"Corki (Rogue Emblem, Deathblade, Last Whisper) | Rammus (Bramble Vest, Crownguard, Gargoyle Stoneplate) | Shen (Bloodthirster, Guinsoo's Rageblade, Titan's Resolve) | Vex (Guinsoo's Rageblade, Jeweled Gauntlet, Striker's Flail) | Ornn | Jax | Aatrox | Caitlyn | Poppy"
C,Fateweaver Twisted Fate,5,Easy,4.99,0.08,4.6%,40.3%,Twisted Fate | Jax | Caitlyn | Talon | Corki | Riven | Milio | Aatrox,"Twisted Fate★ (Nashor's Tooth, Nashor's Tooth, Rabadon's Deathcap) | Jax★ (Crownguard, Gargoyle Stoneplate, Gargoyle Stoneplate) | Caitlyn★ (Deathblade, Guinsoo's Rageblade, Giant Slayer) | Talon★ (Hextech Gunblade, Spear of Shojin, Sterak's Gage) | Corki | Riven | Milio | Aatrox★"
D,Vanguard Leona Teemo,5,Easy,5.00,0.04,6.9%,38.8%,Leona | Teemo | Zoe | Illaoi | Nami | Mordekaiser | Lissandra | Nasus,"Leona★ (Gargoyle Stoneplate, Gargoyle Stoneplate, Warmog's Armor) | Teemo★ (Guinsoo's Rageblade, Giant Slayer, Rabadon's Deathcap) | Zoe★ (Adaptive Helm, Morellonomicon, Void Staff) | Illaoi (Gargoyle Stoneplate, Gargoyle Stoneplate, Warmog's Armor) | Nami | Mordekaiser | Lissandra★ | Nasus★"
D,Space Groove Ornn,7,Easy,5.04,0.03,6.1%,39.1%,Ornn | Nami | Samira | Blitzcrank | Rammus | Gwen | Nasus | Teemo,"Ornn★ (Gargoyle Stoneplate, Spirit Visage, Warmog's Armor) | Nami (Hextech Gunblade, Jeweled Gauntlet, Spear of Shojin) | Samira★ (Deathblade, Last Whisper, Spear of Shojin) | Blitzcrank (Jeweled Gauntlet, Striker's Flail, Hand Of Justice) | Rammus | Gwen | Nasus | Teemo"
D,Challenger Diana Miss Fortune,7,Easy,5.04,0.02,6.1%,39.1%,Diana | Miss Fortune | Illaoi | Leona | Nunu & Willump | Mordekaiser | Zoe,"Diana★ (Vanguard Emblem, Guinsoo's Rageblade, Titan's Resolve) | Miss Fortune★ (Infinity Edge, Giant Slayer, Red Buff) | Illaoi★ (Bramble Vest, Gargoyle Stoneplate, Warmog's Armor) | Leona★ (Dragon's Claw, Gargoyle Stoneplate, Spirit Visage) | Nunu & Willump | Mordekaiser | Zoe"
D,Mecha Urgot,7,Easy,5.06,0.01,7.0%,39.9%,Urgot | Aurora | Maokai | Rhaast | The Mighty Mech | Akali,"Urgot★ (Infinity Edge, Striker's Flail, Quicksilver) | Aurora★ (Jeweled Gauntlet, Red Buff, Spear of Shojin) | Maokai★ (Spirit Visage, Warmog's Armor, Warmog's Armor) | Rhaast★ (Gargoyle Stoneplate, Evenshroud, Warmog's Armor) | The Mighty Mech | Akali"
D,Voyager Nami,,Medium,5.07,0.10,5.0%,39.0%,Nami | Karma | Nunu & Willump | The Mighty Mech | Illaoi | Rhaast | Meepsie | Lissandra,"Nami (Jeweled Gauntlet, Nashor's Tooth, Nashor's Tooth) | Karma (Morellonomicon, Spear of Shojin, Void Staff) | Nunu & Willump (Adaptive Helm, Protector's Vow, Spirit Visage) | The Mighty Mech (Dragon's Claw, Gargoyle Stoneplate, Warmog's Armor) | Illaoi | Rhaast | Meepsie | Lissandra"
D,Space Groove Samira,7,Easy,5.10,0.05,7.8%,38.6%,Samira | Samira | Ornn | Ornn | Xayah | Nunu & Willump | Jax,"Samira★ (Deathblade, Infinity Edge, Spear of Shojin) | Samira | Ornn★ (Bramble Vest, Crownguard, Gargoyle Stoneplate) | Ornn | Xayah (Last Whisper, Red Buff, Kraken's Fury) | Nunu & Willump (Crownguard, Protector's Vow, Protector's Vow) | Jax"
D,Timebreaker Ezreal,5,Easy,5.11,0.05,9.9%,37.9%,Ezreal | Cho'Gath | Pantheon | Riven | Jhin | Tahm Kench | Maokai | Milio,"Ezreal★ (Deathblade, Infinity Edge, Spear of Shojin) | Cho'Gath★ (Bramble Vest, Spirit Visage, Warmog's Armor) | Pantheon★ (Protector's Vow, Sunfire Cape, Evenshroud) | Riven (Bloodthirster, Sterak's Gage, Titan's Resolve) | Jhin | Tahm Kench | Maokai | Milio★"
D,Brawler Maokai,,Easy,5.30,0.01,13.1%,36.3%,Maokai | Tahm Kench | Graves | Vex | Fiora | Shen | Urgot | Gragas | Aatrox,"Maokai (Dragon's Claw, Spirit Visage, Warmog's Armor) | Tahm Kench (Crownguard, Protector's Vow, Gargoyle Stoneplate) | Graves (Brawler Emblem, Giant Slayer, Quicksilver) | Vex (Archangel's Staff, Guinsoo's Rageblade, Jeweled Gauntlet) | Fiora | Shen | Urgot | Gragas | Aatrox"
D,Primordian Briar,5,Easy,5.38,0.05,4.6%,34.2%,Briar | Bel'Veth | Rek'Sai | Kai'Sa | Kindred | Rhaast | Akali | Cho'Gath,"Briar★ (Bloodthirster, Sterak's Gage, Titan's Resolve) | Bel'Veth★ (Rogue Emblem, Giant Slayer, Quicksilver) | Rek'Sai★ (Gargoyle Stoneplate, Sunfire Cape, Evenshroud) | Kai'Sa★ (Last Whisper, Giant Slayer, Spear of Shojin) | Kindred | Rhaast | Akali★ | Cho'Gath★"
D,Vanguard Leona Zoe,5,Medium,5.57,0.04,6.0%,29.0%,Leona | Zoe | Bard | Blitzcrank | Sona | Karma | Illaoi | Meepsie | Mordekaiser,"Leona★ (Bramble Vest, Gargoyle Stoneplate, Gargoyle Stoneplate) | Zoe★ (Archangel's Staff, Morellonomicon, Void Staff) | Bard (Jeweled Gauntlet, Giant Slayer, Rabadon's Deathcap) | Blitzcrank | Sona | Karma | Illaoi | Meepsie | Mordekaiser"
D,Anima Jinx,,Easy,6.76,0.01,7.2%,14.5%,Jinx | Illaoi | Kindred | Diana | Maokai | Bel'Veth | Briar | Rek'Sai,"Jinx★ (Battle Bunny Crossbow, Guinsoo's Rageblade, Infinity Edge) | Illaoi (Gargoyle Stoneplate, Spirit Visage, Warmog's Armor) | Kindred | Diana | Maokai | Bel'Veth | Briar | Rek'Sai"
