Tier,Name,Level,Difficulty,Avg Place,Pick Rate,Win Rate,Top 4 Rate,Units,UnitDetails
B,Voyager Viktor,7,Easy,4.68,0.03,7.8%,46.0%,Viktor | Illaoi | Nami | Rhaast | Meepsie | Mordekaiser | Pyke | Lissandra,"Viktor★ (Archangel's Staff, Jeweled Gauntlet, Giant Slayer) | Illaoi★ (Bramble Vest, Gargoyle Stoneplate, Spirit Visage) | Nami (Blue Buff, Jeweled Gauntlet, Nashor's Tooth) | Rhaast★ (Gargoyle Stoneplate, Spirit Visage, Warmog's Armor) | Meepsie | Mordekaiser | Pyke★ | Lissandra"
B,Vanguard LeBlanc,,Medium,4.72,0.28,9.0%,45.2%,LeBlanc | Nunu & Willump | Karma | Illaoi | Meepsie | Mordekaiser | Zoe | Leona,"LeBlanc (Guinsoo's Rageblade, Jeweled Gauntlet, Giant Slayer) | Nunu & Willump (Bramble Vest, Gargoyle Stoneplate, Warmog's Armor) | Karma (Shepherd Emblem, Morellonomicon, Void Staff) | Illaoi (Gargoyle Stoneplate, Steadfast Heart, Warmog's Armor) | Meepsie | Mordekaiser | Zoe | Leona"
B,Voyager Aurelion Sol,,Medium,4.74,0.39,8.3%,45.5%,Aurelion Sol | The Mighty Mech | Karma | Morgana | Blitzcrank | Rhaast | Mordekaiser,"Aurelion Sol (Dark Star Emblem, Jeweled Gauntlet, Striker's Flail) | The Mighty Mech (Protector's Vow, Gargoyle Stoneplate, Gargoyle Stoneplate) | Karma (Rabadon's Deathcap, Spear of Shojin, Void Staff) | Morgana (Adaptive Helm) | Blitzcrank | Rhaast | Mordekaiser"
B,Conduit Miss Fortune Viktor,7,Easy,4.75,0.04,7.7%,45.1%,Miss Fortune | Viktor | Ornn | Maokai | Rhaast | Gragas | Aatrox,"Miss Fortune★ (Deathblade, Infinity Edge, Giant Slayer) | Viktor★ (Drone Uplink, Giant Slayer, Rabadon's Deathcap) | Ornn★ (Bramble Vest, Dragon's Claw, Gargoyle Stoneplate) | Maokai★ (Protector's Vow, Spirit Visage, Warmog's Armor) | Rhaast★ | Gragas | Aatrox"
C,Fateweaver Twisted Fate,5,Easy,4.76,0.07,6.6%,45.8%,Twisted Fate | Jax | Caitlyn | Talon | Corki | Riven | Milio | Aatrox,"Twisted Fate★ (Nashor's Tooth, Nashor's Tooth, Rabadon's Deathcap) | Jax★ (Crownguard, Gargoyle Stoneplate, Gargoyle Stoneplate) | Caitlyn★ (Guinsoo's Rageblade, Giant Slayer, Striker's Flail) | Talon★ (Edge of Night, Spear of Shojin, Hand Of Justice) | Corki | Riven | Milio | Aatrox★"
C,Voyager Pyke,6,Easy,4.77,0.01,8.2%,42.4%,Pyke | Gragas | Master Yi | Viktor | Karma | Tahm Kench | Meepsie | Lissandra,"Pyke★ (Infinity Edge, Sterak's Gage, Hand Of Justice) | Gragas★ (Protector's Vow, Evenshroud, Warmog's Armor) | Master Yi (Giant Slayer, Quicksilver, Hand Of Justice) | Viktor★ (Void Staff) | Karma | Tahm Kench | Meepsie★ | Lissandra"
C,Vanguard Zoe,6,Medium,4.78,0.05,10.7%,44.3%,Zoe | Leona | LeBlanc | Mordekaiser | Karma | Nunu & Willump | Illaoi | Meepsie,"Zoe★ (Archangel's Staff, Morellonomicon, Void Staff) | Leona★ (Gargoyle Stoneplate, Gargoyle Stoneplate, Warmog's Armor) | LeBlanc (Guinsoo's Rageblade, Giant Slayer, Rabadon's Deathcap) | Mordekaiser (Gargoyle Stoneplate, Spirit Visage, Warmog's Armor) | Karma | Nunu & Willump | Illaoi | Meepsie"
C,Mecha Urgot,7,Easy,4.82,0.04,10.5%,44.4%,Urgot | Aurora | Maokai | Rhaast | The Mighty Mech | Akali,"Urgot★ (Battle Bunny Crossbow, Infinity Edge, Quicksilver) | Aurora★ (Blue Buff, Jeweled Gauntlet, Morellonomicon) | Maokai★ (Protector's Vow, Spirit Visage, Evenshroud) | Rhaast★ (Gargoyle Stoneplate, Gargoyle Stoneplate, Warmog's Armor) | The Mighty Mech | Akali"
C,Sniper Xayah,,Medium,4.83,0.22,13.0%,42.5%,Xayah | Nunu & Willump | Rammus | Jhin | Bard | Gnar | Jax | Mordekaiser,"Xayah (Battle Bunny Crossbow, Guinsoo's Rageblade, Infinity Edge) | Nunu & Willump (Adaptive Helm, Protector's Vow, Protector's Vow) | Rammus (Bramble Vest, Gargoyle Stoneplate, Warmog's Armor) | Jhin (Stargazer Emblem, Infinity Edge, Giant Slayer) | Bard | Gnar | Jax | Mordekaiser"
C,Primordian Briar,5,Easy,4.84,0.07,8.9%,44.4%,Briar | Bel'Veth | Rek'Sai | Kai'Sa | Kindred | Rhaast | Akali | Cho'Gath,"Briar★ (Brawler Emblem, Bloodthirster, Titan's Resolve) | Bel'Veth★ (Rogue Emblem, Giant Slayer, Kraken's Fury) | Rek'Sai★ (Dragon's Claw, Sunfire Cape, Evenshroud) | Kai'Sa★ (Blue Buff, Infinity Edge, Giant Slayer) | Kindred | Rhaast | Akali★ | Cho'Gath★"
C,Meeple Veigar,5,Medium,4.86,0.05,10.1%,41.8%,Veigar | Rammus | Poppy | Lissandra | Corki | Illaoi | Meepsie | Mordekaiser,"Veigar★ (Archangel's Staff, Archangel's Staff, Jeweled Gauntlet) | Rammus (Crownguard, Protector's Vow, Gargoyle Stoneplate) | Poppy★ (Crownguard, Gargoyle Stoneplate, Warmog's Armor) | Lissandra★ (Morellonomicon, Spear of Shojin, Void Staff) | Corki | Illaoi | Meepsie | Mordekaiser"
C,Space Groove Samira,7,Easy,4.88,0.07,11.0%,42.5%,Samira | Samira | Ornn | Ornn | Xayah | Nunu & Willump | Jax,"Samira★ (Deathblade, Infinity Edge, Spear of Shojin) | Samira | Ornn★ (Gargoyle Stoneplate, Spirit Visage, Warmog's Armor) | Ornn | Xayah (Guinsoo's Rageblade, Last Whisper, Giant Slayer) | Nunu & Willump (Adaptive Helm, Adaptive Helm, Protector's Vow) | Jax"
C,Arbiter Diana,7,Easy,4.93,0.17,16.0%,41.4%,Diana | Illaoi | Aurora | Jinx | LeBlanc | Meepsie | Leona,"Diana★ (Cyclonic Slicers, Bloodthirster, Titan's Resolve) | Illaoi★ (Radiant Field, Gargoyle Stoneplate, Warmog's Armor) | Aurora★ (Searing Shortbow, Jeweled Gauntlet, Spear of Shojin) | Jinx★ (Battle Bunny Crossbow, Guinsoo's Rageblade, Infinity Edge) | LeBlanc | Meepsie | Leona"
C,Voyager Nami,,Medium,4.97,0.12,6.0%,40.7%,Nami | Karma | Nunu & Willump | The Mighty Mech | Morgana | Illaoi | Meepsie | Lissandra,"Nami (Dark Star Emblem, Spear of Shojin, Void Staff) | Karma (Rabadon's Deathcap, Spear of Shojin, Void Staff) | Nunu & Willump (Protector's Vow, Protector's Vow, Warmog's Armor) | The Mighty Mech (Gargoyle Stoneplate, Spirit Visage, Warmog's Armor) | Morgana | Illaoi | Meepsie | Lissandra"
D,Bastion Corki,,Medium,5.15,0.02,5.5%,40.6%,Corki | Rammus | Shen | Ornn | Jax | Aatrox | Caitlyn | Poppy,"Corki (Rogue Emblem, Deathblade, Last Whisper) | Rammus (Bramble Vest, Crownguard, Protector's Vow) | Shen (Bloodthirster, Guinsoo's Rageblade, Titan's Resolve) | Ornn | Jax | Aatrox | Caitlyn | Poppy"
D,Meeple Rammus,,Easy,5.15,0.02,12.9%,37.6%,Rammus | Corki | Bard | Fizz | Gnar | Meepsie | Milio | Poppy,"Rammus (Adaptive Helm, Gargoyle Stoneplate, Spirit Visage) | Corki (Last Whisper, Striker's Flail, Spear of Shojin) | Bard (Jeweled Gauntlet, Rabadon's Deathcap, Spear of Shojin) | Fizz | Gnar | Meepsie | Milio | Poppy"
D,Challenger Diana,7,Easy,5.18,0.04,6.3%,37.1%,Diana | Miss Fortune | Illaoi | Leona | Kindred | Akali | Bel'Veth,"Diana★ (Vanguard Emblem, Guinsoo's Rageblade, Titan's Resolve) | Miss Fortune★ (Infinity Edge, Giant Slayer, Striker's Flail) | Illaoi★ (Dragon's Claw, Ionic Spark, Sunfire Cape) | Leona (Gargoyle Stoneplate, Gargoyle Stoneplate, Warmog's Armor) | Kindred | Akali | Bel'Veth"
D,Timebreaker Ezreal,5,Easy,5.18,0.09,12.5%,35.4%,Ezreal | Cho'Gath | Pantheon | Riven | Tahm Kench | Kai'Sa | Maokai | Milio,"Ezreal★ (Dark Star Emblem, Infinity Edge, Spear of Shojin) | Cho'Gath★ (Crownguard, Protector's Vow, Gargoyle Stoneplate) | Pantheon★ (Protector's Vow, Sunfire Cape, Evenshroud) | Riven (Bloodthirster, Quicksilver, Sterak's Gage) | Tahm Kench | Kai'Sa | Maokai | Milio★"
D,Primordian Bel'Veth,6,Easy,5.24,0.02,6.4%,37.5%,Bel'Veth | Rek'Sai | Akali | Kindred | Maokai | Aatrox | Briar | Caitlyn,"Bel'Veth★ (Rogue Emblem, Quicksilver, Kraken's Fury) | Rek'Sai★ (Protector's Vow, Sunfire Cape, Evenshroud) | Akali★ (Bloodthirster, Edge of Night, Sterak's Gage) | Kindred (Guinsoo's Rageblade, Infinity Edge, Striker's Flail) | Maokai | Aatrox★ | Briar★ | Caitlyn★"
D,Timebreaker Milio,6,Easy,5.28,0.01,4.5%,34.4%,Milio | Pantheon | Gwen | Maokai | Riven | Rhaast | Caitlyn,"Milio★ (Giant Slayer, Rabadon's Deathcap, Spear of Shojin) | Pantheon★ (Gargoyle Stoneplate, Steadfast Heart, Warmog's Armor) | Gwen★ (Jeweled Gauntlet, Rabadon's Deathcap, Hand Of Justice) | Maokai (Gargoyle Stoneplate, Spirit Visage, Warmog's Armor) | Riven | Rhaast | Caitlyn"
D,Dark Lady Morgana,,Hard,5.29,0.07,10.9%,33.6%,Morgana | Vex | Graves | Blitzcrank | Fiora | Shen | Nunu & Willump | Akali | Aatrox,"Morgana (Crownguard, Sunfire Cape, Warmog's Armor) | Vex (Guinsoo's Rageblade, Morellonomicon, Striker's Flail) | Graves (Battle Bunny Crossbow, Guinsoo's Rageblade, Infinity Edge) | Blitzcrank (Adaptive Helm) | Fiora | Shen | Nunu & Willump | Akali | Aatrox"
D,Arbiter Diana Zoe,7,Easy,5.29,0.01,8.1%,36.0%,Diana | Zoe | Leona | Kindred | Ornn | Mordekaiser | Aatrox,"Diana★ (Bloodthirster, Guinsoo's Rageblade, Titan's Resolve) | Zoe★ (Jeweled Gauntlet, Rabadon's Deathcap, Void Staff) | Leona★ (Gargoyle Stoneplate, Sunfire Cape, Warmog's Armor) | Kindred | Ornn★ | Mordekaiser | Aatrox"
D,Vanguard Nami,,Medium,5.37,0.03,5.8%,32.7%,Nami | Nunu & Willump | Illaoi | LeBlanc | Mordekaiser | Zoe | Leona | Lissandra,"Nami (Blue Buff, Jeweled Gauntlet, Spear of Shojin) | Nunu & Willump (Adaptive Helm, Gargoyle Stoneplate, Warmog's Armor) | Illaoi (Anomaly, Gargoyle Stoneplate, Warmog's Armor) | LeBlanc (Guinsoo's Rageblade, Jeweled Gauntlet, Void Staff) | Mordekaiser | Zoe | Leona★ | Lissandra"
D,Brawler Maokai,,Easy,5.47,0.01,11.7%,34.2%,Maokai | Tahm Kench | Graves | Fiora | Jhin | Urgot | Gragas | Pantheon | Cho'Gath,"Maokai (Sunfire Cape, Spirit Visage, Warmog's Armor) | Tahm Kench (Protector's Vow, Gargoyle Stoneplate, Sunfire Cape) | Graves (Deathblade, Guinsoo's Rageblade, Giant Slayer) | Fiora | Jhin | Urgot | Gragas | Pantheon | Cho'Gath★"
D,Anima Illaoi,,Easy,6.36,0.01,11.2%,20.2%,Illaoi | Fiora | Jinx | Aurora | Karma | Bel'Veth | Mordekaiser | Briar,"Illaoi (Iceblast Armor, Gargoyle Stoneplate, Warmog's Armor) | Fiora (Challenger Emblem, Edge of Night, Giant Slayer) | Jinx★ (Battle Bunny Crossbow, Guinsoo's Rageblade, Infinity Edge) | Aurora (Jeweled Gauntlet, Nashor's Tooth, Striker's Flail) | Karma | Bel'Veth | Mordekaiser | Briar"
