Tier,Name,Level,Difficulty,Avg Place,Pick Rate,Win Rate,Top 4 Rate,Units,UnitDetails
B,Dark Star Xayah,,Medium,4.56,0.04,15.9%,47.8%,Xayah | Nunu & Willump | Jhin | Karma | The Mighty Mech | Tahm Kench | Kai'Sa | Mordekaiser | Cho'Gath,"Xayah (Battle Bunny Crossbow, Dark Star Emblem, Guinsoo's Rageblade) | Nunu & Willump (Protector's Vow, Protector's Vow, Protector's Vow) | Jhin (Infinity Edge, Last Whisper, Striker's Flail) | Karma (Blue Buff, Jeweled Gauntlet, Void Staff) | The Mighty Mech | Tahm Kench | Kai'Sa | Mordekaiser | Cho'Gath"
B,Dark Star Cho'Gath,5,Easy,4.57,0.20,15.1%,47.3%,Cho'Gath | Lissandra | Kai'Sa | Karma | Jhin | The Mighty Mech | Mordekaiser | Pantheon,"Cho'Gath★ (Protector's Vow, Spirit Visage, Warmog's Armor) | Lissandra★ (Jeweled Gauntlet, Nashor's Tooth, Striker's Flail) | Kai'Sa (Infinity Edge, Giant Slayer, Striker's Flail) | Karma (Adaptive Helm, Morellonomicon, Void Staff) | Jhin | The Mighty Mech | Mordekaiser | Pantheon"
B,Vanguard Leona Teemo,5,Medium,4.58,0.05,8.3%,49.1%,Leona | Teemo | Zoe | Nasus | Nami | Illaoi | Mordekaiser | Lissandra,"Leona★ (Gargoyle Stoneplate, Gargoyle Stoneplate, Warmog's Armor) | Teemo★ (Guinsoo's Rageblade, Giant Slayer, Rabadon's Deathcap) | Zoe★ (Blue Buff, Morellonomicon, Void Staff) | Nasus★ (Gargoyle Stoneplate, Sunfire Cape, Spirit Visage) | Nami | Illaoi | Mordekaiser | Lissandra★"
B,Vanguard Aurelion Sol,,Hard,4.59,0.46,11.4%,47.7%,Aurelion Sol | Nunu & Willump | Karma | Blitzcrank | Bard | Sona | Illaoi | Meepsie | Mordekaiser,"Aurelion Sol (Jeweled Gauntlet, Striker's Flail, Rabadon's Deathcap) | Nunu & Willump (Adaptive Helm, Protector's Vow, Protector's Vow) | Karma (Red Buff, Spear of Shojin, Void Staff) | Blitzcrank (Crownguard) | Bard | Sona | Illaoi | Meepsie | Mordekaiser"
B,Space Groove Nami,,Medium,4.66,0.08,12.7%,46.5%,Nami | Riven | Tahm Kench | Blitzcrank | Nunu & Willump | Ornn | Gwen | Pantheon,"Nami (Jeweled Gauntlet, Nashor's Tooth, Nashor's Tooth) | Riven (Space Groove Emblem, Bloodthirster, Sterak's Gage) | Tahm Kench (Ionic Spark, Sunfire Cape, Warmog's Armor) | Blitzcrank (Ionic Spark, Jeweled Gauntlet, Hand Of Justice) | Nunu & Willump | Ornn | Gwen | Pantheon"
B,Voyager Aurelion Sol,,Medium,4.67,0.35,8.6%,47.1%,Aurelion Sol | The Mighty Mech | Karma | Morgana | Blitzcrank | Rhaast | Mordekaiser,"Aurelion Sol (Dark Star Emblem, Jeweled Gauntlet, Striker's Flail) | The Mighty Mech (Bramble Vest, Gargoyle Stoneplate, Gargoyle Stoneplate) | Karma (Blue Buff, Jeweled Gauntlet, Void Staff) | Morgana (Warmog's Armor) | Blitzcrank | Rhaast | Mordekaiser"
B,Sniper Xayah,,Medium,4.67,0.26,14.7%,45.7%,Xayah | Nunu & Willump | Jhin | Rammus | Bard | Rhaast | Gnar | Jax | Mordekaiser,"Xayah (Battle Bunny Crossbow, Guinsoo's Rageblade, Infinity Edge) | Nunu & Willump (Adaptive Helm, Protector's Vow, Protector's Vow) | Jhin (Deathblade, Infinity Edge, Giant Slayer) | Rammus (Bramble Vest, Gargoyle Stoneplate, Warmog's Armor) | Bard | Rhaast | Gnar | Jax | Mordekaiser"
B,Voyager Viktor,7,Easy,4.69,0.02,7.6%,45.3%,Viktor | Illaoi | Nami | Rhaast | Meepsie | Mordekaiser | Pyke | Lissandra,"Viktor★ (Archangel's Staff, Archangel's Staff, Jeweled Gauntlet) | Illaoi★ (Bramble Vest, Gargoyle Stoneplate, Spirit Visage) | Nami (Jeweled Gauntlet, Nashor's Tooth, Rabadon's Deathcap) | Rhaast★ (Dragon's Claw, Gargoyle Stoneplate, Spirit Visage) | Meepsie | Mordekaiser | Pyke★ | Lissandra"
B,Vanguard LeBlanc,,Medium,4.72,0.25,8.6%,45.4%,LeBlanc | Nunu & Willump | Karma | Illaoi | Meepsie | Mordekaiser | Zoe | Leona,"LeBlanc (Guinsoo's Rageblade, Jeweled Gauntlet, Giant Slayer) | Nunu & Willump (Bramble Vest, Protector's Vow, Warmog's Armor) | Karma (Shepherd Emblem, Morellonomicon, Void Staff) | Illaoi (Crownguard, Gargoyle Stoneplate, Warmog's Armor) | Meepsie | Mordekaiser | Zoe | Leona"
C,Conduit Miss Fortune Viktor,7,Easy,4.76,0.05,7.1%,45.2%,Miss Fortune | Viktor | Ornn | Maokai | Rhaast | Gragas | Aatrox,"Miss Fortune★ (Deathblade, Infinity Edge, Giant Slayer) | Viktor★ (Jeweled Gauntlet, Giant Slayer, Striker's Flail) | Ornn★ (Dragon's Claw, Gargoyle Stoneplate, Warmog's Armor) | Maokai★ (Protector's Vow, Spirit Visage, Warmog's Armor) | Rhaast★ | Gragas | Aatrox"
C,Meeple Veigar,5,Medium,4.77,0.04,11.1%,43.2%,Veigar | Rammus | Poppy | Lissandra | Bard | Illaoi | Meepsie | Mordekaiser,"Veigar★ (Jeweled Gauntlet, Nashor's Tooth, Nashor's Tooth) | Rammus (Gargoyle Stoneplate, Steadfast Heart, Warmog's Armor) | Poppy★ (Ionic Spark, Sunfire Cape, Warmog's Armor) | Lissandra★ (Giant Slayer, Spear of Shojin, Void Staff) | Bard | Illaoi | Meepsie | Mordekaiser"
C,Voyager Pyke,6,Easy,4.78,0.01,8.5%,44.0%,Pyke | Gragas | Master Yi | Viktor | Karma | Tahm Kench | Meepsie | Lissandra,"Pyke★ (Edge of Night, Infinity Edge, Hand Of Justice) | Gragas★ (Crownguard, Gargoyle Stoneplate, Warmog's Armor) | Master Yi (Deathblade, Edge of Night, Giant Slayer) | Viktor★ (Morellonomicon) | Karma | Tahm Kench | Meepsie★ | Lissandra"
C,Mecha Urgot,7,Easy,4.78,0.03,10.7%,45.2%,Urgot | Aurora | Maokai | Rhaast | The Mighty Mech | Akali,"Urgot★ (Battle Bunny Crossbow, Infinity Edge, Quicksilver) | Aurora★ (Archangel's Staff, Jeweled Gauntlet, Spear of Shojin) | Maokai★ (Dragon's Claw, Gargoyle Stoneplate, Warmog's Armor) | Rhaast★ (Crownguard, Spirit Visage, Evenshroud) | The Mighty Mech | Akali"
C,Stargazer - The Mountain Xayah,,Medium,4.80,0.03,12.6%,43.2%,Xayah | Nunu & Willump | Riven | Jhin | Lulu | Jax | Mordekaiser | Talon,"Xayah (Last Whisper, Red Buff, Kraken's Fury) | Nunu & Willump (Adaptive Helm, Bramble Vest, Protector's Vow) | Riven (Stargazer Emblem, Bloodthirster, Sterak's Gage) | Jhin (Stargazer Emblem, Deathblade, Infinity Edge) | Lulu | Jax | Mordekaiser | Talon"
C,Fateweaver Twisted Fate,5,Easy,4.83,0.06,6.4%,44.5%,Twisted Fate | Jax | Caitlyn | Talon | Corki | Riven | Milio | Aatrox,"Twisted Fate★ (Nashor's Tooth, Nashor's Tooth, Rabadon's Deathcap) | Jax★ (Crownguard, Gargoyle Stoneplate, Gargoyle Stoneplate) | Caitlyn★ (Deathblade, Guinsoo's Rageblade, Giant Slayer) | Talon★ (Hextech Gunblade, Red Buff, Spear of Shojin) | Corki | Riven | Milio | Aatrox★"
C,Vanguard Zoe,6,Medium,4.84,0.05,9.6%,42.9%,Zoe | Leona | LeBlanc | Mordekaiser | Karma | Nunu & Willump | Illaoi | Meepsie,"Zoe★ (Archangel's Staff, Jeweled Gauntlet, Rabadon's Deathcap) | Leona★ (Gargoyle Stoneplate, Gargoyle Stoneplate, Warmog's Armor) | LeBlanc (Guinsoo's Rageblade, Giant Slayer, Rabadon's Deathcap) | Mordekaiser (Protector's Vow, Gargoyle Stoneplate, Warmog's Armor) | Karma | Nunu & Willump | Illaoi | Meepsie"
C,Arbiter Diana,7,Medium,4.89,0.17,15.4%,42.3%,Diana | Illaoi | Aurora | Jinx | LeBlanc | Meepsie | Leona,"Diana★ (Cyclonic Slicers, Bloodthirster, Titan's Resolve) | Illaoi★ (Radiant Field, Gargoyle Stoneplate, Warmog's Armor) | Aurora★ (Searing Shortbow, Jeweled Gauntlet, Spear of Shojin) | Jinx★ (Battle Bunny Crossbow, Guinsoo's Rageblade, Infinity Edge) | LeBlanc | Meepsie | Leona"
C,Voyager Nami,,Medium,4.95,0.10,6.5%,40.9%,Nami | Karma | Nunu & Willump | The Mighty Mech | Illaoi | Rhaast | Meepsie | Lissandra,"Nami (Jeweled Gauntlet, Nashor's Tooth, Nashor's Tooth) | Karma (Jeweled Gauntlet, Spear of Shojin, Void Staff) | Nunu & Willump (Adaptive Helm, Protector's Vow, Protector's Vow) | The Mighty Mech (Bramble Vest, Gargoyle Stoneplate, Warmog's Armor) | Illaoi | Rhaast | Meepsie | Lissandra"
C,Primordian Briar,5,Easy,4.97,0.06,7.8%,41.8%,Briar | Bel'Veth | Rek'Sai | Kai'Sa | Kindred | Rhaast | Akali | Cho'Gath,"Briar★ (Brawler Emblem, Bloodthirster, Titan's Resolve) | Bel'Veth★ (Rogue Emblem, Quicksilver, Kraken's Fury) | Rek'Sai★ (Protector's Vow, Sunfire Cape, Evenshroud) | Kai'Sa★ (Infinity Edge, Striker's Flail, Spear of Shojin) | Kindred | Rhaast | Akali★ | Cho'Gath★"
D,Space Groove Samira,7,Easy,5.04,0.06,9.5%,38.8%,Samira | Samira | Ornn | Ornn | Xayah | Nunu & Willump | Jax,"Samira★ (Deathblade, Infinity Edge, Spear of Shojin) | Samira | Ornn★ (Dragon's Claw, Gargoyle Stoneplate, Warmog's Armor) | Ornn | Xayah (Guinsoo's Rageblade, Last Whisper, Red Buff) | Nunu & Willump (Adaptive Helm, Adaptive Helm, Protector's Vow) | Jax"
D,Challenger Diana,7,Easy,5.10,0.03,7.1%,39.4%,Diana | Miss Fortune | Illaoi | Leona | Kindred | Akali | Bel'Veth,"Diana★ (Vanguard Emblem, Guinsoo's Rageblade, Titan's Resolve) | Miss Fortune★ (Infinity Edge, Giant Slayer, Striker's Flail) | Illaoi★ (Dragon's Claw, Ionic Spark, Sunfire Cape) | Leona (Gargoyle Stoneplate, Gargoyle Stoneplate, Warmog's Armor) | Kindred | Akali | Bel'Veth"
D,Bastion Corki,,Medium,5.16,0.02,5.5%,40.3%,Corki | Rammus | Shen | Ornn | Jax | Aatrox | Caitlyn | Poppy,"Corki (Rogue Emblem, Deathblade, Last Whisper) | Rammus (Dragon's Claw, Gargoyle Stoneplate, Warmog's Armor) | Shen (Bloodthirster, Guinsoo's Rageblade, Titan's Resolve) | Ornn | Jax | Aatrox | Caitlyn★ | Poppy"
D,Timebreaker Ezreal,5,Easy,5.19,0.08,12.0%,36.5%,Ezreal | Cho'Gath | Pantheon | Riven | Tahm Kench | Kai'Sa | Maokai | Milio,"Ezreal★ (Dark Star Emblem, Infinity Edge, Spear of Shojin) | Cho'Gath★ (Bramble Vest, Crownguard, Warmog's Armor) | Pantheon★ (Protector's Vow, Sunfire Cape, Evenshroud) | Riven (Bloodthirster, Giant Slayer, Sterak's Gage) | Tahm Kench | Kai'Sa | Maokai | Milio★"
D,Primordian Bel'Veth,6,Easy,5.26,0.02,5.8%,35.9%,Bel'Veth | Rek'Sai | Akali | Kindred | Maokai | Aatrox | Briar | Caitlyn,"Bel'Veth★ (Last Whisper, Giant Slayer, Kraken's Fury) | Rek'Sai★ (Crownguard, Gargoyle Stoneplate, Sunfire Cape) | Akali★ (Primordian Emblem, Edge of Night, Hand Of Justice) | Kindred (Guinsoo's Rageblade, Infinity Edge, Striker's Flail) | Maokai | Aatrox★ | Briar★ | Caitlyn★"
D,Meeple Rammus,,Easy,5.28,0.02,12.0%,34.2%,Rammus | Corki | Bard | Fizz | Gnar | Meepsie | Milio | Poppy,"Rammus (Bramble Vest, Gargoyle Stoneplate, Spirit Visage) | Corki (Last Whisper, Striker's Flail, Spear of Shojin) | Bard (Blue Buff, Jeweled Gauntlet, Rabadon's Deathcap) | Fizz | Gnar | Meepsie | Milio | Poppy"
D,Space Groove Nami Nunu & Willump,,Easy,5.35,0.03,6.3%,32.9%,Nami | Nunu & Willump | Illaoi | Blitzcrank | Ornn | Lissandra | Nasus | Teemo,"Nami (Giant Slayer, Morellonomicon, Void Staff) | Nunu & Willump (Crownguard, Protector's Vow, Gargoyle Stoneplate) | Illaoi (Anomaly, Gargoyle Stoneplate, Warmog's Armor) | Blitzcrank (Jeweled Gauntlet, Rabadon's Deathcap, Spear of Shojin) | Ornn | Lissandra | Nasus | Teemo"
D,Dark Lady Morgana,,Hard,5.36,0.08,9.8%,33.1%,Morgana | Vex | Graves | Blitzcrank | Fiora | Shen | Nunu & Willump | Akali | Aatrox,"Morgana (Steadfast Heart, Sunfire Cape, Warmog's Armor) | Vex (Guinsoo's Rageblade, Giant Slayer, Red Buff) | Graves (Battle Bunny Crossbow, Guinsoo's Rageblade, Infinity Edge) | Blitzcrank (Crownguard) | Fiora | Shen | Nunu & Willump | Akali | Aatrox"
D,Brawler Maokai,,Easy,5.51,0.01,12.1%,31.8%,Maokai | Tahm Kench | Graves | Fiora | Jhin | Urgot | Gragas | Pantheon | Cho'Gath,"Maokai (Sunfire Cape, Spirit Visage, Evenshroud) | Tahm Kench (Sunfire Cape, Spirit Visage, Evenshroud) | Graves (Deathblade, Giant Slayer, Spear of Shojin) | Fiora | Jhin | Urgot | Gragas | Pantheon | Cho'Gath★"
D,Anima Illaoi,,Easy,6.39,0.01,10.7%,20.4%,Illaoi | Fiora | Jinx | Aurora | Karma | Bel'Veth | Mordekaiser | Briar,"Illaoi (Dragon's Claw, Gargoyle Stoneplate, Warmog's Armor) | Fiora (Challenger Emblem, Bloodthirster, Sterak's Gage) | Jinx★ (Battle Bunny Crossbow, Guinsoo's Rageblade, Infinity Edge) | Aurora (Jeweled Gauntlet, Rabadon's Deathcap, Spear of Shojin) | Karma | Bel'Veth | Mordekaiser | Briar"
