Tier,Name,Level,Difficulty,Avg Place,Pick Rate,Win Rate,Top 4 Rate,Units,UnitDetails
A,Meeple Corki,,Medium,4.46,0.86,9.7%,51.6%,Corki | Rammus | Riven | The Mighty Mech | Fizz | Meepsie | Milio | Poppy,"Corki (Deathblade, Last Whisper, Striker's Flail) | Rammus (Adaptive Helm, Bramble Vest, Protector's Vow) | Riven (Bloodthirster, Sterak's Gage, Titan's Resolve) | The Mighty Mech (Sunfire Cape, Warmog's Armor) | Fizz | Meepsie | Milio | Poppy"
A,Mecha Aurelion Sol,,Medium,4.48,0.17,22.8%,50.3%,The Mighty Mech | Aurelion Sol | Urgot | Karma | Fiora | Tahm Kench,"The Mighty Mech (Lioness's Lament, Gargoyle Stoneplate, Sterak's Gage) | Aurelion Sol (The Annihilator, Jeweled Gauntlet, Rabadon's Deathcap) | Urgot (Infinity Edge, Last Whisper, Hand Of Justice) | Karma (Morellonomicon, Spear of Shojin, Void Staff) | Fiora | Tahm Kench"
A,Dark Star Xayah,,Medium,4.48,0.09,15.9%,49.4%,Xayah | Nunu & Willump | Jhin | Karma | Tahm Kench | Kai'Sa | Mordekaiser | Cho'Gath | Lissandra,"Xayah (Dark Star Emblem, Guinsoo's Rageblade, Red Buff) | Nunu & Willump (Adaptive Helm, Protector's Vow, Protector's Vow) | Jhin (Infinity Edge, Giant Slayer, Striker's Flail) | Karma (Blue Buff, Jeweled Gauntlet, Morellonomicon) | Tahm Kench | Kai'Sa | Mordekaiser | Cho'Gath | Lissandra"
B,Dark Star Kai'Sa Cho'Gath,7,Easy,4.50,0.07,14.9%,48.3%,Kai'Sa | Cho'Gath | Riven | Karma | Jhin | Mordekaiser | Pantheon | Ezreal | Lissandra,"Kai'Sa★ (Blue Buff, Infinity Edge, Striker's Flail) | Cho'Gath★ (Protector's Vow, Gargoyle Stoneplate, Spirit Visage) | Riven (Dark Star Emblem, Quicksilver, Sterak's Gage) | Karma (Morellonomicon, Spear of Shojin, Void Staff) | Jhin | Mordekaiser | Pantheon | Ezreal | Lissandra★"
B,Meeple Veigar,5,Medium,4.58,0.13,12.5%,47.4%,Veigar | Rammus | Poppy | Lissandra | Corki | Illaoi | Meepsie | Mordekaiser,"Veigar★ (Jeweled Gauntlet, Nashor's Tooth, Nashor's Tooth) | Rammus (Crownguard, Gargoyle Stoneplate, Warmog's Armor) | Poppy★ (Protector's Vow, Ionic Spark, Sunfire Cape) | Lissandra★ (Giant Slayer, Spear of Shojin, Void Staff) | Corki | Illaoi | Meepsie | Mordekaiser"
B,Brawler Master Yi,,Medium,4.58,0.08,13.4%,48.6%,Master Yi | Tahm Kench | Fiora | Sona | Maokai | Urgot | Viktor | Akali | Gragas,"Master Yi (Edge of Night, Giant Slayer, Titan's Resolve) | Tahm Kench (Protector's Vow, Spirit Visage, Warmog's Armor) | Fiora (Quicksilver, Sterak's Gage, Hand Of Justice) | Sona (Drone Uplink) | Maokai | Urgot | Viktor | Akali | Gragas"
B,Space Groove Vex,,Hard,4.59,0.32,16.4%,48.2%,Vex | Nunu & Willump | Graves | Fiora | Blitzcrank | Morgana | Shen | Akali | Aatrox,"Vex (Guinsoo's Rageblade, Hextech Gunblade, Giant Slayer) | Nunu & Willump (Protector's Vow, Sunfire Cape, Warmog's Armor) | Graves (Battle Bunny Crossbow, Guinsoo's Rageblade, Infinity Edge) | Fiora (Bloodthirster, Edge of Night, Titan's Resolve) | Blitzcrank | Morgana | Shen | Akali | Aatrox"
B,Timebreaker Lulu,7,Medium,4.62,0.42,14.0%,46.9%,Lulu | Maokai | Milio | Jax | Pantheon | Aatrox | Twisted Fate,"Lulu★ (Jeweled Gauntlet, Nashor's Tooth, Nashor's Tooth) | Maokai★ (Stargazer Emblem, Spirit Visage, Warmog's Armor) | Milio★ (Stargazer Emblem, Morellonomicon, Spear of Shojin) | Jax★ (Crownguard, Gargoyle Stoneplate, Gargoyle Stoneplate) | Pantheon★ | Aatrox | Twisted Fate"
B,Stargazer - The Mountain Xayah,,Medium,4.62,0.06,16.0%,47.9%,Xayah | Nunu & Willump | Jhin | Riven | Shen | Lulu | Jax | Mordekaiser | Talon,"Xayah (Battle Bunny Crossbow, Guinsoo's Rageblade, Infinity Edge) | Nunu & Willump (Bramble Vest, Protector's Vow, Spirit Visage) | Jhin (Stargazer Emblem, Infinity Edge, Striker's Flail) | Riven (Stargazer Emblem, Bloodthirster, Sterak's Gage) | Shen | Lulu | Jax | Mordekaiser | Talon"
B,Sniper Xayah Tahm Kench,,Medium,4.62,0.03,17.4%,46.2%,Xayah | Tahm Kench | Nunu & Willump | Jhin | Riven | Mordekaiser | Pantheon | Ezreal | Talon,"Xayah (Battle Bunny Crossbow, Guinsoo's Rageblade, Infinity Edge) | Tahm Kench (Stargazer Emblem, Gargoyle Stoneplate, Warmog's Armor) | Nunu & Willump (Protector's Vow, Protector's Vow, Spirit Visage) | Jhin (Stargazer Emblem, Infinity Edge, Striker's Flail) | Riven | Mordekaiser | Pantheon | Ezreal | Talon"
B,Voyager Pyke,6,Easy,4.65,0.02,9.0%,46.9%,Pyke | Gragas | Master Yi | Viktor | Karma | Tahm Kench | Meepsie | Lissandra,"Pyke★ (Edge of Night, Infinity Edge, Hand Of Justice) | Gragas★ (Crownguard, Protector's Vow, Evenshroud) | Master Yi (Edge of Night, Giant Slayer, Quicksilver) | Viktor★ (Morellonomicon) | Karma | Tahm Kench | Meepsie★ | Lissandra"
B,Space Groove Nami,,Medium,4.68,0.11,13.1%,46.1%,Nami | Riven | Tahm Kench | Blitzcrank | Nunu & Willump | Ornn | Gwen | Pantheon,"Nami (Jeweled Gauntlet, Nashor's Tooth, Nashor's Tooth) | Riven (Space Groove Emblem, Bloodthirster, Titan's Resolve) | Tahm Kench (Protector's Vow, Sunfire Cape, Warmog's Armor) | Blitzcrank (Jeweled Gauntlet, Striker's Flail, Hand Of Justice) | Nunu & Willump | Ornn | Gwen | Pantheon"
B,Voyager Viktor,7,Easy,4.70,0.05,7.2%,46.3%,Viktor | Illaoi | Nami | Rhaast | Meepsie | Mordekaiser | Pyke | Lissandra,"Viktor★ (Drone Uplink, Archangel's Staff, Jeweled Gauntlet) | Illaoi★ (Crownguard, Gargoyle Stoneplate, Warmog's Armor) | Nami (Jeweled Gauntlet, Spear of Shojin, Void Staff) | Rhaast★ (Protector's Vow, Gargoyle Stoneplate, Warmog's Armor) | Meepsie | Mordekaiser | Pyke★ | Lissandra"
B,N.O.V.A. Kindred,,Easy,4.70,0.04,17.6%,45.8%,Tahm Kench | Maokai | Graves | Fiora | Morgana | Shen | Vex | Akali | Aatrox,"Tahm Kench (Sunfire Cape, Spirit Visage, Warmog's Armor) | Maokai (Sunfire Cape, Evenshroud, Warmog's Armor) | Graves (Deathblade, Guinsoo's Rageblade, Kraken's Fury) | Fiora | Morgana | Shen | Vex | Akali | Aatrox"
B,Bastion Rammus,,Hard,4.71,0.08,12.3%,45.8%,Rammus | Vex | Bard | Blitzcrank | Shen | Karma | Rhaast | Meepsie | Mordekaiser,"Rammus (Bramble Vest, Protector's Vow, Gargoyle Stoneplate) | Vex (Guinsoo's Rageblade, Giant Slayer, Void Staff) | Bard (Morellonomicon, Spear of Shojin, Void Staff) | Blitzcrank (Jeweled Gauntlet, Rabadon's Deathcap, Hand Of Justice) | Shen | Karma | Rhaast | Meepsie | Mordekaiser"
B,Vanguard Zoe,6,Medium,4.73,0.05,10.4%,45.7%,Zoe | Leona | LeBlanc | Mordekaiser | Karma | Nunu & Willump | Illaoi | Meepsie,"Zoe★ (Morellonomicon, Spear of Shojin, Void Staff) | Leona★ (Gargoyle Stoneplate, Gargoyle Stoneplate, Warmog's Armor) | LeBlanc (Guinsoo's Rageblade, Jeweled Gauntlet, Giant Slayer) | Mordekaiser★ (Gargoyle Stoneplate, Steadfast Heart, Warmog's Armor) | Karma | Nunu & Willump | Illaoi | Meepsie"
B,Sniper Xayah,,Medium,4.73,0.29,14.4%,44.2%,Xayah | Nunu & Willump | Rammus | Jhin | Bard | Rhaast | Gnar | Jax | Mordekaiser,"Xayah (Battle Bunny Crossbow, Guinsoo's Rageblade, Infinity Edge) | Nunu & Willump (Adaptive Helm, Protector's Vow, Protector's Vow) | Rammus (Bramble Vest, Gargoyle Stoneplate, Sunfire Cape) | Jhin (Deathblade, Infinity Edge, Giant Slayer) | Bard | Rhaast | Gnar | Jax | Mordekaiser"
C,Timebreaker Pyke,6,Medium,4.84,0.02,5.3%,42.9%,Pyke | Gwen | Pantheon | Milio | Corki | Riven | Gragas | Meepsie,"Pyke★ (Rogue Emblem, Target-Lock Optics, Infinity Edge) | Gwen★ (Jeweled Gauntlet, Striker's Flail, Hand Of Justice) | Pantheon★ (Gargoyle Stoneplate, Ionic Spark, Sunfire Cape) | Milio★ (Nashor's Tooth, Striker's Flail, Rabadon's Deathcap) | Corki | Riven | Gragas★ | Meepsie★"
C,Vanguard LeBlanc,,Medium,4.84,0.21,8.2%,42.3%,LeBlanc | Nunu & Willump | Karma | Illaoi | Meepsie | Mordekaiser | Zoe | Leona,"LeBlanc (Guinsoo's Rageblade, Jeweled Gauntlet, Giant Slayer) | Nunu & Willump (Adaptive Helm, Adaptive Helm, Protector's Vow) | Karma (Archangel's Staff, Spear of Shojin, Void Staff) | Illaoi (Gargoyle Stoneplate, Sunfire Cape, Warmog's Armor) | Meepsie | Mordekaiser | Zoe | Leona"
C,Mecha Urgot,7,Medium,4.90,0.22,10.5%,43.5%,Urgot | Aurora | Maokai | Rhaast | The Mighty Mech | Akali,"Urgot★ (Infinity Edge, Giant Slayer, Quicksilver) | Aurora★ (Jeweled Gauntlet, Rabadon's Deathcap, Spear of Shojin) | Maokai★ (Spirit Visage, Evenshroud, Warmog's Armor) | Rhaast★ (Crownguard, Protector's Vow, Gargoyle Stoneplate) | The Mighty Mech | Akali"
C,Meeple Rammus,,Easy,4.93,0.05,14.5%,39.3%,Rammus | Corki | Veigar | Nami | Fizz | Gnar | Meepsie | Poppy,"Rammus (Crownguard, Protector's Vow, Gargoyle Stoneplate) | Corki (Infinity Edge, Last Whisper, Striker's Flail) | Veigar★ (Archangel's Staff, Jeweled Gauntlet, Spear of Shojin) | Nami | Fizz | Gnar | Meepsie | Poppy★"
C,Voyager Nami,,Medium,4.98,0.08,7.4%,40.0%,Nami | Nunu & Willump | Karma | The Mighty Mech | Illaoi | Rhaast | Meepsie | Lissandra,"Nami (Morellonomicon, Spear of Shojin, Void Staff) | Nunu & Willump (Bramble Vest, Protector's Vow, Warmog's Armor) | Karma (Jeweled Gauntlet, Spear of Shojin, Void Staff) | The Mighty Mech (Bramble Vest, Gargoyle Stoneplate, Warmog's Armor) | Illaoi | Rhaast | Meepsie | Lissandra"
C,Mecha The Mighty Mech,,Easy,4.99,0.02,14.2%,40.6%,The Mighty Mech | Aurelion Sol | Master Yi | Urgot | Tahm Kench | Viktor,"The Mighty Mech (Iceblast Armor, Gargoyle Stoneplate, Sterak's Gage) | Aurelion Sol (Searing Shortbow, Jeweled Gauntlet, Rabadon's Deathcap) | Master Yi (Bloodthirster, Edge of Night, Sterak's Gage) | Urgot (Infinity Edge, Quicksilver, Hand Of Justice) | Tahm Kench | Viktor"
D,Space Groove Samira,7,Easy,5.08,0.04,10.2%,38.6%,Samira | Samira | Ornn | Ornn | Xayah | Nunu & Willump | Jax,"Samira★ (Deathblade, Infinity Edge, Spear of Shojin) | Samira | Ornn★ (Bramble Vest, Gargoyle Stoneplate, Warmog's Armor) | Ornn | Xayah (Guinsoo's Rageblade, Last Whisper, Red Buff) | Nunu & Willump (Adaptive Helm, Protector's Vow, Protector's Vow) | Jax"
D,Bastion Corki,,Easy,5.09,0.04,6.8%,39.3%,Corki | Rammus | Vex | Shen | The Mighty Mech | Karma | Aatrox | Caitlyn | Poppy,"Corki (Deathblade, Infinity Edge, Spear of Shojin) | Rammus (Bramble Vest, Spirit Visage, Warmog's Armor) | Vex (Guinsoo's Rageblade, Hextech Gunblade, Rabadon's Deathcap) | Shen (Bloodthirster, Guinsoo's Rageblade, Titan's Resolve) | The Mighty Mech | Karma | Aatrox | Caitlyn | Poppy"
D,Timebreaker Ezreal,5,Easy,5.09,0.26,13.5%,37.8%,Ezreal | Cho'Gath | Riven | Pantheon | Tahm Kench | Kai'Sa | Maokai | Milio,"Ezreal★ (Deathblade, Infinity Edge, Spear of Shojin) | Cho'Gath★ (Crownguard, Protector's Vow, Gargoyle Stoneplate) | Riven (Bloodthirster, Edge of Night, Sterak's Gage) | Pantheon★ (Steadfast Heart, Sunfire Cape, Evenshroud) | Tahm Kench | Kai'Sa | Maokai | Milio"
D,Replicator Lulu,7,Medium,5.10,0.05,11.3%,38.8%,Lulu | Miss Fortune | Ornn | Nunu & Willump | Illaoi | Rhaast | Jax,"Lulu★ (Jeweled Gauntlet, Nashor's Tooth, Nashor's Tooth) | Miss Fortune★ (Stargazer Emblem, Infinity Edge, Spear of Shojin) | Ornn★ (Stargazer Emblem, Gargoyle Stoneplate, Warmog's Armor) | Nunu & Willump (Adaptive Helm, Protector's Vow, Protector's Vow) | Illaoi★ | Rhaast★ | Jax"
D,Arbiter Illaoi,7,Easy,5.18,0.06,14.3%,37.5%,Illaoi | Diana | Aurora | Jinx | LeBlanc | Meepsie | Leona,"Illaoi★ (Radiant Field, Gargoyle Stoneplate, Warmog's Armor) | Diana★ (Cyclonic Slicers, Bloodthirster, Titan's Resolve) | Aurora★ (Searing Shortbow, Jeweled Gauntlet, Nashor's Tooth) | Jinx★ (Battle Bunny Crossbow, Guinsoo's Rageblade, Infinity Edge) | LeBlanc | Meepsie | Leona"
D,Rogue Riven,,Easy,5.22,0.02,5.2%,36.5%,Riven | Kai'Sa | Tahm Kench | Jhin | Karma | Mordekaiser | Cho'Gath | Lissandra,"Riven (Dark Star Emblem, Giant Slayer, Sterak's Gage) | Kai'Sa★ (Infinity Edge, Last Whisper, Giant Slayer) | Tahm Kench (Protector's Vow, Gargoyle Stoneplate, Sunfire Cape) | Jhin (Rogue Emblem, Infinity Edge, Giant Slayer) | Karma | Mordekaiser | Cho'Gath | Lissandra"
D,Voyager The Mighty Mech,,Medium,5.31,0.01,6.7%,35.9%,The Mighty Mech | Vex | Bard | Blitzcrank | Shen | Karma | Rammus | Meepsie | Mordekaiser,"The Mighty Mech (Iceblast Armor, Gargoyle Stoneplate, Warmog's Armor) | Vex (Archangel's Staff, Guinsoo's Rageblade, Hextech Gunblade) | Bard | Blitzcrank | Shen | Karma | Rammus | Meepsie | Mordekaiser"
D,Rogue Kai'Sa,7,Easy,5.48,0.03,3.9%,30.5%,Kai'Sa | Fizz | Ornn | Rhaast | Karma | Rammus | Meepsie,"Kai'Sa★ (Deathblade, Infinity Edge, Last Whisper) | Fizz★ (Jeweled Gauntlet, Nashor's Tooth, Hand Of Justice) | Ornn★ (Bramble Vest, Spirit Visage, Warmog's Armor) | Rhaast★ (Gargoyle Stoneplate, Sunfire Cape, Warmog's Armor) | Karma | Rammus | Meepsie"
D,Challenger Diana,7,Easy,5.61,0.02,3.0%,30.1%,Diana | Miss Fortune | Illaoi | Leona | Nunu & Willump | Mordekaiser | Zoe,"Diana★ (Bloodthirster, Guinsoo's Rageblade, Titan's Resolve) | Miss Fortune★ (Deathblade, Guinsoo's Rageblade, Infinity Edge) | Illaoi★ (Crownguard, Gargoyle Stoneplate, Warmog's Armor) | Leona★ (Gargoyle Stoneplate, Steadfast Heart, Spirit Visage) | Nunu & Willump | Mordekaiser | Zoe"
