Tier,Name,Level,Difficulty,Avg Place,Pick Rate,Win Rate,Top 4 Rate,Units,UnitDetails
B,Vanguard Leona Zoe,5,Medium,4.61,0.07,13.1%,47.1%,Leona | Zoe | LeBlanc | Nunu & Willump | Karma | Illaoi | Meepsie | Mordekaiser,"Leona★ (Gargoyle Stoneplate, Gargoyle Stoneplate, Gargoyle Stoneplate) | Zoe★ (Morellonomicon, Rabadon's Deathcap, Void Staff) | LeBlanc (Guinsoo's Rageblade, Jeweled Gauntlet, Striker's Flail) | Nunu & Willump (Adaptive Helm, Protector's Vow, Protector's Vow) | Karma | Illaoi | Meepsie | Mordekaiser"
B,Brawler Tahm Kench,,Hard,4.62,0.07,22.1%,46.6%,Tahm Kench | Vex | Graves | Fiora | Morgana | Shen | Maokai | Akali | Aatrox,"Tahm Kench (Crownguard, Sunfire Cape, Evenshroud) | Vex (Guinsoo's Rageblade, Hextech Gunblade, Morellonomicon) | Graves (Battle Bunny Crossbow, Guinsoo's Rageblade, Infinity Edge) | Fiora (Bloodthirster, Edge of Night, Quicksilver) | Morgana | Shen | Maokai | Akali | Aatrox"
B,Primordian Bel'Veth,6,Easy,4.64,0.02,9.8%,47.1%,Bel'Veth | Kindred | Rek'Sai | Briar | Maokai | Akali | Aatrox | Caitlyn,"Bel'Veth★ (Last Whisper, Giant Slayer, Quicksilver) | Kindred (Guinsoo's Rageblade, Last Whisper, Kraken's Fury) | Rek'Sai★ (Bramble Vest, Sunfire Cape, Evenshroud) | Briar★ (Bloodthirster, Sterak's Gage, Titan's Resolve) | Maokai | Akali★ | Aatrox | Caitlyn"
B,Replicator Lulu,7,Medium,4.69,0.01,17.7%,44.9%,Lulu | Miss Fortune | Maokai | Nami | Nunu & Willump | Jax | Pantheon | Aatrox,"Lulu★ (Jeweled Gauntlet, Nashor's Tooth, Nashor's Tooth) | Miss Fortune★ (Stargazer Emblem, Infinity Edge, Spear of Shojin) | Maokai★ (Bramble Vest, Dragon's Claw, Warmog's Armor) | Nami (Stargazer Emblem, Jeweled Gauntlet, Spear of Shojin) | Nunu & Willump | Jax★ | Pantheon | Aatrox"
B,Dark Star Cho'Gath,5,Easy,4.70,0.09,12.7%,45.8%,Cho'Gath | Kai'Sa | Lissandra | Karma | Jhin | Riven | Mordekaiser | Pantheon,"Cho'Gath★ (Bramble Vest, Sunfire Cape, Warmog's Armor) | Kai'Sa (Blue Buff, Infinity Edge, Striker's Flail) | Lissandra★ (Jeweled Gauntlet, Nashor's Tooth, Nashor's Tooth) | Karma (Blue Buff, Jeweled Gauntlet, Rabadon's Deathcap) | Jhin | Riven | Mordekaiser | Pantheon"
B,Mecha The Mighty Mech,,Easy,4.72,0.16,20.6%,46.4%,The Mighty Mech | Aurelion Sol | Karma | Urgot | Fiora | Tahm Kench,"The Mighty Mech (Iceblast Armor, Lioness's Lament, Gargoyle Stoneplate) | Aurelion Sol (The Annihilator, Jeweled Gauntlet, Rabadon's Deathcap) | Karma (Red Buff, Spear of Shojin, Void Staff) | Urgot (Infinity Edge, Giant Slayer, Quicksilver) | Fiora | Tahm Kench"
B,Vanguard LeBlanc,,Medium,4.74,0.22,9.3%,44.4%,LeBlanc | Nunu & Willump | Karma | Illaoi | Meepsie | Mordekaiser | Zoe | Leona,"LeBlanc (Guinsoo's Rageblade, Giant Slayer, Rabadon's Deathcap) | Nunu & Willump (Bramble Vest, Protector's Vow, Warmog's Armor) | Karma (Shepherd Emblem, Spear of Shojin, Void Staff) | Illaoi (Gargoyle Stoneplate, Gargoyle Stoneplate, Warmog's Armor) | Meepsie | Mordekaiser | Zoe | Leona"
B,Voyager Viktor,7,Easy,4.74,0.03,7.4%,45.3%,Viktor | Illaoi | Nami | Rhaast | Meepsie | Mordekaiser | Pyke | Lissandra,"Viktor★ (Jeweled Gauntlet, Giant Slayer, Void Staff) | Illaoi★ (Crownguard, Protector's Vow, Warmog's Armor) | Nami (Archangel's Staff, Spear of Shojin, Void Staff) | Rhaast★ (Dragon's Claw, Sunfire Cape, Warmog's Armor) | Meepsie | Mordekaiser | Pyke★ | Lissandra"
C,Space Groove Nami,,Medium,4.75,0.07,12.6%,45.0%,Nami | Riven | Tahm Kench | Blitzcrank | Nunu & Willump | Ornn | Gwen | Pantheon,"Nami (Jeweled Gauntlet, Nashor's Tooth, Spear of Shojin) | Riven (Space Groove Emblem, Edge of Night, Giant Slayer) | Tahm Kench (Gargoyle Stoneplate, Steadfast Heart, Warmog's Armor) | Blitzcrank (Rogue Emblem, Jeweled Gauntlet, Hand Of Justice) | Nunu & Willump | Ornn | Gwen | Pantheon"
C,Shepherd LeBlanc,,Easy,4.79,0.05,8.8%,44.4%,LeBlanc | Illaoi | Karma | The Mighty Mech | Sona | Meepsie | Leona | Lissandra | Teemo,"LeBlanc (Guinsoo's Rageblade, Giant Slayer, Rabadon's Deathcap) | Illaoi (Ionic Spark, Sunfire Cape, Spirit Visage) | Karma (Shepherd Emblem, Morellonomicon, Void Staff) | The Mighty Mech (Gargoyle Stoneplate, Gargoyle Stoneplate, Warmog's Armor) | Sona | Meepsie | Leona | Lissandra | Teemo"
C,Vanguard Vex,,Hard,4.79,0.34,14.5%,44.4%,Vex | Nunu & Willump | Graves | Blitzcrank | Fiora | Morgana | Shen | Akali | Aatrox,"Vex (Guinsoo's Rageblade, Rabadon's Deathcap, Red Buff) | Nunu & Willump (Protector's Vow, Sunfire Cape, Warmog's Armor) | Graves (Battle Bunny Crossbow, Guinsoo's Rageblade, Infinity Edge) | Blitzcrank (Crownguard) | Fiora | Morgana | Shen | Akali | Aatrox"
C,Sniper Xayah,,Medium,4.79,0.23,14.1%,43.5%,Xayah | Nunu & Willump | Rammus | Jhin | Bard | Rhaast | Gnar | Jax | Mordekaiser,"Xayah (Battle Bunny Crossbow, Guinsoo's Rageblade, Infinity Edge) | Nunu & Willump (Adaptive Helm, Protector's Vow, Protector's Vow) | Rammus (Bramble Vest, Gargoyle Stoneplate, Warmog's Armor) | Jhin (Deathblade, Infinity Edge, Giant Slayer) | Bard | Rhaast | Gnar | Jax | Mordekaiser"
C,Fateweaver Twisted Fate Jax,5,Medium,4.84,0.14,7.1%,43.6%,Twisted Fate | Jax | Talon | Caitlyn | Rhaast | Gwen | Aatrox,"Twisted Fate★ (Nashor's Tooth, Giant Slayer, Striker's Flail) | Jax★ (Crownguard, Gargoyle Stoneplate, Gargoyle Stoneplate) | Talon★ (Edge of Night, Red Buff, Spear of Shojin) | Caitlyn★ (Deathblade, Giant Slayer, Striker's Flail) | Rhaast | Gwen★ | Aatrox★"
C,Meeple Veigar,5,Medium,4.88,0.11,10.5%,41.7%,Veigar | Rammus | Poppy | Lissandra | Corki | Illaoi | Meepsie | Mordekaiser,"Veigar★ (Jeweled Gauntlet, Nashor's Tooth, Nashor's Tooth) | Rammus (Bramble Vest, Protector's Vow, Gargoyle Stoneplate) | Poppy★ (Crownguard, Protector's Vow, Warmog's Armor) | Lissandra★ (Jeweled Gauntlet, Striker's Flail, Spear of Shojin) | Corki | Illaoi | Meepsie | Mordekaiser"
C,Voyager Pyke,6,Easy,4.89,0.01,5.6%,41.3%,Pyke | Gragas | Master Yi | Karma | Tahm Kench | Viktor | Meepsie | Lissandra,"Pyke★ (Edge of Night, Infinity Edge, Quicksilver) | Gragas★ (Crownguard, Protector's Vow, Evenshroud) | Master Yi (Edge of Night, Giant Slayer, Quicksilver) | Karma (Rabadon's Deathcap, Spear of Shojin, Void Staff) | Tahm Kench | Viktor | Meepsie★ | Lissandra"
D,Mecha Urgot,7,Medium,5.03,0.07,8.6%,40.6%,Urgot | Aurora | Maokai | Rhaast | The Mighty Mech | Akali,"Urgot★ (Infinity Edge, Giant Slayer, Quicksilver) | Aurora★ (Blue Buff, Giant Slayer, Rabadon's Deathcap) | Maokai★ (Bramble Vest, Protector's Vow, Warmog's Armor) | Rhaast★ (Protector's Vow, Evenshroud, Warmog's Armor) | The Mighty Mech | Akali"
D,N.O.V.A. Kindred,,Easy,5.04,0.03,14.1%,40.6%,Kindred | Maokai | Tahm Kench | Fiora | Graves | Shen | Akali | Aatrox | Caitlyn,"Kindred (Battle Bunny Crossbow, Guinsoo's Rageblade, Infinity Edge) | Maokai (Sunfire Cape, Spirit Visage, Warmog's Armor) | Tahm Kench (Crownguard, Sunfire Cape, Warmog's Armor) | Fiora (Bloodthirster, Sterak's Gage, Titan's Resolve) | Graves | Shen | Akali | Aatrox | Caitlyn"
D,Meeple Rammus,,Easy,5.05,0.03,15.0%,38.4%,Rammus | Corki | Veigar | Nami | Fizz | Gnar | Meepsie | Poppy,"Rammus (Gargoyle Stoneplate, Steadfast Heart, Warmog's Armor) | Corki (Rogue Emblem, Deathblade, Last Whisper) | Veigar★ (Blue Buff, Jeweled Gauntlet, Void Staff) | Nami | Fizz | Gnar | Meepsie | Poppy★"
D,Timebreaker Ezreal,5,Easy,5.17,0.13,12.6%,35.9%,Ezreal | Cho'Gath | Riven | Pantheon | Tahm Kench | Kai'Sa | Maokai | Milio,"Ezreal★ (Dark Star Emblem, Infinity Edge, Spear of Shojin) | Cho'Gath★ (Crownguard, Protector's Vow, Gargoyle Stoneplate) | Riven (Bloodthirster, Sterak's Gage, Hand Of Justice) | Pantheon★ (Sunfire Cape, Evenshroud, Warmog's Armor) | Tahm Kench | Kai'Sa | Maokai | Milio"
D,Bastion Corki,,Easy,5.20,0.03,6.3%,37.3%,Corki | Rammus | Shen | Ornn | Jax | Aatrox | Caitlyn | Poppy,"Corki (Blue Buff, Deathblade, Last Whisper) | Rammus (Bramble Vest, Crownguard, Gargoyle Stoneplate) | Shen (Protector's Vow) | Ornn | Jax | Aatrox | Caitlyn | Poppy"
D,Space Groove Samira,7,Easy,5.23,0.03,10.7%,35.7%,Samira | Samira | Ornn | Ornn | Xayah | Nunu & Willump | Jax,"Samira★ (Deathblade, Infinity Edge, Spear of Shojin) | Samira | Ornn★ (Bramble Vest, Dragon's Claw, Gargoyle Stoneplate) | Ornn | Xayah (Deathblade, Guinsoo's Rageblade, Red Buff) | Nunu & Willump (Adaptive Helm, Protector's Vow, Sunfire Cape) | Jax"
D,Replicator Lulu Miss Fortune,7,Easy,5.28,0.02,11.7%,34.5%,Lulu | Miss Fortune | Ornn | Illaoi | Nunu & Willump | Rhaast | Jax,"Lulu★ (Jeweled Gauntlet, Nashor's Tooth, Nashor's Tooth) | Miss Fortune★ (Stargazer Emblem, Deathblade, Spear of Shojin) | Ornn★ (Stargazer Emblem, Ionic Spark, Sunfire Cape) | Illaoi★ (Stargazer Emblem, Gargoyle Stoneplate, Warmog's Armor) | Nunu & Willump | Rhaast★ | Jax"
D,Timebreaker Milio,6,Easy,5.28,0.02,4.2%,34.6%,Milio | Pantheon | Gwen | Maokai | Nami | Riven | Rhaast | Caitlyn,"Milio★ (Rabadon's Deathcap, Rabadon's Deathcap, Spear of Shojin) | Pantheon★ (Gargoyle Stoneplate, Gargoyle Stoneplate, Warmog's Armor) | Gwen★ (Bloodthirster, Jeweled Gauntlet, Void Staff) | Maokai (Gargoyle Stoneplate, Gargoyle Stoneplate, Warmog's Armor) | Nami | Riven | Rhaast | Caitlyn"
D,Arbiter Illaoi,7,Easy,5.42,0.05,12.0%,33.5%,Diana | Illaoi | Aurora | Jinx | LeBlanc | Meepsie | Leona,"Diana★ (Cyclonic Slicers, Bloodthirster, Titan's Resolve) | Illaoi★ (Radiant Field, Gargoyle Stoneplate, Warmog's Armor) | Aurora★ (Searing Shortbow, Jeweled Gauntlet, Nashor's Tooth) | Jinx★ (Battle Bunny Crossbow, Guinsoo's Rageblade, Infinity Edge) | LeBlanc | Meepsie | Leona"
