Tier,Name,Level,Difficulty,Avg Place,Pick Rate,Win Rate,Top 4 Rate,Units,UnitDetails
B,Dark Star Cho'Gath,5,Easy,4.51,0.20,15.6%,48.4%,Cho'Gath | Lissandra | Kai'Sa | Karma | Jhin | The Mighty Mech | Mordekaiser | Pantheon,"Cho'Gath★ (Protector's Vow, Spirit Visage, Warmog's Armor) | Lissandra★ (Jeweled Gauntlet, Nashor's Tooth, Nashor's Tooth) | Kai'Sa (Infinity Edge, Giant Slayer, Striker's Flail) | Karma (Rabadon's Deathcap, Spear of Shojin, Void Staff) | Jhin | The Mighty Mech | Mordekaiser | Pantheon"
B,Vanguard Vex,,Hard,4.51,0.69,18.9%,49.1%,Vex | Nunu & Willump | Graves | Blitzcrank | Fiora | Shen | Rhaast | Akali | Aatrox,"Vex (Guinsoo's Rageblade, Rabadon's Deathcap, Red Buff) | Nunu & Willump (Bramble Vest, Protector's Vow, Protector's Vow) | Graves (Battle Bunny Crossbow, Guinsoo's Rageblade, Infinity Edge) | Blitzcrank (Crownguard) | Fiora | Shen | Rhaast | Akali | Aatrox"
B,Dark Star Xayah,,Medium,4.56,0.05,15.0%,48.4%,Xayah | Nunu & Willump | Jhin | Karma | The Mighty Mech | Tahm Kench | Kai'Sa | Mordekaiser | Cho'Gath,"Xayah (Dark Star Emblem, Last Whisper, Red Buff) | Nunu & Willump (Anomaly, Protector's Vow, Protector's Vow) | Jhin (Infinity Edge, Giant Slayer, Striker's Flail) | Karma (Morellonomicon, Spear of Shojin, Void Staff) | The Mighty Mech | Tahm Kench | Kai'Sa | Mordekaiser | Cho'Gath"
B,Voyager Viktor,7,Easy,4.57,0.02,8.2%,48.7%,Viktor | Illaoi | Pyke | Nami | Rhaast | Meepsie | Mordekaiser | Lissandra,"Viktor★ (Drone Uplink, Jeweled Gauntlet, Giant Slayer) | Illaoi★ (Protector's Vow, Spirit Visage, Warmog's Armor) | Pyke★ (Deathblade, Edge of Night, Hand Of Justice) | Nami (Jeweled Gauntlet, Nashor's Tooth, Giant Slayer) | Rhaast★ | Meepsie | Mordekaiser | Lissandra"
B,Vanguard Aurelion Sol,,Hard,4.57,0.38,11.2%,47.8%,Aurelion Sol | Nunu & Willump | Karma | Blitzcrank | Bard | Sona | Illaoi | Meepsie | Mordekaiser,"Aurelion Sol (Jeweled Gauntlet, Striker's Flail, Rabadon's Deathcap) | Nunu & Willump (Protector's Vow, Gargoyle Stoneplate, Warmog's Armor) | Karma (Blue Buff, Jeweled Gauntlet, Void Staff) | Blitzcrank (Adaptive Helm) | Bard | Sona | Illaoi | Meepsie | Mordekaiser"
B,Vanguard Leona Teemo,5,Medium,4.58,0.04,8.0%,48.7%,Leona | Teemo | Zoe | Nasus | Nami | Illaoi | Mordekaiser | Lissandra,"Leona★ (Gargoyle Stoneplate, Gargoyle Stoneplate, Warmog's Armor) | Teemo★ (Guinsoo's Rageblade, Hextech Gunblade, Rabadon's Deathcap) | Zoe★ (Giant Slayer, Morellonomicon, Void Staff) | Nasus★ (Gargoyle Stoneplate, Sunfire Cape, Warmog's Armor) | Nami | Illaoi | Mordekaiser | Lissandra★"
B,Voyager Pyke Gwen,6,Medium,4.62,0.01,3.8%,50.7%,Pyke | Gwen | Gragas | Pantheon | Riven | Rhaast | Meepsie | Milio,"Pyke★ (Target-Lock Optics, Edge of Night, Infinity Edge) | Gwen★ (Hextech Gunblade, Jeweled Gauntlet, Nashor's Tooth) | Gragas★ (Crownguard, Protector's Vow, Warmog's Armor) | Pantheon★ (Bramble Vest, Dragon's Claw, Warmog's Armor) | Riven | Rhaast | Meepsie★ | Milio★"
B,N.O.V.A. Tahm Kench,,Easy,4.62,0.13,19.8%,46.0%,Tahm Kench | Vex | Graves | Fiora | Shen | Morgana | Maokai | Akali | Aatrox,"Tahm Kench (Bramble Vest, Protector's Vow, Sunfire Cape) | Vex (Guinsoo's Rageblade, Rabadon's Deathcap, Red Buff) | Graves (Giant Slayer, Quicksilver, Hand Of Justice) | Fiora (Edge of Night, Titan's Resolve, Hand Of Justice) | Shen | Morgana | Maokai | Akali | Aatrox"
B,Voyager Aurelion Sol,,Medium,4.63,0.25,8.5%,48.3%,Aurelion Sol | The Mighty Mech | Karma | Morgana | Blitzcrank | Rhaast | Mordekaiser,"Aurelion Sol (Searing Shortbow, Jeweled Gauntlet, Rabadon's Deathcap) | The Mighty Mech (Bramble Vest, Gargoyle Stoneplate, Gargoyle Stoneplate) | Karma (Morellonomicon, Spear of Shojin, Void Staff) | Morgana (Crownguard) | Blitzcrank | Rhaast | Mordekaiser"
B,Meeple Veigar,5,Medium,4.64,0.04,11.7%,45.8%,Veigar | Rammus | Poppy | Lissandra | Bard | Illaoi | Meepsie | Mordekaiser,"Veigar★ (Rabadon's Deathcap, Rabadon's Deathcap, Spear of Shojin) | Rammus (Protector's Vow, Gargoyle Stoneplate, Warmog's Armor) | Poppy★ (Bramble Vest, Dragon's Claw, Warmog's Armor) | Lissandra★ (Giant Slayer, Spear of Shojin, Void Staff) | Bard | Illaoi | Meepsie | Mordekaiser"
B,Mecha Urgot,7,Easy,4.72,0.03,10.3%,47.1%,Urgot | Aurora | Maokai | Rhaast | The Mighty Mech | Akali,"Urgot★ (Deathblade, Deathblade, Quicksilver) | Aurora★ (Rabadon's Deathcap, Red Buff, Spear of Shojin) | Maokai★ (Dragon's Claw, Evenshroud, Warmog's Armor) | Rhaast★ (Crownguard, Gargoyle Stoneplate, Spirit Visage) | The Mighty Mech | Akali"
B,Stargazer - The Mountain Xayah,,Medium,4.73,0.03,12.9%,44.5%,Xayah | Nunu & Willump | Riven | Jhin | Shen | Lulu | Jax | Mordekaiser | Talon,"Xayah (Last Whisper, Red Buff, Kraken's Fury) | Nunu & Willump (Protector's Vow, Protector's Vow, Spirit Visage) | Riven (Stargazer Emblem, Quicksilver, Sterak's Gage) | Jhin (Deathblade, Infinity Edge, Striker's Flail) | Shen | Lulu | Jax | Mordekaiser | Talon"
C,Space Groove Nami,,Medium,4.76,0.07,10.8%,44.3%,Nami | Riven | Tahm Kench | Blitzcrank | Nunu & Willump | Ornn | Gwen | Pantheon,"Nami (Jeweled Gauntlet, Nashor's Tooth, Nashor's Tooth) | Riven (Bastion Emblem, Space Groove Emblem, Bloodthirster) | Tahm Kench (Sunfire Cape, Spirit Visage, Warmog's Armor) | Blitzcrank (Ionic Spark, Jeweled Gauntlet, Hand Of Justice) | Nunu & Willump | Ornn | Gwen | Pantheon"
C,Conduit Miss Fortune Ornn,7,Easy,4.76,0.08,6.9%,44.8%,Miss Fortune | Ornn | Viktor | Maokai | Rhaast | Gragas | Aatrox,"Miss Fortune★ (Deathblade, Infinity Edge, Giant Slayer) | Ornn★ (Crownguard, Gargoyle Stoneplate, Warmog's Armor) | Viktor★ (Jeweled Gauntlet, Giant Slayer, Rabadon's Deathcap) | Maokai★ (Protector's Vow, Spirit Visage, Warmog's Armor) | Rhaast★ | Gragas | Aatrox"
C,Arbiter Diana,7,Medium,4.81,0.18,15.4%,43.9%,Diana | Illaoi | Aurora | Jinx | LeBlanc | Meepsie | Leona,"Diana★ (Cyclonic Slicers, Bloodthirster, Titan's Resolve) | Illaoi★ (Radiant Field, Gargoyle Stoneplate, Warmog's Armor) | Aurora★ (Searing Shortbow, Jeweled Gauntlet, Spear of Shojin) | Jinx★ (Battle Bunny Crossbow, Guinsoo's Rageblade, Infinity Edge) | LeBlanc | Meepsie | Leona"
C,Vanguard LeBlanc,,Medium,4.81,0.23,7.8%,43.3%,LeBlanc | Nunu & Willump | Karma | Illaoi | Bard | Meepsie | Mordekaiser | Zoe | Leona,"LeBlanc (Voyager Emblem, Guinsoo's Rageblade, Giant Slayer) | Nunu & Willump (Bramble Vest, Protector's Vow, Protector's Vow) | Karma (Shepherd Emblem, Morellonomicon, Void Staff) | Illaoi (Gargoyle Stoneplate, Ionic Spark, Sunfire Cape) | Bard | Meepsie | Mordekaiser | Zoe | Leona"
C,Vanguard Zoe,6,Medium,4.83,0.04,8.9%,43.2%,Zoe | Leona | LeBlanc | Mordekaiser | Karma | Nunu & Willump | Illaoi | Meepsie,"Zoe★ (Archangel's Staff, Jeweled Gauntlet, Rabadon's Deathcap) | Leona★ (Gargoyle Stoneplate, Gargoyle Stoneplate, Warmog's Armor) | LeBlanc (Guinsoo's Rageblade, Giant Slayer, Rabadon's Deathcap) | Mordekaiser (Gargoyle Stoneplate, Gargoyle Stoneplate, Spirit Visage) | Karma | Nunu & Willump | Illaoi | Meepsie"
C,Voyager Pyke,6,Easy,4.84,0.01,6.7%,44.9%,Pyke | Gragas | Master Yi | Viktor | Karma | Tahm Kench | Meepsie | Lissandra,"Pyke★ (Edge of Night, Infinity Edge, Hand Of Justice) | Gragas★ (Crownguard, Spirit Visage, Evenshroud) | Master Yi (Edge of Night, Giant Slayer, Titan's Resolve) | Viktor★ (Morellonomicon) | Karma | Tahm Kench | Meepsie★ | Lissandra"
C,Challenger Diana,7,Medium,4.84,0.03,7.7%,44.8%,Diana | Miss Fortune | Ornn | Kindred | Rhaast | Aatrox | Leona,"Diana★ (Bloodthirster, Guinsoo's Rageblade, Titan's Resolve) | Miss Fortune★ (Deathblade, Infinity Edge, Striker's Flail) | Ornn★ (Bramble Vest, Crownguard, Gargoyle Stoneplate) | Kindred (Guinsoo's Rageblade, Giant Slayer, Kraken's Fury) | Rhaast★ | Aatrox | Leona"
C,Fateweaver Jax,5,Easy,4.96,0.05,6.0%,41.8%,Twisted Fate | Jax | Caitlyn | Talon | Corki | Riven | Milio | Aatrox,"Twisted Fate★ (Nashor's Tooth, Nashor's Tooth, Rabadon's Deathcap) | Jax★ (Crownguard, Gargoyle Stoneplate, Gargoyle Stoneplate) | Caitlyn★ (Deathblade, Guinsoo's Rageblade, Giant Slayer) | Talon★ (Hextech Gunblade, Spear of Shojin, Sterak's Gage) | Corki | Riven | Milio | Aatrox★"
D,Voyager Nami,,Medium,5.02,0.08,5.8%,39.0%,Nami | Karma | Nunu & Willump | The Mighty Mech | Illaoi | Rhaast | Meepsie | Lissandra,"Nami (Red Buff, Spear of Shojin, Void Staff) | Karma (Jeweled Gauntlet, Spear of Shojin, Void Staff) | Nunu & Willump (Protector's Vow, Protector's Vow, Protector's Vow) | The Mighty Mech (Bramble Vest, Gargoyle Stoneplate, Warmog's Armor) | Illaoi | Rhaast | Meepsie | Lissandra"
D,Meeple Rammus,,Easy,5.09,0.02,13.5%,37.8%,Rammus | Corki | Bard | Fizz | Gnar | Meepsie | Milio | Poppy,"Rammus (Anomaly, Bramble Vest, Gargoyle Stoneplate) | Corki (Deathblade, Infinity Edge, Last Whisper) | Bard (Blue Buff, Jeweled Gauntlet, Rabadon's Deathcap) | Fizz | Gnar | Meepsie | Milio | Poppy"
D,Challenger Diana Miss Fortune,7,Easy,5.09,0.03,7.4%,38.6%,Diana | Miss Fortune | Illaoi | Leona | Kindred | Akali | Bel'Veth,"Diana★ (Bloodthirster, Guinsoo's Rageblade, Titan's Resolve) | Miss Fortune★ (Infinity Edge, Giant Slayer, Spear of Shojin) | Illaoi★ (Crownguard, Ionic Spark, Spirit Visage) | Leona (Gargoyle Stoneplate, Gargoyle Stoneplate, Warmog's Armor) | Kindred | Akali | Bel'Veth"
D,Timebreaker Ezreal,5,Easy,5.11,0.07,12.4%,37.9%,Ezreal | Cho'Gath | Pantheon | Riven | Tahm Kench | Kai'Sa | Maokai | Milio,"Ezreal★ (Dark Star Emblem, Infinity Edge, Giant Slayer) | Cho'Gath★ (Gargoyle Stoneplate, Spirit Visage, Spirit Visage) | Pantheon★ (Protector's Vow, Sunfire Cape, Evenshroud) | Riven | Tahm Kench | Kai'Sa | Maokai | Milio★"
D,Primordian Briar,5,Easy,5.12,0.05,6.7%,39.2%,Briar | Bel'Veth | Rek'Sai | Kai'Sa | Kindred | Rhaast | Akali | Cho'Gath,"Briar★ (Bloodthirster, Sterak's Gage, Titan's Resolve) | Bel'Veth★ (Rogue Emblem, Quicksilver, Kraken's Fury) | Rek'Sai★ (Protector's Vow, Sunfire Cape, Evenshroud) | Kai'Sa★ (Blue Buff, Deathblade, Last Whisper) | Kindred | Rhaast | Akali★ | Cho'Gath★"
D,Bastion Corki,,Medium,5.23,0.02,4.6%,38.8%,Corki | Rammus | Caitlyn | Shen | Ornn | Jax | Aatrox | Poppy,"Corki (Rogue Emblem, Deathblade, Last Whisper) | Rammus (Adaptive Helm, Crownguard, Protector's Vow) | Caitlyn★ (Deathblade, Guinsoo's Rageblade, Kraken's Fury) | Shen (Bloodthirster, Guinsoo's Rageblade, Titan's Resolve) | Ornn | Jax | Aatrox | Poppy"
D,Challenger Bel'Veth,6,Easy,5.27,0.03,4.7%,36.1%,Bel'Veth | Akali | Rek'Sai | Kindred | Maokai | Aatrox | Briar | Caitlyn,"Bel'Veth★ (Deathblade, Giant Slayer, Kraken's Fury) | Akali★ (Bloodthirster, Sterak's Gage, Hand Of Justice) | Rek'Sai★ (Bramble Vest, Sunfire Cape, Evenshroud) | Kindred | Maokai | Aatrox★ | Briar★ | Caitlyn★"
D,Space Groove Nami Nunu & Willump,,Easy,5.28,0.03,6.5%,34.6%,Nami | Nunu & Willump | Blitzcrank | Illaoi | Ornn | Lissandra | Nasus | Teemo,"Nami (Nashor's Tooth, Morellonomicon, Void Staff) | Nunu & Willump (Space Groove Emblem, Protector's Vow, Gargoyle Stoneplate) | Blitzcrank (Jeweled Gauntlet, Rabadon's Deathcap, Spear of Shojin) | Illaoi (Crownguard, Gargoyle Stoneplate, Warmog's Armor) | Ornn | Lissandra | Nasus | Teemo"
D,Space Groove Samira,7,Easy,5.29,0.08,6.8%,33.9%,Samira | Samira | Ornn | Ornn | Xayah | Nunu & Willump | Blitzcrank | Jax,"Samira★ (Deathblade, Infinity Edge, Spear of Shojin) | Samira | Ornn★ (Dragon's Claw, Gargoyle Stoneplate, Warmog's Armor) | Ornn | Xayah (Guinsoo's Rageblade, Last Whisper, Red Buff) | Nunu & Willump (Adaptive Helm, Adaptive Helm, Protector's Vow) | Blitzcrank | Jax"
D,Dark Lady Morgana,,Hard,5.37,0.08,9.8%,32.4%,Morgana | Vex | Graves | Blitzcrank | Fiora | Shen | Nunu & Willump | Akali | Aatrox,"Morgana (Bramble Vest, Gargoyle Stoneplate, Sunfire Cape) | Vex (Guinsoo's Rageblade, Guinsoo's Rageblade, Giant Slayer) | Graves (Deathblade, Quicksilver, Sterak's Gage) | Blitzcrank (Protector's Vow) | Fiora | Shen | Nunu & Willump | Akali | Aatrox"
D,Brawler Maokai,,Easy,5.71,0.01,10.0%,28.8%,Maokai | Tahm Kench | Vex | Jhin | Sona | Urgot | Gragas | Pantheon | Cho'Gath,"Maokai (Protector's Vow, Gargoyle Stoneplate, Warmog's Armor) | Tahm Kench (Gargoyle Stoneplate, Steadfast Heart, Spirit Visage) | Vex (Archangel's Staff, Guinsoo's Rageblade, Giant Slayer) | Jhin | Sona | Urgot | Gragas | Pantheon | Cho'Gath★"
D,Anima Illaoi,,Easy,6.43,0.01,11.8%,19.4%,Illaoi | Fiora | Jinx | Aurora | Karma | Bel'Veth | Mordekaiser | Briar,"Illaoi (Tentacle Slam, Gargoyle Stoneplate, Warmog's Armor) | Fiora (Challenger Emblem, Bloodthirster, Edge of Night) | Jinx★ (Battle Bunny Crossbow, Guinsoo's Rageblade, Infinity Edge) | Aurora (Jeweled Gauntlet, Striker's Flail, Spear of Shojin) | Karma | Bel'Veth | Mordekaiser | Briar"
