Tier,Name,Level,Difficulty,Avg Place,Pick Rate,Win Rate,Top 4 Rate,Units,UnitDetails
A,Dark Star Xayah,,Medium,4.37,0.12,16.7%,51.1%,Xayah | Nunu & Willump | Jhin | Karma | Tahm Kench | Kai'Sa | Mordekaiser | Cho'Gath | Lissandra,"Xayah (Battle Bunny Crossbow, Guinsoo's Rageblade, Infinity Edge) | Nunu & Willump (Protector's Vow, Protector's Vow, Spirit Visage) | Jhin (Infinity Edge, Giant Slayer, Striker's Flail) | Karma (Jeweled Gauntlet, Giant Slayer, Spear of Shojin) | Tahm Kench | Kai'Sa | Mordekaiser | Cho'Gath | Lissandra"
A,Meeple Corki,,Medium,4.38,0.41,12.7%,52.4%,Corki | Rammus | Riven | Fizz | The Mighty Mech | Meepsie | Milio | Poppy,"Corki (Deathblade, Last Whisper, Spear of Shojin) | Rammus (Bramble Vest, Crownguard, Gargoyle Stoneplate) | Riven (Bloodthirster, Giant Slayer, Sterak's Gage) | Fizz (Ionic Spark) | The Mighty Mech | Meepsie | Milio | Poppy"
A,Brawler Master Yi,,Medium,4.42,0.10,11.7%,50.6%,Master Yi | Tahm Kench | Fiora | Sona | Maokai | Urgot | Viktor | Akali | Gragas,"Master Yi (Brawler Emblem, Edge of Night, Quicksilver) | Tahm Kench (Bramble Vest, Sunfire Cape, Spirit Visage) | Fiora (Edge of Night, Giant Slayer, Quicksilver) | Sona (Void Staff) | Maokai | Urgot | Viktor | Akali | Gragas"
A,Timebreaker Lulu,7,Medium,4.44,0.13,14.3%,52.8%,Lulu | Maokai | Milio | Jax | Rhaast | Pantheon | Aatrox | Twisted Fate,"Lulu★ (Jeweled Gauntlet, Nashor's Tooth, Nashor's Tooth) | Maokai★ (Stargazer Emblem, Gargoyle Stoneplate, Warmog's Armor) | Milio★ (Archangel's Staff, Giant Slayer, Spear of Shojin) | Jax★ (Crownguard, Gargoyle Stoneplate, Warmog's Armor) | Rhaast★ | Pantheon★ | Aatrox | Twisted Fate"
A,Stargazer - The Mountain Xayah,,Easy,4.44,0.08,15.6%,51.6%,Xayah | Nunu & Willump | Jhin | Riven | Shen | Lulu | Jax | Mordekaiser | Talon,"Xayah (Battle Bunny Crossbow, Guinsoo's Rageblade, Infinity Edge) | Nunu & Willump (Protector's Vow, Steadfast Heart, Spirit Visage) | Jhin (Stargazer Emblem, Deathblade, Infinity Edge) | Riven (Stargazer Emblem, Bloodthirster, Sterak's Gage) | Shen | Lulu | Jax | Mordekaiser | Talon"
A,Mecha Aurelion Sol,,Medium,4.46,0.23,20.9%,50.6%,The Mighty Mech | Aurelion Sol | Urgot | Karma | Fiora | Tahm Kench,"The Mighty Mech (Iceblast Armor, Lioness's Lament, Gargoyle Stoneplate) | Aurelion Sol (Jeweled Gauntlet, Striker's Flail, Rabadon's Deathcap) | Urgot (Infinity Edge, Last Whisper, Hand Of Justice) | Karma (Morellonomicon, Spear of Shojin, Void Staff) | Fiora | Tahm Kench"
A,Space Groove Vex,,Hard,4.46,0.37,16.6%,50.7%,Vex | Nunu & Willump | Graves | Fiora | Blitzcrank | Morgana | Shen | Akali | Aatrox,"Vex (Guinsoo's Rageblade, Hextech Gunblade, Giant Slayer) | Nunu & Willump (Protector's Vow, Sunfire Cape, Warmog's Armor) | Graves (Battle Bunny Crossbow, Guinsoo's Rageblade, Infinity Edge) | Fiora (Bloodthirster, Edge of Night, Sterak's Gage) | Blitzcrank | Morgana | Shen | Akali | Aatrox"
A,Shepherd LeBlanc,,Easy,4.47,0.09,10.2%,50.1%,LeBlanc | The Mighty Mech | Karma | Illaoi | Morgana | Sona | Meepsie | Leona | Lissandra,"LeBlanc (Guinsoo's Rageblade, Giant Slayer, Rabadon's Deathcap) | The Mighty Mech (Ionic Spark, Sunfire Cape, Spirit Visage) | Karma (Shepherd Emblem, Spear of Shojin, Void Staff) | Illaoi (Bramble Vest, Dragon's Claw, Sunfire Cape) | Morgana | Sona | Meepsie | Leona | Lissandra"
B,Sniper Xayah,,Medium,4.50,0.40,15.7%,48.8%,Xayah | Nunu & Willump | Rammus | Jhin | Bard | Rhaast | Gnar | Jax | Mordekaiser,"Xayah (Battle Bunny Crossbow, Guinsoo's Rageblade, Infinity Edge) | Nunu & Willump (Adaptive Helm, Protector's Vow, Protector's Vow) | Rammus (Sunfire Cape, Evenshroud, Warmog's Armor) | Jhin (Infinity Edge, Last Whisper, Giant Slayer) | Bard | Rhaast | Gnar | Jax | Mordekaiser"
B,Sniper Xayah Tahm Kench,,Easy,4.52,0.04,18.4%,48.2%,Xayah | Tahm Kench | Nunu & Willump | Jhin | Riven | Mordekaiser | Pantheon | Ezreal | Talon,"Xayah (Battle Bunny Crossbow, Guinsoo's Rageblade, Infinity Edge) | Tahm Kench (Bramble Vest, Sunfire Cape, Spirit Visage) | Nunu & Willump (Protector's Vow, Protector's Vow, Protector's Vow) | Jhin (Stargazer Emblem, Infinity Edge, Giant Slayer) | Riven | Mordekaiser | Pantheon | Ezreal | Talon"
B,Primordian Bel'Veth,6,Easy,4.53,0.16,6.7%,52.2%,Bel'Veth | Rek'Sai | Kindred | Akali | Maokai | Aatrox | Briar | Caitlyn,"Bel'Veth★ (Giant Slayer, Quicksilver, Kraken's Fury) | Rek'Sai★ (Protector's Vow, Steadfast Heart, Sunfire Cape) | Kindred (Deathblade, Guinsoo's Rageblade, Giant Slayer) | Akali★ (Edge of Night, Striker's Flail, Hand Of Justice) | Maokai | Aatrox★ | Briar★ | Caitlyn"
B,Meeple Veigar,5,Medium,4.53,0.17,10.7%,46.9%,Veigar | Poppy | Rammus | Lissandra | Corki | Illaoi | Meepsie | Mordekaiser,"Veigar★ (Jeweled Gauntlet, Nashor's Tooth, Nashor's Tooth) | Poppy★ (Protector's Vow, Ionic Spark, Sunfire Cape) | Rammus (Bramble Vest, Gargoyle Stoneplate, Warmog's Armor) | Lissandra★ (Giant Slayer, Spear of Shojin, Void Staff) | Corki | Illaoi | Meepsie | Mordekaiser"
B,Space Groove Nami,,Medium,4.59,0.22,12.9%,47.2%,Nami | Riven | Tahm Kench | Blitzcrank | Shen | Nunu & Willump | Ornn | Gwen | Pantheon,"Nami (Jeweled Gauntlet, Nashor's Tooth, Nashor's Tooth) | Riven (Space Groove Emblem, Bloodthirster, Titan's Resolve) | Tahm Kench (Protector's Vow, Gargoyle Stoneplate, Warmog's Armor) | Blitzcrank (Jeweled Gauntlet, Striker's Flail, Hand Of Justice) | Shen | Nunu & Willump | Ornn | Gwen | Pantheon"
B,Voyager Viktor,7,Easy,4.66,0.14,5.7%,46.1%,Viktor | Illaoi | Nami | Rhaast | Meepsie | Mordekaiser | Pyke | Lissandra,"Viktor★ (Drone Uplink, Jeweled Gauntlet, Rabadon's Deathcap) | Illaoi★ (Bramble Vest, Gargoyle Stoneplate, Warmog's Armor) | Nami (Giant Slayer, Spear of Shojin, Void Staff) | Rhaast★ (Ionic Spark, Sunfire Cape, Warmog's Armor) | Meepsie | Mordekaiser | Pyke | Lissandra"
B,Timebreaker Ezreal,5,Medium,4.68,0.42,17.6%,45.0%,Ezreal | Cho'Gath | Riven | Pantheon | Tahm Kench | Kai'Sa | Maokai | Milio,"Ezreal★ (Deathblade, Infinity Edge, Spear of Shojin) | Cho'Gath★ (Crownguard, Protector's Vow, Warmog's Armor) | Riven (Bloodthirster, Edge of Night, Sterak's Gage) | Pantheon★ (Protector's Vow, Sunfire Cape, Evenshroud) | Tahm Kench | Kai'Sa | Maokai | Milio"
B,Bastion Rammus,,Hard,4.68,0.12,12.1%,46.2%,Rammus | Vex | Bard | Blitzcrank | Shen | Karma | Rhaast | Meepsie | Mordekaiser,"Rammus (Bramble Vest, Protector's Vow, Sunfire Cape) | Vex (Guinsoo's Rageblade, Jeweled Gauntlet, Striker's Flail) | Bard (Morellonomicon, Spear of Shojin, Void Staff) | Blitzcrank (Jeweled Gauntlet, Rabadon's Deathcap, Hand Of Justice) | Shen | Karma | Rhaast | Meepsie | Mordekaiser"
B,Rogue Riven,,Easy,4.71,0.02,3.5%,48.2%,Riven | Kai'Sa | Bel'Veth | Gwen | Briar | Cho'Gath | Rek'Sai | Talon,"Riven (Brawler Emblem, Bloodthirster, Titan's Resolve) | Kai'Sa★ (Infinity Edge, Last Whisper, Spear of Shojin) | Bel'Veth★ | Gwen | Briar★ | Cho'Gath | Rek'Sai★ | Talon★"
B,Timebreaker Pyke,6,Medium,4.73,0.03,2.4%,45.5%,Pyke | Gwen | Pantheon | Milio | Corki | Riven | Gragas | Meepsie,"Pyke★ (Rogue Emblem, Target-Lock Optics, Infinity Edge) | Gwen★ (Jeweled Gauntlet, Striker's Flail, Hand Of Justice) | Pantheon★ (Protector's Vow, Gargoyle Stoneplate, Spirit Visage) | Milio★ (Jeweled Gauntlet, Spear of Shojin, Void Staff) | Corki | Riven | Gragas★ | Meepsie★"
B,Vanguard LeBlanc,,Medium,4.75,0.29,8.1%,45.4%,LeBlanc | Nunu & Willump | Karma | Illaoi | Meepsie | Mordekaiser | Zoe | Leona,"LeBlanc (Archangel's Staff, Guinsoo's Rageblade, Giant Slayer) | Nunu & Willump (Ionic Spark, Sunfire Cape, Warmog's Armor) | Karma (Rabadon's Deathcap, Spear of Shojin, Void Staff) | Illaoi (Ionic Spark, Sunfire Cape, Warmog's Armor) | Meepsie | Mordekaiser | Zoe | Leona"
C,Mecha Urgot,7,Medium,4.78,0.47,10.3%,45.5%,Urgot | Aurora | Maokai | The Mighty Mech | Rhaast | Akali,"Urgot★ (Infinity Edge, Giant Slayer, Quicksilver) | Aurora★ (Jeweled Gauntlet, Rabadon's Deathcap, Spear of Shojin) | Maokai★ (Protector's Vow, Evenshroud, Warmog's Armor) | The Mighty Mech (Gargoyle Stoneplate, Spirit Visage, Sterak's Gage) | Rhaast★ | Akali"
C,Voyager Nami,,Medium,4.86,0.11,6.4%,41.5%,Nami | Karma | Nunu & Willump | The Mighty Mech | Illaoi | Rhaast | Meepsie | Lissandra,"Nami (Giant Slayer, Spear of Shojin, Void Staff) | Karma (Hextech Gunblade, Spear of Shojin, Void Staff) | Nunu & Willump (Bramble Vest, Dragon's Claw, Protector's Vow) | The Mighty Mech (Gargoyle Stoneplate, Gargoyle Stoneplate, Warmog's Armor) | Illaoi | Rhaast | Meepsie | Lissandra"
C,Voyager Pyke,6,Easy,4.88,0.02,4.8%,45.7%,Pyke | Gragas | Master Yi | Sona | Karma | Tahm Kench | Meepsie | Lissandra,"Pyke★ (Edge of Night, Infinity Edge, Hand Of Justice) | Gragas★ (Ionic Spark, Sunfire Cape, Evenshroud) | Master Yi (Edge of Night, Giant Slayer, Hand Of Justice) | Sona | Karma | Tahm Kench | Meepsie★ | Lissandra"
C,Rogue Kai'Sa,7,Easy,4.91,0.15,7.9%,41.3%,Kai'Sa | Fizz | Ornn | Rhaast | Karma | Rammus | Meepsie,"Kai'Sa★ (Deathblade, Infinity Edge, Giant Slayer) | Fizz★ (Jeweled Gauntlet, Nashor's Tooth, Hand Of Justice) | Ornn★ (Bramble Vest, Gargoyle Stoneplate, Warmog's Armor) | Rhaast★ (Gargoyle Stoneplate, Sunfire Cape, Evenshroud) | Karma | Rammus | Meepsie"
C,Vanguard Zoe,6,Medium,4.91,0.07,10.5%,40.8%,Zoe | Leona | LeBlanc | Mordekaiser | Karma | Nunu & Willump | Illaoi | Meepsie,"Zoe★ (Jeweled Gauntlet, Red Buff, Void Staff) | Leona★ (Gargoyle Stoneplate, Gargoyle Stoneplate, Gargoyle Stoneplate) | LeBlanc (Archangel's Staff, Guinsoo's Rageblade, Giant Slayer) | Mordekaiser★ (Crownguard, Gargoyle Stoneplate, Warmog's Armor) | Karma | Nunu & Willump | Illaoi | Meepsie"
C,Meeple Rammus,,Easy,4.95,0.09,13.9%,36.4%,Rammus | Veigar | Corki | Bard | Nami | Fizz | Meepsie | Poppy,"Rammus (Bramble Vest, Protector's Vow, Gargoyle Stoneplate) | Veigar★ (Archangel's Staff, Blue Buff, Jeweled Gauntlet) | Corki (Infinity Edge, Striker's Flail, Spear of Shojin) | Bard (Morellonomicon, Spear of Shojin, Void Staff) | Nami | Fizz | Meepsie | Poppy★"
C,Voyager The Mighty Mech,,Medium,4.95,0.02,11.3%,38.7%,The Mighty Mech | Vex | Blitzcrank | Bard | Shen | Karma | Rammus | Meepsie | Mordekaiser,"The Mighty Mech (Iceblast Armor, Gargoyle Stoneplate, Sterak's Gage) | Vex (Archangel's Staff, Guinsoo's Rageblade, Striker's Flail) | Blitzcrank (Needlessly Large Rod) | Bard | Shen | Karma | Rammus | Meepsie | Mordekaiser"
C,Mecha The Mighty Mech,,Easy,4.96,0.04,11.2%,42.0%,The Mighty Mech | Aurelion Sol | Master Yi | Tahm Kench | Urgot | Viktor,"The Mighty Mech (Lioness's Lament, Gargoyle Stoneplate, Sterak's Gage) | Aurelion Sol (Jeweled Gauntlet, Striker's Flail, Rabadon's Deathcap) | Master Yi (Edge of Night, Sterak's Gage, Hand Of Justice) | Tahm Kench (Gargoyle Stoneplate, Sunfire Cape, Warmog's Armor) | Urgot | Viktor"
D,Space Groove Samira,7,Easy,5.01,0.09,9.7%,40.9%,Samira | Samira | Ornn | Ornn | Xayah | Nunu & Willump | Blitzcrank | Jax,"Samira★ (Deathblade, Infinity Edge, Spear of Shojin) | Samira | Ornn★ (Dragon's Claw, Gargoyle Stoneplate, Steadfast Heart) | Ornn | Xayah (Guinsoo's Rageblade, Last Whisper, Red Buff) | Nunu & Willump (Adaptive Helm, Protector's Vow, Protector's Vow) | Blitzcrank | Jax"
D,Replicator Lulu,7,Medium,5.11,0.05,8.6%,38.8%,Lulu | Miss Fortune | Ornn | Nunu & Willump | Illaoi | Rhaast | Jax,"Lulu★ (Jeweled Gauntlet, Nashor's Tooth, Nashor's Tooth) | Miss Fortune★ (Stargazer Emblem, Giant Slayer, Spear of Shojin) | Ornn★ (Stargazer Emblem, Gargoyle Stoneplate, Warmog's Armor) | Nunu & Willump (Adaptive Helm, Crownguard, Protector's Vow) | Illaoi★ | Rhaast★ | Jax"
D,Bastion Corki,,Easy,5.13,0.04,5.9%,40.0%,Corki | Rammus | Ornn | Shen | Jax | Aatrox | Caitlyn | Poppy,"Corki (Deathblade, Striker's Flail, Spear of Shojin) | Rammus (Gargoyle Stoneplate, Steadfast Heart, Spirit Visage) | Ornn (Gargoyle Stoneplate, Spirit Visage, Warmog's Armor) | Shen (Hand Of Justice) | Jax | Aatrox | Caitlyn | Poppy"
D,Brawler Miss Fortune,7,Easy,5.14,0.01,9.7%,43.1%,Miss Fortune | Maokai | Riven | Rhaast | Shen | Gwen | Pantheon | Aatrox,"Miss Fortune★ (Deathblade, Deathblade, Spear of Shojin) | Maokai★ (Sunfire Cape, Spirit Visage, Warmog's Armor) | Riven (Bloodthirster, Guinsoo's Rageblade, Titan's Resolve) | Rhaast★ (Gargoyle Stoneplate, Steadfast Heart, Spirit Visage) | Shen | Gwen | Pantheon | Aatrox"
D,Arbiter Illaoi,7,Easy,5.27,0.08,12.0%,36.2%,Illaoi | Diana | Aurora | Jinx | LeBlanc | Meepsie | Leona,"Illaoi★ (Bramble Vest, Gargoyle Stoneplate, Spirit Visage) | Diana★ (Cyclonic Slicers, Bloodthirster, Titan's Resolve) | Aurora★ (Searing Shortbow, Jeweled Gauntlet, Spear of Shojin) | Jinx★ (Battle Bunny Crossbow, Guinsoo's Rageblade, Infinity Edge) | LeBlanc | Meepsie | Leona"
D,Conduit Miss Fortune Viktor,7,Easy,5.42,0.02,3.8%,32.4%,Miss Fortune | Viktor | Ornn | Maokai | Rhaast | Gragas | Aatrox,"Miss Fortune★ (Deathblade, Infinity Edge, Giant Slayer) | Viktor★ (Archangel's Staff, Hextech Gunblade, Jeweled Gauntlet) | Ornn★ (Bramble Vest, Spirit Visage, Warmog's Armor) | Maokai★ (Dragon's Claw, Gargoyle Stoneplate, Spirit Visage) | Rhaast★ | Gragas | Aatrox"
D,Rogue Kai'Sa Fizz,7,Easy,5.56,0.02,5.2%,27.8%,Kai'Sa | Fizz | Ornn | Maokai | Rhaast | Aatrox | Cho'Gath,"Kai'Sa★ (Deathblade, Infinity Edge, Giant Slayer) | Fizz★ (Bloodthirster, Jeweled Gauntlet, Giant Slayer) | Ornn★ (Bramble Vest, Gargoyle Stoneplate, Warmog's Armor) | Maokai★ (Gargoyle Stoneplate, Spirit Visage, Warmog's Armor) | Rhaast★ | Aatrox | Cho'Gath"
D,Challenger Diana,7,Easy,5.58,0.04,3.0%,29.2%,Diana | Miss Fortune | Illaoi | Leona | Nunu & Willump | Mordekaiser | Zoe,"Diana★ (Vanguard Emblem, Bloodthirster, Titan's Resolve) | Miss Fortune★ (Deathblade, Guinsoo's Rageblade, Giant Slayer) | Illaoi★ (Gargoyle Stoneplate, Sunfire Cape, Spirit Visage) | Leona (Bramble Vest, Gargoyle Stoneplate, Spirit Visage) | Nunu & Willump | Mordekaiser | Zoe"
D,Psionic Viktor,7,Easy,5.70,0.01,0.0%,25.0%,Viktor | Master Yi | Gragas | Tahm Kench | Maokai | Urgot | Akali | Pyke,"Viktor★ (Drone Uplink, Jeweled Gauntlet, Rabadon's Deathcap) | Master Yi (Bloodthirster, Edge of Night, Titan's Resolve) | Gragas★ (Dragon's Claw, Gargoyle Stoneplate, Warmog's Armor) | Tahm Kench (Gargoyle Stoneplate, Spirit Visage, Warmog's Armor) | Maokai | Urgot | Akali | Pyke"
