Tier,Name,Level,Difficulty,Avg Place,Pick Rate,Win Rate,Top 4 Rate,Units,UnitDetails
B,Sniper Xayah Tahm Kench,,Medium,4.55,0.02,18.9%,46.6%,Xayah | Tahm Kench | Nunu & Willump | Jhin | Riven | Mordekaiser | Pantheon | Ezreal | Talon,"Xayah (Battle Bunny Crossbow, Guinsoo's Rageblade, Infinity Edge) | Tahm Kench (Protector's Vow, Spirit Visage, Warmog's Armor) | Nunu & Willump (Adaptive Helm, Protector's Vow, Evenshroud) | Jhin (Blue Buff, Infinity Edge, Giant Slayer) | Riven | Mordekaiser | Pantheon | Ezreal | Talon"
B,Meeple Veigar,5,Medium,4.57,0.12,12.5%,47.6%,Veigar | Rammus | Poppy | Lissandra | Corki | Illaoi | Meepsie | Mordekaiser,"Veigar★ (Jeweled Gauntlet, Nashor's Tooth, Nashor's Tooth) | Rammus (Crownguard, Gargoyle Stoneplate, Warmog's Armor) | Poppy★ (Protector's Vow, Ionic Spark, Sunfire Cape) | Lissandra★ (Jeweled Gauntlet, Striker's Flail, Spear of Shojin) | Corki | Illaoi | Meepsie | Mordekaiser"
B,Mecha Aurelion Sol,,Medium,4.57,0.16,21.6%,48.6%,The Mighty Mech | Aurelion Sol | Karma | Urgot | Fiora | Tahm Kench,"The Mighty Mech (Iceblast Armor, Gargoyle Stoneplate, Sterak's Gage) | Aurelion Sol (The Annihilator, Jeweled Gauntlet, Rabadon's Deathcap) | Karma (Red Buff, Spear of Shojin, Void Staff) | Urgot (Infinity Edge, Last Whisper, Hand Of Justice) | Fiora | Tahm Kench"
B,Brawler Master Yi,,Medium,4.58,0.08,13.6%,48.4%,Master Yi | Tahm Kench | Fiora | Sona | Maokai | Urgot | Viktor | Akali | Gragas,"Master Yi (Edge of Night, Quicksilver, Kraken's Fury) | Tahm Kench (Bramble Vest, Spirit Visage, Warmog's Armor) | Fiora (Deathblade, Edge of Night, Giant Slayer) | Sona | Maokai | Urgot | Viktor | Akali | Gragas"
B,Stargazer - The Mountain Lulu,7,Medium,4.60,0.45,14.4%,46.9%,Lulu | Milio | Maokai | Jax | Pantheon | Aatrox | Twisted Fate,"Lulu★ (Jeweled Gauntlet, Nashor's Tooth, Nashor's Tooth) | Milio★ (Stargazer Emblem, Morellonomicon, Spear of Shojin) | Maokai★ (Stargazer Emblem, Spirit Visage, Warmog's Armor) | Jax★ (Crownguard, Gargoyle Stoneplate, Gargoyle Stoneplate) | Pantheon★ | Aatrox | Twisted Fate"
B,Space Groove Vex,,Hard,4.61,0.32,15.9%,47.9%,Vex | Nunu & Willump | Graves | Blitzcrank | Fiora | Morgana | Shen | Akali | Aatrox,"Vex (Guinsoo's Rageblade, Giant Slayer, Red Buff) | Nunu & Willump (Bramble Vest, Protector's Vow, Warmog's Armor) | Graves (Battle Bunny Crossbow, Guinsoo's Rageblade, Infinity Edge) | Blitzcrank (Crownguard) | Fiora | Morgana | Shen | Akali | Aatrox"
B,Stargazer - The Mountain Xayah,,Medium,4.63,0.06,16.4%,46.8%,Xayah | Nunu & Willump | Riven | Jhin | Shen | Lulu | Jax | Mordekaiser | Talon,"Xayah (Guinsoo's Rageblade, Red Buff, Kraken's Fury) | Nunu & Willump (Bramble Vest, Protector's Vow, Spirit Visage) | Riven (Stargazer Emblem, Bloodthirster, Sterak's Gage) | Jhin (Stargazer Emblem, Infinity Edge, Striker's Flail) | Shen | Lulu | Jax | Mordekaiser | Talon"
B,N.O.V.A. Kindred,,Easy,4.64,0.03,17.5%,46.9%,Tahm Kench | Graves | Maokai | Fiora | Morgana | Shen | Vex | Akali | Aatrox,"Tahm Kench (Bramble Vest, Gargoyle Stoneplate, Spirit Visage) | Graves (Battle Bunny Crossbow, Guinsoo's Rageblade, Infinity Edge) | Maokai (Protector's Vow, Gargoyle Stoneplate, Warmog's Armor) | Fiora | Morgana | Shen | Vex | Akali | Aatrox"
B,Space Groove Nami,,Medium,4.68,0.10,12.7%,46.1%,Nami | Riven | Tahm Kench | Blitzcrank | Nunu & Willump | Ornn | Gwen | Pantheon,"Nami (Jeweled Gauntlet, Nashor's Tooth, Nashor's Tooth) | Riven (Space Groove Emblem, Bloodthirster, Rabadon's Deathcap) | Tahm Kench (Steadfast Heart, Sunfire Cape, Spirit Visage) | Blitzcrank (Jeweled Gauntlet, Striker's Flail, Hand Of Justice) | Nunu & Willump | Ornn | Gwen | Pantheon"
B,Vanguard Zoe,6,Medium,4.69,0.05,10.9%,46.7%,Zoe | Leona | LeBlanc | Mordekaiser | Karma | Nunu & Willump | Illaoi | Meepsie,"Zoe★ (Archangel's Staff, Jeweled Gauntlet, Striker's Flail) | Leona★ (Gargoyle Stoneplate, Gargoyle Stoneplate, Gargoyle Stoneplate) | LeBlanc (Guinsoo's Rageblade, Jeweled Gauntlet, Rabadon's Deathcap) | Mordekaiser★ (Gargoyle Stoneplate, Gargoyle Stoneplate, Warmog's Armor) | Karma | Nunu & Willump | Illaoi | Meepsie"
B,Voyager Pyke,6,Easy,4.70,0.02,8.5%,46.6%,Pyke | Gragas | Master Yi | Viktor | Karma | Tahm Kench | Meepsie | Lissandra,"Pyke★ (Deathblade, Edge of Night, Infinity Edge) | Gragas★ (Spirit Visage, Evenshroud, Warmog's Armor) | Master Yi (Edge of Night, Giant Slayer, Kraken's Fury) | Viktor★ (Void Staff) | Karma | Tahm Kench | Meepsie★ | Lissandra"
B,Sniper Xayah,,Medium,4.73,0.28,14.8%,44.4%,Xayah | Nunu & Willump | Rammus | Jhin | Bard | Rhaast | Gnar | Jax | Mordekaiser,"Xayah (Battle Bunny Crossbow, Guinsoo's Rageblade, Infinity Edge) | Nunu & Willump (Bramble Vest, Protector's Vow, Protector's Vow) | Rammus (Bramble Vest, Sunfire Cape, Evenshroud) | Jhin (Deathblade, Infinity Edge, Last Whisper) | Bard | Rhaast | Gnar | Jax | Mordekaiser"
B,Voyager Viktor,7,Easy,4.75,0.05,7.4%,44.7%,Viktor | Illaoi | Nami | Rhaast | Meepsie | Mordekaiser | Pyke | Lissandra,"Viktor★ (Jeweled Gauntlet, Giant Slayer, Rabadon's Deathcap) | Illaoi★ (Crownguard, Protector's Vow, Warmog's Armor) | Nami (Hextech Gunblade, Spear of Shojin, Void Staff) | Rhaast★ (Gargoyle Stoneplate, Steadfast Heart, Spirit Visage) | Meepsie | Mordekaiser | Pyke★ | Lissandra"
C,Bastion Rammus,,Hard,4.79,0.07,12.6%,44.0%,Rammus | Vex | Bard | Blitzcrank | Shen | Karma | Rhaast | Meepsie | Mordekaiser,"Rammus (Crownguard, Protector's Vow, Gargoyle Stoneplate) | Vex (Guinsoo's Rageblade, Hextech Gunblade, Giant Slayer) | Bard (Jeweled Gauntlet, Giant Slayer, Void Staff) | Blitzcrank (Jeweled Gauntlet, Rabadon's Deathcap, Hand Of Justice) | Shen | Karma | Rhaast | Meepsie | Mordekaiser"
C,Vanguard LeBlanc,,Medium,4.84,0.20,8.7%,42.6%,LeBlanc | Nunu & Willump | Karma | Illaoi | Meepsie | Mordekaiser | Zoe | Leona,"LeBlanc (Guinsoo's Rageblade, Giant Slayer, Rabadon's Deathcap) | Nunu & Willump (Protector's Vow, Steadfast Heart, Warmog's Armor) | Karma (Blue Buff, Jeweled Gauntlet, Void Staff) | Illaoi (Bramble Vest, Gargoyle Stoneplate, Warmog's Armor) | Meepsie | Mordekaiser | Zoe | Leona"
C,Timebreaker Pantheon Milio,6,Medium,4.88,0.02,4.5%,40.8%,Pyke | Gwen | Milio | Pantheon | Corki | Riven | Gragas | Meepsie,"Pyke★ (Target-Lock Optics, Infinity Edge, Hand Of Justice) | Gwen★ (Timebreaker Emblem, Jeweled Gauntlet, Hand Of Justice) | Milio★ (Nashor's Tooth, Striker's Flail, Rabadon's Deathcap) | Pantheon★ (Protector's Vow, Gargoyle Stoneplate, Spirit Visage) | Corki | Riven | Gragas★ | Meepsie★"
C,Mecha Urgot,7,Medium,4.94,0.18,10.3%,42.5%,Urgot | Aurora | Maokai | Rhaast | The Mighty Mech | Akali,"Urgot★ (Battle Bunny Crossbow, Infinity Edge, Quicksilver) | Aurora★ (Jeweled Gauntlet, Striker's Flail, Spear of Shojin) | Maokai★ (Steadfast Heart, Evenshroud, Warmog's Armor) | Rhaast★ (Gargoyle Stoneplate, Spirit Visage, Warmog's Armor) | The Mighty Mech | Akali"
C,Meeple Rammus,,Easy,4.94,0.04,14.8%,39.6%,Rammus | Veigar | Corki | Nami | Fizz | Gnar | Meepsie | Poppy,"Rammus (Anomaly, Crownguard, Gargoyle Stoneplate) | Veigar★ (Blue Buff, Jeweled Gauntlet, Giant Slayer) | Corki (Deathblade, Infinity Edge, Spear of Shojin) | Nami | Fizz | Gnar | Meepsie | Poppy★"
D,Voyager Nami,,Medium,5.01,0.07,7.2%,40.0%,Nami | Nunu & Willump | Karma | The Mighty Mech | Illaoi | Rhaast | Meepsie | Lissandra,"Nami (Giant Slayer, Morellonomicon, Void Staff) | Nunu & Willump (Crownguard, Protector's Vow, Protector's Vow) | Karma (Shepherd Emblem, Jeweled Gauntlet, Nashor's Tooth) | The Mighty Mech (Gargoyle Stoneplate, Gargoyle Stoneplate, Warmog's Armor) | Illaoi | Rhaast | Meepsie | Lissandra"
D,Mecha The Mighty Mech,,Easy,5.01,0.02,15.4%,39.2%,The Mighty Mech | Aurelion Sol | Master Yi | Urgot | Tahm Kench | Viktor,"The Mighty Mech (Lioness's Lament, Gargoyle Stoneplate, Sterak's Gage) | Aurelion Sol (Searing Shortbow, Jeweled Gauntlet, Rabadon's Deathcap) | Master Yi (Bloodthirster, Edge of Night, Giant Slayer) | Urgot (Infinity Edge, Giant Slayer, Quicksilver) | Tahm Kench | Viktor"
D,Bastion Corki,,Easy,5.09,0.03,6.7%,38.7%,Corki | Rammus | Shen | The Mighty Mech | Karma | Aatrox | Caitlyn | Poppy,"Corki (Hextech Gunblade, Giant Slayer, Striker's Flail) | Rammus (Bramble Vest, Protector's Vow, Gargoyle Stoneplate) | Shen (Bloodthirster, Guinsoo's Rageblade, Titan's Resolve) | The Mighty Mech | Karma | Aatrox | Caitlyn | Poppy"
D,Timebreaker Ezreal,5,Easy,5.12,0.24,13.5%,37.4%,Ezreal | Cho'Gath | Riven | Pantheon | Tahm Kench | Kai'Sa | Maokai | Milio,"Ezreal★ (Deathblade, Infinity Edge, Spear of Shojin) | Cho'Gath★ (Bramble Vest, Gargoyle Stoneplate, Spirit Visage) | Riven (Bloodthirster, Edge of Night, Sterak's Gage) | Pantheon★ (Protector's Vow, Sunfire Cape, Evenshroud) | Tahm Kench | Kai'Sa | Maokai | Milio"
D,Replicator Lulu,7,Medium,5.16,0.05,10.9%,37.9%,Lulu | Miss Fortune | Ornn | Illaoi | Nunu & Willump | Rhaast | Jax,"Lulu★ (Jeweled Gauntlet, Nashor's Tooth, Nashor's Tooth) | Miss Fortune★ (Stargazer Emblem, Infinity Edge, Spear of Shojin) | Ornn★ (Stargazer Emblem, Sunfire Cape, Warmog's Armor) | Illaoi★ (Stargazer Emblem, Gargoyle Stoneplate, Spirit Visage) | Nunu & Willump | Rhaast★ | Jax"
D,Space Groove Samira,7,Easy,5.16,0.04,9.8%,36.4%,Samira | Samira | Ornn | Ornn | Xayah | Nunu & Willump | Jax,"Samira★ (Deathblade, Giant Slayer, Spear of Shojin) | Samira | Ornn★ (Bramble Vest, Gargoyle Stoneplate, Warmog's Armor) | Ornn | Xayah (Guinsoo's Rageblade, Last Whisper, Striker's Flail) | Nunu & Willump (Adaptive Helm, Protector's Vow, Protector's Vow) | Jax"
D,Dark Star Riven,,Easy,5.21,0.02,7.3%,36.4%,Kai'Sa | Riven | The Mighty Mech | Karma | Mordekaiser | Pantheon | Cho'Gath | Lissandra,"Kai'Sa (Infinity Edge, Striker's Flail, Spear of Shojin) | Riven (Dark Star Emblem, Sterak's Gage, Hand Of Justice) | The Mighty Mech (Gargoyle Stoneplate, Sunfire Cape, Evenshroud) | Karma | Mordekaiser | Pantheon | Cho'Gath | Lissandra"
D,Arbiter Illaoi,7,Easy,5.31,0.05,13.3%,35.1%,Illaoi | Diana | Aurora | Jinx | LeBlanc | Meepsie | Leona,"Illaoi★ (Iceblast Armor, Gargoyle Stoneplate, Warmog's Armor) | Diana★ (Bloodthirster, Ionic Spark, Titan's Resolve) | Aurora★ (Searing Shortbow, Jeweled Gauntlet, Nashor's Tooth) | Jinx★ (Battle Bunny Crossbow, Guinsoo's Rageblade, Infinity Edge) | LeBlanc | Meepsie | Leona"
D,Voyager The Mighty Mech,,Medium,5.39,0.01,6.7%,35.0%,The Mighty Mech | Vex | Bard | Blitzcrank | Shen | Karma | Rammus | Meepsie | Mordekaiser,"The Mighty Mech (Bramble Vest, Gargoyle Stoneplate, Warmog's Armor) | Vex (Guinsoo's Rageblade, Giant Slayer, Rabadon's Deathcap) | Bard | Blitzcrank | Shen | Karma | Rammus | Meepsie | Mordekaiser"
D,Rogue Kai'Sa,7,Easy,5.49,0.02,4.5%,29.1%,Kai'Sa | Fizz | Ornn | Karma | Rammus | Rhaast | Meepsie,"Kai'Sa★ (Deathblade, Deathblade, Infinity Edge) | Fizz★ (Hextech Gunblade, Jeweled Gauntlet, Nashor's Tooth) | Ornn★ (Bramble Vest, Gargoyle Stoneplate, Warmog's Armor) | Karma (Rogue Emblem, Void Staff) | Rammus | Rhaast★ | Meepsie"
D,Challenger Diana,7,Easy,5.66,0.02,3.1%,27.8%,Diana | Miss Fortune | Illaoi | Leona | Nunu & Willump | Mordekaiser | Zoe,"Diana★ (Bloodthirster, Guinsoo's Rageblade, Titan's Resolve) | Miss Fortune★ (Infinity Edge, Giant Slayer, Striker's Flail) | Illaoi★ (Sunfire Cape, Evenshroud, Warmog's Armor) | Leona (Gargoyle Stoneplate, Spirit Visage, Warmog's Armor) | Nunu & Willump | Mordekaiser | Zoe"
