Tier,Name,Level,Difficulty,Avg Place,Pick Rate,Win Rate,Top 4 Rate,Units,UnitDetails
A,Dark Star Cho'Gath,5,Easy,4.49,0.20,15.3%,49.0%,Cho'Gath | Lissandra | Kai'Sa | Karma | Jhin | The Mighty Mech | Mordekaiser | Pantheon,"Cho'Gath★ (Protector's Vow, Spirit Visage, Warmog's Armor) | Lissandra★ (Jeweled Gauntlet, Nashor's Tooth, Nashor's Tooth) | Kai'Sa (Blue Buff, Infinity Edge, Striker's Flail) | Karma (Morellonomicon, Spear of Shojin, Void Staff) | Jhin | The Mighty Mech | Mordekaiser | Pantheon"
B,Vanguard Vex,,Hard,4.53,0.74,18.6%,48.7%,Vex | Nunu & Willump | Graves | Blitzcrank | Fiora | Shen | Rhaast | Akali | Aatrox,"Vex (Guinsoo's Rageblade, Rabadon's Deathcap, Red Buff) | Nunu & Willump (Adaptive Helm, Protector's Vow, Protector's Vow) | Graves (Battle Bunny Crossbow, Guinsoo's Rageblade, Infinity Edge) | Blitzcrank (Crownguard) | Fiora | Shen | Rhaast | Akali | Aatrox"
B,Voyager Viktor,7,Easy,4.54,0.02,7.7%,48.7%,Viktor | Illaoi | Pyke | Nami | Rhaast | Meepsie | Mordekaiser | Lissandra,"Viktor★ (Drone Uplink, Archangel's Staff, Rabadon's Deathcap) | Illaoi★ (Bramble Vest, Dragon's Claw, Gargoyle Stoneplate) | Pyke★ (Edge of Night, Infinity Edge, Hand Of Justice) | Nami (Nashor's Tooth, Spear of Shojin, Void Staff) | Rhaast★ | Meepsie | Mordekaiser | Lissandra"
B,Vanguard Aurelion Sol,,Medium,4.59,0.32,10.7%,48.0%,Aurelion Sol | Nunu & Willump | Karma | Blitzcrank | Bard | Sona | Illaoi | Meepsie | Mordekaiser,"Aurelion Sol (Jeweled Gauntlet, Giant Slayer, Rabadon's Deathcap) | Nunu & Willump (Adaptive Helm, Protector's Vow, Protector's Vow) | Karma (Jeweled Gauntlet, Spear of Shojin, Void Staff) | Blitzcrank (Adaptive Helm) | Bard | Sona | Illaoi | Meepsie | Mordekaiser"
B,Dark Star Xayah,,Medium,4.62,0.05,13.9%,47.0%,Xayah | Nunu & Willump | Jhin | Tahm Kench | The Mighty Mech | Karma | Kai'Sa | Mordekaiser | Cho'Gath,"Xayah (Battle Bunny Crossbow, Guinsoo's Rageblade, Infinity Edge) | Nunu & Willump (Adaptive Helm, Protector's Vow, Protector's Vow) | Jhin (Stargazer Emblem, Infinity Edge, Giant Slayer) | Tahm Kench (Gargoyle Stoneplate, Spirit Visage, Warmog's Armor) | The Mighty Mech | Karma | Kai'Sa | Mordekaiser | Cho'Gath"
B,Voyager Pyke Gwen,6,Medium,4.63,0.01,5.0%,51.5%,Pyke | Gwen | Gragas | Pantheon | Riven | Rhaast | Meepsie | Milio,"Pyke★ (Target-Lock Optics, Edge of Night, Infinity Edge) | Gwen★ (Guinsoo's Rageblade, Hextech Gunblade, Jeweled Gauntlet) | Gragas★ (Crownguard, Protector's Vow, Gargoyle Stoneplate) | Pantheon★ (Bramble Vest, Gargoyle Stoneplate, Warmog's Armor) | Riven | Rhaast | Meepsie★ | Milio★"
B,Dark Star Aurelion Sol,,Medium,4.65,0.20,8.7%,48.0%,Aurelion Sol | The Mighty Mech | Karma | Morgana | Blitzcrank | Rhaast | Mordekaiser,"Aurelion Sol (The Annihilator, Jeweled Gauntlet, Rabadon's Deathcap) | The Mighty Mech (Bramble Vest, Gargoyle Stoneplate, Warmog's Armor) | Karma (Rabadon's Deathcap, Spear of Shojin, Void Staff) | Morgana (Adaptive Helm) | Blitzcrank | Rhaast | Mordekaiser"
B,Vanguard Leona Teemo,5,Medium,4.65,0.03,8.5%,47.0%,Leona | Teemo | Zoe | Nasus | Nami | Illaoi | Mordekaiser | Lissandra,"Leona★ (Gargoyle Stoneplate, Gargoyle Stoneplate, Warmog's Armor) | Teemo★ (Guinsoo's Rageblade, Hextech Gunblade, Giant Slayer) | Zoe★ (Jeweled Gauntlet, Morellonomicon, Void Staff) | Nasus★ (Gargoyle Stoneplate, Spirit Visage, Warmog's Armor) | Nami | Illaoi | Mordekaiser | Lissandra★"
B,N.O.V.A. Tahm Kench,,Easy,4.67,0.14,18.0%,45.5%,Tahm Kench | Vex | Graves | Fiora | Shen | Morgana | Maokai | Akali | Aatrox,"Tahm Kench (Sunfire Cape, Spirit Visage, Warmog's Armor) | Vex (Guinsoo's Rageblade, Rabadon's Deathcap, Red Buff) | Graves (Deathblade, Giant Slayer, Striker's Flail) | Fiora (Giant Slayer, Sterak's Gage, Hand Of Justice) | Shen | Morgana | Maokai | Akali | Aatrox"
B,Stargazer - The Mountain Xayah,,Medium,4.67,0.03,13.3%,46.4%,Xayah | Nunu & Willump | Riven | Jhin | Lulu | Jax | Mordekaiser | Talon,"Xayah (Last Whisper, Red Buff, Kraken's Fury) | Nunu & Willump (Crownguard, Protector's Vow, Evenshroud) | Riven (Stargazer Emblem, Bloodthirster, Sterak's Gage) | Jhin (Stargazer Emblem, Infinity Edge, Giant Slayer) | Lulu | Jax | Mordekaiser | Talon"
B,Gun Goddess Miss Fortune,7,Easy,4.69,0.12,7.2%,46.1%,Miss Fortune | Ornn | Viktor | Maokai | Rhaast | Gragas | Aatrox,"Miss Fortune★ (Deathblade, Infinity Edge, Giant Slayer) | Ornn★ (Bramble Vest, Gargoyle Stoneplate, Warmog's Armor) | Viktor★ (Drone Uplink, Jeweled Gauntlet, Rabadon's Deathcap) | Maokai★ (Protector's Vow, Sunfire Cape, Spirit Visage) | Rhaast★ | Gragas | Aatrox"
C,Space Groove Nami,,Medium,4.75,0.07,11.4%,44.5%,Nami | Riven | Tahm Kench | Blitzcrank | Nunu & Willump | Ornn | Gwen | Pantheon,"Nami (Jeweled Gauntlet, Nashor's Tooth, Nashor's Tooth) | Riven (Space Groove Emblem, Bloodthirster, Sterak's Gage) | Tahm Kench (Sunfire Cape, Spirit Visage, Warmog's Armor) | Blitzcrank (Ionic Spark, Jeweled Gauntlet, Hand Of Justice) | Nunu & Willump | Ornn | Gwen | Pantheon"
C,Meeple Veigar,5,Medium,4.76,0.03,10.4%,43.2%,Veigar | Rammus | Poppy | Lissandra | Bard | Illaoi | Meepsie | Mordekaiser,"Veigar★ (Jeweled Gauntlet, Nashor's Tooth, Nashor's Tooth) | Rammus (Bramble Vest, Protector's Vow, Warmog's Armor) | Poppy★ (Crownguard, Protector's Vow, Warmog's Armor) | Lissandra★ (Adaptive Helm, Morellonomicon, Void Staff) | Bard | Illaoi | Meepsie | Mordekaiser"
C,Arbiter Diana,7,Easy,4.79,0.17,15.6%,44.2%,Diana | Illaoi | Aurora | Jinx | LeBlanc | Meepsie | Leona,"Diana★ (Cyclonic Slicers, Bloodthirster, Titan's Resolve) | Illaoi★ (Radiant Field, Gargoyle Stoneplate, Warmog's Armor) | Aurora★ (Searing Shortbow, Jeweled Gauntlet, Spear of Shojin) | Jinx★ (Battle Bunny Crossbow, Guinsoo's Rageblade, Infinity Edge) | LeBlanc | Meepsie | Leona"
C,Challenger Diana,7,Medium,4.80,0.05,7.4%,45.1%,Diana | Miss Fortune | Ornn | Kindred | Rhaast | Aatrox | Leona,"Diana★ (Bloodthirster, Guinsoo's Rageblade, Titan's Resolve) | Miss Fortune★ (Deathblade, Infinity Edge, Striker's Flail) | Ornn★ (Dragon's Claw, Gargoyle Stoneplate, Warmog's Armor) | Kindred (Guinsoo's Rageblade, Giant Slayer, Kraken's Fury) | Rhaast★ | Aatrox | Leona"
C,Mecha Urgot,7,Easy,4.82,0.03,8.8%,45.9%,Urgot | Aurora | Maokai | Rhaast | The Mighty Mech | Akali,"Urgot★ (Deathblade, Deathblade, Quicksilver) | Aurora★ (Jeweled Gauntlet, Rabadon's Deathcap, Spear of Shojin) | Maokai★ (Sunfire Cape, Evenshroud, Warmog's Armor) | Rhaast★ (Protector's Vow, Gargoyle Stoneplate, Warmog's Armor) | The Mighty Mech | Akali"
C,Vanguard LeBlanc,,Medium,4.85,0.23,7.6%,42.2%,LeBlanc | Nunu & Willump | Karma | Illaoi | Bard | Meepsie | Mordekaiser | Zoe | Leona,"LeBlanc (Guinsoo's Rageblade, Jeweled Gauntlet, Giant Slayer) | Nunu & Willump (Protector's Vow, Steadfast Heart, Warmog's Armor) | Karma (Shepherd Emblem, Morellonomicon, Void Staff) | Illaoi (Gargoyle Stoneplate, Ionic Spark, Warmog's Armor) | Bard | Meepsie | Mordekaiser | Zoe | Leona"
C,Vanguard Zoe,6,Medium,4.87,0.04,8.6%,42.0%,Zoe | Leona | LeBlanc | Mordekaiser | Karma | Nunu & Willump | Illaoi | Meepsie,"Zoe★ (Archangel's Staff, Jeweled Gauntlet, Striker's Flail) | Leona★ (Gargoyle Stoneplate, Gargoyle Stoneplate, Warmog's Armor) | LeBlanc (Archangel's Staff, Guinsoo's Rageblade, Hextech Gunblade) | Mordekaiser (Crownguard, Gargoyle Stoneplate, Warmog's Armor) | Karma | Nunu & Willump | Illaoi | Meepsie"
C,Voyager Pyke,6,Easy,4.89,0.01,4.5%,43.7%,Pyke | Gragas | Master Yi | Karma | Tahm Kench | Viktor | Meepsie | Lissandra,"Pyke★ (Marauder Emblem, Edge of Night, Infinity Edge) | Gragas★ (Dragon's Claw, Evenshroud, Warmog's Armor) | Master Yi (Bloodthirster, Edge of Night, Giant Slayer) | Karma | Tahm Kench | Viktor★ | Meepsie★ | Lissandra"
C,Challenger Diana Miss Fortune,7,Easy,4.95,0.03,7.4%,41.1%,Diana | Miss Fortune | Illaoi | Nunu & Willump | Mordekaiser | Zoe | Leona,"Diana★ (Bloodthirster, Guinsoo's Rageblade, Titan's Resolve) | Miss Fortune★ (Infinity Edge, Giant Slayer, Striker's Flail) | Illaoi★ (Crownguard, Ionic Spark, Sunfire Cape) | Nunu & Willump | Mordekaiser | Zoe | Leona"
C,Voyager Nami,,Medium,5.00,0.07,6.0%,39.7%,Nami | Karma | Nunu & Willump | The Mighty Mech | Illaoi | Rhaast | Meepsie | Lissandra,"Nami (Rabadon's Deathcap, Spear of Shojin, Void Staff) | Karma (Giant Slayer, Rabadon's Deathcap, Spear of Shojin) | Nunu & Willump (Protector's Vow, Protector's Vow, Protector's Vow) | The Mighty Mech (Bramble Vest, Gargoyle Stoneplate, Warmog's Armor) | Illaoi | Rhaast | Meepsie | Lissandra"
D,Fateweaver Jax,6,Easy,5.02,0.05,5.0%,40.7%,Jax | Twisted Fate | Caitlyn | Talon | Corki | Riven | Milio | Aatrox,"Jax★ (Crownguard, Gargoyle Stoneplate, Gargoyle Stoneplate) | Twisted Fate★ (Nashor's Tooth, Nashor's Tooth, Rabadon's Deathcap) | Caitlyn★ (Deathblade, Giant Slayer, Kraken's Fury) | Talon★ (Edge of Night, Hextech Gunblade, Spear of Shojin) | Corki | Riven | Milio | Aatrox★"
D,Timebreaker Ezreal,5,Easy,5.10,0.06,11.9%,37.6%,Ezreal | Cho'Gath | Pantheon | Riven | Tahm Kench | Kai'Sa | Maokai | Milio,"Ezreal★ (Dark Star Emblem, Deathblade, Spear of Shojin) | Cho'Gath★ (Protector's Vow, Gargoyle Stoneplate, Spirit Visage) | Pantheon★ (Protector's Vow, Sunfire Cape, Evenshroud) | Riven | Tahm Kench | Kai'Sa | Maokai | Milio★"
D,Meeple Rammus,,Easy,5.15,0.02,13.5%,35.5%,Rammus | Corki | Bard | Fizz | Gnar | Meepsie | Milio | Poppy,"Rammus (Sunfire Cape, Spirit Visage, Warmog's Armor) | Corki (Deathblade, Infinity Edge, Giant Slayer) | Bard (Jeweled Gauntlet, Giant Slayer, Void Staff) | Fizz | Gnar | Meepsie | Milio | Poppy"
D,Challenger Bel'Veth,6,Easy,5.18,0.04,4.5%,38.5%,Bel'Veth | Akali | Rek'Sai | Kindred | Maokai | Aatrox | Briar | Caitlyn,"Bel'Veth★ (Hextech Gunblade, Giant Slayer, Quicksilver) | Akali★ (Edge of Night, Striker's Flail, Hand Of Justice) | Rek'Sai★ (Protector's Vow, Evenshroud, Warmog's Armor) | Kindred | Maokai | Aatrox★ | Briar★ | Caitlyn★"
D,Primordian Briar,5,Easy,5.21,0.04,6.0%,37.0%,Briar | Bel'Veth | Rek'Sai | Kai'Sa | Kindred | Rhaast | Akali | Cho'Gath,"Briar★ (Bloodthirster, Sterak's Gage, Titan's Resolve) | Bel'Veth★ (Rogue Emblem, Quicksilver, Kraken's Fury) | Rek'Sai★ (Bramble Vest, Evenshroud, Warmog's Armor) | Kai'Sa★ (Infinity Edge, Last Whisper, Striker's Flail) | Kindred | Rhaast | Akali★ | Cho'Gath★"
D,Bastion Corki,,Easy,5.24,0.02,4.8%,38.5%,Corki | Rammus | Shen | Ornn | Jax | Aatrox | Caitlyn | Poppy,"Corki (Deathblade, Last Whisper, Striker's Flail) | Rammus (Crownguard, Protector's Vow, Gargoyle Stoneplate) | Shen (Protector's Vow) | Ornn | Jax | Aatrox | Caitlyn★ | Poppy"
D,Dark Lady Morgana,,Hard,5.35,0.08,10.0%,33.0%,Morgana | Vex | Graves | Blitzcrank | Fiora | Shen | Nunu & Willump | Akali | Aatrox,"Morgana (Bramble Vest, Sunfire Cape, Spirit Visage) | Vex (Archangel's Staff, Guinsoo's Rageblade, Red Buff) | Graves (Battle Bunny Crossbow, Guinsoo's Rageblade, Infinity Edge) | Blitzcrank (Crownguard) | Fiora | Shen | Nunu & Willump | Akali | Aatrox"
D,Space Groove Nami Nunu & Willump,,Easy,5.41,0.03,5.6%,32.2%,Nami | Nunu & Willump | Blitzcrank | Illaoi | Ornn | Lissandra | Nasus | Teemo,"Nami (Nashor's Tooth, Morellonomicon, Void Staff) | Nunu & Willump (Protector's Vow, Warmog's Armor, Warmog's Armor) | Blitzcrank (Jeweled Gauntlet, Spear of Shojin, Hand Of Justice) | Illaoi (Gargoyle Stoneplate, Sunfire Cape, Warmog's Armor) | Ornn | Lissandra | Nasus | Teemo"
D,Space Groove Samira,7,Easy,5.42,0.09,5.9%,32.2%,Samira | Samira | Ornn | Ornn | Xayah | Nunu & Willump | Blitzcrank | Jax,"Samira★ (Deathblade, Infinity Edge, Spear of Shojin) | Samira | Ornn★ (Gargoyle Stoneplate, Spirit Visage, Warmog's Armor) | Ornn | Xayah (Guinsoo's Rageblade, Last Whisper, Red Buff) | Nunu & Willump (Adaptive Helm, Protector's Vow, Sunfire Cape) | Blitzcrank | Jax"
D,Brawler Maokai,,Easy,5.78,0.01,8.2%,29.1%,Maokai | Tahm Kench | Vex | Jhin | Sona | Urgot | Gragas | Pantheon | Cho'Gath,"Maokai (Gargoyle Stoneplate, Sunfire Cape, Warmog's Armor) | Tahm Kench (Protector's Vow, Spirit Visage, Warmog's Armor) | Vex (Guinsoo's Rageblade, Jeweled Gauntlet, Morellonomicon) | Jhin | Sona | Urgot | Gragas | Pantheon | Cho'Gath★"
D,Anima Illaoi,,Easy,6.61,0.01,10.5%,16.6%,Illaoi | Fiora | Jinx | Aurora | Karma | Bel'Veth | Mordekaiser | Briar,"Illaoi (Radiant Field, Gargoyle Stoneplate, Warmog's Armor) | Fiora (Challenger Emblem, Bloodthirster, Edge of Night) | Jinx★ (Battle Bunny Crossbow, Guinsoo's Rageblade, Infinity Edge) | Aurora (Jeweled Gauntlet, Giant Slayer, Spear of Shojin) | Karma | Bel'Veth | Mordekaiser | Briar"
