Tier,Name,Level,Difficulty,Avg Place,Pick Rate,Win Rate,Top 4 Rate,Units,UnitDetails
A,Voyager Pyke,6,Easy,4.45,0.02,7.6%,53.8%,Pyke | Gragas | Master Yi | Karma | Sona | Tahm Kench | Meepsie | Lissandra,"Pyke★ (Marauder Emblem, Edge of Night, Infinity Edge) | Gragas★ (Gargoyle Stoneplate, Steadfast Heart, Warmog's Armor) | Master Yi (Bloodthirster, Giant Slayer, Quicksilver) | Karma (Rabadon's Deathcap, Spear of Shojin, Void Staff) | Sona | Tahm Kench | Meepsie★ | Lissandra"
A,Dark Star Illaoi,,Easy,4.49,0.04,9.8%,50.1%,Illaoi | Karma | Kai'Sa | Jhin | Meepsie | Mordekaiser | Pantheon | Cho'Gath | Lissandra,"Illaoi (Protector's Vow, Ionic Spark, Sunfire Cape) | Karma (Giant Slayer, Spear of Shojin, Void Staff) | Kai'Sa★ (Blue Buff, Infinity Edge, Striker's Flail) | Jhin (Deathblade, Infinity Edge, Giant Slayer) | Meepsie | Mordekaiser | Pantheon | Cho'Gath | Lissandra"
B,Dark Star Aurelion Sol,,Medium,4.51,0.12,8.1%,49.6%,Aurelion Sol | Karma | Tahm Kench | Nunu & Willump | Jhin | The Mighty Mech | Kai'Sa | Mordekaiser | Cho'Gath,"Aurelion Sol (Dark Star Emblem, Jeweled Gauntlet, Striker's Flail) | Karma (Jeweled Gauntlet, Nashor's Tooth, Void Staff) | Tahm Kench (Bramble Vest, Gargoyle Stoneplate, Warmog's Armor) | Nunu & Willump (Adaptive Helm, Protector's Vow, Protector's Vow) | Jhin | The Mighty Mech | Kai'Sa | Mordekaiser | Cho'Gath"
B,Voyager Pyke Gwen,6,Medium,4.51,0.10,4.3%,51.1%,Pyke | Gwen | Pantheon | Gragas | Nami | Riven | Rhaast | Meepsie,"Pyke★ (Edge of Night, Infinity Edge, Hand Of Justice) | Gwen★ (Hextech Gunblade, Jeweled Gauntlet, Rabadon's Deathcap) | Pantheon★ (Dragon's Claw, Gargoyle Stoneplate, Warmog's Armor) | Gragas★ (Gargoyle Stoneplate, Ionic Spark, Spirit Visage) | Nami | Riven | Rhaast | Meepsie★"
B,Challenger Miss Fortune Ornn,7,Easy,4.51,0.24,6.8%,49.9%,Miss Fortune | Ornn | Urgot | Maokai | Rhaast | Bel'Veth | Aatrox,"Miss Fortune★ (Deathblade, Guinsoo's Rageblade, Infinity Edge) | Ornn★ (Dragon's Claw, Gargoyle Stoneplate, Warmog's Armor) | Urgot★ (Bloodthirster, Giant Slayer, Sterak's Gage) | Maokai★ (Protector's Vow, Spirit Visage, Warmog's Armor) | Rhaast★ | Bel'Veth | Aatrox"
B,Stargazer - The Mountain Xayah,,Medium,4.52,0.02,14.6%,48.2%,Xayah | Riven | Nunu & Willump | Jhin | Shen | Rhaast | Jax | Mordekaiser | Talon,"Xayah (Last Whisper, Red Buff, Kraken's Fury) | Riven (Stargazer Emblem, Bloodthirster, Sterak's Gage) | Nunu & Willump (Anomaly, Protector's Vow, Gargoyle Stoneplate) | Jhin (Stargazer Emblem, Deathblade, Giant Slayer) | Shen | Rhaast | Jax | Mordekaiser | Talon"
B,N.O.V.A. Kindred,,Easy,4.57,0.05,15.7%,48.2%,Tahm Kench | Maokai | Graves | Fiora | Shen | Vex | Rhaast | Akali | Aatrox,"Tahm Kench (Adaptive Helm, Gargoyle Stoneplate, Warmog's Armor) | Maokai (Dragon's Claw, Sunfire Cape, Warmog's Armor) | Graves (Deathblade, Giant Slayer, Quicksilver) | Fiora | Shen | Vex | Rhaast | Akali | Aatrox"
B,Meeple Rammus,,Easy,4.58,0.09,11.6%,47.4%,Rammus | Gnar | Corki | The Mighty Mech | Fizz | Meepsie | Poppy | Veigar,"Rammus (Crownguard, Gargoyle Stoneplate, Gargoyle Stoneplate) | Gnar★ (Deathblade, Guinsoo's Rageblade, Infinity Edge) | Corki (Deathblade, Infinity Edge, Striker's Flail) | The Mighty Mech | Fizz | Meepsie | Poppy | Veigar★"
B,Bulwark Vex,,Hard,4.60,0.95,18.0%,47.7%,Vex | Graves | Nunu & Willump | Blitzcrank | Fiora | Shen | Rhaast | Akali | Aatrox,"Vex (Guinsoo's Rageblade, Rabadon's Deathcap, Red Buff) | Graves (Battle Bunny Crossbow, Guinsoo's Rageblade, Infinity Edge) | Nunu & Willump (Adaptive Helm, Protector's Vow, Protector's Vow) | Blitzcrank (Crownguard) | Fiora | Shen | Rhaast | Akali | Aatrox"
B,Voyager Viktor,7,Easy,4.60,0.04,6.8%,48.6%,Viktor | Illaoi | Nami | Pyke | Rhaast | Meepsie | Mordekaiser | Lissandra,"Viktor★ (Drone Uplink, Giant Slayer, Rabadon's Deathcap) | Illaoi★ (Crownguard, Dragon's Claw, Gargoyle Stoneplate) | Nami (Archangel's Staff, Spear of Shojin, Void Staff) | Pyke★ (Edge of Night, Infinity Edge, Hand Of Justice) | Rhaast★ | Meepsie | Mordekaiser | Lissandra"
B,Primordian Bel'Veth,6,Medium,4.61,0.10,6.1%,50.1%,Bel'Veth | Rek'Sai | Akali | Kindred | Maokai | Aatrox | Briar | Caitlyn,"Bel'Veth★ (Giant Slayer, Quicksilver, Kraken's Fury) | Rek'Sai★ (Crownguard, Protector's Vow, Gargoyle Stoneplate) | Akali★ (Edge of Night, Giant Slayer, Hand Of Justice) | Kindred | Maokai | Aatrox★ | Briar★ | Caitlyn★"
B,Challenger Miss Fortune,7,Easy,4.63,0.02,8.4%,49.3%,Miss Fortune | Maokai | Urgot | Kindred | Tahm Kench | Rhaast | Bel'Veth | Rek'Sai,"Miss Fortune★ (Deathblade, Deathblade, Deathblade) | Maokai★ (Dragon's Claw, Spirit Visage, Warmog's Armor) | Urgot★ (Challenger Emblem, Giant Slayer, Quicksilver) | Kindred (Last Whisper, Giant Slayer, Red Buff) | Tahm Kench | Rhaast | Bel'Veth | Rek'Sai"
B,Space Groove Samira,7,Easy,4.68,0.05,10.6%,48.5%,Samira | Samira | Ornn | Ornn | Xayah | Nunu & Willump | Jax,"Samira★ (Deathblade, Deathblade, Spear of Shojin) | Samira | Ornn★ (Dragon's Claw, Gargoyle Stoneplate, Warmog's Armor) | Ornn | Xayah (Deathblade, Last Whisper, Red Buff) | Nunu & Willump (Adaptive Helm, Adaptive Helm, Protector's Vow) | Jax"
B,Challenger Jinx,6,Medium,4.69,0.05,4.9%,47.9%,Jinx | Jax | Akali | Bel'Veth | Kindred | Diana | Aatrox,"Jinx★ (Battle Bunny Crossbow, Guinsoo's Rageblade, Infinity Edge) | Jax★ (Crownguard, Gargoyle Stoneplate, Gargoyle Stoneplate) | Akali★ (Bloodthirster, Edge of Night, Giant Slayer) | Bel'Veth★ (Giant Slayer, Quicksilver, Kraken's Fury) | Kindred | Diana | Aatrox"
B,Shepherd LeBlanc,,Easy,4.69,0.07,8.0%,45.1%,LeBlanc | Illaoi | Karma | Sona | The Mighty Mech | Meepsie | Leona | Lissandra | Teemo,"LeBlanc (Guinsoo's Rageblade, Giant Slayer, Rabadon's Deathcap) | Illaoi (Ionic Spark, Sunfire Cape, Spirit Visage) | Karma (Shepherd Emblem, Morellonomicon, Void Staff) | Sona (Jeweled Gauntlet, Spear of Shojin, Void Staff) | The Mighty Mech | Meepsie | Leona★ | Lissandra | Teemo"
B,Conduit Miss Fortune,7,Easy,4.70,0.04,5.9%,45.6%,Miss Fortune | Viktor | Ornn | Maokai | Rhaast | Gragas | Aatrox,"Miss Fortune★ (Deathblade, Infinity Edge, Giant Slayer) | Viktor★ (Jeweled Gauntlet, Giant Slayer, Rabadon's Deathcap) | Ornn★ (Dragon's Claw, Gargoyle Stoneplate, Warmog's Armor) | Maokai★ (Dragon's Claw, Sunfire Cape, Warmog's Armor) | Rhaast★ | Gragas | Aatrox"
B,Meeple Veigar,5,Medium,4.72,0.02,10.1%,42.5%,Veigar | Rammus | Poppy | Lissandra | Bard | Illaoi | Meepsie | Mordekaiser,"Veigar★ (Rabadon's Deathcap, Rabadon's Deathcap, Spear of Shojin) | Rammus (Bramble Vest, Crownguard, Gargoyle Stoneplate) | Poppy★ (Protector's Vow, Sunfire Cape, Warmog's Armor) | Lissandra★ (Jeweled Gauntlet, Morellonomicon, Void Staff) | Bard | Illaoi | Meepsie | Mordekaiser"
B,Mecha The Mighty Mech Aurelion Sol,,Medium,4.72,0.10,12.3%,46.1%,Aurelion Sol | The Mighty Mech | Karma | Nunu & Willump | Tahm Kench | Urgot | Mordekaiser,"Aurelion Sol (The Annihilator, Jeweled Gauntlet, Rabadon's Deathcap) | The Mighty Mech (Lioness's Lament, Gargoyle Stoneplate, Gargoyle Stoneplate) | Karma (Adaptive Helm, Morellonomicon, Void Staff) | Nunu & Willump | Tahm Kench | Urgot | Mordekaiser"
B,Vanguard Aurelion Sol,,Medium,4.73,0.19,8.5%,45.7%,Aurelion Sol | Nunu & Willump | Karma | Illaoi | Bard | Blitzcrank | Sona | Meepsie | Mordekaiser,"Aurelion Sol (Jeweled Gauntlet, Rabadon's Deathcap, Rabadon's Deathcap) | Nunu & Willump (Adaptive Helm, Adaptive Helm, Protector's Vow) | Karma (Adaptive Helm, Morellonomicon, Void Staff) | Illaoi (Crownguard, Gargoyle Stoneplate, Warmog's Armor) | Bard | Blitzcrank | Sona | Meepsie | Mordekaiser"
B,Arbiter Diana,7,Easy,4.73,0.13,15.0%,46.0%,Diana | Illaoi | Aurora | Jinx | LeBlanc | Meepsie | Leona,"Diana★ (Cyclonic Slicers, Bloodthirster, Titan's Resolve) | Illaoi★ (Crownguard, Gargoyle Stoneplate, Warmog's Armor) | Aurora★ (Searing Shortbow, Jeweled Gauntlet, Nashor's Tooth) | Jinx★ (Battle Bunny Crossbow, Guinsoo's Rageblade, Infinity Edge) | LeBlanc | Meepsie | Leona"
C,Sniper Xayah,,Easy,4.76,0.07,10.5%,43.9%,Xayah | Rammus | Nunu & Willump | Jhin | Bard | Rhaast | Gnar | Jax | Mordekaiser,"Xayah (Battle Bunny Crossbow, Guinsoo's Rageblade, Infinity Edge) | Rammus (Bramble Vest, Crownguard, Gargoyle Stoneplate) | Nunu & Willump (Adaptive Helm, Crownguard, Protector's Vow) | Jhin (Deathblade, Infinity Edge, Last Whisper) | Bard | Rhaast | Gnar | Jax | Mordekaiser"
C,Timebreaker Ezreal,5,Easy,4.77,0.09,14.8%,43.0%,Ezreal | Cho'Gath | Pantheon | Riven | Jhin | Tahm Kench | Maokai | Milio,"Ezreal★ (Deathblade, Infinity Edge, Spear of Shojin) | Cho'Gath★ (Anomaly, Crownguard, Gargoyle Stoneplate) | Pantheon★ (Sunfire Cape, Spirit Visage, Evenshroud) | Riven (Bloodthirster, Giant Slayer, Sterak's Gage) | Jhin | Tahm Kench | Maokai | Milio★"
C,Fateweaver Twisted Fate,5,Easy,4.81,0.06,6.6%,44.2%,Twisted Fate | Jax | Caitlyn | Talon | Corki | Riven | Milio | Aatrox,"Twisted Fate★ (Nashor's Tooth, Nashor's Tooth, Rabadon's Deathcap) | Jax★ (Crownguard, Gargoyle Stoneplate, Gargoyle Stoneplate) | Caitlyn★ (Deathblade, Guinsoo's Rageblade, Giant Slayer) | Talon★ (Edge of Night, Hextech Gunblade, Spear of Shojin) | Corki | Riven | Milio | Aatrox★"
C,Mecha Urgot,7,Medium,4.84,0.01,8.4%,46.3%,Urgot | Aurora | Maokai | Rhaast | The Mighty Mech | Akali,"Urgot★ (Deathblade, Deathblade, Quicksilver) | Aurora★ (Hextech Gunblade, Jeweled Gauntlet, Spear of Shojin) | Maokai★ (Protector's Vow, Evenshroud, Warmog's Armor) | Rhaast★ (Crownguard, Protector's Vow, Evenshroud) | The Mighty Mech | Akali"
C,Replicator Lulu,7,Easy,4.89,0.03,10.1%,40.4%,Lulu | Miss Fortune | Ornn | Nami | Maokai | Rhaast | Pantheon | Aatrox,"Lulu★ (Jeweled Gauntlet, Nashor's Tooth, Nashor's Tooth) | Miss Fortune★ (Stargazer Emblem, Infinity Edge, Spear of Shojin) | Ornn★ (Stargazer Emblem, Gargoyle Stoneplate, Warmog's Armor) | Nami (Jeweled Gauntlet, Nashor's Tooth, Striker's Flail) | Maokai★ | Rhaast | Pantheon | Aatrox"
C,Challenger Miss Fortune Diana,7,Easy,4.91,0.04,7.4%,43.5%,Miss Fortune | Ornn | Diana | Rhaast | Maokai | Urgot | Aatrox,"Miss Fortune★ (Infinity Edge, Striker's Flail, Red Buff) | Ornn★ (Bramble Vest, Steadfast Heart, Warmog's Armor) | Diana★ (Bloodthirster, Guinsoo's Rageblade, Titan's Resolve) | Rhaast★ (Protector's Vow) | Maokai | Urgot | Aatrox"
C,Bastion Corki,,Medium,4.91,0.02,6.6%,44.0%,Corki | Rammus | Caitlyn | Aatrox | Kindred | Maokai | Akali | Poppy,"Corki (Rogue Emblem, Deathblade, Last Whisper) | Rammus (Crownguard, Protector's Vow, Gargoyle Stoneplate) | Caitlyn★ (Deathblade, Guinsoo's Rageblade, Giant Slayer) | Aatrox★ (Gargoyle Stoneplate, Gargoyle Stoneplate, Gargoyle Stoneplate) | Kindred | Maokai | Akali | Poppy★"
C,Vanguard LeBlanc,,Medium,4.94,0.27,6.9%,40.6%,LeBlanc | Leona | Nunu & Willump | Karma | Bard | Illaoi | Meepsie | Mordekaiser | Zoe,"LeBlanc (Guinsoo's Rageblade, Jeweled Gauntlet, Giant Slayer) | Leona★ (Gargoyle Stoneplate, Gargoyle Stoneplate, Warmog's Armor) | Nunu & Willump (Crownguard, Protector's Vow, Protector's Vow) | Karma (Rabadon's Deathcap, Spear of Shojin, Void Staff) | Bard | Illaoi | Meepsie | Mordekaiser | Zoe"
D,Voyager Nami,,Easy,5.05,0.07,4.7%,39.0%,Nami | Karma | Nunu & Willump | The Mighty Mech | Illaoi | Rhaast | Meepsie | Lissandra,"Nami (Jeweled Gauntlet, Nashor's Tooth, Nashor's Tooth) | Karma (Morellonomicon, Spear of Shojin, Void Staff) | Nunu & Willump (Adaptive Helm, Adaptive Helm, Protector's Vow) | The Mighty Mech (Dragon's Claw, Gargoyle Stoneplate, Warmog's Armor) | Illaoi | Rhaast | Meepsie | Lissandra"
D,Brawler Maokai,,Medium,5.06,0.01,13.2%,39.7%,Maokai | Tahm Kench | Graves | Urgot | Akali | Gragas | Pantheon | Cho'Gath | Lissandra,"Maokai (Bramble Vest, Dragon's Claw, Sunfire Cape) | Tahm Kench (Bramble Vest, Gargoyle Stoneplate, Spirit Visage) | Graves (Brawler Emblem, Quicksilver, Sterak's Gage) | Urgot | Akali | Gragas | Pantheon | Cho'Gath★ | Lissandra★"
D,Vanguard Xayah,,Easy,5.09,0.04,11.4%,38.7%,Xayah | Nunu & Willump | Jhin | Blitzcrank | Shen | Morgana | Illaoi | Jax | Mordekaiser,"Xayah (Last Whisper, Red Buff, Kraken's Fury) | Nunu & Willump (Anomaly, Protector's Vow, Gargoyle Stoneplate) | Jhin (Infinity Edge, Last Whisper, Giant Slayer) | Blitzcrank (Hand Of Justice) | Shen | Morgana | Illaoi | Jax | Mordekaiser"
D,Primordian Bel'Veth Briar,6,Easy,5.10,0.03,4.8%,40.9%,Bel'Veth | Briar | Rek'Sai | Kindred | Kai'Sa | Rhaast | Akali | Cho'Gath,"Bel'Veth★ (Giant Slayer, Quicksilver, Kraken's Fury) | Briar★ (Bloodthirster, Sterak's Gage, Titan's Resolve) | Rek'Sai★ (Sunfire Cape, Evenshroud, Warmog's Armor) | Kindred | Kai'Sa★ | Rhaast | Akali★ | Cho'Gath★"
D,Challenger Diana,7,Easy,5.18,0.01,5.1%,38.6%,Diana | Miss Fortune | Illaoi | Leona | Nunu & Willump | Mordekaiser | Zoe,"Diana★ (Bloodthirster, Giant Slayer, Titan's Resolve) | Miss Fortune★ (Infinity Edge, Striker's Flail, Kraken's Fury) | Illaoi★ (Crownguard, Gargoyle Stoneplate, Warmog's Armor) | Leona★ (Gargoyle Stoneplate, Warmog's Armor, Warmog's Armor) | Nunu & Willump | Mordekaiser | Zoe"
D,Vanguard Leona Teemo,5,Easy,5.32,0.02,5.8%,33.7%,Leona | Teemo | Zoe | Illaoi | Blitzcrank | Nunu & Willump | Mordekaiser | Lissandra | Nasus,"Leona★ (Gargoyle Stoneplate, Gargoyle Stoneplate, Warmog's Armor) | Teemo★ (Guinsoo's Rageblade, Giant Slayer, Rabadon's Deathcap) | Zoe★ (Blue Buff, Morellonomicon, Void Staff) | Illaoi (Gargoyle Stoneplate, Spirit Visage, Warmog's Armor) | Blitzcrank | Nunu & Willump | Mordekaiser | Lissandra★ | Nasus★"
D,Anima Aurora,,Easy,6.11,0.01,12.6%,23.1%,Aurora | Illaoi | Fiora | Jinx | The Mighty Mech | Nunu & Willump | Bel'Veth | Briar,"Aurora (Searing Shortbow, Jeweled Gauntlet, Spear of Shojin) | Illaoi (Radiant Field, Gargoyle Stoneplate, Spirit Visage) | Fiora (Challenger Emblem, Edge of Night, Sterak's Gage) | Jinx (Battle Bunny Crossbow, Guinsoo's Rageblade, Infinity Edge) | The Mighty Mech | Nunu & Willump | Bel'Veth | Briar"
D,Vanguard Leona Zoe,5,Easy,6.11,0.04,2.8%,20.0%,Leona | Zoe | Bard | Blitzcrank | Sona | Karma | Illaoi | Meepsie | Mordekaiser,"Leona★ (Gargoyle Stoneplate, Gargoyle Stoneplate, Gargoyle Stoneplate) | Zoe (Hextech Gunblade, Morellonomicon, Void Staff) | Bard (Jeweled Gauntlet, Striker's Flail, Rabadon's Deathcap) | Blitzcrank | Sona | Karma | Illaoi | Meepsie | Mordekaiser"
D,Anima Jinx,,Easy,6.79,0.01,6.5%,14.3%,Jinx | Illaoi | Nunu & Willump | Kindred | Tahm Kench | Maokai | Bel'Veth | Briar,"Jinx★ (Battle Bunny Crossbow, Guinsoo's Rageblade, Infinity Edge) | Illaoi (Gargoyle Stoneplate, Gargoyle Stoneplate, Sunfire Cape) | Nunu & Willump (Adaptive Helm, Protector's Vow, Protector's Vow) | Kindred | Tahm Kench | Maokai | Bel'Veth | Briar"
