Tier,Name,Level,Difficulty,Avg Place,Pick Rate,Win Rate,Top 4 Rate,Units,UnitDetails
B,Dark Star Cho'Gath,5,Easy,4.51,0.23,14.5%,48.8%,Cho'Gath | Lissandra | Kai'Sa | Karma | Jhin | The Mighty Mech | Mordekaiser | Pantheon,"Cho'Gath★ (Protector's Vow, Spirit Visage, Warmog's Armor) | Lissandra★ (Jeweled Gauntlet, Nashor's Tooth, Nashor's Tooth) | Kai'Sa (Blue Buff, Infinity Edge, Striker's Flail) | Karma (Morellonomicon, Spear of Shojin, Void Staff) | Jhin | The Mighty Mech | Mordekaiser | Pantheon"
B,Vanguard Vex,,Hard,4.54,0.81,18.6%,48.5%,Vex | Nunu & Willump | Graves | Blitzcrank | Fiora | Shen | Rhaast | Akali | Aatrox,"Vex (Guinsoo's Rageblade, Rabadon's Deathcap, Red Buff) | Nunu & Willump (Adaptive Helm, Protector's Vow, Protector's Vow) | Graves (Battle Bunny Crossbow, Guinsoo's Rageblade, Infinity Edge) | Blitzcrank (Crownguard) | Fiora | Shen | Rhaast | Akali | Aatrox"
B,Vanguard Aurelion Sol,,Medium,4.59,0.31,10.5%,47.8%,Aurelion Sol | Nunu & Willump | Karma | Bard | Blitzcrank | Sona | Illaoi | Meepsie | Mordekaiser,"Aurelion Sol (Jeweled Gauntlet, Rabadon's Deathcap, Rabadon's Deathcap) | Nunu & Willump (Protector's Vow, Protector's Vow, Warmog's Armor) | Karma (Jeweled Gauntlet, Spear of Shojin, Void Staff) | Bard (Jeweled Gauntlet, Giant Slayer, Rabadon's Deathcap) | Blitzcrank | Sona | Illaoi | Meepsie | Mordekaiser"
B,Voyager Viktor,7,Easy,4.62,0.02,6.8%,47.2%,Viktor | Illaoi | Pyke | Nami | Rhaast | Meepsie | Mordekaiser | Lissandra,"Viktor★ (Archangel's Staff, Jeweled Gauntlet, Void Staff) | Illaoi★ (Gargoyle Stoneplate, Steadfast Heart, Spirit Visage) | Pyke★ (Edge of Night, Infinity Edge, Hand Of Justice) | Nami (Rabadon's Deathcap, Spear of Shojin, Void Staff) | Rhaast★ | Meepsie | Mordekaiser | Lissandra"
B,Stargazer - The Mountain Xayah,,Medium,4.62,0.03,13.5%,47.1%,Xayah | Nunu & Willump | Riven | Jhin | Lulu | Jax | Mordekaiser | Talon,"Xayah (Last Whisper, Red Buff, Kraken's Fury) | Nunu & Willump (Adaptive Helm, Crownguard, Protector's Vow) | Riven (Stargazer Emblem, Bloodthirster, Sterak's Gage) | Jhin (Stargazer Emblem, Deathblade, Giant Slayer) | Lulu | Jax | Mordekaiser | Talon"
B,Dark Star Xayah,,Medium,4.64,0.05,13.8%,45.8%,Xayah | Nunu & Willump | Jhin | Tahm Kench | The Mighty Mech | Karma | Kai'Sa | Mordekaiser | Cho'Gath,"Xayah (Battle Bunny Crossbow, Guinsoo's Rageblade, Infinity Edge) | Nunu & Willump (Brawler Emblem, Protector's Vow, Protector's Vow) | Jhin (Deathblade, Infinity Edge, Striker's Flail) | Tahm Kench (Gargoyle Stoneplate, Spirit Visage, Warmog's Armor) | The Mighty Mech | Karma | Kai'Sa | Mordekaiser | Cho'Gath"
B,Timebreaker Pyke,6,Medium,4.65,0.01,4.0%,49.6%,Pyke | Gwen | Gragas | Pantheon | Riven | Rhaast | Meepsie | Milio,"Pyke★ (Target-Lock Optics, Edge of Night, Infinity Edge) | Gwen★ (Jeweled Gauntlet, Void Staff, Hand Of Justice) | Gragas★ (Crownguard, Protector's Vow, Warmog's Armor) | Pantheon★ (Anomaly, Gargoyle Stoneplate, Sunfire Cape) | Riven | Rhaast | Meepsie★ | Milio★"
B,Dark Star Aurelion Sol,,Medium,4.70,0.17,8.4%,46.4%,Aurelion Sol | The Mighty Mech | Karma | Morgana | Blitzcrank | Rhaast | Mordekaiser,"Aurelion Sol (The Annihilator, Jeweled Gauntlet, Rabadon's Deathcap) | The Mighty Mech (Gargoyle Stoneplate, Gargoyle Stoneplate, Sterak's Gage) | Karma (Rabadon's Deathcap, Spear of Shojin, Void Staff) | Morgana (Adaptive Helm) | Blitzcrank | Rhaast | Mordekaiser"
B,Vanguard Leona Teemo,5,Medium,4.71,0.03,7.2%,46.7%,Leona | Teemo | Zoe | Nasus | Nami | Illaoi | Mordekaiser | Lissandra,"Leona★ (Gargoyle Stoneplate, Gargoyle Stoneplate, Warmog's Armor) | Teemo★ (Guinsoo's Rageblade, Giant Slayer, Rabadon's Deathcap) | Zoe★ (Morellonomicon, Rabadon's Deathcap, Void Staff) | Nasus★ (Gargoyle Stoneplate, Spirit Visage, Warmog's Armor) | Nami | Illaoi | Mordekaiser | Lissandra★"
B,Bastion Miss Fortune,7,Easy,4.71,0.13,6.7%,45.7%,Miss Fortune | Ornn | Viktor | Maokai | Rhaast | Gragas | Aatrox,"Miss Fortune★ (Deathblade, Infinity Edge, Giant Slayer) | Ornn★ (Bramble Vest, Spirit Visage, Warmog's Armor) | Viktor★ (Drone Uplink, Jeweled Gauntlet, Rabadon's Deathcap) | Maokai★ (Protector's Vow, Spirit Visage, Warmog's Armor) | Rhaast★ | Gragas | Aatrox"
B,N.O.V.A. Tahm Kench,,Easy,4.74,0.14,17.0%,44.1%,Tahm Kench | Vex | Graves | Fiora | Shen | Morgana | Maokai | Akali | Aatrox,"Tahm Kench (Bramble Vest, Protector's Vow, Gargoyle Stoneplate) | Vex (Guinsoo's Rageblade, Rabadon's Deathcap, Red Buff) | Graves (Infinity Edge, Giant Slayer, Quicksilver) | Fiora (Bloodthirster, Edge of Night, Sterak's Gage) | Shen | Morgana | Maokai | Akali | Aatrox"
C,Meeple Veigar,5,Medium,4.76,0.03,10.9%,42.8%,Veigar | Rammus | Poppy | Lissandra | Bard | Illaoi | Meepsie | Mordekaiser,"Veigar★ (Jeweled Gauntlet, Nashor's Tooth, Nashor's Tooth) | Rammus (Adaptive Helm, Gargoyle Stoneplate, Warmog's Armor) | Poppy★ (Crownguard, Protector's Vow, Warmog's Armor) | Lissandra★ (Giant Slayer, Morellonomicon, Void Staff) | Bard | Illaoi | Meepsie | Mordekaiser"
C,Space Groove Nami,,Medium,4.78,0.07,10.1%,44.6%,Nami | Riven | Tahm Kench | Blitzcrank | Nunu & Willump | Ornn | Gwen | Pantheon,"Nami (Jeweled Gauntlet, Nashor's Tooth, Nashor's Tooth) | Riven (Space Groove Emblem, Bloodthirster, Sterak's Gage) | Tahm Kench (Dragon's Claw, Gargoyle Stoneplate, Warmog's Armor) | Blitzcrank (Jeweled Gauntlet, Striker's Flail, Hand Of Justice) | Nunu & Willump | Ornn | Gwen | Pantheon"
C,Arbiter Diana,7,Medium,4.82,0.16,15.0%,43.8%,Diana | Illaoi | Aurora | Jinx | LeBlanc | Meepsie | Leona,"Diana★ (Cyclonic Slicers, Bloodthirster, Titan's Resolve) | Illaoi★ (Radiant Field, Gargoyle Stoneplate, Warmog's Armor) | Aurora★ (Searing Shortbow, Jeweled Gauntlet, Spear of Shojin) | Jinx★ (Battle Bunny Crossbow, Guinsoo's Rageblade, Infinity Edge) | LeBlanc | Meepsie | Leona"
C,Vanguard LeBlanc,,Medium,4.84,0.23,7.7%,42.8%,LeBlanc | Nunu & Willump | Illaoi | Karma | Bard | Meepsie | Mordekaiser | Zoe | Leona,"LeBlanc (Guinsoo's Rageblade, Jeweled Gauntlet, Giant Slayer) | Nunu & Willump (Protector's Vow, Steadfast Heart, Warmog's Armor) | Illaoi (Gargoyle Stoneplate, Steadfast Heart, Warmog's Armor) | Karma (Shepherd Emblem, Morellonomicon, Void Staff) | Bard | Meepsie | Mordekaiser | Zoe | Leona"
C,Challenger Diana,7,Medium,4.89,0.04,7.1%,43.8%,Diana | Miss Fortune | Ornn | Kindred | Rhaast | Aatrox | Leona,"Diana★ (Edge of Night, Titan's Resolve, Hand Of Justice) | Miss Fortune★ (Deathblade, Infinity Edge, Striker's Flail) | Ornn★ (Bramble Vest, Gargoyle Stoneplate, Warmog's Armor) | Kindred (Guinsoo's Rageblade, Giant Slayer, Kraken's Fury) | Rhaast★ | Aatrox | Leona"
C,Voyager Pyke,6,Easy,4.89,0.01,4.7%,43.4%,Pyke | Gragas | Master Yi | Karma | Tahm Kench | Viktor | Meepsie | Lissandra,"Pyke★ (Edge of Night, Quicksilver, Hand Of Justice) | Gragas★ (Steadfast Heart, Sunfire Cape, Evenshroud) | Master Yi (Edge of Night, Giant Slayer, Hand Of Justice) | Karma (Archangel's Staff, Spear of Shojin, Void Staff) | Tahm Kench | Viktor | Meepsie★ | Lissandra"
C,Mecha Urgot,7,Easy,4.89,0.02,7.9%,43.2%,Urgot | Aurora | Maokai | Rhaast | The Mighty Mech | Akali,"Urgot★ (Infinity Edge, Giant Slayer, Quicksilver) | Aurora★ (Jeweled Gauntlet, Nashor's Tooth, Striker's Flail) | Maokai★ (Bramble Vest, Spirit Visage, Warmog's Armor) | Rhaast★ (Protector's Vow, Gargoyle Stoneplate, Gargoyle Stoneplate) | The Mighty Mech | Akali"
C,Challenger Diana Miss Fortune,7,Easy,4.95,0.03,7.2%,41.4%,Diana | Miss Fortune | Illaoi | Nunu & Willump | Mordekaiser | Zoe | Leona,"Diana★ (Vanguard Emblem, Guinsoo's Rageblade, Titan's Resolve) | Miss Fortune★ (Infinity Edge, Last Whisper, Giant Slayer) | Illaoi★ (Protector's Vow, Spirit Visage, Warmog's Armor) | Nunu & Willump | Mordekaiser | Zoe | Leona"
C,Vanguard Zoe,6,Medium,4.99,0.04,8.0%,39.6%,Zoe | Leona | LeBlanc | Mordekaiser | Karma | Nunu & Willump | Illaoi | Meepsie,"Zoe★ (Adaptive Helm, Morellonomicon, Void Staff) | Leona★ (Gargoyle Stoneplate, Gargoyle Stoneplate, Warmog's Armor) | LeBlanc (Archangel's Staff, Guinsoo's Rageblade, Rabadon's Deathcap) | Mordekaiser (Crownguard, Gargoyle Stoneplate, Warmog's Armor) | Karma | Nunu & Willump | Illaoi | Meepsie"
D,Voyager Nami,,Easy,5.01,0.06,5.4%,39.5%,Nami | Karma | Nunu & Willump | The Mighty Mech | Illaoi | Rhaast | Meepsie | Lissandra,"Nami (Giant Slayer, Spear of Shojin, Void Staff) | Karma (Nashor's Tooth, Spear of Shojin, Void Staff) | Nunu & Willump (Adaptive Helm, Adaptive Helm, Protector's Vow) | The Mighty Mech (Gargoyle Stoneplate, Steadfast Heart, Warmog's Armor) | Illaoi | Rhaast | Meepsie | Lissandra"
D,Challenger Bel'Veth,6,Easy,5.07,0.04,4.6%,40.7%,Bel'Veth | Akali | Kindred | Maokai | Aatrox | Briar | Caitlyn | Rek'Sai,"Bel'Veth★ (Giant Slayer, Striker's Flail, Kraken's Fury) | Akali★ (Challenger Emblem, Edge of Night, Hand Of Justice) | Kindred | Maokai | Aatrox★ | Briar★ | Caitlyn★ | Rek'Sai★"
D,Fateweaver Jax,6,Easy,5.08,0.04,4.4%,38.8%,Jax | Twisted Fate | Caitlyn | Talon | Corki | Riven | Milio | Aatrox,"Jax★ (Crownguard, Gargoyle Stoneplate, Gargoyle Stoneplate) | Twisted Fate★ (Nashor's Tooth, Nashor's Tooth, Rabadon's Deathcap) | Caitlyn★ (Deathblade, Giant Slayer, Red Buff) | Talon★ (Edge of Night, Hextech Gunblade, Spear of Shojin) | Corki | Riven | Milio | Aatrox★"
D,Timebreaker Ezreal,5,Easy,5.10,0.05,11.7%,37.8%,Ezreal | Cho'Gath | Pantheon | Riven | Tahm Kench | Kai'Sa | Maokai | Milio,"Ezreal★ (Dark Star Emblem, Infinity Edge, Spear of Shojin) | Cho'Gath★ (Crownguard, Protector's Vow, Warmog's Armor) | Pantheon★ (Protector's Vow, Sunfire Cape, Evenshroud) | Riven | Tahm Kench | Kai'Sa | Maokai | Milio★"
D,Meeple Rammus,,Easy,5.19,0.02,12.7%,35.9%,Rammus | Corki | Bard | Fizz | Gnar | Meepsie | Milio | Poppy,"Rammus (Adaptive Helm, Protector's Vow, Gargoyle Stoneplate) | Corki (Deathblade, Infinity Edge, Striker's Flail) | Bard (Blue Buff, Jeweled Gauntlet, Rabadon's Deathcap) | Fizz | Gnar | Meepsie | Milio | Poppy"
D,Bastion Corki,,Easy,5.21,0.02,4.2%,39.5%,Corki | Rammus | Shen | Ornn | Jax | Aatrox | Caitlyn | Poppy,"Corki (Deathblade, Last Whisper, Striker's Flail) | Rammus (Bramble Vest, Protector's Vow, Gargoyle Stoneplate) | Shen (Stargazer Emblem) | Ornn | Jax | Aatrox | Caitlyn★ | Poppy"
D,Primordian Briar,5,Easy,5.36,0.04,5.3%,35.1%,Briar | Bel'Veth | Rek'Sai | Kai'Sa | Kindred | Rhaast | Akali | Cho'Gath,"Briar★ (Bloodthirster, Sterak's Gage, Titan's Resolve) | Bel'Veth★ (Rogue Emblem, Giant Slayer, Kraken's Fury) | Rek'Sai★ (Protector's Vow, Sunfire Cape, Evenshroud) | Kai'Sa★ (Infinity Edge, Last Whisper, Striker's Flail) | Kindred | Rhaast | Akali★ | Cho'Gath★"
D,Dark Lady Morgana,,Hard,5.37,0.08,9.3%,32.3%,Morgana | Vex | Graves | Blitzcrank | Fiora | Shen | Nunu & Willump | Akali | Aatrox,"Morgana (Crownguard, Sunfire Cape, Warmog's Armor) | Vex (Archangel's Staff, Guinsoo's Rageblade, Guinsoo's Rageblade) | Graves (Giant Slayer, Quicksilver, Hand Of Justice) | Blitzcrank (Crownguard) | Fiora | Shen | Nunu & Willump | Akali | Aatrox"
D,Space Groove Nami Nunu & Willump,,Easy,5.42,0.02,5.3%,32.5%,Nami | Nunu & Willump | Blitzcrank | Illaoi | Ornn | Lissandra | Nasus | Teemo,"Nami (Shepherd Emblem, Spear of Shojin, Void Staff) | Nunu & Willump (Gargoyle Stoneplate, Spirit Visage, Warmog's Armor) | Blitzcrank (Jeweled Gauntlet, Striker's Flail, Hand Of Justice) | Illaoi (Dragon's Claw, Sunfire Cape, Warmog's Armor) | Ornn | Lissandra | Nasus | Teemo"
D,Space Groove Samira,7,Easy,5.45,0.08,5.8%,31.2%,Samira | Samira | Ornn | Ornn | Xayah | Nunu & Willump | Blitzcrank | Jax,"Samira★ (Deathblade, Infinity Edge, Spear of Shojin) | Samira | Ornn★ (Gargoyle Stoneplate, Spirit Visage, Warmog's Armor) | Ornn | Xayah (Guinsoo's Rageblade, Last Whisper, Red Buff) | Nunu & Willump (Protector's Vow, Protector's Vow, Protector's Vow) | Blitzcrank | Jax"
D,Brawler Maokai,,Easy,5.81,0.01,9.2%,26.9%,Maokai | Tahm Kench | Graves | Vex | Jhin | Shen | Pantheon | Aatrox | Cho'Gath,"Maokai (Sunfire Cape, Evenshroud, Warmog's Armor) | Tahm Kench (Gargoyle Stoneplate, Spirit Visage, Warmog's Armor) | Graves (Guinsoo's Rageblade, Giant Slayer, Kraken's Fury) | Vex (Guinsoo's Rageblade, Jeweled Gauntlet, Striker's Flail) | Jhin | Shen | Pantheon | Aatrox | Cho'Gath★"
D,Anima Illaoi,,Easy,6.50,0.01,11.8%,17.3%,Illaoi | Fiora | Jinx | Aurora | Karma | Bel'Veth | Mordekaiser | Briar,"Illaoi (Gargoyle Stoneplate, Sunfire Cape, Evenshroud) | Fiora (Challenger Emblem, Edge of Night, Sterak's Gage) | Jinx★ (Battle Bunny Crossbow, Guinsoo's Rageblade, Infinity Edge) | Aurora (Searing Shortbow, Jeweled Gauntlet, Nashor's Tooth) | Karma | Bel'Veth | Mordekaiser | Briar"
