Tier,Name,Level,Difficulty,Avg Place,Pick Rate,Win Rate,Top 4 Rate,Units,UnitDetails
B,N.O.V.A. Kindred,,Easy,4.53,0.03,18.4%,48.9%,Tahm Kench | Graves | Maokai | Fiora | Morgana | Shen | Vex | Akali | Aatrox,"Tahm Kench (Crownguard, Sunfire Cape, Spirit Visage) | Graves (Battle Bunny Crossbow, Guinsoo's Rageblade, Infinity Edge) | Maokai (Protector's Vow, Gargoyle Stoneplate, Warmog's Armor) | Fiora | Morgana | Shen | Vex | Akali | Aatrox"
B,Sniper Xayah Tahm Kench,,Medium,4.54,0.02,19.3%,46.9%,Xayah | Tahm Kench | Nunu & Willump | Jhin | Riven | Mordekaiser | Pantheon | Ezreal | Talon,"Xayah (Battle Bunny Crossbow, Guinsoo's Rageblade, Infinity Edge) | Tahm Kench (Bramble Vest, Sunfire Cape, Evenshroud) | Nunu & Willump (Protector's Vow, Gargoyle Stoneplate, Spirit Visage) | Jhin (Stargazer Emblem, Infinity Edge, Striker's Flail) | Riven | Mordekaiser | Pantheon | Ezreal | Talon"
B,Dark Star Kai'Sa Cho'Gath,,Easy,4.56,0.08,13.7%,48.2%,Kai'Sa | Cho'Gath | Riven | Karma | Jhin | The Mighty Mech | Mordekaiser | Pantheon | Lissandra,"Kai'Sa (Blue Buff, Infinity Edge, Striker's Flail) | Cho'Gath★ (Protector's Vow, Gargoyle Stoneplate, Spirit Visage) | Riven (Dark Star Emblem, Bloodthirster, Sterak's Gage) | Karma (Jeweled Gauntlet, Nashor's Tooth, Rabadon's Deathcap) | Jhin | The Mighty Mech | Mordekaiser | Pantheon | Lissandra★"
B,Stargazer - The Mountain Lulu Milio,7,Medium,4.57,0.48,14.9%,47.5%,Lulu | Milio | Maokai | Jax | Pantheon | Aatrox | Twisted Fate,"Lulu★ (Jeweled Gauntlet, Nashor's Tooth, Nashor's Tooth) | Milio★ (Stargazer Emblem, Rabadon's Deathcap, Spear of Shojin) | Maokai★ (Stargazer Emblem, Protector's Vow, Warmog's Armor) | Jax★ (Crownguard, Gargoyle Stoneplate, Gargoyle Stoneplate) | Pantheon★ | Aatrox | Twisted Fate"
B,Mecha Aurelion Sol,,Medium,4.59,0.17,21.4%,48.3%,The Mighty Mech | Aurelion Sol | Karma | Urgot | Fiora | Tahm Kench,"The Mighty Mech (Iceblast Armor, Gargoyle Stoneplate, Sterak's Gage) | Aurelion Sol (The Annihilator, Jeweled Gauntlet, Rabadon's Deathcap) | Karma (Red Buff, Spear of Shojin, Void Staff) | Urgot (Infinity Edge, Last Whisper, Hand Of Justice) | Fiora | Tahm Kench"
B,Space Groove Vex,,Hard,4.60,0.32,15.8%,48.2%,Vex | Nunu & Willump | Graves | Blitzcrank | Fiora | Morgana | Shen | Akali | Aatrox,"Vex (Guinsoo's Rageblade, Hextech Gunblade, Giant Slayer) | Nunu & Willump (Adaptive Helm, Protector's Vow, Protector's Vow) | Graves (Battle Bunny Crossbow, Guinsoo's Rageblade, Infinity Edge) | Blitzcrank (Crownguard) | Fiora | Morgana | Shen | Akali | Aatrox"
B,Primordian Bel'Veth,6,Easy,4.62,0.03,7.9%,49.9%,Bel'Veth | Rek'Sai | Briar | Kindred | Maokai | Akali | Aatrox | Caitlyn,"Bel'Veth★ (Rogue Emblem, Giant Slayer, Quicksilver) | Rek'Sai★ (Protector's Vow, Sunfire Cape, Evenshroud) | Briar★ (Bloodthirster, Sterak's Gage, Titan's Resolve) | Kindred (Guinsoo's Rageblade, Giant Slayer, Kraken's Fury) | Maokai | Akali★ | Aatrox | Caitlyn"
B,Brawler Master Yi,,Medium,4.63,0.08,13.0%,47.2%,Master Yi | Tahm Kench | Fiora | Sona | Maokai | Urgot | Viktor | Akali | Gragas,"Master Yi (Deathblade, Edge of Night, Giant Slayer) | Tahm Kench (Bramble Vest, Sunfire Cape, Spirit Visage) | Fiora (Edge of Night, Striker's Flail, Hand Of Justice) | Sona | Maokai | Urgot | Viktor | Akali | Gragas"
B,Shepherd LeBlanc,,Easy,4.64,0.08,9.7%,46.7%,LeBlanc | Karma | The Mighty Mech | Illaoi | Sona | Meepsie | Leona | Lissandra | Teemo,"LeBlanc (Guinsoo's Rageblade, Giant Slayer, Rabadon's Deathcap) | Karma (Shepherd Emblem, Morellonomicon, Void Staff) | The Mighty Mech (Bramble Vest, Gargoyle Stoneplate, Warmog's Armor) | Illaoi (Protector's Vow, Gargoyle Stoneplate, Warmog's Armor) | Sona | Meepsie | Leona | Lissandra | Teemo"
B,Meeple Veigar,5,Medium,4.66,0.11,12.0%,45.9%,Veigar | Rammus | Poppy | Lissandra | Corki | Illaoi | Meepsie | Mordekaiser,"Veigar★ (Jeweled Gauntlet, Nashor's Tooth, Nashor's Tooth) | Rammus (Bramble Vest, Gargoyle Stoneplate, Warmog's Armor) | Poppy★ (Crownguard, Gargoyle Stoneplate, Spirit Visage) | Lissandra★ (Red Buff, Spear of Shojin, Void Staff) | Corki | Illaoi | Meepsie | Mordekaiser"
B,Stargazer - The Mountain Xayah,,Easy,4.72,0.05,15.9%,45.3%,Xayah | Nunu & Willump | Riven | Jhin | Shen | Lulu | Jax | Mordekaiser | Talon,"Xayah (Guinsoo's Rageblade, Red Buff, Kraken's Fury) | Nunu & Willump (Bramble Vest, Protector's Vow, Spirit Visage) | Riven (Stargazer Emblem, Quicksilver, Sterak's Gage) | Jhin (Stargazer Emblem, Infinity Edge, Last Whisper) | Shen | Lulu | Jax | Mordekaiser | Talon"
B,Space Groove Nami,,Medium,4.72,0.09,12.4%,44.7%,Nami | Riven | Tahm Kench | Blitzcrank | Nunu & Willump | Ornn | Gwen | Pantheon,"Nami (Jeweled Gauntlet, Nashor's Tooth, Nashor's Tooth) | Riven (Space Groove Emblem, Sterak's Gage, Hand Of Justice) | Tahm Kench (Bramble Vest, Gargoyle Stoneplate, Warmog's Armor) | Blitzcrank (Jeweled Gauntlet, Giant Slayer, Hand Of Justice) | Nunu & Willump | Ornn | Gwen | Pantheon"
B,Sniper Xayah,,Medium,4.73,0.26,14.8%,44.1%,Xayah | Nunu & Willump | Rammus | Jhin | Bard | Rhaast | Gnar | Jax | Mordekaiser,"Xayah (Battle Bunny Crossbow, Guinsoo's Rageblade, Infinity Edge) | Nunu & Willump (Crownguard, Protector's Vow, Protector's Vow) | Rammus (Bramble Vest, Gargoyle Stoneplate, Spirit Visage) | Jhin (Deathblade, Infinity Edge, Last Whisper) | Bard | Rhaast | Gnar | Jax | Mordekaiser"
B,Vanguard Zoe,6,Medium,4.75,0.05,10.9%,45.4%,Zoe | Leona | LeBlanc | Illaoi | Karma | Nunu & Willump | Meepsie | Mordekaiser,"Zoe★ (Archangel's Staff, Morellonomicon, Void Staff) | Leona★ (Gargoyle Stoneplate, Gargoyle Stoneplate, Gargoyle Stoneplate) | LeBlanc (Guinsoo's Rageblade, Giant Slayer, Rabadon's Deathcap) | Illaoi (Gargoyle Stoneplate, Steadfast Heart, Warmog's Armor) | Karma | Nunu & Willump | Meepsie | Mordekaiser★"
B,Voyager Pyke,6,Easy,4.75,0.02,8.3%,45.6%,Pyke | Gragas | Master Yi | Viktor | Karma | Tahm Kench | Meepsie | Lissandra,"Pyke★ (Deathblade, Edge of Night, Infinity Edge) | Gragas★ (Crownguard, Protector's Vow, Evenshroud) | Master Yi (Edge of Night, Giant Slayer, Sterak's Gage) | Viktor★ (Morellonomicon) | Karma | Tahm Kench | Meepsie★ | Lissandra"
C,Voyager Viktor,7,Easy,4.78,0.04,7.9%,44.4%,Viktor | Illaoi | Nami | Rhaast | Meepsie | Mordekaiser | Pyke | Lissandra,"Viktor★ (Jeweled Gauntlet, Giant Slayer, Rabadon's Deathcap) | Illaoi★ (Bramble Vest, Crownguard, Gargoyle Stoneplate) | Nami (Jeweled Gauntlet, Nashor's Tooth, Void Staff) | Rhaast★ (Protector's Vow, Sunfire Cape, Warmog's Armor) | Meepsie | Mordekaiser | Pyke★ | Lissandra"
C,Bastion Rammus,,Hard,4.79,0.07,12.9%,44.3%,Rammus | Vex | Bard | Blitzcrank | Shen | Karma | Rhaast | Meepsie | Mordekaiser,"Rammus (Bramble Vest, Gargoyle Stoneplate, Warmog's Armor) | Vex (Guinsoo's Rageblade, Hextech Gunblade, Giant Slayer) | Bard (Jeweled Gauntlet, Giant Slayer, Void Staff) | Blitzcrank (Ionic Spark) | Shen | Karma | Rhaast | Meepsie | Mordekaiser"
C,Vanguard LeBlanc,,Medium,4.85,0.19,8.7%,42.4%,LeBlanc | Nunu & Willump | Karma | Illaoi | Meepsie | Mordekaiser | Zoe | Leona,"LeBlanc (Guinsoo's Rageblade, Giant Slayer, Rabadon's Deathcap) | Nunu & Willump (Protector's Vow, Steadfast Heart, Warmog's Armor) | Karma (Jeweled Gauntlet, Giant Slayer, Void Staff) | Illaoi (Gargoyle Stoneplate, Sunfire Cape, Warmog's Armor) | Meepsie | Mordekaiser | Zoe | Leona"
C,Mecha Urgot,7,Medium,4.97,0.16,10.1%,42.2%,Urgot | Aurora | Maokai | Rhaast | The Mighty Mech | Akali,"Urgot★ (Battle Bunny Crossbow, Infinity Edge, Quicksilver) | Aurora★ (Giant Slayer, Rabadon's Deathcap, Spear of Shojin) | Maokai★ (Protector's Vow, Spirit Visage, Warmog's Armor) | Rhaast★ (Gargoyle Stoneplate, Spirit Visage, Warmog's Armor) | The Mighty Mech | Akali"
C,Voyager Nami,,Medium,4.99,0.07,6.9%,40.4%,Nami | Nunu & Willump | Karma | The Mighty Mech | Illaoi | Rhaast | Meepsie | Lissandra,"Nami (Morellonomicon, Spear of Shojin, Void Staff) | Nunu & Willump (Bramble Vest, Protector's Vow, Warmog's Armor) | Karma (Archangel's Staff, Jeweled Gauntlet, Spear of Shojin) | The Mighty Mech (Bramble Vest, Gargoyle Stoneplate, Warmog's Armor) | Illaoi | Rhaast | Meepsie | Lissandra"
D,Timebreaker Pantheon Milio,6,Easy,5.01,0.02,3.9%,37.8%,Pyke | Milio | Pantheon | Gwen | Corki | Riven | Gragas | Meepsie,"Pyke★ (Target-Lock Optics, Edge of Night, Infinity Edge) | Milio★ (Giant Slayer, Rabadon's Deathcap, Spear of Shojin) | Pantheon★ (Protector's Vow, Gargoyle Stoneplate, Spirit Visage) | Gwen★ (Timebreaker Emblem, Jeweled Gauntlet, Hand Of Justice) | Corki | Riven | Gragas★ | Meepsie★"
D,Meeple Rammus,,Easy,5.05,0.04,14.2%,37.4%,Rammus | Veigar | Corki | Nami | Fizz | Gnar | Meepsie | Poppy,"Rammus (Crownguard, Gargoyle Stoneplate, Warmog's Armor) | Veigar★ (Archangel's Staff, Archangel's Staff, Archangel's Staff) | Corki (Deathblade, Infinity Edge, Spear of Shojin) | Nami | Fizz | Gnar | Meepsie | Poppy★"
D,Space Groove Samira,7,Easy,5.09,0.04,10.3%,37.6%,Samira | Samira | Ornn | Ornn | Xayah | Nunu & Willump | Jax,"Samira★ (Deathblade, Deathblade, Spear of Shojin) | Samira | Ornn★ (Bramble Vest, Gargoyle Stoneplate, Warmog's Armor) | Ornn | Xayah (Guinsoo's Rageblade, Last Whisper, Red Buff) | Nunu & Willump (Adaptive Helm, Protector's Vow, Spirit Visage) | Jax"
D,Mecha The Mighty Mech,,Easy,5.13,0.02,13.7%,37.5%,The Mighty Mech | Aurelion Sol | Master Yi | Urgot | Tahm Kench | Viktor,"The Mighty Mech (Iceblast Armor, Gargoyle Stoneplate, Sterak's Gage) | Aurelion Sol (Searing Shortbow, Jeweled Gauntlet, Rabadon's Deathcap) | Master Yi (Battle Bunny Crossbow, Edge of Night, Quicksilver) | Urgot (Infinity Edge, Giant Slayer, Quicksilver) | Tahm Kench | Viktor"
D,Bastion Corki,,Easy,5.15,0.03,6.3%,38.4%,Corki | Rammus | Shen | The Mighty Mech | Karma | Aatrox | Caitlyn | Poppy,"Corki (Blue Buff, Infinity Edge, Giant Slayer) | Rammus (Bramble Vest, Dragon's Claw, Gargoyle Stoneplate) | Shen (Bloodthirster, Guinsoo's Rageblade, Titan's Resolve) | The Mighty Mech | Karma | Aatrox | Caitlyn | Poppy"
D,Timebreaker Ezreal,5,Easy,5.15,0.22,13.1%,36.6%,Ezreal | Cho'Gath | Riven | Pantheon | Tahm Kench | Kai'Sa | Maokai | Milio,"Ezreal★ (Deathblade, Infinity Edge, Spear of Shojin) | Cho'Gath★ (Bramble Vest, Gargoyle Stoneplate, Spirit Visage) | Riven (Bloodthirster, Edge of Night, Sterak's Gage) | Pantheon★ (Protector's Vow, Sunfire Cape, Evenshroud) | Tahm Kench | Kai'Sa | Maokai | Milio"
D,Replicator Lulu,7,Medium,5.24,0.04,9.6%,36.9%,Lulu | Miss Fortune | Ornn | Illaoi | Nunu & Willump | Rhaast | Jax,"Lulu★ (Jeweled Gauntlet, Nashor's Tooth, Nashor's Tooth) | Miss Fortune★ (Stargazer Emblem, Infinity Edge, Spear of Shojin) | Ornn★ (Stargazer Emblem, Sunfire Cape, Evenshroud) | Illaoi★ (Stargazer Emblem, Protector's Vow, Gargoyle Stoneplate) | Nunu & Willump | Rhaast★ | Jax"
D,Dark Star Riven,,Easy,5.25,0.02,7.8%,37.1%,Kai'Sa | Riven | The Mighty Mech | Karma | Mordekaiser | Pantheon | Cho'Gath | Lissandra,"Kai'Sa (Blue Buff, Deathblade, Giant Slayer) | Riven (Dark Star Emblem, Bloodthirster, Sterak's Gage) | The Mighty Mech (Gargoyle Stoneplate, Sunfire Cape, Evenshroud) | Karma | Mordekaiser | Pantheon | Cho'Gath | Lissandra"
D,Arbiter Illaoi,7,Easy,5.35,0.05,13.6%,33.6%,Illaoi | Diana | Aurora | Jinx | LeBlanc | Meepsie | Leona,"Illaoi★ (Iceblast Armor, Gargoyle Stoneplate, Warmog's Armor) | Diana★ (Bloodthirster, Edge of Night, Titan's Resolve) | Aurora★ (Searing Shortbow, Jeweled Gauntlet, Nashor's Tooth) | Jinx★ (Battle Bunny Crossbow, Guinsoo's Rageblade, Infinity Edge) | LeBlanc | Meepsie | Leona"
D,Voyager The Mighty Mech,,Medium,5.40,0.01,6.8%,34.2%,The Mighty Mech | Vex | Bard | Blitzcrank | Shen | Karma | Rammus | Meepsie | Mordekaiser,"The Mighty Mech (Bramble Vest, Gargoyle Stoneplate, Warmog's Armor) | Vex (Guinsoo's Rageblade, Giant Slayer, Rabadon's Deathcap) | Bard | Blitzcrank | Shen | Karma | Rammus | Meepsie | Mordekaiser"
D,Rogue Kai'Sa,7,Easy,5.45,0.01,5.0%,30.1%,Kai'Sa | Fizz | Ornn | Karma | Rammus | Rhaast | Meepsie,"Kai'Sa★ (Deathblade, Deathblade, Infinity Edge) | Fizz★ (Nashor's Tooth, Rabadon's Deathcap, Hand Of Justice) | Ornn★ (Dragon's Claw, Sunfire Cape, Evenshroud) | Karma (Rogue Emblem, Void Staff) | Rammus | Rhaast★ | Meepsie"
D,Challenger Diana,7,Easy,5.77,0.01,3.1%,26.0%,Diana | Miss Fortune | Illaoi | Leona | Nunu & Willump | Mordekaiser | Zoe,"Diana★ (Bloodthirster, Guinsoo's Rageblade, Titan's Resolve) | Miss Fortune★ (Deathblade, Infinity Edge, Giant Slayer) | Illaoi★ (Gargoyle Stoneplate, Sunfire Cape, Spirit Visage) | Leona (Gargoyle Stoneplate, Spirit Visage, Warmog's Armor) | Nunu & Willump | Mordekaiser | Zoe"
