Tier,Name,Level,Difficulty,Avg Place,Pick Rate,Win Rate,Top 4 Rate,Units,UnitDetails
A,Dark Star Karma,,Easy,4.41,0.09,11.7%,51.6%,Karma | Tahm Kench | Jhin | The Mighty Mech | Blitzcrank | Kai'Sa | Mordekaiser | Cho'Gath | Lissandra,"Karma (Sniper Emblem, Jeweled Gauntlet, Nashor's Tooth) | Tahm Kench (Sunfire Cape, Spirit Visage, Warmog's Armor) | Jhin (Infinity Edge, Last Whisper, Striker's Flail) | The Mighty Mech (Gargoyle Stoneplate, Sunfire Cape, Spirit Visage) | Blitzcrank | Kai'Sa | Mordekaiser | Cho'Gath | Lissandra"
A,Timebreaker Pyke,6,Easy,4.42,0.05,6.0%,53.2%,Pyke | Gwen | Pantheon | Milio | Corki | Riven | Gragas | Meepsie,"Pyke★ (Target-Lock Optics, Edge of Night, Infinity Edge) | Gwen★ (Hextech Gunblade, Jeweled Gauntlet, Rabadon's Deathcap) | Pantheon★ (Dragon's Claw, Gargoyle Stoneplate, Sunfire Cape) | Milio★ (Rabadon's Deathcap, Spear of Shojin, Void Staff) | Corki | Riven | Gragas★ | Meepsie★"
A,Space Groove Nami,,Medium,4.43,0.35,14.6%,51.0%,Riven | Nami | Tahm Kench | Blitzcrank | Shen | Nunu & Willump | Ornn | Gwen | Pantheon,"Riven (Space Groove Emblem, Bloodthirster, Titan's Resolve) | Nami (Jeweled Gauntlet, Nashor's Tooth, Nashor's Tooth) | Tahm Kench (Steadfast Heart, Sunfire Cape, Warmog's Armor) | Blitzcrank (Jeweled Gauntlet, Striker's Flail, Hand Of Justice) | Shen | Nunu & Willump | Ornn | Gwen | Pantheon"
A,Voyager LeBlanc,,Easy,4.43,0.05,10.8%,51.0%,LeBlanc | The Mighty Mech | Karma | Illaoi | Morgana | Sona | Meepsie | Leona | Lissandra,"LeBlanc (Voyager Emblem, Guinsoo's Rageblade, Hextech Gunblade) | The Mighty Mech (Gargoyle Stoneplate, Ionic Spark, Sunfire Cape) | Karma (Shepherd Emblem, Morellonomicon, Void Staff) | Illaoi (Gargoyle Stoneplate, Steadfast Heart, Spirit Visage) | Morgana | Sona | Meepsie | Leona | Lissandra"
A,Dark Star Xayah,,Medium,4.46,0.09,14.0%,50.3%,Xayah | Nunu & Willump | Jhin | Karma | Tahm Kench | Kai'Sa | Mordekaiser | Cho'Gath | Lissandra,"Xayah (Battle Bunny Crossbow, Guinsoo's Rageblade, Infinity Edge) | Nunu & Willump (Adaptive Helm, Protector's Vow, Protector's Vow) | Jhin (Infinity Edge, Giant Slayer, Striker's Flail) | Karma (Jeweled Gauntlet, Morellonomicon, Spear of Shojin) | Tahm Kench | Kai'Sa | Mordekaiser | Cho'Gath | Lissandra"
A,Rogue Kai'Sa Fizz,7,Easy,4.46,0.04,8.4%,51.1%,Kai'Sa | Fizz | Ornn | Maokai | Rhaast | Aatrox | Cho'Gath,"Kai'Sa★ (Deathblade, Infinity Edge, Striker's Flail) | Fizz★ (Jeweled Gauntlet, Nashor's Tooth, Giant Slayer) | Ornn★ (Dragon's Claw, Steadfast Heart, Sunfire Cape) | Maokai★ (Gargoyle Stoneplate, Spirit Visage, Warmog's Armor) | Rhaast★ | Aatrox | Cho'Gath"
A,Meeple Corki,,Easy,4.47,0.14,15.8%,48.2%,Corki | Rammus | Riven | The Mighty Mech | Fizz | Meepsie | Milio | Poppy,"Corki (Rogue Emblem, Last Whisper, Giant Slayer) | Rammus (Protector's Vow, Gargoyle Stoneplate, Steadfast Heart) | Riven (Sterak's Gage, Titan's Resolve, Hand Of Justice) | The Mighty Mech | Fizz | Meepsie | Milio | Poppy"
B,Marauder Kindred,,Medium,4.52,0.25,10.7%,49.2%,Kindred | Master Yi | Tahm Kench | Fiora | Shen | Maokai | Akali | Bel'Veth | Aatrox,"Kindred (Marauder Emblem, Guinsoo's Rageblade, Kraken's Fury) | Master Yi (Edge of Night, Giant Slayer, Hand Of Justice) | Tahm Kench (Protector's Vow, Sunfire Cape, Warmog's Armor) | Fiora (Edge of Night, Giant Slayer, Hand Of Justice) | Shen | Maokai | Akali | Bel'Veth | Aatrox"
B,Rogue Kai'Sa,7,Easy,4.53,0.16,8.9%,49.4%,Kai'Sa | Fizz | Ornn | Rhaast | Karma | Rammus | Meepsie,"Kai'Sa★ (Deathblade, Infinity Edge, Striker's Flail) | Fizz★ (Jeweled Gauntlet, Nashor's Tooth, Hand Of Justice) | Ornn★ (Protector's Vow, Sunfire Cape, Spirit Visage) | Rhaast★ (Gargoyle Stoneplate, Sunfire Cape, Evenshroud) | Karma | Rammus | Meepsie"
B,Dark Star Kai'Sa,7,Easy,4.66,0.05,10.5%,46.4%,Kai'Sa | Cho'Gath | Karma | Jhin | Riven | Mordekaiser | Pantheon | Lissandra,"Kai'Sa★ (Blue Buff, Infinity Edge, Striker's Flail) | Cho'Gath★ (Sunfire Cape, Spirit Visage, Warmog's Armor) | Karma (Morellonomicon, Rabadon's Deathcap, Spear of Shojin) | Jhin | Riven | Mordekaiser | Pantheon | Lissandra"
B,Sniper Xayah Tahm Kench,,Easy,4.66,0.05,17.7%,46.2%,Xayah | Tahm Kench | Nunu & Willump | Jhin | Riven | Mordekaiser | Pantheon | Ezreal | Talon,"Xayah (Battle Bunny Crossbow, Guinsoo's Rageblade, Infinity Edge) | Tahm Kench (Crownguard, Sunfire Cape, Warmog's Armor) | Nunu & Willump (Adaptive Helm, Protector's Vow, Protector's Vow) | Jhin (Infinity Edge, Last Whisper, Striker's Flail) | Riven | Mordekaiser | Pantheon | Ezreal | Talon"
B,Space Groove Ornn,7,Easy,4.69,0.07,7.8%,46.3%,Ornn | Nami | Samira | Blitzcrank | Rammus | Gwen | Nasus | Teemo,"Ornn★ (Dragon's Claw, Gargoyle Stoneplate, Warmog's Armor) | Nami (Giant Slayer, Spear of Shojin, Void Staff) | Samira★ (Infinity Edge, Last Whisper, Spear of Shojin) | Blitzcrank (Bloodthirster, Jeweled Gauntlet, Hand Of Justice) | Rammus | Gwen | Nasus | Teemo"
B,Conduit Miss Fortune Viktor,7,Easy,4.70,0.04,5.6%,46.1%,Miss Fortune | Viktor | Ornn | Maokai | Rhaast | Gragas | Aatrox,"Miss Fortune★ (Infinity Edge, Giant Slayer, Kraken's Fury) | Viktor★ (Archangel's Staff, Archangel's Staff, Jeweled Gauntlet) | Ornn★ (Dragon's Claw, Spirit Visage, Warmog's Armor) | Maokai★ (Gargoyle Stoneplate, Steadfast Heart, Warmog's Armor) | Rhaast★ | Gragas | Aatrox"
B,Timebreaker Lulu,7,Easy,4.70,0.05,11.0%,45.6%,Lulu | Maokai | Milio | Jax | Rhaast | Pantheon | Aatrox | Twisted Fate,"Lulu★ (Archangel's Staff, Nashor's Tooth, Spear of Shojin) | Maokai★ (Dragon's Claw, Spirit Visage, Warmog's Armor) | Milio★ (Morellonomicon, Rabadon's Deathcap, Spear of Shojin) | Jax★ (Crownguard, Gargoyle Stoneplate, Warmog's Armor) | Rhaast★ | Pantheon★ | Aatrox | Twisted Fate"
B,Voyager Nami,,Easy,4.71,0.05,8.4%,45.8%,Nami | Karma | Nunu & Willump | Illaoi | The Mighty Mech | Rhaast | Meepsie | Lissandra,"Nami (Voyager Emblem, Jeweled Gauntlet, Spear of Shojin) | Karma (Morellonomicon, Spear of Shojin, Void Staff) | Nunu & Willump (Adaptive Helm, Adaptive Helm, Protector's Vow) | Illaoi (Gargoyle Stoneplate, Sunfire Cape, Warmog's Armor) | The Mighty Mech | Rhaast | Meepsie | Lissandra"
B,Mecha The Mighty Mech,,Medium,4.74,0.29,15.9%,44.8%,The Mighty Mech | Aurelion Sol | Urgot | Tahm Kench | Fiora | Karma,"The Mighty Mech (Iceblast Armor, Lioness's Lament, Gargoyle Stoneplate) | Aurelion Sol (Jeweled Gauntlet, Striker's Flail, Rabadon's Deathcap) | Urgot (Infinity Edge, Last Whisper, Hand Of Justice) | Tahm Kench (Protector's Vow, Warmog's Armor) | Fiora | Karma"
C,Primordian Briar,5,Medium,4.76,0.09,8.0%,46.2%,Briar | Bel'Veth | Rek'Sai | Kai'Sa | Kindred | Tahm Kench | Rhaast | Akali,"Briar★ (Bloodthirster, Sterak's Gage, Titan's Resolve) | Bel'Veth★ (Giant Slayer, Quicksilver, Kraken's Fury) | Rek'Sai★ (Protector's Vow, Sunfire Cape, Evenshroud) | Kai'Sa (Infinity Edge, Last Whisper, Spear of Shojin) | Kindred | Tahm Kench | Rhaast | Akali"
C,Rogue Riven,,Easy,4.77,0.02,6.4%,45.6%,Riven | Kai'Sa | Bel'Veth | Gwen | Briar | Cho'Gath | Rek'Sai | Talon,"Riven (Dark Star Emblem, Bloodthirster, Quicksilver) | Kai'Sa★ (Infinity Edge, Last Whisper, Giant Slayer) | Bel'Veth★ | Gwen | Briar★ | Cho'Gath | Rek'Sai★ | Talon★"
C,Mecha The Mighty Mech Aurelion Sol,,Easy,4.79,0.07,13.9%,42.7%,The Mighty Mech | Aurelion Sol | Master Yi | Tahm Kench | Urgot | Viktor,"The Mighty Mech (Lioness's Lament, Gargoyle Stoneplate, Sterak's Gage) | Aurelion Sol (Blue Buff, Jeweled Gauntlet, Rabadon's Deathcap) | Master Yi (Bloodthirster, Edge of Night, Sterak's Gage) | Tahm Kench (Dragon's Claw, Sunfire Cape, Warmog's Armor) | Urgot | Viktor"
C,Vanguard Vex,,Hard,4.79,0.63,13.2%,45.1%,Vex | Nunu & Willump | Graves | Blitzcrank | Fiora | Morgana | Shen | Akali | Aatrox,"Vex (Guinsoo's Rageblade, Hextech Gunblade, Giant Slayer) | Nunu & Willump (Protector's Vow, Protector's Vow, Spirit Visage) | Graves (Battle Bunny Crossbow, Guinsoo's Rageblade, Infinity Edge) | Blitzcrank (Crownguard) | Fiora | Morgana | Shen | Akali | Aatrox"
C,Bastion Corki,,Easy,4.80,0.03,8.3%,44.0%,Corki | Rammus | Twisted Fate | Jax | Milio | Aatrox | Caitlyn | Poppy,"Corki (Striker's Flail, Striker's Flail, Spear of Shojin) | Rammus (Adaptive Helm, Bramble Vest, Gargoyle Stoneplate) | Twisted Fate★ (Nashor's Tooth, Nashor's Tooth, Rabadon's Deathcap) | Jax | Milio | Aatrox | Caitlyn | Poppy"
C,Bastion Rammus,,Hard,4.81,0.18,12.4%,43.7%,Rammus | Vex | Bard | Blitzcrank | Shen | Karma | Rhaast | Meepsie | Mordekaiser,"Rammus (Bramble Vest, Protector's Vow, Sunfire Cape) | Vex (Guinsoo's Rageblade, Hextech Gunblade, Giant Slayer) | Bard (Rabadon's Deathcap, Spear of Shojin, Void Staff) | Blitzcrank (Jeweled Gauntlet, Striker's Flail, Hand Of Justice) | Shen | Karma | Rhaast | Meepsie | Mordekaiser"
C,Timebreaker Ezreal,5,Easy,4.82,0.14,11.1%,42.6%,Ezreal | Cho'Gath | Riven | Pantheon | Tahm Kench | Kai'Sa | Maokai | Milio,"Ezreal★ (Dark Star Emblem, Infinity Edge, Spear of Shojin) | Cho'Gath★ (Protector's Vow, Gargoyle Stoneplate, Spirit Visage) | Riven (Bloodthirster, Sterak's Gage, Titan's Resolve) | Pantheon★ (Sunfire Cape, Spirit Visage, Evenshroud) | Tahm Kench | Kai'Sa | Maokai | Milio"
C,Space Groove Nami Nunu & Willump,,Easy,4.85,0.03,8.0%,43.8%,Nami | Nunu & Willump | Blitzcrank | Ornn | Illaoi | Lissandra | Nasus | Teemo,"Nami (Giant Slayer, Spear of Shojin, Void Staff) | Nunu & Willump (Protector's Vow, Protector's Vow, Protector's Vow) | Blitzcrank (Jeweled Gauntlet, Titan's Resolve, Hand Of Justice) | Ornn (Gargoyle Stoneplate, Spirit Visage, Warmog's Armor) | Illaoi | Lissandra | Nasus | Teemo"
C,Dark Star Nunu & Willump,,Easy,4.86,0.06,9.7%,42.7%,Nunu & Willump | Karma | Vex | Blitzcrank | Bard | Sona | Illaoi | Meepsie | Mordekaiser,"Nunu & Willump (Protector's Vow, Ionic Spark, Warmog's Armor) | Karma (Adaptive Helm, Spear of Shojin, Void Staff) | Vex (Guinsoo's Rageblade, Jeweled Gauntlet, Striker's Flail) | Blitzcrank (Dark Star Emblem) | Bard | Sona | Illaoi | Meepsie | Mordekaiser"
C,Meeple Rammus,,Easy,4.86,0.14,12.1%,40.5%,Rammus | Veigar | Corki | Bard | Nami | Fizz | Meepsie | Poppy,"Rammus (Bramble Vest, Gargoyle Stoneplate, Warmog's Armor) | Veigar★ (Jeweled Gauntlet, Giant Slayer, Spear of Shojin) | Corki (Deathblade, Infinity Edge, Spear of Shojin) | Bard (Rabadon's Deathcap, Spear of Shojin, Void Staff) | Nami | Fizz | Meepsie | Poppy★"
C,Vanguard Zoe,6,Medium,4.87,0.05,7.3%,42.6%,Zoe | Leona | LeBlanc | Mordekaiser | Karma | Nunu & Willump | Illaoi | Meepsie,"Zoe★ (Morellonomicon, Spear of Shojin, Void Staff) | Leona★ (Gargoyle Stoneplate, Gargoyle Stoneplate, Steadfast Heart) | LeBlanc (Archangel's Staff, Guinsoo's Rageblade, Void Staff) | Mordekaiser★ (Gargoyle Stoneplate, Spirit Visage, Warmog's Armor) | Karma | Nunu & Willump | Illaoi | Meepsie"
C,Marauder Master Yi,,Medium,4.88,0.04,8.4%,43.1%,Master Yi | Tahm Kench | Fiora | Sona | Maokai | Urgot | Viktor | Akali | Gragas,"Master Yi (Edge of Night, Giant Slayer, Hand Of Justice) | Tahm Kench (Protector's Vow, Sunfire Cape, Evenshroud) | Fiora (Edge of Night, Striker's Flail, Hand Of Justice) | Sona (Void Staff) | Maokai | Urgot | Viktor | Akali | Gragas"
C,Voyager Pyke,6,Easy,4.88,0.05,4.8%,42.8%,Pyke | Gragas | Karma | Sona | Master Yi | Tahm Kench | Meepsie | Lissandra,"Pyke★ (Edge of Night, Infinity Edge, Hand Of Justice) | Gragas★ (Bramble Vest, Gargoyle Stoneplate, Warmog's Armor) | Karma (Morellonomicon, Spear of Shojin, Void Staff) | Sona | Master Yi | Tahm Kench | Meepsie★ | Lissandra"
C,Psionic Illaoi,7,Easy,4.91,0.02,7.9%,41.5%,Viktor | Master Yi | Illaoi | Gragas | Meepsie | Mordekaiser | Pyke | Lissandra,"Viktor★ (Drone Uplink, Archangel's Staff, Jeweled Gauntlet) | Master Yi (Edge of Night, Giant Slayer, Quicksilver) | Illaoi (Bramble Vest, Dragon's Claw, Gargoyle Stoneplate) | Gragas | Meepsie | Mordekaiser | Pyke | Lissandra"
C,Vanguard Xayah,,Easy,4.97,0.20,15.6%,41.9%,Xayah | Nunu & Willump | Jhin | Fiora | Akali | Jax | Mordekaiser | Aatrox,"Xayah (Battle Bunny Crossbow, Guinsoo's Rageblade, Infinity Edge) | Nunu & Willump (Anomaly, Protector's Vow, Protector's Vow) | Jhin (Stargazer Emblem, Deathblade, Infinity Edge) | Fiora | Akali | Jax | Mordekaiser | Aatrox"
D,Oracle Tahm Kench,,Hard,5.02,0.12,12.1%,40.0%,Tahm Kench | Vex | Graves | Fiora | Morgana | Shen | Maokai | Akali | Aatrox,"Tahm Kench (Bramble Vest, Spirit Visage, Warmog's Armor) | Vex (Guinsoo's Rageblade, Guinsoo's Rageblade, Giant Slayer) | Graves (Battle Bunny Crossbow, Guinsoo's Rageblade, Infinity Edge) | Fiora (Edge of Night, Sterak's Gage, Hand Of Justice) | Morgana | Shen | Maokai | Akali | Aatrox"
D,Brawler Miss Fortune,7,Easy,5.05,0.01,5.2%,39.2%,Miss Fortune | Maokai | Rhaast | Riven | Shen | Gwen | Pantheon | Aatrox,"Miss Fortune★ (Deathblade, Infinity Edge, Giant Slayer) | Maokai★ (Sunfire Cape, Spirit Visage, Warmog's Armor) | Rhaast★ (Gargoyle Stoneplate, Sunfire Cape, Warmog's Armor) | Riven (Bloodthirster, Titan's Resolve, Hand Of Justice) | Shen | Gwen | Pantheon | Aatrox"
D,Arbiter Illaoi,7,Easy,5.08,0.05,11.5%,38.7%,Illaoi | Diana | Aurora | Jinx | LeBlanc | Meepsie | Leona,"Illaoi★ (Gargoyle Stoneplate, Ionic Spark, Warmog's Armor) | Diana★ (Cyclonic Slicers, Bloodthirster, Titan's Resolve) | Aurora★ (Searing Shortbow, Blue Buff, Jeweled Gauntlet) | Jinx★ (Battle Bunny Crossbow, Guinsoo's Rageblade, Infinity Edge) | LeBlanc | Meepsie | Leona"
D,Stargazer - The Mountain Xayah,,Easy,5.12,0.03,7.6%,36.8%,Xayah | Nunu & Willump | Riven | Jax | Jhin | Lulu | Mordekaiser | Talon,"Xayah (Guinsoo's Rageblade, Red Buff, Kraken's Fury) | Nunu & Willump (Anomaly, Protector's Vow, Sunfire Cape) | Riven (Stargazer Emblem, Bloodthirster, Quicksilver) | Jax (Gargoyle Stoneplate, Sunfire Cape, Spirit Visage) | Jhin | Lulu | Mordekaiser | Talon"
D,Shepherd Illaoi,,Easy,5.13,0.04,6.6%,37.9%,Illaoi | Vex | Sona | Bard | Blitzcrank | Karma | Nunu & Willump | Meepsie | Mordekaiser,"Illaoi (Gargoyle Stoneplate, Ionic Spark, Sunfire Cape) | Vex (Archangel's Staff, Guinsoo's Rageblade, Giant Slayer) | Sona (Giant Slayer, Spear of Shojin, Void Staff) | Bard | Blitzcrank | Karma | Nunu & Willump | Meepsie | Mordekaiser"
D,Voyager The Mighty Mech,,Medium,5.16,0.04,7.6%,37.7%,The Mighty Mech | Karma | Jhin | Illaoi | Kai'Sa | Meepsie | Mordekaiser | Cho'Gath | Lissandra,"The Mighty Mech (Anomaly, Gargoyle Stoneplate, Sterak's Gage) | Karma (Jeweled Gauntlet, Nashor's Tooth, Giant Slayer) | Jhin (Infinity Edge, Last Whisper, Giant Slayer) | Illaoi | Kai'Sa | Meepsie | Mordekaiser | Cho'Gath | Lissandra"
D,Conduit Miss Fortune,7,Easy,5.27,0.01,3.3%,34.8%,Miss Fortune | Viktor | Illaoi | Nunu & Willump | Aurelion Sol | Mordekaiser | Zoe | Leona,"Miss Fortune★ (Infinity Edge, Infinity Edge, Giant Slayer) | Viktor★ (Jeweled Gauntlet, Rabadon's Deathcap, Void Staff) | Illaoi★ (Dragon's Claw, Gargoyle Stoneplate, Warmog's Armor) | Nunu & Willump (Protector's Vow, Sunfire Cape, Spirit Visage) | Aurelion Sol | Mordekaiser | Zoe | Leona★"
D,Replicator Lulu,7,Easy,5.30,0.02,6.2%,34.6%,Lulu | Ornn | Miss Fortune | Nunu & Willump | Illaoi | Rhaast | Jax,"Lulu★ (Archangel's Staff, Blue Buff, Jeweled Gauntlet) | Ornn★ (Bramble Vest, Gargoyle Stoneplate, Spirit Visage) | Miss Fortune★ (Infinity Edge, Red Buff, Spear of Shojin) | Nunu & Willump (Protector's Vow, Gargoyle Stoneplate, Warmog's Armor) | Illaoi★ | Rhaast★ | Jax"
D,Timebreaker Pantheon,6,Easy,5.35,0.02,5.7%,34.7%,Pantheon | Ezreal | Riven | Milio | Tahm Kench | Xayah | Maokai | Cho'Gath,"Pantheon★ (Sunfire Cape, Spirit Visage, Evenshroud) | Ezreal★ (Infinity Edge, Giant Slayer, Spear of Shojin) | Riven (Bloodthirster, Sterak's Gage, Titan's Resolve) | Milio★ (Jeweled Gauntlet, Giant Slayer, Spear of Shojin) | Tahm Kench | Xayah | Maokai | Cho'Gath"
D,Brawler Urgot,7,Medium,5.42,0.02,4.7%,33.0%,Urgot | Maokai | Master Yi | Fiora | Tahm Kench | Akali | Gragas,"Urgot★ (Infinity Edge, Quicksilver, Sterak's Gage) | Maokai★ (Steadfast Heart, Sunfire Cape, Evenshroud) | Master Yi (Brawler Emblem, Edge of Night, Hand Of Justice) | Fiora (Quicksilver, Sterak's Gage, Hand Of Justice) | Tahm Kench | Akali | Gragas"
D,Psionic Viktor,7,Easy,5.48,0.02,2.6%,29.9%,Viktor | Master Yi | Gragas | Tahm Kench | Sona | Maokai | Urgot | Akali,"Viktor★ (Drone Uplink, Archangel's Staff, Jeweled Gauntlet) | Master Yi (Bloodthirster, Sterak's Gage, Titan's Resolve) | Gragas★ (Gargoyle Stoneplate, Spirit Visage, Warmog's Armor) | Tahm Kench (Protector's Vow, Sunfire Cape, Spirit Visage) | Sona | Maokai | Urgot | Akali"
D,Challenger Diana,7,Easy,5.53,0.02,2.9%,29.5%,Diana | Leona | Kindred | Rhaast | Akali | Mordekaiser | Zoe,"Diana★ (Vanguard Emblem, Bloodthirster, Guinsoo's Rageblade) | Leona★ (Gargoyle Stoneplate, Gargoyle Stoneplate, Spirit Visage) | Kindred | Rhaast | Akali | Mordekaiser | Zoe"
D,Voyager Aurora,7,Easy,5.60,0.03,13.5%,30.7%,Aurora | Illaoi | Karma | The Mighty Mech | Viktor | Meepsie | Mordekaiser | Pyke,"Aurora★ (Evolved Embershot, Jeweled Gauntlet, Spear of Shojin) | Illaoi★ (Radiant Field, Gargoyle Stoneplate, Spirit Visage) | Karma (Jeweled Gauntlet, Nashor's Tooth, Void Staff) | The Mighty Mech | Viktor★ | Meepsie | Mordekaiser | Pyke"
D,Bastion Ornn,,Easy,6.31,0.02,2.2%,16.6%,Ornn | Vex | Graves | Shen | Blitzcrank | Fiora | Morgana | Akali | Aatrox,"Ornn (Dragon's Claw, Steadfast Heart, Warmog's Armor) | Vex (Guinsoo's Rageblade, Giant Slayer, Rabadon's Deathcap) | Graves (Battle Bunny Crossbow, Guinsoo's Rageblade, Infinity Edge) | Shen (Protector's Vow) | Blitzcrank | Fiora | Morgana | Akali | Aatrox"
D,Anima Illaoi,6,Easy,6.69,0.04,6.0%,14.4%,Jinx | Illaoi | Aurora | Nunu & Willump | Rammus | Rhaast | Jax | Mordekaiser,"Jinx★ (Battle Bunny Crossbow, Guinsoo's Rageblade, Infinity Edge) | Illaoi (Sunfire Cape, Evenshroud, Warmog's Armor) | Aurora (Blue Buff, Jeweled Gauntlet, Void Staff) | Nunu & Willump | Rammus | Rhaast | Jax | Mordekaiser"
