Tier,Name,Level,Difficulty,Avg Place,Pick Rate,Win Rate,Top 4 Rate,Units,UnitDetails
B,Voyager Viktor,7,Easy,4.65,0.02,8.1%,46.4%,Viktor | Illaoi | Nami | Pyke | Rhaast | Meepsie | Mordekaiser | Lissandra,"Viktor★ (Drone Uplink, Rabadon's Deathcap, Void Staff) | Illaoi★ (Adaptive Helm, Gargoyle Stoneplate, Spirit Visage) | Nami (Jeweled Gauntlet, Nashor's Tooth, Giant Slayer) | Pyke★ (Edge of Night, Infinity Edge, Hand Of Justice) | Rhaast★ | Meepsie | Mordekaiser | Lissandra"
B,Meeple Veigar,5,Medium,4.67,0.04,11.7%,45.5%,Veigar | Rammus | Poppy | Lissandra | Bard | Illaoi | Meepsie | Mordekaiser,"Veigar★ (Jeweled Gauntlet, Giant Slayer, Spear of Shojin) | Rammus (Crownguard, Gargoyle Stoneplate, Warmog's Armor) | Poppy★ (Bramble Vest, Dragon's Claw, Warmog's Armor) | Lissandra★ (Giant Slayer, Spear of Shojin, Void Staff) | Bard | Illaoi | Meepsie | Mordekaiser"
B,Space Groove Nami,,Medium,4.74,0.08,11.3%,44.7%,Nami | Riven | Tahm Kench | Blitzcrank | Nunu & Willump | Ornn | Gwen | Pantheon,"Nami (Jeweled Gauntlet, Nashor's Tooth, Nashor's Tooth) | Riven (Space Groove Emblem, Bloodthirster, Sterak's Gage) | Tahm Kench (Ionic Spark, Sunfire Cape, Warmog's Armor) | Blitzcrank (Bloodthirster, Jeweled Gauntlet, Rabadon's Deathcap) | Nunu & Willump | Ornn | Gwen | Pantheon"
B,Mecha Urgot,7,Easy,4.74,0.03,10.5%,45.7%,Urgot | Aurora | Maokai | Rhaast | The Mighty Mech | Akali,"Urgot★ (Battle Bunny Crossbow, Infinity Edge, Quicksilver) | Aurora★ (Rabadon's Deathcap, Red Buff, Spear of Shojin) | Maokai★ (Spirit Visage, Evenshroud, Warmog's Armor) | Rhaast★ (Protector's Vow, Gargoyle Stoneplate, Gargoyle Stoneplate) | The Mighty Mech | Akali"
C,Vanguard LeBlanc,,Medium,4.76,0.24,8.2%,44.5%,LeBlanc | Nunu & Willump | Karma | Illaoi | Meepsie | Mordekaiser | Zoe | Leona,"LeBlanc (Guinsoo's Rageblade, Jeweled Gauntlet, Giant Slayer) | Nunu & Willump (Adaptive Helm, Protector's Vow, Protector's Vow) | Karma (Shepherd Emblem, Morellonomicon, Void Staff) | Illaoi (Gargoyle Stoneplate, Ionic Spark, Warmog's Armor) | Meepsie | Mordekaiser | Zoe | Leona"
C,Voyager Pyke,6,Easy,4.77,0.01,7.6%,45.7%,Pyke | Gragas | Master Yi | Viktor | Karma | Tahm Kench | Meepsie | Lissandra,"Pyke★ (Edge of Night, Infinity Edge, Hand Of Justice) | Gragas★ (Crownguard, Spirit Visage, Evenshroud) | Master Yi (Edge of Night, Giant Slayer, Quicksilver) | Viktor★ (Thief's Gloves) | Karma | Tahm Kench | Meepsie★ | Lissandra"
C,Conduit Miss Fortune Viktor,7,Easy,4.78,0.07,6.8%,44.6%,Miss Fortune | Viktor | Ornn | Maokai | Rhaast | Gragas | Aatrox,"Miss Fortune★ (Deathblade, Infinity Edge, Giant Slayer) | Viktor★ (Jeweled Gauntlet, Striker's Flail, Rabadon's Deathcap) | Ornn★ (Dragon's Claw, Gargoyle Stoneplate, Warmog's Armor) | Maokai★ (Protector's Vow, Spirit Visage, Warmog's Armor) | Rhaast★ | Gragas | Aatrox"
C,Stargazer - The Mountain Xayah,,Medium,4.79,0.03,12.9%,43.5%,Xayah | Nunu & Willump | Riven | Jhin | Lulu | Jax | Mordekaiser | Talon,"Xayah (Last Whisper, Red Buff, Kraken's Fury) | Nunu & Willump (Adaptive Helm, Protector's Vow, Evenshroud) | Riven (Stargazer Emblem, Bloodthirster, Sterak's Gage) | Jhin (Stargazer Emblem, Deathblade, Infinity Edge) | Lulu | Jax | Mordekaiser | Talon"
C,Challenger Diana Miss Fortune,7,Medium,4.82,0.02,7.9%,45.3%,Diana | Miss Fortune | Ornn | Kindred | Rhaast | Aatrox | Leona,"Diana★ (Edge of Night, Jeweled Gauntlet, Hand Of Justice) | Miss Fortune★ (Deathblade, Infinity Edge, Giant Slayer) | Ornn★ (Dragon's Claw, Gargoyle Stoneplate, Warmog's Armor) | Kindred (Guinsoo's Rageblade, Giant Slayer, Red Buff) | Rhaast★ | Aatrox | Leona"
C,Arbiter Diana,7,Medium,4.85,0.18,15.1%,43.3%,Diana | Illaoi | Aurora | Jinx | LeBlanc | Meepsie | Leona,"Diana★ (Cyclonic Slicers, Bloodthirster, Titan's Resolve) | Illaoi★ (Radiant Field, Gargoyle Stoneplate, Warmog's Armor) | Aurora★ (Searing Shortbow, Jeweled Gauntlet, Spear of Shojin) | Jinx★ (Battle Bunny Crossbow, Guinsoo's Rageblade, Infinity Edge) | LeBlanc | Meepsie | Leona"
C,Vanguard Zoe,6,Medium,4.87,0.04,8.6%,42.6%,Zoe | Leona | LeBlanc | Mordekaiser | Karma | Nunu & Willump | Illaoi | Meepsie,"Zoe★ (Archangel's Staff, Jeweled Gauntlet, Rabadon's Deathcap) | Leona★ (Gargoyle Stoneplate, Gargoyle Stoneplate, Warmog's Armor) | LeBlanc (Guinsoo's Rageblade, Giant Slayer, Rabadon's Deathcap) | Mordekaiser (Crownguard, Gargoyle Stoneplate, Warmog's Armor) | Karma | Nunu & Willump | Illaoi | Meepsie"
C,Fateweaver Jax,5,Easy,4.90,0.06,6.3%,42.4%,Twisted Fate | Jax | Caitlyn | Talon | Corki | Riven | Milio | Aatrox,"Twisted Fate★ (Nashor's Tooth, Nashor's Tooth, Rabadon's Deathcap) | Jax★ (Crownguard, Gargoyle Stoneplate, Gargoyle Stoneplate) | Caitlyn★ (Deathblade, Guinsoo's Rageblade, Giant Slayer) | Talon★ (Edge of Night, Hextech Gunblade, Spear of Shojin) | Corki | Riven | Milio | Aatrox★"
C,Voyager Nami,,Easy,4.97,0.09,6.2%,40.1%,Nami | Karma | Nunu & Willump | The Mighty Mech | Illaoi | Rhaast | Meepsie | Lissandra,"Nami (Jeweled Gauntlet, Nashor's Tooth, Nashor's Tooth) | Karma (Jeweled Gauntlet, Spear of Shojin, Void Staff) | Nunu & Willump (Adaptive Helm, Protector's Vow, Protector's Vow) | The Mighty Mech (Bramble Vest, Gargoyle Stoneplate, Warmog's Armor) | Illaoi | Rhaast | Meepsie | Lissandra"
D,Primordian Briar,5,Easy,5.06,0.05,7.1%,40.1%,Briar | Bel'Veth | Rek'Sai | Kai'Sa | Kindred | Rhaast | Akali | Cho'Gath,"Briar★ (Bloodthirster, Sterak's Gage, Titan's Resolve) | Bel'Veth★ (Rogue Emblem, Quicksilver, Kraken's Fury) | Rek'Sai★ (Protector's Vow, Sunfire Cape, Evenshroud) | Kai'Sa★ (Last Whisper, Giant Slayer, Spear of Shojin) | Kindred | Rhaast | Akali★ | Cho'Gath★"
D,Timebreaker Ezreal,5,Easy,5.13,0.07,12.5%,37.7%,Ezreal | Cho'Gath | Pantheon | Riven | Tahm Kench | Kai'Sa | Maokai | Milio,"Ezreal★ (Dark Star Emblem, Infinity Edge, Spear of Shojin) | Cho'Gath★ (Bramble Vest, Crownguard, Warmog's Armor) | Pantheon★ (Protector's Vow, Sunfire Cape, Evenshroud) | Riven | Tahm Kench | Kai'Sa | Maokai | Milio★"
D,Challenger Diana,7,Easy,5.13,0.03,6.9%,38.0%,Diana | Miss Fortune | Illaoi | Leona | Kindred | Akali | Bel'Veth,"Diana★ (Vanguard Emblem, Bloodthirster, Guinsoo's Rageblade) | Miss Fortune★ (Infinity Edge, Giant Slayer, Spear of Shojin) | Illaoi★ (Crownguard, Ionic Spark, Spirit Visage) | Leona (Gargoyle Stoneplate, Gargoyle Stoneplate, Warmog's Armor) | Kindred | Akali | Bel'Veth"
D,Space Groove Samira,7,Easy,5.17,0.07,8.2%,36.0%,Samira | Samira | Ornn | Ornn | Xayah | Nunu & Willump | Blitzcrank | Jax,"Samira★ (Deathblade, Infinity Edge, Spear of Shojin) | Samira | Ornn★ (Dragon's Claw, Gargoyle Stoneplate, Warmog's Armor) | Ornn | Xayah (Guinsoo's Rageblade, Last Whisper, Red Buff) | Nunu & Willump (Adaptive Helm, Adaptive Helm, Protector's Vow) | Blitzcrank | Jax"
D,Bastion Corki,,Easy,5.19,0.02,5.1%,40.2%,Corki | Rammus | Shen | Caitlyn | Ornn | Jax | Aatrox | Poppy,"Corki (Rogue Emblem, Deathblade, Last Whisper) | Rammus (Dragon's Claw, Gargoyle Stoneplate, Warmog's Armor) | Shen (Bloodthirster, Guinsoo's Rageblade, Titan's Resolve) | Caitlyn★ (Deathblade, Guinsoo's Rageblade, Giant Slayer) | Ornn | Jax | Aatrox | Poppy"
D,Meeple Rammus,,Easy,5.24,0.02,12.1%,35.1%,Rammus | Corki | Bard | Fizz | Gnar | Meepsie | Milio | Poppy,"Rammus (Anomaly, Bramble Vest, Gargoyle Stoneplate) | Corki (Last Whisper, Striker's Flail, Spear of Shojin) | Bard (Rabadon's Deathcap, Spear of Shojin, Void Staff) | Fizz | Gnar | Meepsie | Milio | Poppy"
D,Primordian Bel'Veth,6,Easy,5.30,0.02,4.8%,35.5%,Bel'Veth | Rek'Sai | Akali | Kindred | Maokai | Aatrox | Briar | Caitlyn,"Bel'Veth★ (Deathblade, Giant Slayer, Kraken's Fury) | Rek'Sai★ (Crownguard, Protector's Vow, Evenshroud) | Akali★ (Primordian Emblem, Edge of Night, Hand Of Justice) | Kindred | Maokai | Aatrox★ | Briar★ | Caitlyn★"
D,Space Groove Nami Nunu & Willump,,Easy,5.33,0.03,5.9%,33.4%,Nami | Nunu & Willump | Blitzcrank | Illaoi | Ornn | Lissandra | Nasus | Teemo,"Nami (Blue Buff, Jeweled Gauntlet, Void Staff) | Nunu & Willump (Crownguard, Protector's Vow, Protector's Vow) | Blitzcrank (Jeweled Gauntlet, Rabadon's Deathcap, Spear of Shojin) | Illaoi (Bramble Vest, Dragon's Claw, Warmog's Armor) | Ornn | Lissandra | Nasus | Teemo"
D,Dark Lady Morgana,,Hard,5.35,0.08,9.9%,33.0%,Morgana | Vex | Graves | Blitzcrank | Fiora | Shen | Nunu & Willump | Akali | Aatrox,"Morgana (Crownguard, Gargoyle Stoneplate, Warmog's Armor) | Vex (Guinsoo's Rageblade, Giant Slayer, Red Buff) | Graves (Battle Bunny Crossbow, Guinsoo's Rageblade, Infinity Edge) | Blitzcrank (Crownguard) | Fiora | Shen | Nunu & Willump | Akali | Aatrox"
D,Brawler Maokai,,Easy,5.58,0.01,12.0%,30.8%,Maokai | Tahm Kench | Graves | Fiora | Jhin | Urgot | Gragas | Pantheon | Cho'Gath,"Maokai (Sunfire Cape, Spirit Visage, Evenshroud) | Tahm Kench (Gargoyle Stoneplate, Sunfire Cape, Spirit Visage) | Graves (Deathblade, Giant Slayer, Spear of Shojin) | Fiora | Jhin | Urgot | Gragas | Pantheon | Cho'Gath★"
D,Anima Illaoi,,Easy,6.38,0.01,11.8%,20.4%,Illaoi | Fiora | Jinx | Aurora | Karma | Bel'Veth | Mordekaiser | Briar,"Illaoi (Crownguard, Gargoyle Stoneplate, Warmog's Armor) | Fiora (Cyclonic Slicers, Bloodthirster, Edge of Night) | Jinx★ (Battle Bunny Crossbow, Guinsoo's Rageblade, Infinity Edge) | Aurora (Searing Shortbow, Jeweled Gauntlet, Spear of Shojin) | Karma | Bel'Veth | Mordekaiser | Briar"
