Tier,Name,Level,Difficulty,Avg Place,Pick Rate,Win Rate,Top 4 Rate,Units,UnitDetails
D,Challenger Diana,7,Easy,5.04,0.02,6.4%,40.0%,Diana | Miss Fortune | Illaoi | Nunu & Willump | Mordekaiser | Zoe | Leona,"Diana★ (Vanguard Emblem, Guinsoo's Rageblade, Titan's Resolve) | Miss Fortune★ (Deathblade, Guinsoo's Rageblade, Infinity Edge) | Illaoi★ (Bramble Vest, Gargoyle Stoneplate, Warmog's Armor) | Nunu & Willump (Adaptive Helm, Protector's Vow, Protector's Vow) | Mordekaiser | Zoe | Leona"
D,Dark Star Xayah,,Easy,5.05,0.05,11.3%,38.7%,Xayah | Nunu & Willump | Jhin | Karma | Kai'Sa | Mordekaiser | Cho'Gath | Lissandra,"Xayah (Red Buff, Kraken's Fury, Kraken's Fury) | Nunu & Willump (Protector's Vow, Protector's Vow, Protector's Vow) | Jhin (Infinity Edge, Last Whisper, Striker's Flail) | Karma | Kai'Sa | Mordekaiser | Cho'Gath | Lissandra"
D,Primordian Bel'Veth,6,Easy,5.08,0.02,4.5%,40.7%,Bel'Veth | Rek'Sai | Akali | Maokai | Kindred | Aatrox | Briar | Caitlyn,"Bel'Veth★ (Bloodthirster, Quicksilver, Kraken's Fury) | Rek'Sai★ (Bramble Vest, Sunfire Cape, Warmog's Armor) | Akali★ (Primordian Emblem, Edge of Night, Hand Of Justice) | Maokai (Spirit Visage, Evenshroud, Warmog's Armor) | Kindred | Aatrox★ | Briar★ | Caitlyn★"
D,Bastion Corki,,Easy,5.08,0.02,4.5%,40.4%,Corki | Rammus | Shen | Ornn | Jax | Aatrox | Caitlyn | Poppy,"Corki (Blue Buff, Deathblade, Deathblade) | Rammus (Bramble Vest, Crownguard, Gargoyle Stoneplate) | Shen (Bloodthirster, Guinsoo's Rageblade, Titan's Resolve) | Ornn | Jax | Aatrox | Caitlyn★ | Poppy"
D,Voyager Nami,,Medium,5.13,0.07,5.4%,37.0%,Nami | Karma | Nunu & Willump | The Mighty Mech | Illaoi | Rhaast | Meepsie | Lissandra,"Nami (Giant Slayer, Spear of Shojin, Void Staff) | Karma (Morellonomicon, Spear of Shojin, Void Staff) | Nunu & Willump (Adaptive Helm, Adaptive Helm, Protector's Vow) | The Mighty Mech (Dragon's Claw, Gargoyle Stoneplate, Warmog's Armor) | Illaoi | Rhaast | Meepsie | Lissandra"
D,Timebreaker Ezreal,5,Easy,5.17,0.05,10.9%,35.9%,Ezreal | Cho'Gath | Pantheon | Riven | Tahm Kench | Kai'Sa | Maokai | Milio,"Ezreal★ (Dark Star Emblem, Infinity Edge, Spear of Shojin) | Cho'Gath★ (Bramble Vest, Spirit Visage, Warmog's Armor) | Pantheon★ (Protector's Vow, Sunfire Cape, Evenshroud) | Riven (Bloodthirster, Edge of Night, Sterak's Gage) | Tahm Kench | Kai'Sa | Maokai | Milio★"
D,Space Groove Samira,7,Easy,5.18,0.04,7.0%,37.0%,Samira | Samira | Ornn | Ornn | Xayah | Nunu & Willump | Jax,"Samira★ (Deathblade, Infinity Edge, Spear of Shojin) | Samira | Ornn★ (Bramble Vest, Spirit Visage, Warmog's Armor) | Ornn | Xayah (Last Whisper, Red Buff, Kraken's Fury) | Nunu & Willump (Adaptive Helm, Protector's Vow, Protector's Vow) | Jax"
D,Meeple Rammus,,Easy,5.22,0.02,11.9%,36.5%,Rammus | Corki | Bard | Meepsie | Fizz | Gnar | Milio | Poppy,"Rammus (Gargoyle Stoneplate, Gargoyle Stoneplate, Warmog's Armor) | Corki (Deathblade, Infinity Edge, Striker's Flail) | Bard (Jeweled Gauntlet, Morellonomicon, Spear of Shojin) | Meepsie (Steadfast Heart) | Fizz | Gnar | Milio | Poppy"
D,Brawler Maokai,,Medium,5.36,0.01,11.9%,34.4%,Tahm Kench | Maokai | Graves | Vex | Fiora | Shen | Urgot | Gragas | Aatrox,"Tahm Kench (Crownguard, Gargoyle Stoneplate, Warmog's Armor) | Maokai (Protector's Vow, Gargoyle Stoneplate, Warmog's Armor) | Graves (Guinsoo's Rageblade, Infinity Edge, Giant Slayer) | Vex (Guinsoo's Rageblade, Giant Slayer, Void Staff) | Fiora | Shen | Urgot | Gragas | Aatrox"
D,Primordian Briar,5,Easy,5.53,0.03,4.5%,32.5%,Briar | Bel'Veth | Rek'Sai | Kai'Sa | Kindred | Rhaast | Akali | Cho'Gath,"Briar★ (Bloodthirster, Sterak's Gage, Titan's Resolve) | Bel'Veth★ (Rogue Emblem, Giant Slayer, Kraken's Fury) | Rek'Sai★ (Crownguard, Gargoyle Stoneplate, Evenshroud) | Kai'Sa★ (Deathblade, Giant Slayer, Spear of Shojin) | Kindred | Rhaast | Akali★ | Cho'Gath★"
D,Vanguard Leona Zoe,5,Easy,5.58,0.02,5.0%,30.7%,Leona | Zoe | Mordekaiser | Blitzcrank | LeBlanc | Nunu & Willump | Illaoi | Nasus,"Leona★ (Bramble Vest, Dragon's Claw, Warmog's Armor) | Zoe★ (Blue Buff, Jeweled Gauntlet, Giant Slayer) | Mordekaiser (Gargoyle Stoneplate, Spirit Visage, Warmog's Armor) | Blitzcrank | LeBlanc | Nunu & Willump | Illaoi | Nasus★"
