Tier,Name,Level,Difficulty,Avg Place,Pick Rate,Win Rate,Top 4 Rate,Units,UnitDetails
C,Timebreaker Ezreal,5,Easy,4.77,0.09,13.0%,43.8%,Ezreal | Cho'Gath | Riven | Pantheon | Tahm Kench | Xayah | Maokai | Milio,"Ezreal★ (Deathblade, Infinity Edge, Spear of Shojin) | Cho'Gath★ (Sunfire Cape, Evenshroud, Warmog's Armor) | Riven (Bloodthirster, Sterak's Gage, Titan's Resolve) | Pantheon★ (Protector's Vow, Sunfire Cape, Evenshroud) | Tahm Kench | Xayah | Maokai | Milio★"
C,N.O.V.A. Kindred Master Yi,,Easy,4.82,0.11,9.3%,43.4%,Kindred | Master Yi | Fiora | Shen | Maokai | Urgot | Akali | Aatrox | Caitlyn,"Kindred (Guinsoo's Rageblade, Infinity Edge, Kraken's Fury) | Master Yi (Edge of Night, Infinity Edge, Hand Of Justice) | Fiora (Bloodthirster, Sterak's Gage, Titan's Resolve) | Shen | Maokai | Urgot | Akali | Aatrox | Caitlyn"
C,Timebreaker Lulu,7,Easy,4.84,0.05,10.6%,43.7%,Lulu | Maokai | Milio | Pantheon | Rhaast | Jax | Aatrox | Twisted Fate,"Lulu★ (Jeweled Gauntlet, Nashor's Tooth, Nashor's Tooth) | Maokai★ (Dragon's Claw, Protector's Vow, Sunfire Cape) | Milio★ (Jeweled Gauntlet, Spear of Shojin, Void Staff) | Pantheon★ (Bramble Vest, Gargoyle Stoneplate, Sunfire Cape) | Rhaast★ | Jax★ | Aatrox | Twisted Fate"
C,Meeple Rammus,,Easy,4.85,0.10,13.6%,41.0%,Rammus | Corki | Meepsie | Bard | Fizz | Gnar | Poppy | Veigar,"Rammus (Gargoyle Stoneplate, Spirit Visage, Warmog's Armor) | Corki (Deathblade, Infinity Edge, Spear of Shojin) | Meepsie (Bloodthirster, Jeweled Gauntlet, Titan's Resolve) | Bard (Blue Buff, Jeweled Gauntlet, Rabadon's Deathcap) | Fizz | Gnar | Poppy★ | Veigar★"
C,Dark Star Mordekaiser,,Easy,4.86,0.03,11.4%,42.7%,Mordekaiser | Kai'Sa | Jhin | Karma | Blitzcrank | Tahm Kench | Cho'Gath | Lissandra,"Mordekaiser (Gargoyle Stoneplate, Sunfire Cape, Warmog's Armor) | Kai'Sa (Infinity Edge, Striker's Flail, Spear of Shojin) | Jhin (Guinsoo's Rageblade, Infinity Edge, Giant Slayer) | Karma (Blue Buff, Jeweled Gauntlet, Void Staff) | Blitzcrank | Tahm Kench | Cho'Gath | Lissandra"
C,Arbiter Illaoi,7,Easy,4.90,0.13,14.5%,42.6%,Illaoi | Aurora | Diana | LeBlanc | The Mighty Mech | Meepsie | Jinx | Leona,"Illaoi★ (Radiant Field, Gargoyle Stoneplate, Warmog's Armor) | Aurora★ (Evolved Embershot, Jeweled Gauntlet, Nashor's Tooth) | Diana★ (Cyclonic Slicers, Bloodthirster, Titan's Resolve) | LeBlanc (Guinsoo's Rageblade, Giant Slayer, Void Staff) | The Mighty Mech | Meepsie | Jinx★ | Leona"
C,Marauder Master Yi,,Easy,4.90,0.07,10.2%,42.4%,Master Yi | Tahm Kench | Fiora | Sona | Maokai | Urgot | Viktor | Akali | Gragas,"Master Yi (Edge of Night, Giant Slayer, Hand Of Justice) | Tahm Kench (Sunfire Cape, Spirit Visage, Evenshroud) | Fiora (Bloodthirster, Quicksilver, Sterak's Gage) | Sona (Blue Buff, Jeweled Gauntlet, Nashor's Tooth) | Maokai | Urgot | Viktor | Akali | Gragas"
C,Space Groove Ornn,,Easy,4.93,0.04,8.0%,41.8%,Ornn | Samira | Nami | Blitzcrank | Shen | Gwen | Nasus | Teemo,"Ornn (Gargoyle Stoneplate, Spirit Visage, Warmog's Armor) | Samira (Infinity Edge, Giant Slayer, Spear of Shojin) | Nami (Jeweled Gauntlet, Nashor's Tooth, Spear of Shojin) | Blitzcrank (Bloodthirster, Ionic Spark, Morellonomicon) | Shen | Gwen | Nasus | Teemo"
C,Voyager Pyke,6,Easy,4.96,0.03,3.7%,40.7%,Pyke | Gragas | Master Yi | The Mighty Mech | Karma | Aurora | Viktor | Meepsie,"Pyke★ (Edge of Night, Infinity Edge, Hand Of Justice) | Gragas★ (Gargoyle Stoneplate, Sunfire Cape, Evenshroud) | Master Yi (Bloodthirster, Edge of Night, Giant Slayer) | The Mighty Mech | Karma | Aurora | Viktor | Meepsie★"
D,Shepherd LeBlanc Illaoi,,Easy,5.01,0.03,8.1%,40.6%,LeBlanc | Illaoi | Meepsie | Kai'Sa | Mordekaiser | Cho'Gath | Lissandra | Teemo,"LeBlanc (Archangel's Staff, Guinsoo's Rageblade, Giant Slayer) | Illaoi (Gargoyle Stoneplate, Ionic Spark, Sunfire Cape) | Meepsie (Bramble Vest, Gargoyle Stoneplate, Warmog's Armor) | Kai'Sa | Mordekaiser | Cho'Gath | Lissandra | Teemo"
D,Oracle Tahm Kench,,Easy,5.02,0.05,12.0%,39.6%,Tahm Kench | Jhin | Xayah | Blitzcrank | Karma | Kai'Sa | Mordekaiser | Cho'Gath | Lissandra,"Tahm Kench (Sunfire Cape, Evenshroud, Warmog's Armor) | Jhin (Infinity Edge, Giant Slayer, Striker's Flail) | Xayah (Guinsoo's Rageblade, Giant Slayer, Kraken's Fury) | Blitzcrank | Karma | Kai'Sa | Mordekaiser | Cho'Gath | Lissandra"
D,Timebreaker Riven,,Easy,5.10,0.02,9.1%,38.2%,Riven | Tahm Kench | Pantheon | Fizz | Kai'Sa | Milio | Briar | Ezreal | Talon,"Riven (Bloodthirster, Jeweled Gauntlet, Giant Slayer) | Tahm Kench (Sunfire Cape, Spirit Visage, Warmog's Armor) | Pantheon (Gargoyle Stoneplate, Spirit Visage, Warmog's Armor) | Fizz | Kai'Sa | Milio | Briar | Ezreal | Talon"
D,Challenger Kindred Nunu & Willump,,Easy,5.18,0.02,11.4%,38.0%,Kindred | Nunu & Willump | Fiora | Blitzcrank | Graves | Morgana | Shen | Akali | Aatrox,"Kindred (Guinsoo's Rageblade, Striker's Flail, Kraken's Fury) | Nunu & Willump (Dragon's Claw, Gargoyle Stoneplate, Spirit Visage) | Fiora (Bloodthirster, Edge of Night, Titan's Resolve) | Blitzcrank | Graves | Morgana | Shen | Akali | Aatrox"
D,Space Groove Rammus,,Easy,5.24,0.02,7.5%,34.1%,Rammus | Nami | Ornn | Samira | Blitzcrank | Gwen | Nasus | Teemo,"Rammus (Space Groove Emblem, Gargoyle Stoneplate, Warmog's Armor) | Nami (Nashor's Tooth, Rabadon's Deathcap, Spear of Shojin) | Ornn (Gargoyle Stoneplate, Warmog's Armor, Warmog's Armor) | Samira (Infinity Edge, Giant Slayer, Spear of Shojin) | Blitzcrank | Gwen | Nasus | Teemo"
D,Voyager Aurora,7,Easy,5.29,0.05,15.6%,35.5%,Aurora | Illaoi | Fiora | Karma | The Mighty Mech | Viktor | Mordekaiser | Pyke,"Aurora★ (Evolved Embershot, Jeweled Gauntlet, Spear of Shojin) | Illaoi★ (Lioness's Lament, Gargoyle Stoneplate, Warmog's Armor) | Fiora (Cyclonic Slicers, Bloodthirster, Sterak's Gage) | Karma (Jeweled Gauntlet, Nashor's Tooth, Spear of Shojin) | The Mighty Mech | Viktor★ | Mordekaiser | Pyke"
D,Brawler Cho'Gath,5,Medium,5.32,0.05,8.3%,34.3%,Cho'Gath | Ezreal | Lissandra | Pantheon | Tahm Kench | Xayah | Maokai | Milio,"Cho'Gath★ (Protector's Vow, Sunfire Cape, Evenshroud) | Ezreal★ (Deathblade, Infinity Edge, Spear of Shojin) | Lissandra★ (Jeweled Gauntlet, Nashor's Tooth, Striker's Flail) | Pantheon★ (Bramble Vest) | Tahm Kench | Xayah | Maokai | Milio"
D,Voyager The Mighty Mech,,Hard,5.32,0.05,8.0%,34.6%,The Mighty Mech | Vex | Karma | Bard | Blitzcrank | Shen | Rammus | Meepsie | Mordekaiser,"The Mighty Mech (Gargoyle Stoneplate, Sterak's Gage, Titan's Resolve) | Vex (Guinsoo's Rageblade, Giant Slayer, Rabadon's Deathcap) | Karma (Morellonomicon, Spear of Shojin, Void Staff) | Bard | Blitzcrank | Shen | Rammus | Meepsie | Mordekaiser"
D,Stargazer - The Mountain Xayah,,Easy,5.42,0.01,6.0%,32.2%,Xayah | Nunu & Willump | Lulu | Jax | Jhin | Shen | Talon | Twisted Fate,"Xayah (Guinsoo's Rageblade, Infinity Edge, Striker's Flail) | Nunu & Willump (Gargoyle Stoneplate, Spirit Visage, Warmog's Armor) | Lulu (Blue Buff, Jeweled Gauntlet, Spear of Shojin) | Jax (Bloodthirster, Jeweled Gauntlet, Titan's Resolve) | Jhin | Shen | Talon | Twisted Fate"
D,Bastion Jax,6,Easy,5.44,0.02,3.6%,32.3%,Jax | Xayah | Ornn | Rammus | Nunu & Willump | Lulu | Talon | Twisted Fate,"Jax★ (Bloodthirster, Guinsoo's Rageblade, Titan's Resolve) | Xayah (Guinsoo's Rageblade, Infinity Edge, Last Whisper) | Ornn (Bramble Vest, Dragon's Claw, Warmog's Armor) | Rammus (Sunfire Cape, Spirit Visage, Evenshroud) | Nunu & Willump | Lulu | Talon | Twisted Fate"
D,Arbiter Zoe,6,Easy,5.46,0.02,4.8%,34.0%,Zoe | Leona | LeBlanc | Mordekaiser | Blitzcrank | Nunu & Willump | Illaoi | Nasus,"Zoe★ (Blue Buff, Jeweled Gauntlet, Rabadon's Deathcap) | Leona★ (Gargoyle Stoneplate, Steadfast Heart, Warmog's Armor) | LeBlanc (Archangel's Staff, Guinsoo's Rageblade, Hextech Gunblade) | Mordekaiser (Dragon's Claw, Gargoyle Stoneplate, Warmog's Armor) | Blitzcrank | Nunu & Willump | Illaoi | Nasus"
D,Psionic Viktor,,Easy,5.50,0.02,2.9%,30.4%,Viktor | Master Yi | Gragas | Sona | Tahm Kench | Maokai | Urgot | Akali,"Viktor (Blue Buff, Jeweled Gauntlet, Rabadon's Deathcap) | Master Yi (Bloodthirster, Infinity Edge, Titan's Resolve) | Gragas (Dragon's Claw, Gargoyle Stoneplate, Warmog's Armor) | Sona (Rabadon's Deathcap) | Tahm Kench | Maokai | Urgot | Akali"
D,Brawler Maokai,,Easy,5.67,0.01,5.9%,28.6%,Tahm Kench | Maokai | Cho'Gath | Urgot | Aurelion Sol | Gragas | Pantheon,"Tahm Kench (Sunfire Cape, Spirit Visage, Warmog's Armor) | Maokai (Sunfire Cape, Spirit Visage, Warmog's Armor) | Cho'Gath★ (Protector's Vow, Spirit Visage, Warmog's Armor) | Urgot (Guinsoo's Rageblade, Infinity Edge, Hand Of Justice) | Aurelion Sol | Gragas | Pantheon"
D,N.O.V.A. Aatrox,,Easy,5.71,0.01,2.2%,26.3%,Kindred | Aatrox | Maokai | Caitlyn | Rammus | Ornn | Akali | Jax,"Kindred (Guinsoo's Rageblade, Infinity Edge, Giant Slayer) | Aatrox★ (Bloodthirster, Sterak's Gage, Titan's Resolve) | Maokai (Gargoyle Stoneplate, Spirit Visage, Warmog's Armor) | Caitlyn★ (Guinsoo's Rageblade, Infinity Edge, Striker's Flail) | Rammus | Ornn | Akali | Jax"
D,Anima Jinx,6,Easy,6.30,0.02,9.1%,20.5%,Jinx | Illaoi | Aurora | Fiora | Tahm Kench | Bel'Veth | Briar | Rek'Sai,"Jinx★ (Battle Bunny Crossbow, Guinsoo's Rageblade, Infinity Edge) | Illaoi (Gargoyle Stoneplate, Sunfire Cape, Spirit Visage) | Aurora (Blue Buff, Jeweled Gauntlet, Void Staff) | Fiora (Bloodthirster, Edge of Night, Titan's Resolve) | Tahm Kench | Bel'Veth | Briar★ | Rek'Sai★"
