Tier,Name,Level,Difficulty,Avg Place,Pick Rate,Win Rate,Top 4 Rate,Units,UnitDetails
B,Timebreaker Pyke,6,Medium,4.57,0.02,4.3%,51.1%,Pyke | Gwen | Gragas | Pantheon | Riven | Rhaast | Meepsie | Milio,"Pyke★ (Deathblade, Edge of Night, Infinity Edge) | Gwen★ (Bloodthirster, Jeweled Gauntlet, Rabadon's Deathcap) | Gragas★ (Adaptive Helm, Gargoyle Stoneplate, Warmog's Armor) | Pantheon★ (Protector's Vow, Gargoyle Stoneplate, Warmog's Armor) | Riven | Rhaast | Meepsie★ | Milio★"
B,Stargazer - The Mountain Xayah,,Easy,4.58,0.02,13.1%,47.5%,Xayah | Riven | Nunu & Willump | Jhin | Shen | Rhaast | Jax | Mordekaiser | Talon,"Xayah (Last Whisper, Red Buff, Kraken's Fury) | Riven (Stargazer Emblem, Bloodthirster, Sterak's Gage) | Nunu & Willump (Dragon's Claw, Protector's Vow, Warmog's Armor) | Jhin (Stargazer Emblem, Deathblade, Giant Slayer) | Shen | Rhaast | Jax | Mordekaiser | Talon"
B,Challenger Miss Fortune Ornn,7,Easy,4.60,0.23,5.6%,48.8%,Miss Fortune | Ornn | Urgot | Maokai | Rhaast | Bel'Veth | Aatrox,"Miss Fortune★ (Deathblade, Guinsoo's Rageblade, Infinity Edge) | Ornn★ (Dragon's Claw, Gargoyle Stoneplate, Warmog's Armor) | Urgot★ (Bloodthirster, Giant Slayer, Sterak's Gage) | Maokai★ (Crownguard, Protector's Vow, Warmog's Armor) | Rhaast★ | Bel'Veth | Aatrox"
B,Shepherd LeBlanc,,Easy,4.62,0.07,8.7%,47.3%,LeBlanc | Illaoi | Karma | Sona | The Mighty Mech | Meepsie | Leona | Lissandra | Teemo,"LeBlanc (Dark Star Emblem, Guinsoo's Rageblade, Jeweled Gauntlet) | Illaoi (Gargoyle Stoneplate, Ionic Spark, Warmog's Armor) | Karma (Shepherd Emblem, Morellonomicon, Void Staff) | Sona (Morellonomicon, Spear of Shojin, Void Staff) | The Mighty Mech | Meepsie | Leona★ | Lissandra | Teemo"
B,N.O.V.A. Kindred,,Easy,4.63,0.05,15.1%,46.6%,Tahm Kench | Maokai | Graves | Fiora | Shen | Vex | Rhaast | Akali | Aatrox,"Tahm Kench (Protector's Vow, Sunfire Cape, Warmog's Armor) | Maokai (Gargoyle Stoneplate, Sunfire Cape, Warmog's Armor) | Graves (Giant Slayer, Striker's Flail, Quicksilver) | Fiora | Shen | Vex | Rhaast | Akali | Aatrox"
B,Stargazer - The Mountain Lulu,7,Medium,4.64,0.20,9.7%,47.1%,Lulu | Milio | Jax | Maokai | Pantheon | Aatrox | Twisted Fate,"Lulu★ (Jeweled Gauntlet, Nashor's Tooth, Nashor's Tooth) | Milio★ (Stargazer Emblem, Rabadon's Deathcap, Spear of Shojin) | Jax★ (Protector's Vow, Gargoyle Stoneplate, Gargoyle Stoneplate) | Maokai★ (Stargazer Emblem, Protector's Vow, Warmog's Armor) | Pantheon★ | Aatrox | Twisted Fate"
B,Dark Star Aurelion Sol,,Medium,4.64,0.13,7.7%,47.4%,Aurelion Sol | Karma | Tahm Kench | Nunu & Willump | Jhin | The Mighty Mech | Kai'Sa | Mordekaiser | Cho'Gath,"Aurelion Sol (Dark Star Emblem, Jeweled Gauntlet, Striker's Flail) | Karma (Morellonomicon, Spear of Shojin, Void Staff) | Tahm Kench (Crownguard, Gargoyle Stoneplate, Warmog's Armor) | Nunu & Willump (Crownguard, Protector's Vow, Protector's Vow) | Jhin | The Mighty Mech | Kai'Sa | Mordekaiser | Cho'Gath"
B,Primordian Bel'Veth,6,Medium,4.65,0.11,6.0%,48.4%,Bel'Veth | Akali | Rek'Sai | Kindred | Maokai | Aatrox | Briar | Caitlyn,"Bel'Veth★ (Bloodthirster, Giant Slayer, Quicksilver) | Akali★ (Edge of Night, Giant Slayer, Hand Of Justice) | Rek'Sai★ (Protector's Vow, Gargoyle Stoneplate, Warmog's Armor) | Kindred | Maokai | Aatrox★ | Briar★ | Caitlyn★"
B,Conduit Miss Fortune,7,Easy,4.66,0.05,5.0%,48.1%,Miss Fortune | Viktor | Ornn | Maokai | Rhaast | Gragas | Aatrox,"Miss Fortune★ (Deathblade, Infinity Edge, Giant Slayer) | Viktor★ (Drone Uplink, Archangel's Staff, Jeweled Gauntlet) | Ornn★ (Dragon's Claw, Gargoyle Stoneplate, Warmog's Armor) | Maokai★ (Gargoyle Stoneplate, Spirit Visage, Warmog's Armor) | Rhaast★ | Gragas | Aatrox"
B,Meeple Veigar,5,Medium,4.66,0.02,11.1%,45.7%,Veigar | Rammus | Poppy | Lissandra | Bard | Illaoi | Meepsie | Mordekaiser,"Veigar★ (Blue Buff, Jeweled Gauntlet, Rabadon's Deathcap) | Rammus (Bramble Vest, Crownguard, Gargoyle Stoneplate) | Poppy★ (Gargoyle Stoneplate, Ionic Spark, Warmog's Armor) | Lissandra★ (Jeweled Gauntlet, Giant Slayer, Spear of Shojin) | Bard | Illaoi | Meepsie | Mordekaiser"
B,Vanguard Aurelion Sol,,Medium,4.67,0.21,9.3%,45.8%,Aurelion Sol | Nunu & Willump | Karma | Illaoi | Bard | Blitzcrank | Sona | Meepsie | Mordekaiser,"Aurelion Sol (Jeweled Gauntlet, Rabadon's Deathcap, Rabadon's Deathcap) | Nunu & Willump (Adaptive Helm, Protector's Vow, Protector's Vow) | Karma (Rabadon's Deathcap, Spear of Shojin, Void Staff) | Illaoi (Crownguard, Gargoyle Stoneplate, Warmog's Armor) | Bard | Blitzcrank | Sona | Meepsie | Mordekaiser"
B,Challenger Jinx,6,Easy,4.71,0.04,2.8%,47.7%,Jinx | Jax | Akali | Bel'Veth | Kindred | Diana | Aatrox,"Jinx★ (Battle Bunny Crossbow, Guinsoo's Rageblade, Infinity Edge) | Jax★ (Protector's Vow, Gargoyle Stoneplate, Gargoyle Stoneplate) | Akali★ (Bloodthirster, Edge of Night, Infinity Edge) | Bel'Veth★ (Giant Slayer, Quicksilver, Kraken's Fury) | Kindred | Diana | Aatrox"
B,Challenger Miss Fortune,7,Medium,4.73,0.02,5.5%,47.2%,Miss Fortune | Maokai | Urgot | Kindred | Tahm Kench | Rhaast | Bel'Veth | Rek'Sai,"Miss Fortune★ (Deathblade, Deathblade, Deathblade) | Maokai★ (Crownguard, Spirit Visage, Evenshroud) | Urgot★ (Infinity Edge, Sterak's Gage, Hand Of Justice) | Kindred (Guinsoo's Rageblade, Last Whisper, Red Buff) | Tahm Kench | Rhaast | Bel'Veth | Rek'Sai"
B,Voyager Viktor,7,Easy,4.75,0.05,5.0%,45.8%,Viktor | Illaoi | Nami | Pyke | Rhaast | Meepsie | Mordekaiser | Lissandra,"Viktor★ (Drone Uplink, Jeweled Gauntlet, Rabadon's Deathcap) | Illaoi★ (Crownguard, Dragon's Claw, Gargoyle Stoneplate) | Nami (Morellonomicon, Spear of Shojin, Void Staff) | Pyke★ (Edge of Night, Infinity Edge, Hand Of Justice) | Rhaast★ | Meepsie | Mordekaiser | Lissandra"
C,Voyager The Mighty Mech Aurelion Sol,,Medium,4.77,0.09,11.0%,44.6%,Aurelion Sol | The Mighty Mech | Karma | Nunu & Willump | Tahm Kench | Urgot | Mordekaiser,"Aurelion Sol (The Annihilator, Jeweled Gauntlet, Rabadon's Deathcap) | The Mighty Mech (Lioness's Lament, Gargoyle Stoneplate, Gargoyle Stoneplate) | Karma (Red Buff, Spear of Shojin, Void Staff) | Nunu & Willump | Tahm Kench | Urgot | Mordekaiser"
C,Mecha Urgot,7,Easy,4.79,0.01,8.0%,45.8%,Urgot | Aurora | Maokai | Rhaast | The Mighty Mech | Akali,"Urgot★ (Deathblade, Deathblade, Quicksilver) | Aurora★ (Hextech Gunblade, Jeweled Gauntlet, Spear of Shojin) | Maokai★ (Gargoyle Stoneplate, Sunfire Cape, Evenshroud) | Rhaast★ (Gargoyle Stoneplate, Evenshroud, Warmog's Armor) | The Mighty Mech | Akali"
C,Arbiter Diana,7,Easy,4.84,0.14,13.3%,43.9%,Diana | Illaoi | Aurora | Jinx | LeBlanc | Meepsie | Leona,"Diana★ (Cyclonic Slicers, Bloodthirster, Titan's Resolve) | Illaoi★ (Radiant Field, Gargoyle Stoneplate, Warmog's Armor) | Aurora★ (Searing Shortbow, Jeweled Gauntlet, Spear of Shojin) | Jinx★ (Battle Bunny Crossbow, Guinsoo's Rageblade, Infinity Edge) | LeBlanc | Meepsie | Leona"
C,Vanguard LeBlanc,,Medium,4.89,0.30,7.3%,41.7%,LeBlanc | Leona | Nunu & Willump | Karma | Bard | Illaoi | Meepsie | Mordekaiser | Zoe,"LeBlanc (Guinsoo's Rageblade, Giant Slayer, Rabadon's Deathcap) | Leona★ (Gargoyle Stoneplate, Gargoyle Stoneplate, Warmog's Armor) | Nunu & Willump (Adaptive Helm, Crownguard, Protector's Vow) | Karma (Morellonomicon, Spear of Shojin, Void Staff) | Bard | Illaoi | Meepsie | Mordekaiser | Zoe"
C,Fateweaver Twisted Fate,5,Easy,4.91,0.06,4.7%,43.3%,Twisted Fate | Jax | Caitlyn | Talon | Corki | Riven | Milio | Aatrox,"Twisted Fate★ (Nashor's Tooth, Nashor's Tooth, Rabadon's Deathcap) | Jax★ (Protector's Vow, Gargoyle Stoneplate, Gargoyle Stoneplate) | Caitlyn★ (Deathblade, Guinsoo's Rageblade, Giant Slayer) | Talon★ (Hextech Gunblade, Spear of Shojin, Sterak's Gage) | Corki | Riven | Milio | Aatrox★"
C,Meeple Rammus,,Easy,4.92,0.02,11.3%,41.7%,Rammus | Corki | Gnar | Bard | Fizz | Meepsie | Milio | Poppy,"Rammus (Protector's Vow, Gargoyle Stoneplate, Gargoyle Stoneplate) | Corki (Deathblade, Deathblade, Last Whisper) | Gnar★ (Deathblade, Deathblade, Guinsoo's Rageblade) | Bard (Blue Buff, Jeweled Gauntlet, Giant Slayer) | Fizz | Meepsie | Milio | Poppy"
C,Replicator Lulu,7,Easy,4.93,0.01,8.6%,41.1%,Lulu | Miss Fortune | Nami | Nunu & Willump | Maokai | Jax | Pantheon | Aatrox,"Lulu★ (Jeweled Gauntlet, Nashor's Tooth, Nashor's Tooth) | Miss Fortune★ (Stargazer Emblem, Infinity Edge, Giant Slayer) | Nami (Jeweled Gauntlet, Spear of Shojin, Void Staff) | Nunu & Willump | Maokai★ | Jax | Pantheon | Aatrox"
C,Sniper Xayah,,Easy,4.94,0.08,9.4%,41.5%,Xayah | Rammus | Nunu & Willump | Jhin | Bard | Rhaast | Gnar | Jax | Mordekaiser,"Xayah (Battle Bunny Crossbow, Guinsoo's Rageblade, Infinity Edge) | Rammus (Gargoyle Stoneplate, Steadfast Heart, Sunfire Cape) | Nunu & Willump (Protector's Vow, Protector's Vow, Protector's Vow) | Jhin (Deathblade, Infinity Edge, Last Whisper) | Bard | Rhaast | Gnar | Jax | Mordekaiser"
C,Space Groove Ornn,7,Easy,4.95,0.02,7.5%,41.2%,Ornn | Nami | Samira | Blitzcrank | Rammus | Gwen | Nasus | Teemo,"Ornn★ (Gargoyle Stoneplate, Spirit Visage, Warmog's Armor) | Nami (Sniper Emblem, Jeweled Gauntlet, Spear of Shojin) | Samira★ (Deathblade, Last Whisper, Spear of Shojin) | Blitzcrank (Jeweled Gauntlet, Striker's Flail, Hand Of Justice) | Rammus | Gwen | Nasus | Teemo"
C,Bastion Corki,,Easy,4.96,0.02,5.4%,41.7%,Corki | Rammus | Shen | Vex | Ornn | Jax | Aatrox | Caitlyn | Poppy,"Corki (Deathblade, Last Whisper, Striker's Flail) | Rammus (Protector's Vow, Steadfast Heart, Spirit Visage) | Shen (Guinsoo's Rageblade, Titan's Resolve, Hand Of Justice) | Vex (Guinsoo's Rageblade, Jeweled Gauntlet, Striker's Flail) | Ornn | Jax | Aatrox | Caitlyn★ | Poppy"
C,Challenger Diana,7,Easy,4.99,0.02,5.1%,40.1%,Diana | Miss Fortune | Illaoi | Leona | Nunu & Willump | Mordekaiser | Zoe,"Diana★ (Vanguard Emblem, Guinsoo's Rageblade, Titan's Resolve) | Miss Fortune★ (Deathblade, Giant Slayer, Kraken's Fury) | Illaoi★ (Ionic Spark, Sunfire Cape, Warmog's Armor) | Leona★ (Bramble Vest, Gargoyle Stoneplate, Spirit Visage) | Nunu & Willump | Mordekaiser | Zoe"
C,Timebreaker Ezreal,5,Easy,5.00,0.05,10.4%,41.0%,Ezreal | Cho'Gath | Pantheon | Riven | Jhin | Tahm Kench | Maokai | Milio,"Ezreal★ (Deathblade, Infinity Edge, Spear of Shojin) | Cho'Gath★ (Protector's Vow, Spirit Visage, Warmog's Armor) | Pantheon★ (Sunfire Cape, Spirit Visage, Evenshroud) | Riven (Bloodthirster, Giant Slayer, Sterak's Gage) | Jhin | Tahm Kench | Maokai | Milio★"
D,Voyager The Mighty Mech,,Easy,5.04,0.01,4.9%,42.0%,The Mighty Mech | Karma | Sona | Aurora | Bard | Illaoi | Meepsie | Mordekaiser | Pyke,"The Mighty Mech (Gargoyle Stoneplate, Gargoyle Stoneplate, Steadfast Heart) | Karma (Jeweled Gauntlet, Nashor's Tooth, Nashor's Tooth) | Sona (Jeweled Gauntlet, Nashor's Tooth, Nashor's Tooth) | Aurora (Sympathetic Implant, Jeweled Gauntlet, Nashor's Tooth) | Bard | Illaoi | Meepsie | Mordekaiser | Pyke"
D,Challenger Miss Fortune Diana,7,Easy,5.05,0.05,4.9%,38.7%,Miss Fortune | Ornn | Diana | Rhaast | Maokai | Urgot | Aatrox,"Miss Fortune★ (Deathblade, Guinsoo's Rageblade, Infinity Edge) | Ornn★ (Bramble Vest, Steadfast Heart, Spirit Visage) | Diana★ (Bloodthirster, Guinsoo's Rageblade, Titan's Resolve) | Rhaast★ (Protector's Vow) | Maokai | Urgot | Aatrox"
D,Vanguard Xayah,,Easy,5.06,0.04,11.7%,39.6%,Xayah | Nunu & Willump | Jhin | Blitzcrank | Bard | Shen | Illaoi | Jax | Mordekaiser,"Xayah (Battle Bunny Crossbow, Guinsoo's Rageblade, Infinity Edge) | Nunu & Willump (Anomaly, Protector's Vow, Warmog's Armor) | Jhin (Stargazer Emblem, Infinity Edge, Striker's Flail) | Blitzcrank (Adaptive Helm) | Bard | Shen | Illaoi | Jax | Mordekaiser"
D,Space Groove Samira,7,Easy,5.09,0.04,7.5%,38.4%,Samira | Samira | Ornn | Ornn | Xayah | Nunu & Willump | Jax,"Samira★ (Deathblade, Infinity Edge, Spear of Shojin) | Samira | Ornn★ (Bramble Vest, Gargoyle Stoneplate, Steadfast Heart) | Ornn | Xayah (Last Whisper, Giant Slayer, Red Buff) | Nunu & Willump (Adaptive Helm, Adaptive Helm, Protector's Vow) | Jax"
D,Brawler Maokai,,Medium,5.11,0.01,14.8%,38.8%,Maokai | Tahm Kench | Graves | Vex | Fiora | Shen | Urgot | Gragas | Aatrox,"Maokai (Bramble Vest, Dragon's Claw, Warmog's Armor) | Tahm Kench (Bramble Vest, Dragon's Claw, Spirit Visage) | Graves (Brawler Emblem, Quicksilver, Sterak's Gage) | Vex (Archangel's Staff, Guinsoo's Rageblade, Jeweled Gauntlet) | Fiora | Shen | Urgot | Gragas | Aatrox"
D,Voyager Nami,,Medium,5.11,0.08,5.0%,37.3%,Nami | Karma | Nunu & Willump | The Mighty Mech | Illaoi | Rhaast | Meepsie | Lissandra,"Nami (Jeweled Gauntlet, Nashor's Tooth, Nashor's Tooth) | Karma (Morellonomicon, Spear of Shojin, Void Staff) | Nunu & Willump (Adaptive Helm, Protector's Vow, Protector's Vow) | The Mighty Mech (Crownguard, Gargoyle Stoneplate, Warmog's Armor) | Illaoi | Rhaast | Meepsie | Lissandra"
D,Primordian Bel'Veth Briar,6,Easy,5.26,0.04,5.7%,36.5%,Bel'Veth | Briar | Rek'Sai | Kai'Sa | Kindred | Rhaast | Akali | Cho'Gath,"Bel'Veth★ (Rogue Emblem, Giant Slayer, Quicksilver) | Briar★ (Bloodthirster, Sterak's Gage, Titan's Resolve) | Rek'Sai★ (Gargoyle Stoneplate, Sunfire Cape, Evenshroud) | Kai'Sa★ (Infinity Edge, Striker's Flail, Spear of Shojin) | Kindred | Rhaast | Akali★ | Cho'Gath★"
D,Vanguard Leona Teemo,5,Easy,5.29,0.02,5.4%,35.3%,Leona | Teemo | Zoe | Illaoi | Blitzcrank | Nunu & Willump | Mordekaiser | Lissandra | Nasus,"Leona★ (Gargoyle Stoneplate, Gargoyle Stoneplate, Warmog's Armor) | Teemo★ (Guinsoo's Rageblade, Hextech Gunblade, Giant Slayer) | Zoe★ (Morellonomicon, Rabadon's Deathcap, Void Staff) | Illaoi (Gargoyle Stoneplate, Gargoyle Stoneplate, Warmog's Armor) | Blitzcrank | Nunu & Willump | Mordekaiser | Lissandra★ | Nasus★"
D,Vanguard Leona Zoe,5,Medium,5.85,0.06,4.5%,24.4%,Leona | Zoe | Bard | Blitzcrank | Sona | Karma | Illaoi | Meepsie | Mordekaiser,"Leona★ (Gargoyle Stoneplate, Gargoyle Stoneplate, Warmog's Armor) | Zoe★ (Archangel's Staff, Morellonomicon, Void Staff) | Bard (Jeweled Gauntlet, Giant Slayer, Striker's Flail) | Blitzcrank | Sona | Karma | Illaoi | Meepsie | Mordekaiser"
D,Anima Jinx,,Easy,6.83,0.01,6.4%,13.9%,Jinx | Illaoi | Nunu & Willump | Maokai | Akali | Bel'Veth | Briar | Rek'Sai,"Jinx★ (Battle Bunny Crossbow, Guinsoo's Rageblade, Infinity Edge) | Illaoi (Tentacle Slam, Gargoyle Stoneplate, Warmog's Armor) | Nunu & Willump (Protector's Vow, Gargoyle Stoneplate, Sunfire Cape) | Maokai | Akali | Bel'Veth | Briar | Rek'Sai"
