Tier,Name,Level,Difficulty,Avg Place,Pick Rate,Win Rate,Top 4 Rate,Units,UnitDetails
B,Timebreaker Pyke,6,Medium,4.53,0.04,4.3%,51.5%,Pyke | Gwen | Pantheon | Gragas | Nami | Riven | Rhaast | Meepsie,"Pyke★ (Edge of Night, Infinity Edge, Hand Of Justice) | Gwen★ (Hextech Gunblade, Jeweled Gauntlet, Rabadon's Deathcap) | Pantheon★ (Dragon's Claw, Gargoyle Stoneplate, Warmog's Armor) | Gragas★ (Gargoyle Stoneplate, Ionic Spark, Warmog's Armor) | Nami | Riven | Rhaast | Meepsie★"
B,Space Groove Nami,,Medium,4.54,0.18,11.3%,49.4%,Nami | Riven | Tahm Kench | Blitzcrank | Shen | Nunu & Willump | Ornn | Gwen | Pantheon,"Nami (Jeweled Gauntlet, Nashor's Tooth, Nashor's Tooth) | Riven (Bastion Emblem, Space Groove Emblem, Bloodthirster) | Tahm Kench (Gargoyle Stoneplate, Steadfast Heart, Sunfire Cape) | Blitzcrank (Jeweled Gauntlet, Striker's Flail, Hand Of Justice) | Shen | Nunu & Willump | Ornn | Gwen | Pantheon"
B,Stargazer - The Mountain Xayah,,Medium,4.55,0.02,13.1%,48.7%,Xayah | Riven | Nunu & Willump | Jhin | Shen | Rhaast | Jax | Mordekaiser | Talon,"Xayah (Last Whisper, Red Buff, Kraken's Fury) | Riven (Stargazer Emblem, Bloodthirster, Sterak's Gage) | Nunu & Willump (Adaptive Helm, Adaptive Helm, Protector's Vow) | Jhin (Stargazer Emblem, Deathblade, Giant Slayer) | Shen | Rhaast | Jax | Mordekaiser | Talon"
B,Challenger Miss Fortune Ornn,7,Easy,4.57,0.23,5.9%,49.4%,Miss Fortune | Ornn | Urgot | Maokai | Rhaast | Bel'Veth | Aatrox,"Miss Fortune★ (Deathblade, Guinsoo's Rageblade, Infinity Edge) | Ornn★ (Dragon's Claw, Gargoyle Stoneplate, Warmog's Armor) | Urgot★ (Bloodthirster, Giant Slayer, Sterak's Gage) | Maokai★ (Crownguard, Protector's Vow, Warmog's Armor) | Rhaast★ | Bel'Veth | Aatrox"
B,Shepherd LeBlanc,,Easy,4.61,0.07,8.5%,47.5%,LeBlanc | Illaoi | Karma | Sona | The Mighty Mech | Meepsie | Leona | Lissandra | Teemo,"LeBlanc (Guinsoo's Rageblade, Giant Slayer, Rabadon's Deathcap) | Illaoi (Ionic Spark, Sunfire Cape, Warmog's Armor) | Karma (Shepherd Emblem, Morellonomicon, Void Staff) | Sona (Jeweled Gauntlet, Spear of Shojin, Void Staff) | The Mighty Mech | Meepsie | Leona★ | Lissandra | Teemo"
B,Stargazer - The Mountain Lulu,7,Medium,4.62,0.20,9.6%,47.5%,Lulu | Milio | Jax | Maokai | Pantheon | Aatrox | Twisted Fate,"Lulu★ (Jeweled Gauntlet, Nashor's Tooth, Nashor's Tooth) | Milio★ (Stargazer Emblem, Rabadon's Deathcap, Spear of Shojin) | Jax★ (Protector's Vow, Gargoyle Stoneplate, Gargoyle Stoneplate) | Maokai★ (Stargazer Emblem, Steadfast Heart, Warmog's Armor) | Pantheon★ | Aatrox | Twisted Fate"
B,Dark Star Aurelion Sol,,Medium,4.63,0.13,7.9%,47.8%,Aurelion Sol | Karma | Tahm Kench | Nunu & Willump | Jhin | The Mighty Mech | Kai'Sa | Mordekaiser | Cho'Gath,"Aurelion Sol (Dark Star Emblem, Jeweled Gauntlet, Striker's Flail) | Karma (Jeweled Gauntlet, Spear of Shojin, Void Staff) | Tahm Kench (Crownguard, Gargoyle Stoneplate, Warmog's Armor) | Nunu & Willump (Adaptive Helm, Protector's Vow, Protector's Vow) | Jhin | The Mighty Mech | Kai'Sa | Mordekaiser | Cho'Gath"
B,Primordian Bel'Veth,6,Medium,4.66,0.11,5.7%,48.2%,Bel'Veth | Rek'Sai | Akali | Kindred | Maokai | Aatrox | Briar | Caitlyn,"Bel'Veth★ (Giant Slayer, Quicksilver, Kraken's Fury) | Rek'Sai★ (Gargoyle Stoneplate, Sunfire Cape, Evenshroud) | Akali★ (Edge of Night, Giant Slayer, Hand Of Justice) | Kindred | Maokai | Aatrox★ | Briar★ | Caitlyn★"
B,Meeple Veigar,5,Medium,4.68,0.02,10.5%,46.0%,Veigar | Rammus | Poppy | Lissandra | Bard | Illaoi | Meepsie | Mordekaiser,"Veigar★ (Jeweled Gauntlet, Nashor's Tooth, Nashor's Tooth) | Rammus (Crownguard, Gargoyle Stoneplate, Steadfast Heart) | Poppy★ (Protector's Vow, Sunfire Cape, Warmog's Armor) | Lissandra★ (Jeweled Gauntlet, Rabadon's Deathcap, Spear of Shojin) | Bard | Illaoi | Meepsie | Mordekaiser"
B,N.O.V.A. Tahm Kench,,Easy,4.68,0.05,14.2%,45.5%,Tahm Kench | Maokai | Graves | Fiora | Shen | Vex | Rhaast | Akali | Aatrox,"Tahm Kench (Gargoyle Stoneplate, Steadfast Heart, Spirit Visage) | Maokai (Protector's Vow, Spirit Visage, Warmog's Armor) | Graves (Deathblade, Giant Slayer, Quicksilver) | Fiora | Shen | Vex | Rhaast | Akali | Aatrox"
B,Vanguard Aurelion Sol,,Medium,4.68,0.21,9.2%,45.7%,Aurelion Sol | Nunu & Willump | Karma | Illaoi | Bard | Blitzcrank | Sona | Meepsie | Mordekaiser,"Aurelion Sol (Jeweled Gauntlet, Rabadon's Deathcap, Rabadon's Deathcap) | Nunu & Willump (Adaptive Helm, Adaptive Helm, Protector's Vow) | Karma (Jeweled Gauntlet, Spear of Shojin, Void Staff) | Illaoi (Crownguard, Gargoyle Stoneplate, Warmog's Armor) | Bard | Blitzcrank | Sona | Meepsie | Mordekaiser"
B,Conduit Miss Fortune,7,Easy,4.69,0.05,4.7%,47.5%,Miss Fortune | Viktor | Ornn | Maokai | Rhaast | Gragas | Aatrox,"Miss Fortune★ (Deathblade, Infinity Edge, Giant Slayer) | Viktor★ (Jeweled Gauntlet, Morellonomicon, Rabadon's Deathcap) | Ornn★ (Dragon's Claw, Gargoyle Stoneplate, Warmog's Armor) | Maokai★ (Dragon's Claw, Spirit Visage, Warmog's Armor) | Rhaast★ | Gragas | Aatrox"
B,Voyager Viktor,7,Easy,4.71,0.05,5.2%,46.5%,Viktor | Illaoi | Nami | Pyke | Rhaast | Meepsie | Mordekaiser | Lissandra,"Viktor★ (Drone Uplink, Jeweled Gauntlet, Rabadon's Deathcap) | Illaoi★ (Dragon's Claw, Gargoyle Stoneplate, Warmog's Armor) | Nami (Rabadon's Deathcap, Spear of Shojin, Void Staff) | Pyke★ (Edge of Night, Infinity Edge, Hand Of Justice) | Rhaast★ | Meepsie | Mordekaiser | Lissandra"
B,Challenger Jinx,6,Medium,4.71,0.05,3.2%,47.7%,Jinx | Jax | Akali | Bel'Veth | Kindred | Diana | Aatrox,"Jinx★ (Battle Bunny Crossbow, Guinsoo's Rageblade, Infinity Edge) | Jax★ (Gargoyle Stoneplate, Gargoyle Stoneplate, Gargoyle Stoneplate) | Akali★ (Bloodthirster, Quicksilver, Hand Of Justice) | Bel'Veth★ (Giant Slayer, Striker's Flail, Quicksilver) | Kindred | Diana | Aatrox"
B,Challenger Miss Fortune,7,Easy,4.74,0.02,5.8%,46.9%,Miss Fortune | Maokai | Urgot | Kindred | Tahm Kench | Rhaast | Bel'Veth | Rek'Sai,"Miss Fortune★ (Deathblade, Deathblade, Deathblade) | Maokai★ (Anomaly, Gargoyle Stoneplate, Warmog's Armor) | Urgot★ (Quicksilver, Sterak's Gage, Hand Of Justice) | Kindred (Last Whisper, Giant Slayer, Red Buff) | Tahm Kench | Rhaast | Bel'Veth | Rek'Sai"
C,Voyager The Mighty Mech Aurelion Sol,,Medium,4.79,0.09,11.2%,44.2%,Aurelion Sol | The Mighty Mech | Karma | Nunu & Willump | Tahm Kench | Urgot | Mordekaiser,"Aurelion Sol (The Annihilator, Jeweled Gauntlet, Rabadon's Deathcap) | The Mighty Mech (Lioness's Lament, Gargoyle Stoneplate, Gargoyle Stoneplate) | Karma (Adaptive Helm, Morellonomicon, Void Staff) | Nunu & Willump | Tahm Kench | Urgot | Mordekaiser"
C,Arbiter Diana,7,Easy,4.85,0.13,13.4%,43.7%,Diana | Illaoi | Aurora | Jinx | LeBlanc | Meepsie | Leona,"Diana★ (Cyclonic Slicers, Bloodthirster, Titan's Resolve) | Illaoi★ (Radiant Field, Gargoyle Stoneplate, Warmog's Armor) | Aurora★ (Searing Shortbow, Jeweled Gauntlet, Spear of Shojin) | Jinx★ (Battle Bunny Crossbow, Guinsoo's Rageblade, Infinity Edge) | LeBlanc | Meepsie | Leona"
C,Mecha Urgot,7,Easy,4.85,0.01,7.4%,44.7%,Urgot | Aurora | Maokai | Rhaast | The Mighty Mech | Akali,"Urgot★ (Deathblade, Deathblade, Quicksilver) | Aurora★ (Hextech Gunblade, Jeweled Gauntlet, Spear of Shojin) | Maokai★ (Protector's Vow, Evenshroud, Warmog's Armor) | Rhaast★ (Gargoyle Stoneplate, Evenshroud, Warmog's Armor) | The Mighty Mech | Akali"
C,Vanguard LeBlanc,,Medium,4.90,0.30,7.4%,41.4%,LeBlanc | Leona | Nunu & Willump | Karma | Bard | Illaoi | Meepsie | Mordekaiser | Zoe,"LeBlanc (Guinsoo's Rageblade, Jeweled Gauntlet, Giant Slayer) | Leona★ (Gargoyle Stoneplate, Gargoyle Stoneplate, Warmog's Armor) | Nunu & Willump (Adaptive Helm, Crownguard, Protector's Vow) | Karma (Rabadon's Deathcap, Spear of Shojin, Void Staff) | Bard | Illaoi | Meepsie | Mordekaiser | Zoe"
C,Sniper Xayah,,Easy,4.90,0.08,9.7%,42.2%,Xayah | Rammus | Nunu & Willump | Jhin | Bard | Rhaast | Gnar | Jax | Mordekaiser,"Xayah (Battle Bunny Crossbow, Guinsoo's Rageblade, Infinity Edge) | Rammus (Bramble Vest, Crownguard, Gargoyle Stoneplate) | Nunu & Willump (Protector's Vow, Protector's Vow, Protector's Vow) | Jhin (Deathblade, Infinity Edge, Last Whisper) | Bard | Rhaast | Gnar | Jax | Mordekaiser"
C,Replicator Lulu,7,Easy,4.91,0.01,9.4%,41.5%,Lulu | Miss Fortune | Maokai | Nami | Nunu & Willump | Jax | Pantheon | Aatrox,"Lulu★ (Jeweled Gauntlet, Morellonomicon, Spear of Shojin) | Miss Fortune★ (Giant Slayer, Striker's Flail, Spear of Shojin) | Maokai★ (Stargazer Emblem, Gargoyle Stoneplate, Warmog's Armor) | Nami | Nunu & Willump | Jax | Pantheon | Aatrox"
C,Challenger Diana,7,Easy,4.94,0.02,5.0%,41.8%,Diana | Miss Fortune | Illaoi | Leona | Nunu & Willump | Mordekaiser | Zoe,"Diana★ (Vanguard Emblem, Guinsoo's Rageblade, Titan's Resolve) | Miss Fortune★ (Guinsoo's Rageblade, Infinity Edge, Striker's Flail) | Illaoi★ (Dragon's Claw, Gargoyle Stoneplate, Spirit Visage) | Leona★ (Gargoyle Stoneplate, Warmog's Armor, Warmog's Armor) | Nunu & Willump | Mordekaiser | Zoe"
C,Meeple Rammus,,Easy,4.95,0.03,11.3%,40.9%,Rammus | Corki | Gnar | Bard | Fizz | Meepsie | Milio | Poppy,"Rammus (Protector's Vow, Gargoyle Stoneplate, Spirit Visage) | Corki (Sniper Emblem, Infinity Edge, Last Whisper) | Gnar★ (Deathblade, Deathblade, Guinsoo's Rageblade) | Bard (Blue Buff, Jeweled Gauntlet, Giant Slayer) | Fizz | Meepsie | Milio | Poppy"
C,Fateweaver Twisted Fate,5,Easy,4.96,0.06,4.5%,42.0%,Twisted Fate | Jax | Caitlyn | Talon | Corki | Riven | Milio | Aatrox,"Twisted Fate★ (Nashor's Tooth, Nashor's Tooth, Rabadon's Deathcap) | Jax★ (Crownguard, Gargoyle Stoneplate, Gargoyle Stoneplate) | Caitlyn★ (Deathblade, Guinsoo's Rageblade, Giant Slayer) | Talon★ (Edge of Night, Spear of Shojin, Sterak's Gage) | Corki | Riven | Milio | Aatrox★"
C,Space Groove Ornn,7,Easy,4.98,0.02,7.1%,40.6%,Ornn | Nami | Samira | Blitzcrank | Rammus | Gwen | Nasus | Teemo,"Ornn★ (Gargoyle Stoneplate, Spirit Visage, Warmog's Armor) | Nami (Jeweled Gauntlet, Nashor's Tooth, Nashor's Tooth) | Samira★ (Deathblade, Last Whisper, Spear of Shojin) | Blitzcrank (Ionic Spark, Jeweled Gauntlet, Hand Of Justice) | Rammus | Gwen | Nasus | Teemo"
C,Bastion Corki,,Easy,4.99,0.02,5.4%,42.2%,Corki | Rammus | Caitlyn | Kindred | Maokai | Akali | Aatrox | Poppy,"Corki (Deathblade, Last Whisper, Striker's Flail) | Rammus (Dragon's Claw, Protector's Vow, Gargoyle Stoneplate) | Caitlyn★ (Deathblade, Guinsoo's Rageblade, Giant Slayer) | Kindred | Maokai | Akali | Aatrox★ | Poppy"
D,Challenger Miss Fortune Diana,7,Easy,5.02,0.05,4.7%,39.5%,Miss Fortune | Ornn | Diana | Rhaast | Maokai | Urgot | Aatrox,"Miss Fortune★ (Deathblade, Guinsoo's Rageblade, Infinity Edge) | Ornn★ (Gargoyle Stoneplate, Gargoyle Stoneplate, Warmog's Armor) | Diana★ (Bloodthirster, Guinsoo's Rageblade, Titan's Resolve) | Rhaast★ (Bramble Vest) | Maokai | Urgot | Aatrox"
D,Timebreaker Ezreal,5,Easy,5.03,0.05,10.4%,40.0%,Ezreal | Cho'Gath | Pantheon | Riven | Jhin | Tahm Kench | Maokai | Milio,"Ezreal★ (Deathblade, Infinity Edge, Spear of Shojin) | Cho'Gath★ (Dragon's Claw, Gargoyle Stoneplate, Spirit Visage) | Pantheon★ (Protector's Vow, Sunfire Cape, Evenshroud) | Riven (Bloodthirster, Edge of Night, Sterak's Gage) | Jhin | Tahm Kench | Maokai | Milio★"
D,Vanguard Xayah,,Easy,5.04,0.04,11.4%,40.0%,Xayah | Nunu & Willump | Jhin | Blitzcrank | Bard | Shen | Illaoi | Jax | Mordekaiser,"Xayah (Battle Bunny Crossbow, Guinsoo's Rageblade, Infinity Edge) | Nunu & Willump (Anomaly, Protector's Vow, Warmog's Armor) | Jhin (Deathblade, Infinity Edge, Striker's Flail) | Blitzcrank (Crownguard) | Bard | Shen | Illaoi | Jax | Mordekaiser"
D,Voyager The Mighty Mech,,Easy,5.04,0.01,5.1%,41.3%,The Mighty Mech | Karma | Aurora | Sona | Bard | Illaoi | Meepsie | Mordekaiser | Pyke,"The Mighty Mech (Protector's Vow, Gargoyle Stoneplate, Sterak's Gage) | Karma (Jeweled Gauntlet, Nashor's Tooth, Nashor's Tooth) | Aurora (Guiding Hex, Jeweled Gauntlet, Nashor's Tooth) | Sona (Voyager Emblem, Jeweled Gauntlet, Nashor's Tooth) | Bard | Illaoi | Meepsie | Mordekaiser | Pyke"
D,Space Groove Samira,7,Easy,5.06,0.04,7.5%,39.2%,Samira | Samira | Ornn | Ornn | Xayah | Nunu & Willump | Jax,"Samira★ (Deathblade, Infinity Edge, Spear of Shojin) | Samira | Ornn★ (Dragon's Claw, Gargoyle Stoneplate, Warmog's Armor) | Ornn | Xayah (Guinsoo's Rageblade, Last Whisper, Kraken's Fury) | Nunu & Willump (Adaptive Helm, Protector's Vow, Protector's Vow) | Jax"
D,Brawler Maokai,,Medium,5.07,0.01,15.2%,39.7%,Tahm Kench | Maokai | Graves | Vex | Fiora | Shen | Urgot | Gragas | Aatrox,"Tahm Kench (Gargoyle Stoneplate, Steadfast Heart, Warmog's Armor) | Maokai (Bramble Vest, Dragon's Claw, Sunfire Cape) | Graves (Brawler Emblem, Quicksilver, Sterak's Gage) | Vex (Archangel's Staff, Guinsoo's Rageblade, Jeweled Gauntlet) | Fiora | Shen | Urgot | Gragas | Aatrox"
D,Voyager Nami,,Easy,5.11,0.07,5.0%,37.1%,Nami | Karma | Nunu & Willump | The Mighty Mech | Illaoi | Rhaast | Meepsie | Lissandra,"Nami (Jeweled Gauntlet, Nashor's Tooth, Nashor's Tooth) | Karma (Morellonomicon, Spear of Shojin, Void Staff) | Nunu & Willump (Adaptive Helm, Protector's Vow, Protector's Vow) | The Mighty Mech (Gargoyle Stoneplate, Spirit Visage, Warmog's Armor) | Illaoi | Rhaast | Meepsie | Lissandra"
D,Primordian Bel'Veth Briar,6,Easy,5.27,0.04,5.4%,36.7%,Bel'Veth | Briar | Rek'Sai | Kindred | Kai'Sa | Rhaast | Akali | Cho'Gath,"Bel'Veth★ (Rogue Emblem, Giant Slayer, Kraken's Fury) | Briar★ (Bloodthirster, Sterak's Gage, Titan's Resolve) | Rek'Sai★ (Protector's Vow, Sunfire Cape, Evenshroud) | Kindred | Kai'Sa★ | Rhaast | Akali★ | Cho'Gath★"
D,Vanguard Leona Teemo,5,Easy,5.31,0.02,5.3%,35.7%,Leona | Teemo | Zoe | Illaoi | Blitzcrank | Nunu & Willump | Mordekaiser | Lissandra | Nasus,"Leona★ (Gargoyle Stoneplate, Gargoyle Stoneplate, Warmog's Armor) | Teemo★ (Guinsoo's Rageblade, Hextech Gunblade, Giant Slayer) | Zoe★ (Morellonomicon, Rabadon's Deathcap, Void Staff) | Illaoi (Protector's Vow, Gargoyle Stoneplate, Warmog's Armor) | Blitzcrank | Nunu & Willump | Mordekaiser | Lissandra★ | Nasus★"
D,Vanguard Leona Zoe,5,Easy,5.84,0.06,4.4%,24.7%,Leona | Zoe | Bard | Blitzcrank | Sona | Karma | Illaoi | Meepsie | Mordekaiser,"Leona★ (Gargoyle Stoneplate, Gargoyle Stoneplate, Warmog's Armor) | Zoe (Archangel's Staff, Morellonomicon, Void Staff) | Bard (Jeweled Gauntlet, Giant Slayer, Striker's Flail) | Blitzcrank | Sona | Karma | Illaoi | Meepsie | Mordekaiser"
D,Anima Jinx,,Easy,6.83,0.01,6.0%,13.8%,Jinx | Illaoi | Nunu & Willump | Maokai | Akali | Bel'Veth | Briar | Rek'Sai,"Jinx★ (Battle Bunny Crossbow, Guinsoo's Rageblade, Infinity Edge) | Illaoi (Crownguard, Protector's Vow, Sunfire Cape) | Nunu & Willump (Adaptive Helm, Protector's Vow, Protector's Vow) | Maokai | Akali | Bel'Veth | Briar | Rek'Sai"
