Tier,Name,Level,Difficulty,Avg Place,Pick Rate,Win Rate,Top 4 Rate,Units,UnitDetails
A,Rogue Kai'Sa Fizz,7,Easy,4.42,0.04,9.5%,51.9%,Kai'Sa | Fizz | Ornn | Maokai | Rhaast | Aatrox | Cho'Gath,"Kai'Sa★ (Deathblade, Infinity Edge, Striker's Flail) | Fizz★ (Jeweled Gauntlet, Nashor's Tooth, Striker's Flail) | Ornn★ (Dragon's Claw, Steadfast Heart, Sunfire Cape) | Maokai★ (Protector's Vow, Sunfire Cape, Warmog's Armor) | Rhaast★ | Aatrox | Cho'Gath"
A,Space Groove Samira,7,Medium,4.42,0.20,13.6%,50.7%,Samira | Samira | Ornn | Ornn | Xayah | Nunu & Willump | Blitzcrank | Jax,"Samira★ (Deathblade, Infinity Edge, Spear of Shojin) | Samira | Ornn★ (Dragon's Claw, Gargoyle Stoneplate, Warmog's Armor) | Ornn | Xayah (Guinsoo's Rageblade, Last Whisper, Red Buff) | Nunu & Willump (Adaptive Helm, Protector's Vow, Protector's Vow) | Blitzcrank | Jax"
A,Voyager LeBlanc,,Easy,4.44,0.05,10.5%,51.2%,LeBlanc | The Mighty Mech | Karma | Illaoi | Morgana | Sona | Meepsie | Leona | Lissandra,"LeBlanc (Guinsoo's Rageblade, Giant Slayer, Rabadon's Deathcap) | The Mighty Mech (Gargoyle Stoneplate, Steadfast Heart, Warmog's Armor) | Karma (Shepherd Emblem, Morellonomicon, Void Staff) | Illaoi (Gargoyle Stoneplate, Steadfast Heart, Spirit Visage) | Morgana | Sona | Meepsie | Leona | Lissandra"
A,N.O.V.A. Kindred,,Medium,4.46,0.28,11.3%,50.6%,Kindred | Master Yi | Tahm Kench | Maokai | Fiora | Shen | Akali | Bel'Veth | Aatrox,"Kindred (Marauder Emblem, Guinsoo's Rageblade, Kraken's Fury) | Master Yi (Edge of Night, Giant Slayer, Hand Of Justice) | Tahm Kench (Protector's Vow, Sunfire Cape, Spirit Visage) | Maokai (Sunfire Cape, Evenshroud, Warmog's Armor) | Fiora | Shen | Akali | Bel'Veth | Aatrox"
A,Meeple Corki,,Easy,4.47,0.18,15.3%,48.5%,Corki | Rammus | Riven | Bard | Fizz | Gnar | Meepsie | Milio | Poppy,"Corki (Rogue Emblem, Deathblade, Last Whisper) | Rammus (Protector's Vow, Gargoyle Stoneplate, Sunfire Cape) | Riven (Bloodthirster, Sterak's Gage, Titan's Resolve) | Bard (Rabadon's Deathcap, Spear of Shojin, Void Staff) | Fizz | Gnar | Meepsie | Milio | Poppy"
A,Mecha Urgot,7,Hard,4.48,0.07,9.6%,51.3%,Urgot | Aurora | Maokai | The Mighty Mech | Rhaast | Akali,"Urgot★ (Infinity Edge, Giant Slayer, Quicksilver) | Aurora★ (Giant Slayer, Rabadon's Deathcap, Spear of Shojin) | Maokai★ (Gargoyle Stoneplate, Steadfast Heart, Evenshroud) | The Mighty Mech (Protector's Vow, Sunfire Cape, Evenshroud) | Rhaast★ | Akali"
A,Rogue Kai'Sa,7,Easy,4.49,0.24,9.4%,50.3%,Kai'Sa | Fizz | Ornn | Rhaast | Karma | Rammus | Meepsie,"Kai'Sa★ (Blue Buff, Deathblade, Infinity Edge) | Fizz★ (Jeweled Gauntlet, Nashor's Tooth, Hand Of Justice) | Ornn★ (Ionic Spark, Sunfire Cape, Evenshroud) | Rhaast★ (Gargoyle Stoneplate, Sunfire Cape, Warmog's Armor) | Karma | Rammus | Meepsie"
A,Sniper Xayah Tahm Kench,,Easy,4.49,0.06,17.6%,49.6%,Xayah | Tahm Kench | Nunu & Willump | Jhin | Riven | Mordekaiser | Pantheon | Ezreal | Talon,"Xayah (Battle Bunny Crossbow, Guinsoo's Rageblade, Infinity Edge) | Tahm Kench (Sunfire Cape, Evenshroud, Warmog's Armor) | Nunu & Willump (Protector's Vow, Gargoyle Stoneplate, Spirit Visage) | Jhin (Deathblade, Infinity Edge, Striker's Flail) | Riven | Mordekaiser | Pantheon | Ezreal | Talon"
A,Dark Star Karma,,Easy,4.50,0.10,10.7%,50.2%,Karma | Jhin | Tahm Kench | The Mighty Mech | Blitzcrank | Kai'Sa | Mordekaiser | Cho'Gath | Lissandra,"Karma (Blue Buff, Jeweled Gauntlet, Nashor's Tooth) | Jhin (Infinity Edge, Giant Slayer, Striker's Flail) | Tahm Kench (Gargoyle Stoneplate, Sunfire Cape, Evenshroud) | The Mighty Mech (Gargoyle Stoneplate, Spirit Visage, Warmog's Armor) | Blitzcrank | Kai'Sa | Mordekaiser | Cho'Gath | Lissandra"
B,Dark Star Nunu & Willump,,Easy,4.50,0.07,11.6%,49.9%,Nunu & Willump | Karma | Jhin | Xayah | Tahm Kench | Kai'Sa | Mordekaiser | Cho'Gath | Lissandra,"Nunu & Willump (Adaptive Helm, Protector's Vow, Warmog's Armor) | Karma (Blue Buff, Jeweled Gauntlet, Striker's Flail) | Jhin (Deathblade, Infinity Edge, Giant Slayer) | Xayah (Dark Star Emblem, Guinsoo's Rageblade, Last Whisper) | Tahm Kench | Kai'Sa | Mordekaiser | Cho'Gath | Lissandra"
B,Bastion Twisted Fate,5,Medium,4.52,0.06,9.6%,49.8%,Twisted Fate | Jax | Corki | Rammus | Milio | Aatrox | Caitlyn | Poppy,"Twisted Fate★ (Nashor's Tooth, Nashor's Tooth, Rabadon's Deathcap) | Jax★ (Crownguard, Protector's Vow, Gargoyle Stoneplate) | Corki (Deathblade, Giant Slayer, Striker's Flail) | Rammus (Bramble Vest, Gargoyle Stoneplate, Spirit Visage) | Milio | Aatrox★ | Caitlyn★ | Poppy★"
B,Bastion Rammus,,Hard,4.60,0.31,14.5%,47.5%,Rammus | Vex | Bard | Blitzcrank | Shen | Karma | Rhaast | Meepsie | Mordekaiser,"Rammus (Gargoyle Stoneplate, Sunfire Cape, Warmog's Armor) | Vex (Guinsoo's Rageblade, Giant Slayer, Void Staff) | Bard (Morellonomicon, Spear of Shojin, Void Staff) | Blitzcrank (Jeweled Gauntlet, Striker's Flail, Hand Of Justice) | Shen | Karma | Rhaast | Meepsie | Mordekaiser"
B,Vanguard Vex,,Hard,4.63,0.75,14.5%,48.0%,Vex | Nunu & Willump | Graves | Fiora | Blitzcrank | Morgana | Shen | Akali | Aatrox,"Vex (Guinsoo's Rageblade, Hextech Gunblade, Giant Slayer) | Nunu & Willump (Protector's Vow, Sunfire Cape, Warmog's Armor) | Graves (Battle Bunny Crossbow, Guinsoo's Rageblade, Infinity Edge) | Fiora (Bloodthirster, Edge of Night, Sterak's Gage) | Blitzcrank | Morgana | Shen | Akali | Aatrox"
B,N.O.V.A. Rammus,,Easy,4.63,0.04,9.4%,47.7%,Kindred | Rammus | Master Yi | Fiora | Maokai | Urgot | Akali | Aatrox | Caitlyn,"Kindred (Battle Bunny Crossbow, Guinsoo's Rageblade, Infinity Edge) | Rammus (Protector's Vow, Sunfire Cape, Spirit Visage) | Master Yi (N.O.V.A. Emblem, Malware Matrix, Edge of Night) | Fiora (N.O.V.A. Emblem, Bloodthirster, Edge of Night) | Maokai | Urgot | Akali | Aatrox | Caitlyn"
B,Mecha The Mighty Mech,,Hard,4.66,0.40,16.4%,46.4%,The Mighty Mech | Aurelion Sol | Urgot | Tahm Kench | Fiora | Karma,"The Mighty Mech (Lioness's Lament, Gargoyle Stoneplate, Sterak's Gage) | Aurelion Sol (Searing Shortbow, Jeweled Gauntlet, Rabadon's Deathcap) | Urgot (Infinity Edge, Striker's Flail, Hand Of Justice) | Tahm Kench (Sunfire Cape, Spirit Visage, Warmog's Armor) | Fiora | Karma"
B,Meeple Veigar,5,Easy,4.67,0.08,11.6%,45.3%,Veigar | Rammus | Corki | Poppy | Bard | Fizz | Meepsie | Lissandra,"Veigar★ (Jeweled Gauntlet, Giant Slayer, Spear of Shojin) | Rammus (Bramble Vest, Gargoyle Stoneplate, Warmog's Armor) | Corki (Deathblade, Last Whisper, Giant Slayer) | Poppy★ (Gargoyle Stoneplate, Spirit Visage, Warmog's Armor) | Bard | Fizz | Meepsie | Lissandra"
B,Timebreaker Lulu,7,Easy,4.70,0.05,11.7%,46.1%,Lulu | Maokai | Milio | Jax | Rhaast | Pantheon | Aatrox | Twisted Fate,"Lulu★ (Jeweled Gauntlet, Nashor's Tooth, Nashor's Tooth) | Maokai★ (Dragon's Claw, Spirit Visage, Warmog's Armor) | Milio★ (Jeweled Gauntlet, Morellonomicon, Spear of Shojin) | Jax★ (Dragon's Claw, Gargoyle Stoneplate, Warmog's Armor) | Rhaast★ | Pantheon★ | Aatrox | Twisted Fate"
B,Space Groove Nunu & Willump,,Easy,4.72,0.03,10.5%,45.3%,Nunu & Willump | Nunu & Willump | Samira | Samira | Xayah | Ornn | Blitzcrank | Jax,"Nunu & Willump (Adaptive Helm, Crownguard, Protector's Vow) | Nunu & Willump | Samira★ (Deathblade, Giant Slayer, Spear of Shojin) | Samira | Xayah (Battle Bunny Crossbow, Guinsoo's Rageblade, Infinity Edge) | Ornn (Stargazer Emblem) | Blitzcrank | Jax"
B,Rogue Riven,,Easy,4.73,0.02,7.0%,46.2%,Riven | Kai'Sa | Fizz | Gwen | Milio | Pantheon | Ezreal | Talon,"Riven (Edge of Night, Giant Slayer, Hand Of Justice) | Kai'Sa★ (Infinity Edge, Striker's Flail, Spear of Shojin) | Fizz★ (Bloodthirster, Jeweled Gauntlet, Nashor's Tooth) | Gwen | Milio | Pantheon | Ezreal | Talon★"
B,Mecha The Mighty Mech Aurelion Sol,,Easy,4.74,0.10,14.6%,43.9%,The Mighty Mech | Aurelion Sol | Master Yi | Urgot | Tahm Kench | Viktor,"The Mighty Mech (Lioness's Lament, Gargoyle Stoneplate, Sterak's Gage) | Aurelion Sol (Jeweled Gauntlet, Rabadon's Deathcap, Void Staff) | Master Yi (Bloodthirster, Quicksilver, Sterak's Gage) | Urgot (Infinity Edge, Last Whisper, Hand Of Justice) | Tahm Kench | Viktor"
C,Conduit Miss Fortune,7,Easy,4.77,0.04,5.0%,44.8%,Viktor | Miss Fortune | Ornn | Maokai | Rhaast | Gragas | Aatrox,"Viktor★ (Drone Uplink, Archangel's Staff, Jeweled Gauntlet) | Miss Fortune★ (Deathblade, Infinity Edge, Giant Slayer) | Ornn★ (Bramble Vest, Gargoyle Stoneplate, Spirit Visage) | Maokai★ (Bramble Vest, Gargoyle Stoneplate, Warmog's Armor) | Rhaast★ | Gragas | Aatrox"
C,Stargazer - The Mountain Xayah,,Easy,4.78,0.08,10.9%,43.8%,Xayah | Nunu & Willump | Riven | Jhin | Shen | Lulu | Jax | Mordekaiser | Talon,"Xayah (Battle Bunny Crossbow, Guinsoo's Rageblade, Infinity Edge) | Nunu & Willump (Protector's Vow, Protector's Vow, Spirit Visage) | Riven (Stargazer Emblem, Bloodthirster, Sterak's Gage) | Jhin (Stargazer Emblem, Infinity Edge, Striker's Flail) | Shen | Lulu | Jax | Mordekaiser | Talon"
C,Timebreaker Cho'Gath,5,Easy,4.80,0.17,11.5%,43.1%,Ezreal | Cho'Gath | Riven | Pantheon | Tahm Kench | Xayah | Maokai | Milio,"Ezreal★ (Deathblade, Infinity Edge, Spear of Shojin) | Cho'Gath★ (Dragon's Claw, Gargoyle Stoneplate, Spirit Visage) | Riven (Bloodthirster, Edge of Night, Sterak's Gage) | Pantheon★ (Protector's Vow, Sunfire Cape, Evenshroud) | Tahm Kench | Xayah | Maokai | Milio"
C,Space Groove Nami Nunu & Willump,,Easy,4.81,0.05,7.6%,44.3%,Nami | Nunu & Willump | Karma | Illaoi | The Mighty Mech | Rhaast | Meepsie | Lissandra,"Nami (Hextech Gunblade, Spear of Shojin, Void Staff) | Nunu & Willump (Adaptive Helm, Protector's Vow, Warmog's Armor) | Karma (Morellonomicon, Spear of Shojin, Void Staff) | Illaoi (Bramble Vest) | The Mighty Mech | Rhaast | Meepsie | Lissandra"
C,Marauder Master Yi,,Medium,4.86,0.05,8.8%,43.3%,Master Yi | Tahm Kench | Fiora | Sona | Maokai | Urgot | Viktor | Akali | Gragas,"Master Yi (Edge of Night, Giant Slayer, Hand Of Justice) | Tahm Kench (Steadfast Heart, Spirit Visage, Evenshroud) | Fiora (Edge of Night, Striker's Flail, Hand Of Justice) | Sona (Void Staff) | Maokai | Urgot | Viktor | Akali | Gragas"
C,Oracle Tahm Kench,,Hard,4.87,0.18,13.9%,42.8%,Tahm Kench | Vex | Graves | Fiora | Morgana | Shen | Maokai | Akali | Aatrox,"Tahm Kench (Sunfire Cape, Spirit Visage, Warmog's Armor) | Vex (Guinsoo's Rageblade, Giant Slayer, Striker's Flail) | Graves (Battle Bunny Crossbow, Guinsoo's Rageblade, Infinity Edge) | Fiora (Bloodthirster, Edge of Night, Titan's Resolve) | Morgana | Shen | Maokai | Akali | Aatrox"
C,Meeple Corki Rammus,,Easy,4.87,0.10,13.3%,40.3%,Corki | Rammus | Bard | Meepsie | The Mighty Mech | Fizz | Gnar | Poppy,"Corki (Infinity Edge, Striker's Flail, Spear of Shojin) | Rammus (Protector's Vow, Gargoyle Stoneplate, Spirit Visage) | Bard (Jeweled Gauntlet, Rabadon's Deathcap, Spear of Shojin) | Meepsie (Edge of Night, Jeweled Gauntlet, Hand Of Justice) | The Mighty Mech | Fizz | Gnar | Poppy"
C,Voyager Pyke,6,Easy,4.88,0.05,4.7%,42.8%,Pyke | Gragas | Viktor | Master Yi | The Mighty Mech | Karma | Aurora | Meepsie,"Pyke★ (Edge of Night, Infinity Edge, Hand Of Justice) | Gragas★ (Dragon's Claw, Gargoyle Stoneplate, Spirit Visage) | Viktor★ (Void Staff) | Master Yi (Edge of Night, Giant Slayer, Hand Of Justice) | The Mighty Mech | Karma | Aurora | Meepsie★"
C,Space Groove Ornn,,Easy,4.89,0.07,7.0%,42.6%,Ornn | Nami | Samira | Blitzcrank | Rammus | Gwen | Nasus | Teemo,"Ornn (Gargoyle Stoneplate, Spirit Visage, Warmog's Armor) | Nami (Jeweled Gauntlet, Red Buff, Spear of Shojin) | Samira★ (Infinity Edge, Giant Slayer, Spear of Shojin) | Blitzcrank (Jeweled Gauntlet, Rabadon's Deathcap, Hand Of Justice) | Rammus | Gwen | Nasus★ | Teemo"
C,Arbiter Illaoi,7,Easy,4.93,0.09,13.7%,41.8%,Illaoi | Aurora | Diana | LeBlanc | Meepsie | Jinx | Leona,"Illaoi★ (Radiant Field, Gargoyle Stoneplate, Warmog's Armor) | Aurora★ (Evolved Embershot, Jeweled Gauntlet, Nashor's Tooth) | Diana★ (Cyclonic Slicers, Bloodthirster, Titan's Resolve) | LeBlanc (Guinsoo's Rageblade, Giant Slayer, Rabadon's Deathcap) | Meepsie | Jinx★ | Leona"
C,Dark Star Cho'Gath,5,Easy,4.99,0.03,8.9%,40.9%,Cho'Gath | Kai'Sa | Jhin | Mordekaiser | Karma | Riven | Pantheon | Ezreal | Lissandra,"Cho'Gath★ (Adaptive Helm, Spirit Visage, Warmog's Armor) | Kai'Sa★ (Infinity Edge, Striker's Flail, Spear of Shojin) | Jhin (Deathblade, Infinity Edge, Giant Slayer) | Mordekaiser (Gargoyle Stoneplate, Evenshroud, Warmog's Armor) | Karma | Riven | Pantheon | Ezreal | Lissandra★"
D,Vanguard Zoe,6,Medium,5.01,0.06,6.4%,39.9%,Zoe | Leona | LeBlanc | Mordekaiser | Karma | Nunu & Willump | Illaoi | Meepsie,"Zoe★ (Jeweled Gauntlet, Morellonomicon, Void Staff) | Leona★ (Gargoyle Stoneplate, Gargoyle Stoneplate, Warmog's Armor) | LeBlanc (Guinsoo's Rageblade, Hextech Gunblade, Giant Slayer) | Mordekaiser★ (Crownguard, Gargoyle Stoneplate, Warmog's Armor) | Karma | Nunu & Willump | Illaoi | Meepsie"
D,Shepherd LeBlanc,,Easy,5.02,0.04,7.4%,40.4%,LeBlanc | Illaoi | Sona | Meepsie | Blitzcrank | Mordekaiser | Zoe | Leona | Lissandra,"LeBlanc (Guinsoo's Rageblade, Jeweled Gauntlet, Giant Slayer) | Illaoi (Ionic Spark, Steadfast Heart, Sunfire Cape) | Sona (Rabadon's Deathcap, Spear of Shojin, Void Staff) | Meepsie (Edge of Night, Jeweled Gauntlet, Hand Of Justice) | Blitzcrank | Mordekaiser | Zoe | Leona | Lissandra"
D,Brawler Miss Fortune,7,Easy,5.02,0.01,5.3%,39.6%,Miss Fortune | Maokai | Rhaast | Riven | Shen | Gwen | Pantheon | Aatrox,"Miss Fortune★ (Deathblade, Giant Slayer, Spear of Shojin) | Maokai★ (Bramble Vest, Gargoyle Stoneplate, Sunfire Cape) | Rhaast★ (Dragon's Claw, Gargoyle Stoneplate, Spirit Visage) | Riven (Bloodthirster, Giant Slayer, Titan's Resolve) | Shen | Gwen | Pantheon | Aatrox"
D,Bastion Poppy,5,Easy,5.05,0.03,4.6%,39.0%,Poppy | Rammus | Corki | Ornn | Shen | Jax | Aatrox | Caitlyn,"Poppy★ (Deathblade, Guinsoo's Rageblade, Infinity Edge) | Rammus (Dragon's Claw, Gargoyle Stoneplate, Spirit Visage) | Corki (Deathblade, Giant Slayer, Striker's Flail) | Ornn (Dragon's Claw, Spirit Visage, Warmog's Armor) | Shen | Jax | Aatrox★ | Caitlyn★"
D,Replicator Lulu,7,Easy,5.15,0.02,7.0%,37.3%,Lulu | Nunu & Willump | Ornn | Nami | Blitzcrank | Xayah | Jax | Talon,"Lulu★ (Jeweled Gauntlet, Nashor's Tooth, Nashor's Tooth) | Nunu & Willump (Adaptive Helm, Protector's Vow, Spirit Visage) | Ornn★ (Dragon's Claw, Gargoyle Stoneplate, Spirit Visage) | Nami (Rabadon's Deathcap, Spear of Shojin, Void Staff) | Blitzcrank | Xayah | Jax | Talon"
D,Voyager The Mighty Mech,,Medium,5.25,0.05,7.7%,35.7%,The Mighty Mech | Karma | Vex | Blitzcrank | Bard | Shen | Rammus | Meepsie | Mordekaiser,"The Mighty Mech (Gargoyle Stoneplate, Gargoyle Stoneplate, Steadfast Heart) | Karma (Morellonomicon, Spear of Shojin, Void Staff) | Vex (Guinsoo's Rageblade, Jeweled Gauntlet, Striker's Flail) | Blitzcrank (Crownguard) | Bard | Shen | Rammus | Meepsie | Mordekaiser"
D,N.O.V.A. Aatrox,5,Easy,5.25,0.02,3.7%,36.0%,Aatrox | Kindred | Maokai | Caitlyn | Rammus | Ornn | Akali | Jax,"Aatrox★ (Bloodthirster, Sterak's Gage, Titan's Resolve) | Kindred (Guinsoo's Rageblade, Giant Slayer, Kraken's Fury) | Maokai (Protector's Vow, Gargoyle Stoneplate, Sunfire Cape) | Caitlyn★ (Deathblade, Deathblade, Guinsoo's Rageblade) | Rammus | Ornn | Akali | Jax★"
D,Voyager Aurora,7,Easy,5.31,0.05,15.5%,35.9%,Aurora | Illaoi | Fiora | Viktor | The Mighty Mech | Karma | Mordekaiser | Pyke,"Aurora★ (Evolved Embershot, Jeweled Gauntlet, Nashor's Tooth) | Illaoi★ (Radiant Field, Gargoyle Stoneplate, Warmog's Armor) | Fiora (Cyclonic Slicers, Bloodthirster, Edge of Night) | Viktor★ (Archangel's Staff, Jeweled Gauntlet, Void Staff) | The Mighty Mech | Karma | Mordekaiser | Pyke"
D,Vanguard Illaoi,,Hard,5.35,0.04,10.4%,34.9%,Illaoi | Vex | Blitzcrank | Sona | Bard | Karma | Nunu & Willump | Meepsie | Mordekaiser,"Illaoi (Crownguard, Gargoyle Stoneplate, Sunfire Cape) | Vex (Guinsoo's Rageblade, Giant Slayer, Rabadon's Deathcap) | Blitzcrank (Jeweled Gauntlet, Striker's Flail, Hand Of Justice) | Sona (Jeweled Gauntlet, Spear of Shojin, Void Staff) | Bard | Karma | Nunu & Willump | Meepsie | Mordekaiser"
D,Timebreaker Pantheon,6,Easy,5.44,0.01,5.9%,33.4%,Pantheon | Ezreal | Riven | Milio | Tahm Kench | Xayah | Maokai | Cho'Gath,"Pantheon★ (Bramble Vest, Gargoyle Stoneplate, Evenshroud) | Ezreal★ (Infinity Edge, Giant Slayer, Spear of Shojin) | Riven (Bloodthirster, Jeweled Gauntlet, Titan's Resolve) | Milio★ (Archangel's Staff, Jeweled Gauntlet, Spear of Shojin) | Tahm Kench | Xayah | Maokai | Cho'Gath"
D,Psionic Viktor,7,Easy,5.50,0.02,2.8%,29.5%,Viktor | Master Yi | Gragas | Tahm Kench | Maokai | Urgot | Akali | Pyke,"Viktor★ (Void Staff) | Master Yi (Bloodthirster, Edge of Night, Sterak's Gage) | Gragas★ (Gargoyle Stoneplate, Sunfire Cape, Spirit Visage) | Tahm Kench (Dragon's Claw, Sunfire Cape, Warmog's Armor) | Maokai | Urgot | Akali | Pyke"
D,Challenger Diana,7,Easy,5.61,0.02,2.7%,28.2%,Diana | Leona | Kindred | LeBlanc | Tahm Kench | Illaoi | Maokai | Rhaast,"Diana★ (Vanguard Emblem, Bloodthirster, Guinsoo's Rageblade) | Leona★ (Gargoyle Stoneplate, Steadfast Heart, Warmog's Armor) | Kindred (Guinsoo's Rageblade, Giant Slayer, Kraken's Fury) | LeBlanc | Tahm Kench | Illaoi | Maokai | Rhaast★"
D,Bastion Jax,6,Easy,5.66,0.02,2.7%,28.3%,Jax | Ornn | Xayah | Rammus | Shen | Nunu & Willump | Aatrox | Poppy,"Jax★ (Bloodthirster, Guinsoo's Rageblade, Titan's Resolve) | Ornn (Steadfast Heart, Spirit Visage, Warmog's Armor) | Xayah (Guinsoo's Rageblade, Giant Slayer, Striker's Flail) | Rammus (Stargazer Emblem, Sunfire Cape, Warmog's Armor) | Shen | Nunu & Willump | Aatrox | Poppy"
D,Anima Jinx,6,Easy,6.36,0.03,7.9%,19.5%,Jinx | Illaoi | Fiora | Aurora | Tahm Kench | Bel'Veth | Briar | Rek'Sai,"Jinx★ (Rocket Swarm, OwO Blaster, Guinsoo's Rageblade) | Illaoi (Tentacle Slam, Gargoyle Stoneplate, Sunfire Cape) | Fiora (Challenger Emblem, Bloodthirster, Sterak's Gage) | Aurora (Jeweled Gauntlet, Striker's Flail, Spear of Shojin) | Tahm Kench | Bel'Veth | Briar | Rek'Sai★"
