Tier,Name,Level,Difficulty,Avg Place,Pick Rate,Win Rate,Top 4 Rate,Units,UnitDetails
A,Vanguard Vex Nunu & Willump,,Hard,4.48,0.33,18.5%,50.1%,Vex | Nunu & Willump | Graves | Blitzcrank | Fiora | Shen | Morgana | Akali | Aatrox,"Vex (Guinsoo's Rageblade, Rabadon's Deathcap, Red Buff) | Nunu & Willump (Adaptive Helm, Protector's Vow, Gargoyle Stoneplate) | Graves (Battle Bunny Crossbow, Guinsoo's Rageblade, Infinity Edge) | Blitzcrank (Adaptive Helm) | Fiora | Shen | Morgana | Akali | Aatrox"
A,Dark Star Xayah,,Medium,4.49,0.05,16.5%,48.9%,Xayah | Nunu & Willump | Jhin | Karma | The Mighty Mech | Tahm Kench | Kai'Sa | Mordekaiser | Cho'Gath,"Xayah (Dark Star Emblem, Last Whisper, Red Buff) | Nunu & Willump (Crownguard, Protector's Vow, Protector's Vow) | Jhin (Infinity Edge, Giant Slayer, Striker's Flail) | Karma (Blue Buff, Jeweled Gauntlet, Void Staff) | The Mighty Mech | Tahm Kench | Kai'Sa | Mordekaiser | Cho'Gath"
B,Dark Star Cho'Gath,5,Easy,4.54,0.08,15.6%,47.4%,Cho'Gath | Lissandra | Kai'Sa | Karma | Jhin | The Mighty Mech | Mordekaiser | Pantheon,"Cho'Gath★ (Bramble Vest, Crownguard, Gargoyle Stoneplate) | Lissandra★ (Jeweled Gauntlet, Rabadon's Deathcap, Spear of Shojin) | Kai'Sa (Infinity Edge, Striker's Flail, Spear of Shojin) | Karma (Morellonomicon, Spear of Shojin, Void Staff) | Jhin | The Mighty Mech | Mordekaiser | Pantheon"
B,Vanguard Aurelion Sol,,Medium,4.55,0.49,12.2%,48.5%,Aurelion Sol | Nunu & Willump | Karma | Blitzcrank | Bard | Sona | Illaoi | Meepsie | Mordekaiser,"Aurelion Sol (Jeweled Gauntlet, Striker's Flail, Rabadon's Deathcap) | Nunu & Willump (Protector's Vow, Gargoyle Stoneplate, Warmog's Armor) | Karma (Morellonomicon, Spear of Shojin, Void Staff) | Blitzcrank (Crownguard) | Bard | Sona | Illaoi | Meepsie | Mordekaiser"
B,Fateweaver Twisted Fate,5,Easy,4.62,0.11,8.4%,48.4%,Twisted Fate | Jax | Caitlyn | Talon | Corki | Riven | Milio | Aatrox,"Twisted Fate★ (Nashor's Tooth, Nashor's Tooth, Rabadon's Deathcap) | Jax★ (Crownguard, Gargoyle Stoneplate, Gargoyle Stoneplate) | Caitlyn★ (Guinsoo's Rageblade, Giant Slayer, Kraken's Fury) | Talon★ (Edge of Night, Red Buff, Spear of Shojin) | Corki | Riven | Milio | Aatrox★"
B,Voyager The Mighty Mech,,Medium,4.62,0.02,8.5%,48.6%,Karma | The Mighty Mech | Aurora | Pyke | Sona | Illaoi | Meepsie | Mordekaiser,"Karma (Archangel's Staff, Blue Buff, Jeweled Gauntlet) | The Mighty Mech (Gargoyle Stoneplate, Ionic Spark, Sunfire Cape) | Aurora★ (Giant Slayer, Rabadon's Deathcap, Spear of Shojin) | Pyke★ (Target-Lock Optics, Edge of Night, Infinity Edge) | Sona | Illaoi | Meepsie | Mordekaiser"
B,Stargazer - The Mountain Xayah,,Medium,4.63,0.05,13.4%,47.2%,Xayah | Nunu & Willump | Riven | Jhin | Lulu | Jax | Mordekaiser | Talon,"Xayah (Last Whisper, Red Buff, Kraken's Fury) | Nunu & Willump (Crownguard, Protector's Vow, Gargoyle Stoneplate) | Riven (Bloodthirster, Quicksilver, Sterak's Gage) | Jhin (Stargazer Emblem, Deathblade, Giant Slayer) | Lulu | Jax | Mordekaiser | Talon"
B,Space Groove Nami,,Medium,4.64,0.11,12.9%,46.7%,Nami | Riven | Tahm Kench | Blitzcrank | Nunu & Willump | Ornn | Gwen | Pantheon,"Nami (Jeweled Gauntlet, Nashor's Tooth, Spear of Shojin) | Riven (Space Groove Emblem, Bloodthirster, Sterak's Gage) | Tahm Kench (Sunfire Cape, Spirit Visage, Warmog's Armor) | Blitzcrank (Jeweled Gauntlet, Striker's Flail, Hand Of Justice) | Nunu & Willump | Ornn | Gwen | Pantheon"
B,Mecha Aurelion Sol,,Medium,4.65,0.22,16.8%,47.6%,Aurelion Sol | The Mighty Mech | Karma | Tahm Kench | Fiora | Urgot,"Aurelion Sol (Searing Shortbow, Jeweled Gauntlet, Rabadon's Deathcap) | The Mighty Mech (Lioness's Lament, Gargoyle Stoneplate, Sterak's Gage) | Karma (Red Buff, Spear of Shojin, Void Staff) | Tahm Kench (Sunfire Cape, Spirit Visage, Warmog's Armor) | Fiora | Urgot"
B,Timebreaker Pyke,6,Medium,4.65,0.01,4.0%,50.2%,Pyke | Gwen | Pantheon | Milio | Corki | Riven | Gragas | Meepsie,"Pyke★ (Malware Matrix, Deathblade, Edge of Night) | Gwen★ (Jeweled Gauntlet, Quicksilver, Hand Of Justice) | Pantheon★ (Protector's Vow, Gargoyle Stoneplate, Warmog's Armor) | Milio★ (Morellonomicon, Spear of Shojin, Void Staff) | Corki | Riven | Gragas★ | Meepsie★"
B,Voyager Viktor,7,Easy,4.65,0.04,8.2%,47.4%,Viktor | Illaoi | Nami | Rhaast | Meepsie | Mordekaiser | Pyke | Lissandra,"Viktor★ (Drone Uplink, Rabadon's Deathcap, Void Staff) | Illaoi★ (Bramble Vest, Sunfire Cape, Warmog's Armor) | Nami (Archangel's Staff, Spear of Shojin, Void Staff) | Rhaast★ (Gargoyle Stoneplate, Steadfast Heart, Spirit Visage) | Meepsie | Mordekaiser | Pyke★ | Lissandra"
B,Primordian Briar,5,Easy,4.67,0.10,10.9%,47.0%,Briar | Bel'Veth | Rek'Sai | Kai'Sa | Kindred | Rhaast | Akali | Cho'Gath,"Briar★ (Bloodthirster, Sterak's Gage, Titan's Resolve) | Bel'Veth★ (Giant Slayer, Quicksilver, Kraken's Fury) | Rek'Sai★ (Protector's Vow, Sunfire Cape, Evenshroud) | Kai'Sa (Giant Slayer, Striker's Flail, Spear of Shojin) | Kindred | Rhaast | Akali | Cho'Gath★"
B,Voyager Pyke,6,Easy,4.68,0.01,8.6%,45.3%,Pyke | Gragas | Master Yi | Viktor | Karma | Tahm Kench | Meepsie | Lissandra,"Pyke★ (Infinity Edge, Striker's Flail, Hand Of Justice) | Gragas★ (Crownguard, Evenshroud, Warmog's Armor) | Master Yi (Bloodthirster, Giant Slayer, Quicksilver) | Viktor★ (Void Staff) | Karma | Tahm Kench | Meepsie★ | Lissandra"
B,Mecha Urgot,7,Easy,4.69,0.05,10.2%,47.1%,Urgot | Aurora | Maokai | Rhaast | The Mighty Mech | Akali,"Urgot★ (Infinity Edge, Giant Slayer, Quicksilver) | Aurora★ (Rabadon's Deathcap, Red Buff, Spear of Shojin) | Maokai★ (Steadfast Heart, Evenshroud, Warmog's Armor) | Rhaast★ (Steadfast Heart, Sunfire Cape, Evenshroud) | The Mighty Mech | Akali"
B,Vanguard LeBlanc,,Medium,4.73,0.42,8.5%,45.6%,LeBlanc | Nunu & Willump | Karma | Illaoi | Meepsie | Mordekaiser | Zoe | Leona,"LeBlanc (Guinsoo's Rageblade, Giant Slayer, Rabadon's Deathcap) | Nunu & Willump (Crownguard, Protector's Vow, Protector's Vow) | Karma (Jeweled Gauntlet, Spear of Shojin, Void Staff) | Illaoi (Bramble Vest, Gargoyle Stoneplate, Warmog's Armor) | Meepsie | Mordekaiser | Zoe | Leona"
B,Replicator Miss Fortune,7,Easy,4.74,0.01,13.6%,44.0%,Miss Fortune | Lulu | Maokai | Nunu & Willump | Jax | Pantheon | Aatrox,"Miss Fortune★ (Stargazer Emblem, Striker's Flail, Spear of Shojin) | Lulu★ (Jeweled Gauntlet, Red Buff, Spear of Shojin) | Maokai★ (Bramble Vest, Dragon's Claw, Warmog's Armor) | Nunu & Willump | Jax★ | Pantheon | Aatrox"
B,Meeple Veigar,5,Medium,4.74,0.07,11.1%,43.9%,Veigar | Rammus | Poppy | Lissandra | Corki | Illaoi | Meepsie | Mordekaiser,"Veigar★ (Jeweled Gauntlet, Rabadon's Deathcap, Spear of Shojin) | Rammus (Crownguard, Gargoyle Stoneplate, Steadfast Heart) | Poppy★ (Crownguard, Protector's Vow, Warmog's Armor) | Lissandra★ (Blue Buff, Jeweled Gauntlet, Void Staff) | Corki | Illaoi | Meepsie | Mordekaiser"
B,Voyager Aurelion Sol,,Medium,4.74,0.39,8.2%,45.2%,Aurelion Sol | The Mighty Mech | Karma | Nunu & Willump | Viktor | Mordekaiser | Pyke,"Aurelion Sol (Dark Star Emblem, Jeweled Gauntlet, Striker's Flail) | The Mighty Mech (Bramble Vest, Gargoyle Stoneplate, Gargoyle Stoneplate) | Karma (Blue Buff, Morellonomicon, Void Staff) | Nunu & Willump | Viktor | Mordekaiser | Pyke"
C,Sniper Xayah,,Medium,4.80,0.28,13.4%,42.8%,Xayah | Nunu & Willump | Rammus | Jhin | Bard | Gnar | Jax | Mordekaiser,"Xayah (Battle Bunny Crossbow, Guinsoo's Rageblade, Infinity Edge) | Nunu & Willump (Protector's Vow, Protector's Vow, Protector's Vow) | Rammus (Bramble Vest, Gargoyle Stoneplate, Evenshroud) | Jhin (Deathblade, Infinity Edge, Striker's Flail) | Bard | Gnar | Jax | Mordekaiser"
C,Vanguard Zoe,6,Medium,4.82,0.06,10.9%,43.7%,Zoe | Leona | LeBlanc | Illaoi | Karma | Nunu & Willump | Meepsie | Mordekaiser,"Zoe★ (Blue Buff, Jeweled Gauntlet, Striker's Flail) | Leona★ (Gargoyle Stoneplate, Gargoyle Stoneplate, Warmog's Armor) | LeBlanc (Archangel's Staff, Guinsoo's Rageblade, Hextech Gunblade) | Illaoi (Gargoyle Stoneplate, Gargoyle Stoneplate, Warmog's Armor) | Karma | Nunu & Willump | Meepsie | Mordekaiser"
C,Conduit Miss Fortune Viktor,7,Easy,4.84,0.06,8.0%,43.8%,Miss Fortune | Viktor | Ornn | Maokai | Rhaast | Gragas | Aatrox,"Miss Fortune★ (Deathblade, Infinity Edge, Giant Slayer) | Viktor★ (Jeweled Gauntlet, Giant Slayer, Rabadon's Deathcap) | Ornn★ (Protector's Vow, Gargoyle Stoneplate, Steadfast Heart) | Maokai★ (Dragon's Claw, Spirit Visage, Warmog's Armor) | Rhaast★ | Gragas | Aatrox"
C,Challenger Diana Miss Fortune,7,Easy,4.85,0.01,10.2%,42.2%,Diana | Ornn | Kindred | Rhaast | Mordekaiser | Aatrox | Leona,"Diana★ (Bloodthirster, Edge of Night, Titan's Resolve) | Ornn★ (Protector's Vow, Sunfire Cape, Warmog's Armor) | Kindred (Guinsoo's Rageblade, Giant Slayer, Kraken's Fury) | Rhaast★ | Mordekaiser | Aatrox | Leona"
C,Primordian Bel'Veth,6,Easy,4.85,0.03,9.0%,43.6%,Bel'Veth | Rek'Sai | Akali | Kindred | Maokai | Aatrox | Briar | Caitlyn,"Bel'Veth★ (Rogue Emblem, Quicksilver, Kraken's Fury) | Rek'Sai★ (Bramble Vest, Gargoyle Stoneplate, Warmog's Armor) | Akali★ (Striker's Flail, Sterak's Gage, Hand Of Justice) | Kindred (Guinsoo's Rageblade, Giant Slayer, Striker's Flail) | Maokai | Aatrox★ | Briar★ | Caitlyn★"
C,Space Groove Samira,7,Easy,4.96,0.11,10.2%,41.0%,Samira | Samira | Ornn | Ornn | Xayah | Nunu & Willump | Jax,"Samira★ (Deathblade, Infinity Edge, Spear of Shojin) | Samira | Ornn★ (Crownguard, Gargoyle Stoneplate, Warmog's Armor) | Ornn | Xayah (Guinsoo's Rageblade, Last Whisper, Red Buff) | Nunu & Willump (Adaptive Helm, Protector's Vow, Protector's Vow) | Jax"
C,Voyager Nami,,Medium,4.96,0.25,5.9%,41.0%,Nami | Karma | Nunu & Willump | The Mighty Mech | Morgana | Illaoi | Meepsie | Lissandra,"Nami (Red Buff, Spear of Shojin, Void Staff) | Karma (Rabadon's Deathcap, Spear of Shojin, Void Staff) | Nunu & Willump (Adaptive Helm, Adaptive Helm, Protector's Vow) | The Mighty Mech (Crownguard, Gargoyle Stoneplate, Warmog's Armor) | Morgana | Illaoi | Meepsie | Lissandra"
C,Arbiter Diana Illaoi,7,Easy,4.98,0.18,14.3%,40.9%,Diana | Illaoi | Aurora | Jinx | LeBlanc | Meepsie | Leona,"Diana★ (Bloodthirster, Guinsoo's Rageblade, Titan's Resolve) | Illaoi★ (Radiant Field, Gargoyle Stoneplate, Warmog's Armor) | Aurora★ (Searing Shortbow, Jeweled Gauntlet, Spear of Shojin) | Jinx★ (Battle Bunny Crossbow, Guinsoo's Rageblade, Infinity Edge) | LeBlanc | Meepsie | Leona"
C,Bastion Corki,,Medium,4.99,0.02,5.3%,41.5%,Corki | Rammus | Jax | Milio | Aatrox | Caitlyn | Poppy | Twisted Fate,"Corki (Deathblade, Last Whisper, Striker's Flail) | Rammus (Gargoyle Stoneplate, Steadfast Heart, Spirit Visage) | Jax | Milio | Aatrox | Caitlyn | Poppy | Twisted Fate★"
D,Dark Lady Morgana,,Hard,5.05,0.07,13.3%,38.6%,Morgana | Vex | Graves | Fiora | Blitzcrank | Shen | Nunu & Willump | Akali | Aatrox,"Morgana (Bramble Vest, Sunfire Cape, Spirit Visage) | Vex (Guinsoo's Rageblade, Giant Slayer, Striker's Flail) | Graves (Battle Bunny Crossbow, Guinsoo's Rageblade, Infinity Edge) | Fiora (Bloodthirster, Edge of Night, Giant Slayer) | Blitzcrank | Shen | Nunu & Willump | Akali | Aatrox"
D,Timebreaker Milio,6,Easy,5.11,0.02,4.8%,39.3%,Milio | Pantheon | Gwen | Maokai | Nami | Riven | Rhaast | Caitlyn,"Milio★ (Nashor's Tooth, Rabadon's Deathcap, Rabadon's Deathcap) | Pantheon★ (Bramble Vest, Gargoyle Stoneplate, Steadfast Heart) | Gwen★ (Bloodthirster, Jeweled Gauntlet, Giant Slayer) | Maokai (Bramble Vest, Dragon's Claw, Gargoyle Stoneplate) | Nami | Riven | Rhaast | Caitlyn"
D,Vanguard Nami,,Medium,5.17,0.04,6.7%,36.6%,Nami | Nunu & Willump | LeBlanc | Illaoi | Mordekaiser | Zoe | Leona | Lissandra,"Nami (Giant Slayer, Spear of Shojin, Void Staff) | Nunu & Willump (Protector's Vow, Protector's Vow, Protector's Vow) | LeBlanc (Guinsoo's Rageblade, Giant Slayer, Striker's Flail) | Illaoi (Dragon's Claw, Gargoyle Stoneplate, Sunfire Cape) | Mordekaiser | Zoe | Leona★ | Lissandra"
D,Challenger Diana,7,Easy,5.20,0.07,6.1%,37.0%,Diana | Miss Fortune | Illaoi | Leona | Kindred | Akali | Bel'Veth,"Diana★ (Bloodthirster, Edge of Night, Titan's Resolve) | Miss Fortune★ (Infinity Edge, Giant Slayer, Striker's Flail) | Illaoi★ (Bramble Vest, Gargoyle Stoneplate, Sunfire Cape) | Leona (Adaptive Helm) | Kindred | Akali | Bel'Veth"
D,Timebreaker Ezreal,5,Easy,5.20,0.12,12.3%,36.1%,Ezreal | Cho'Gath | Pantheon | Riven | Tahm Kench | Kai'Sa | Maokai | Milio,"Ezreal★ (Deathblade, Infinity Edge, Spear of Shojin) | Cho'Gath★ (Protector's Vow, Gargoyle Stoneplate, Spirit Visage) | Pantheon★ (Steadfast Heart, Sunfire Cape, Evenshroud) | Riven (Bloodthirster, Edge of Night, Sterak's Gage) | Tahm Kench | Kai'Sa | Maokai | Milio"
D,Meeple Rammus,,Easy,5.23,0.03,11.9%,34.3%,Rammus | Corki | Veigar | Nami | Fizz | Gnar | Meepsie | Poppy,"Rammus (Dragon's Claw, Gargoyle Stoneplate, Warmog's Armor) | Corki (Infinity Edge, Giant Slayer, Striker's Flail) | Veigar★ (Jeweled Gauntlet, Striker's Flail, Spear of Shojin) | Nami | Fizz | Gnar | Meepsie | Poppy"
D,Replicator Lulu,7,Medium,5.24,0.01,9.4%,36.6%,Lulu | Miss Fortune | Ornn | Rhaast | Nunu & Willump | Illaoi | Jax,"Lulu★ (Jeweled Gauntlet, Nashor's Tooth, Nashor's Tooth) | Miss Fortune★ (Hextech Gunblade, Infinity Edge, Spear of Shojin) | Ornn★ (Bramble Vest, Gargoyle Stoneplate, Warmog's Armor) | Rhaast★ (Stargazer Emblem, Gargoyle Stoneplate, Sunfire Cape) | Nunu & Willump | Illaoi★ | Jax"
D,Arbiter Diana,7,Easy,5.44,0.02,6.0%,32.2%,Diana | Zoe | Leona | Ornn | Kindred | Mordekaiser | Aatrox,"Diana★ (Bloodthirster, Guinsoo's Rageblade, Jeweled Gauntlet) | Zoe★ (Jeweled Gauntlet, Spear of Shojin, Void Staff) | Leona★ (Gargoyle Stoneplate, Gargoyle Stoneplate, Spirit Visage) | Ornn★ (Gargoyle Stoneplate, Sunfire Cape, Warmog's Armor) | Kindred | Mordekaiser | Aatrox"
D,Brawler Maokai,,Easy,5.47,0.01,12.5%,34.3%,Maokai | Tahm Kench | Graves | Vex | Fiora | Shen | Urgot | Gragas | Aatrox,"Maokai (Gargoyle Stoneplate, Sunfire Cape, Evenshroud) | Tahm Kench (Gargoyle Stoneplate, Spirit Visage, Warmog's Armor) | Graves (Guinsoo's Rageblade, Infinity Edge, Giant Slayer) | Vex (Guinsoo's Rageblade, Giant Slayer, Void Staff) | Fiora | Shen | Urgot | Gragas | Aatrox"
D,Bastion Gnar,6,Easy,5.48,0.02,2.1%,32.6%,Gnar | Ornn | Samira | Fizz | Rhaast | Gwen | Poppy,"Gnar★ (Guinsoo's Rageblade, Giant Slayer, Kraken's Fury) | Ornn★ (Gargoyle Stoneplate, Gargoyle Stoneplate, Spirit Visage) | Samira★ (Deathblade, Last Whisper, Spear of Shojin) | Fizz★ | Rhaast★ | Gwen★ | Poppy"
D,Rogue Kai'Sa,7,Easy,5.53,0.01,4.7%,29.0%,Kai'Sa | Fizz | Ornn | Rhaast | Karma | Rammus | Meepsie,"Kai'Sa★ (Infinity Edge, Last Whisper, Giant Slayer) | Fizz★ (Jeweled Gauntlet, Nashor's Tooth, Rabadon's Deathcap) | Ornn★ (Crownguard, Protector's Vow, Gargoyle Stoneplate) | Rhaast★ (Gargoyle Stoneplate, Sunfire Cape, Warmog's Armor) | Karma | Rammus | Meepsie"
D,Anima Illaoi,,Easy,6.10,0.01,13.5%,22.1%,Illaoi | Jinx | Fiora | Aurora | Karma | Bel'Veth | Mordekaiser | Briar,"Illaoi (Gargoyle Stoneplate, Spirit Visage, Warmog's Armor) | Jinx★ (Battle Bunny Crossbow, Guinsoo's Rageblade, Infinity Edge) | Fiora (Challenger Emblem, Bloodthirster, Edge of Night) | Aurora (Searing Shortbow, Jeweled Gauntlet, Spear of Shojin) | Karma | Bel'Veth | Mordekaiser | Briar"
