Tier,Name,Level,Difficulty,Avg Place,Pick Rate,Win Rate,Top 4 Rate,Units,UnitDetails
A,Space Groove Nami,,Medium,4.40,0.41,14.8%,51.6%,Riven | Nami | Tahm Kench | Blitzcrank | Shen | Nunu & Willump | Ornn | Gwen | Pantheon,"Riven (Space Groove Emblem, Bloodthirster, Titan's Resolve) | Nami (Jeweled Gauntlet, Nashor's Tooth, Nashor's Tooth) | Tahm Kench (Protector's Vow, Sunfire Cape, Warmog's Armor) | Blitzcrank (Ionic Spark, Jeweled Gauntlet, Hand Of Justice) | Shen | Nunu & Willump | Ornn | Gwen | Pantheon"
A,Vanguard Leona,5,Medium,4.41,0.06,9.6%,52.2%,Leona | LeBlanc | Teemo | Nunu & Willump | Blitzcrank | Illaoi | Mordekaiser | Zoe | Nasus,"Leona★ (Gargoyle Stoneplate, Gargoyle Stoneplate, Warmog's Armor) | LeBlanc (Guinsoo's Rageblade, Morellonomicon, Void Staff) | Teemo★ (Guinsoo's Rageblade, Hextech Gunblade, Giant Slayer) | Nunu & Willump (Adaptive Helm, Protector's Vow, Warmog's Armor) | Blitzcrank | Illaoi | Mordekaiser | Zoe | Nasus★"
A,Rogue Kai'Sa Fizz,7,Easy,4.41,0.05,8.9%,52.2%,Kai'Sa | Fizz | Ornn | Maokai | Rhaast | Aatrox | Cho'Gath,"Kai'Sa★ (Deathblade, Infinity Edge, Giant Slayer) | Fizz★ (Jeweled Gauntlet, Quicksilver, Hand Of Justice) | Ornn★ (Crownguard, Protector's Vow, Sunfire Cape) | Maokai★ (Bramble Vest, Gargoyle Stoneplate, Warmog's Armor) | Rhaast★ | Aatrox | Cho'Gath"
A,Space Groove Samira,7,Medium,4.42,0.21,13.4%,50.7%,Samira | Samira | Ornn | Ornn | Xayah | Nunu & Willump | Blitzcrank | Jax,"Samira★ (Deathblade, Infinity Edge, Spear of Shojin) | Samira | Ornn★ (Dragon's Claw, Gargoyle Stoneplate, Warmog's Armor) | Ornn | Xayah (Guinsoo's Rageblade, Last Whisper, Giant Slayer) | Nunu & Willump (Adaptive Helm, Protector's Vow, Protector's Vow) | Blitzcrank | Jax"
A,Dark Star Karma,,Easy,4.44,0.09,11.0%,51.3%,Karma | Tahm Kench | Jhin | The Mighty Mech | Blitzcrank | Kai'Sa | Mordekaiser | Cho'Gath | Lissandra,"Karma (Adaptive Helm, Rabadon's Deathcap, Void Staff) | Tahm Kench (Sunfire Cape, Spirit Visage, Evenshroud) | Jhin (Deathblade, Infinity Edge, Last Whisper) | The Mighty Mech (Protector's Vow, Gargoyle Stoneplate, Sunfire Cape) | Blitzcrank | Kai'Sa | Mordekaiser | Cho'Gath | Lissandra"
A,Voyager LeBlanc,,Easy,4.46,0.05,10.5%,50.7%,LeBlanc | The Mighty Mech | Karma | Illaoi | Morgana | Sona | Meepsie | Leona | Lissandra,"LeBlanc (Guinsoo's Rageblade, Giant Slayer, Rabadon's Deathcap) | The Mighty Mech (Protector's Vow, Spirit Visage, Warmog's Armor) | Karma (Shepherd Emblem, Morellonomicon, Void Staff) | Illaoi (Sunfire Cape, Spirit Visage, Warmog's Armor) | Morgana | Sona | Meepsie | Leona | Lissandra"
A,Meeple Corki,,Easy,4.48,0.17,15.7%,48.0%,Corki | Rammus | Riven | The Mighty Mech | Fizz | Meepsie | Milio | Poppy,"Corki (Rogue Emblem, Last Whisper, Spear of Shojin) | Rammus (Crownguard, Protector's Vow, Gargoyle Stoneplate) | Riven (Edge of Night, Sterak's Gage, Hand Of Justice) | The Mighty Mech | Fizz | Meepsie | Milio | Poppy"
A,N.O.V.A. Kindred,,Medium,4.49,0.27,11.0%,50.1%,Kindred | Master Yi | Tahm Kench | Fiora | Shen | Maokai | Akali | Bel'Veth | Aatrox,"Kindred (Marauder Emblem, Guinsoo's Rageblade, Kraken's Fury) | Master Yi (Deathblade, Edge of Night, Giant Slayer) | Tahm Kench (Protector's Vow, Sunfire Cape, Warmog's Armor) | Fiora (N.O.V.A. Emblem, Edge of Night, Giant Slayer) | Shen | Maokai | Akali | Bel'Veth | Aatrox"
B,Rogue Kai'Sa,7,Medium,4.53,0.20,8.9%,49.4%,Kai'Sa | Fizz | Ornn | Rhaast | Karma | Rammus | Meepsie,"Kai'Sa★ (Deathblade, Infinity Edge, Giant Slayer) | Fizz★ (Jeweled Gauntlet, Nashor's Tooth, Hand Of Justice) | Ornn★ (Dragon's Claw, Gargoyle Stoneplate, Warmog's Armor) | Rhaast★ (Gargoyle Stoneplate, Sunfire Cape, Warmog's Armor) | Karma | Rammus | Meepsie"
B,Sniper Xayah Tahm Kench,,Easy,4.55,0.06,18.1%,48.6%,Xayah | Nunu & Willump | Tahm Kench | Jhin | Riven | Mordekaiser | Pantheon | Ezreal | Talon,"Xayah (Battle Bunny Crossbow, Guinsoo's Rageblade, Infinity Edge) | Nunu & Willump (Protector's Vow, Protector's Vow, Protector's Vow) | Tahm Kench (Gargoyle Stoneplate, Steadfast Heart, Spirit Visage) | Jhin (Stargazer Emblem, Infinity Edge, Red Buff) | Riven | Mordekaiser | Pantheon | Ezreal | Talon"
B,Mecha The Mighty Mech,,Hard,4.68,0.35,16.5%,46.0%,The Mighty Mech | Aurelion Sol | Urgot | Tahm Kench | Fiora | Karma,"The Mighty Mech (Iceblast Armor, Lioness's Lament, Gargoyle Stoneplate) | Aurelion Sol (Anomaly, Jeweled Gauntlet, Rabadon's Deathcap) | Urgot (Infinity Edge, Last Whisper, Hand Of Justice) | Tahm Kench (Protector's Vow, Warmog's Armor) | Fiora | Karma"
B,Bastion Rammus,,Hard,4.69,0.24,13.4%,45.7%,Rammus | Vex | Bard | Blitzcrank | Shen | Karma | Rhaast | Meepsie | Mordekaiser,"Rammus (Crownguard, Gargoyle Stoneplate, Warmog's Armor) | Vex (Guinsoo's Rageblade, Hextech Gunblade, Giant Slayer) | Bard (Archangel's Staff, Spear of Shojin, Void Staff) | Blitzcrank (Jeweled Gauntlet, Striker's Flail, Hand Of Justice) | Shen | Karma | Rhaast | Meepsie | Mordekaiser"
B,Vanguard Vex,,Hard,4.71,0.70,13.8%,46.5%,Vex | Nunu & Willump | Graves | Blitzcrank | Fiora | Morgana | Shen | Akali | Aatrox,"Vex (Guinsoo's Rageblade, Hextech Gunblade, Striker's Flail) | Nunu & Willump (Protector's Vow, Sunfire Cape, Warmog's Armor) | Graves (Battle Bunny Crossbow, Guinsoo's Rageblade, Infinity Edge) | Blitzcrank (Crownguard) | Fiora | Morgana | Shen | Akali | Aatrox"
B,Voyager Nami,,Easy,4.71,0.05,7.7%,46.0%,Nami | Karma | Nunu & Willump | The Mighty Mech | Illaoi | Rhaast | Meepsie | Lissandra,"Nami (Voyager Emblem, Jeweled Gauntlet, Nashor's Tooth) | Karma (Nashor's Tooth, Spear of Shojin, Void Staff) | Nunu & Willump (Protector's Vow, Protector's Vow, Warmog's Armor) | The Mighty Mech (Gargoyle Stoneplate, Sunfire Cape, Warmog's Armor) | Illaoi | Rhaast | Meepsie | Lissandra"
B,Replicator Lulu Maokai,7,Easy,4.72,0.05,11.0%,45.4%,Lulu | Maokai | Milio | Jax | Rhaast | Pantheon | Aatrox | Twisted Fate,"Lulu★ (Jeweled Gauntlet, Nashor's Tooth, Spear of Shojin) | Maokai★ (Dragon's Claw, Gargoyle Stoneplate, Steadfast Heart) | Milio★ (Giant Slayer, Spear of Shojin, Void Staff) | Jax★ (Adaptive Helm, Gargoyle Stoneplate, Warmog's Armor) | Rhaast★ | Pantheon★ | Aatrox | Twisted Fate"
B,Conduit Miss Fortune,7,Easy,4.74,0.03,5.1%,45.3%,Miss Fortune | Viktor | Ornn | Maokai | Rhaast | Gragas | Aatrox,"Miss Fortune★ (Deathblade, Infinity Edge, Giant Slayer) | Viktor★ (Archangel's Staff, Jeweled Gauntlet, Rabadon's Deathcap) | Ornn★ (Gargoyle Stoneplate, Steadfast Heart, Spirit Visage) | Maokai★ (Sunfire Cape, Spirit Visage, Warmog's Armor) | Rhaast★ | Gragas | Aatrox"
B,Mecha The Mighty Mech Aurelion Sol,,Easy,4.75,0.09,14.5%,43.6%,The Mighty Mech | Aurelion Sol | Master Yi | Tahm Kench | Urgot | Viktor,"The Mighty Mech (Lioness's Lament, Gargoyle Stoneplate, Titan's Resolve) | Aurelion Sol (Hextech Gunblade, Jeweled Gauntlet, Rabadon's Deathcap) | Master Yi (Bloodthirster, Edge of Night, Quicksilver) | Tahm Kench (Steadfast Heart, Sunfire Cape) | Urgot | Viktor"
C,Bastion Corki,,Medium,4.76,0.04,8.2%,45.0%,Corki | Rammus | Twisted Fate | Jax | Milio | Aatrox | Caitlyn | Poppy,"Corki (Deathblade, Deathblade, Spear of Shojin) | Rammus (Adaptive Helm, Sunfire Cape, Spirit Visage) | Twisted Fate★ (Nashor's Tooth, Nashor's Tooth, Striker's Flail) | Jax | Milio | Aatrox | Caitlyn | Poppy"
C,Rogue Riven,,Easy,4.79,0.01,6.5%,44.9%,Riven | Kai'Sa | Rhaast | Gwen | Briar | Cho'Gath | Rek'Sai | Talon,"Riven (Space Groove Emblem, Bloodthirster, Titan's Resolve) | Kai'Sa★ (Guinsoo's Rageblade, Infinity Edge, Striker's Flail) | Rhaast | Gwen★ | Briar★ | Cho'Gath | Rek'Sai★ | Talon★"
C,Space Groove Ornn,,Easy,4.79,0.06,7.3%,44.1%,Ornn | Nami | Samira | Blitzcrank | Rammus | Gwen | Nasus | Teemo,"Ornn (Bramble Vest, Dragon's Claw, Gargoyle Stoneplate) | Nami (Morellonomicon, Spear of Shojin, Void Staff) | Samira★ (Infinity Edge, Giant Slayer, Spear of Shojin) | Blitzcrank (Bloodthirster, Jeweled Gauntlet, Titan's Resolve) | Rammus | Gwen | Nasus | Teemo"
C,Dark Star Kai'Sa,7,Easy,4.79,0.04,9.5%,43.9%,Kai'Sa | Cho'Gath | Karma | Jhin | Riven | Mordekaiser | Pantheon | Ezreal | Lissandra,"Kai'Sa★ (Infinity Edge, Striker's Flail, Spear of Shojin) | Cho'Gath★ (Gargoyle Stoneplate, Spirit Visage, Warmog's Armor) | Karma (Jeweled Gauntlet, Morellonomicon, Spear of Shojin) | Jhin (Infinity Edge, Giant Slayer, Striker's Flail) | Riven | Mordekaiser | Pantheon | Ezreal | Lissandra"
C,Timebreaker Ezreal,5,Easy,4.80,0.16,11.4%,43.0%,Ezreal | Cho'Gath | Riven | Pantheon | Jhin | Tahm Kench | Maokai | Milio,"Ezreal★ (Dark Star Emblem, Infinity Edge, Spear of Shojin) | Cho'Gath★ (Crownguard, Protector's Vow, Gargoyle Stoneplate) | Riven (Bloodthirster, Edge of Night, Titan's Resolve) | Pantheon★ (Steadfast Heart, Sunfire Cape, Evenshroud) | Jhin | Tahm Kench | Maokai | Milio"
C,Dark Star Nunu & Willump Karma,,Easy,4.81,0.05,9.7%,43.9%,Nunu & Willump | Karma | Vex | Blitzcrank | Sona | Illaoi | Meepsie | Mordekaiser | Pyke,"Nunu & Willump (Crownguard, Protector's Vow, Warmog's Armor) | Karma (Giant Slayer, Morellonomicon, Spear of Shojin) | Vex (Guinsoo's Rageblade, Jeweled Gauntlet, Giant Slayer) | Blitzcrank | Sona | Illaoi | Meepsie | Mordekaiser | Pyke"
C,Psionic Illaoi,7,Easy,4.83,0.02,8.9%,43.5%,Viktor | Illaoi | Master Yi | Sona | Fiora | Karma | Meepsie | Mordekaiser | Pyke,"Viktor★ (Archangel's Staff, Jeweled Gauntlet, Giant Slayer) | Illaoi★ (Protector's Vow, Gargoyle Stoneplate, Spirit Visage) | Master Yi (Malware Matrix, Edge of Night, Giant Slayer) | Sona (Morellonomicon, Spear of Shojin, Void Staff) | Fiora | Karma | Meepsie | Mordekaiser | Pyke"
C,Meeple Rammus,,Easy,4.83,0.13,12.5%,41.4%,Rammus | Veigar | Corki | Bard | Nami | Fizz | Meepsie | Poppy,"Rammus (Adaptive Helm, Gargoyle Stoneplate, Spirit Visage) | Veigar★ (Rabadon's Deathcap, Spear of Shojin, Void Staff) | Corki (Deathblade, Giant Slayer, Spear of Shojin) | Bard (Jeweled Gauntlet, Giant Slayer, Spear of Shojin) | Nami | Fizz | Meepsie | Poppy★"
C,Vanguard Xayah,,Easy,4.88,0.18,15.0%,43.6%,Xayah | Nunu & Willump | Jhin | Shen | Riven | Lulu | Jax | Mordekaiser | Talon,"Xayah (Battle Bunny Crossbow, Guinsoo's Rageblade, Infinity Edge) | Nunu & Willump (Crownguard, Protector's Vow, Warmog's Armor) | Jhin (Stargazer Emblem, Infinity Edge, Striker's Flail) | Shen | Riven | Lulu | Jax | Mordekaiser | Talon"
C,Voyager Pyke,6,Easy,4.88,0.05,4.8%,42.7%,Pyke | Gragas | Viktor | Master Yi | The Mighty Mech | Karma | Aurora | Meepsie,"Pyke★ (Edge of Night, Hand Of Justice, Hand Of Justice) | Gragas★ (Bramble Vest, Gargoyle Stoneplate, Evenshroud) | Viktor★ (Drone Uplink, Archangel's Staff, Jeweled Gauntlet) | Master Yi (Giant Slayer, Sterak's Gage, Hand Of Justice) | The Mighty Mech | Karma | Aurora | Meepsie★"
C,Space Groove Nami Nunu & Willump,,Easy,4.88,0.03,7.9%,43.0%,Nami | Nunu & Willump | Blitzcrank | Ornn | Illaoi | Lissandra | Nasus | Teemo,"Nami (Jeweled Gauntlet, Rabadon's Deathcap, Spear of Shojin) | Nunu & Willump (Bramble Vest, Gargoyle Stoneplate, Warmog's Armor) | Blitzcrank (Bloodthirster, Ionic Spark, Jeweled Gauntlet) | Ornn (Gargoyle Stoneplate, Spirit Visage, Warmog's Armor) | Illaoi | Lissandra | Nasus | Teemo"
C,Vanguard Zoe,6,Medium,4.89,0.06,7.0%,42.2%,Zoe | Leona | LeBlanc | Mordekaiser | Karma | Nunu & Willump | Illaoi | Meepsie,"Zoe★ (Hextech Gunblade, Jeweled Gauntlet, Giant Slayer) | Leona★ (Gargoyle Stoneplate, Gargoyle Stoneplate, Warmog's Armor) | LeBlanc (Archangel's Staff, Guinsoo's Rageblade, Void Staff) | Mordekaiser★ (Dragon's Claw, Gargoyle Stoneplate, Sunfire Cape) | Karma | Nunu & Willump | Illaoi | Meepsie"
C,Marauder Master Yi,,Medium,4.90,0.04,8.3%,42.7%,Master Yi | Tahm Kench | Fiora | Sona | Maokai | Urgot | Viktor | Akali | Gragas,"Master Yi (Edge of Night, Giant Slayer, Kraken's Fury) | Tahm Kench (Steadfast Heart, Sunfire Cape, Evenshroud) | Fiora (Edge of Night, Quicksilver, Sterak's Gage) | Sona (Spear of Shojin) | Maokai | Urgot | Viktor | Akali | Gragas"
C,Oracle Tahm Kench,,Hard,4.93,0.14,13.1%,41.6%,Tahm Kench | Vex | Graves | Fiora | Morgana | Shen | Maokai | Akali | Aatrox,"Tahm Kench (Bramble Vest, Gargoyle Stoneplate, Spirit Visage) | Vex (Guinsoo's Rageblade, Giant Slayer, Striker's Flail) | Graves (Battle Bunny Crossbow, Guinsoo's Rageblade, Infinity Edge) | Fiora (Bloodthirster, Edge of Night, Titan's Resolve) | Morgana | Shen | Maokai | Akali | Aatrox"
D,Brawler Miss Fortune,7,Easy,5.02,0.01,5.2%,40.0%,Miss Fortune | Maokai | Rhaast | Riven | Rammus | Gwen | Pantheon | Aatrox,"Miss Fortune★ (Guinsoo's Rageblade, Infinity Edge, Giant Slayer) | Maokai★ (Gargoyle Stoneplate, Sunfire Cape, Warmog's Armor) | Rhaast★ (Gargoyle Stoneplate, Sunfire Cape, Warmog's Armor) | Riven (Bloodthirster, Sterak's Gage, Titan's Resolve) | Rammus | Gwen | Pantheon | Aatrox"
D,Arbiter Illaoi,7,Easy,5.03,0.06,12.4%,40.0%,Illaoi | Aurora | Diana | Jinx | LeBlanc | Meepsie | Leona,"Illaoi★ (Steadfast Heart, Sunfire Cape, Spirit Visage) | Aurora★ (Evolved Embershot, Jeweled Gauntlet, Nashor's Tooth) | Diana★ (Guinsoo's Rageblade, Hextech Gunblade, Titan's Resolve) | Jinx★ (Battle Bunny Crossbow, Guinsoo's Rageblade, Infinity Edge) | LeBlanc | Meepsie | Leona"
D,Stargazer - The Mountain Xayah,,Easy,5.09,0.03,7.9%,37.6%,Xayah | Riven | Nunu & Willump | Jhin | Lulu | Jax | Mordekaiser | Talon,"Xayah (Battle Bunny Crossbow, Guinsoo's Rageblade, Infinity Edge) | Riven (Stargazer Emblem, Quicksilver, Hand Of Justice) | Nunu & Willump (Adaptive Helm, Protector's Vow, Protector's Vow) | Jhin (Stargazer Emblem, Deathblade, Last Whisper) | Lulu | Jax | Mordekaiser | Talon"
D,Primordian Bel'Veth Briar,6,Medium,5.09,0.03,6.4%,40.5%,Bel'Veth | Briar | Rek'Sai | Tahm Kench | Kindred | Kai'Sa | Rhaast | Akali,"Bel'Veth★ (Giant Slayer, Kraken's Fury, Hand Of Justice) | Briar★ (Bloodthirster, Sterak's Gage, Titan's Resolve) | Rek'Sai★ (Protector's Vow, Steadfast Heart, Evenshroud) | Tahm Kench (Protector's Vow, Sunfire Cape, Evenshroud) | Kindred | Kai'Sa | Rhaast | Akali"
D,Shepherd Illaoi,,Easy,5.14,0.04,6.9%,37.9%,Illaoi | Vex | Sona | Bard | Blitzcrank | Karma | Nunu & Willump | Meepsie | Mordekaiser,"Illaoi (Bramble Vest, Sunfire Cape, Warmog's Armor) | Vex (Guinsoo's Rageblade, Striker's Flail, Void Staff) | Sona (Rabadon's Deathcap, Spear of Shojin, Void Staff) | Bard | Blitzcrank | Karma | Nunu & Willump | Meepsie | Mordekaiser"
D,Voyager The Mighty Mech,,Medium,5.22,0.04,7.3%,36.4%,The Mighty Mech | Karma | Vex | Bard | Blitzcrank | Shen | Rammus | Meepsie | Mordekaiser,"The Mighty Mech (Iceblast Armor, Gargoyle Stoneplate, Sterak's Gage) | Karma (Adaptive Helm, Morellonomicon, Void Staff) | Vex (Guinsoo's Rageblade, Rabadon's Deathcap, Void Staff) | Bard | Blitzcrank | Shen | Rammus | Meepsie | Mordekaiser"
D,Brawler Urgot,7,Medium,5.25,0.02,5.6%,36.7%,Urgot | Maokai | Master Yi | Fiora | Tahm Kench | Akali | Gragas,"Urgot★ (Deathblade, Striker's Flail, Quicksilver) | Maokai★ (Adaptive Helm, Sunfire Cape, Evenshroud) | Master Yi (Malware Matrix, Edge of Night, Giant Slayer) | Fiora (Edge of Night, Giant Slayer, Hand Of Justice) | Tahm Kench | Akali | Gragas"
D,Replicator Lulu,7,Easy,5.36,0.02,6.2%,33.0%,Lulu | Ornn | Nunu & Willump | Nami | Xayah | Jax | Nasus | Talon,"Lulu★ (Jeweled Gauntlet, Nashor's Tooth, Nashor's Tooth) | Ornn★ (Bramble Vest, Dragon's Claw, Warmog's Armor) | Nunu & Willump (Adaptive Helm, Protector's Vow, Warmog's Armor) | Nami | Xayah | Jax | Nasus | Talon"
D,Timebreaker Pantheon,6,Easy,5.48,0.01,5.3%,32.0%,Pantheon | Ezreal | Riven | Milio | Tahm Kench | Xayah | Maokai | Cho'Gath,"Pantheon★ (Gargoyle Stoneplate, Spirit Visage, Warmog's Armor) | Ezreal★ (Deathblade, Giant Slayer, Spear of Shojin) | Riven (Bloodthirster, Sterak's Gage, Titan's Resolve) | Milio★ (Jeweled Gauntlet, Nashor's Tooth, Spear of Shojin) | Tahm Kench | Xayah | Maokai | Cho'Gath"
D,Voyager Aurora,7,Easy,5.50,0.04,14.4%,32.5%,Aurora | Illaoi | Viktor | The Mighty Mech | Karma | Meepsie | Mordekaiser | Pyke,"Aurora★ (Evolved Embershot, Jeweled Gauntlet, Nashor's Tooth) | Illaoi★ (Radiant Field, Gargoyle Stoneplate, Spirit Visage) | Viktor★ (Drone Uplink, Jeweled Gauntlet, Rabadon's Deathcap) | The Mighty Mech | Karma | Meepsie | Mordekaiser | Pyke"
D,Psionic Viktor,7,Easy,5.50,0.02,2.6%,29.6%,Viktor | Master Yi | Gragas | Tahm Kench | Sona | Maokai | Urgot | Akali,"Viktor★ (Drone Uplink, Archangel's Staff, Jeweled Gauntlet) | Master Yi (Edge of Night, Giant Slayer, Hand Of Justice) | Gragas★ (Gargoyle Stoneplate, Sunfire Cape, Spirit Visage) | Tahm Kench (Gargoyle Stoneplate, Sunfire Cape, Evenshroud) | Sona | Maokai | Urgot | Akali"
D,Challenger Diana,7,Easy,5.55,0.02,2.8%,29.3%,Diana | Kindred | Rhaast | Akali | Mordekaiser | Zoe | Leona,"Diana★ (Vanguard Emblem, Bloodthirster, Guinsoo's Rageblade) | Kindred (Guinsoo's Rageblade, Infinity Edge, Last Whisper) | Rhaast★ | Akali | Mordekaiser | Zoe★ | Leona"
D,Bastion Ornn,,Easy,6.33,0.02,1.9%,15.9%,Ornn | Vex | Graves | Shen | Blitzcrank | Fiora | Morgana | Akali | Aatrox,"Ornn (Gargoyle Stoneplate, Spirit Visage, Warmog's Armor) | Vex (Guinsoo's Rageblade, Jeweled Gauntlet, Giant Slayer) | Graves (Guinsoo's Rageblade, Infinity Edge, Striker's Flail) | Shen (Thief's Gloves) | Blitzcrank | Fiora | Morgana | Akali | Aatrox"
D,Anima Illaoi,6,Easy,6.62,0.04,6.6%,15.6%,Jinx | Illaoi | Kindred | Nunu & Willump | Tahm Kench | Bel'Veth | Briar | Rek'Sai,"Jinx★ (Battle Bunny Crossbow, Guinsoo's Rageblade, Infinity Edge) | Illaoi (Gargoyle Stoneplate, Spirit Visage, Warmog's Armor) | Kindred | Nunu & Willump | Tahm Kench | Bel'Veth | Briar | Rek'Sai"
